*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Thu Mar  7 16:25:39 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  1.02E+00 |  0.885328 |  0.885328 |     11.34 |     11.22 |  0.083173 |  0.238122 |  1.00E-02 |      0.13 | 
|         1 |       148 |  8.22E-01 |  0.903497 |  0.903497 |     12.53 |     12.18 |  0.283351 |  0.334704 |  1.00E-02 |      0.54 | 
|         1 |       222 |  6.34E-01 |  0.862487 |  0.903497 |     13.19 |     12.57 |  1.215193 |  0.367287 |  1.00E-02 |      1.05 | 
|         1 |       296 |  5.15E-01 |  0.892362 |  0.903497 |     13.24 |     12.51 |  0.206266 |  0.080010 |  9.99E-03 |      1.50 | 
|         1 |       370 |  4.40E-01 |  0.858053 |  0.903497 |     13.37 |     12.45 |  0.312479 |  0.270035 |  9.99E-03 |      1.96 | 
|         1 |       444 |  3.85E-01 |  0.896000 |  0.903497 |     13.55 |     12.53 |  0.214974 |  0.145030 |  9.98E-03 |      2.43 | 
|         1 |       518 |  3.40E-01 |  0.894384 |  0.903497 |     13.79 |     12.66 |  0.708786 |  0.385577 |  9.98E-03 |      2.88 | 
|         1 |       592 |  3.03E-01 |  0.876328 |  0.903497 |     13.97 |     12.71 |  0.117963 |  0.068586 |  9.97E-03 |      3.33 | 
|         1 |       666 |  2.75E-01 |  0.883072 |  0.903497 |     14.10 |     12.75 |  0.319219 |  0.166603 |  9.96E-03 |      3.79 | 
|         1 |       740 |  2.52E-01 |  0.865586 |  0.903497 |     14.20 |     12.79 |  0.196687 |  0.126668 |  9.96E-03 |      4.23 | 
|         1 |       814 |  2.33E-01 |  0.874910 |  0.903497 |     14.28 |     12.81 |  0.122323 |  0.082763 |  9.95E-03 |      4.68 | 
|         1 |       823 |  2.31E-01 |  0.882646 |  0.903497 |     14.29 |     12.81 |  0.110670 |  0.083757 |  9.94E-03 |      5.01 | 
|         2 |        74 |  3.78E-02 |  0.872191 |  0.903497 |     15.05 |     12.97 |  0.077978 |  0.074260 |  9.93E-03 |      5.15 | 
|         2 |       148 |  3.51E-02 |  0.875882 |  0.903497 |     15.04 |     12.93 |  0.133880 |  0.121418 |  9.92E-03 |      5.60 | 
|         2 |       222 |  4.24E-02 |  0.912080 |  0.912080 |     15.00 |     12.93 |  0.230819 |  0.245853 |  9.91E-03 |      6.05 | 
|         2 |       296 |  4.23E-02 |  0.888017 |  0.912080 |     14.88 |     12.87 |  0.148857 |  0.168835 |  9.90E-03 |      6.48 | 
|         2 |       370 |  4.12E-02 |  0.892254 |  0.912080 |     14.78 |     12.81 |  0.469880 |  0.200529 |  9.88E-03 |      6.92 | 
|         2 |       444 |  4.03E-02 |  0.876412 |  0.912080 |     14.67 |     12.73 |  0.103837 |  0.098414 |  9.87E-03 |      7.35 | 
