*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 19:14:58 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  5.63E-01 |  0.929025 |  0.929025 |     12.38 |     12.36 |  3.004394 |  0.946901 |  9.99E-03 |      0.87 | 
|         1 |       286 |  4.61E-01 |  0.936876 |  0.936876 |     12.71 |     12.39 |  0.509147 |  0.738625 |  9.97E-03 |      5.29 | 
|         1 |       429 |  4.44E-01 |  0.932324 |  0.936876 |     13.04 |     12.62 |  0.999395 |  1.334545 |  9.93E-03 |     10.05 | 
|         1 |       572 |  4.06E-01 |  0.935224 |  0.936876 |     13.32 |     12.79 |  0.263271 |  0.244741 |  9.88E-03 |     14.94 | 
|         1 |       715 |  3.96E-01 |  0.941519 |  0.941519 |     13.48 |     12.90 |  3.846513 |  3.136625 |  9.82E-03 |     19.92 | 
|         1 |       858 |  4.10E-01 |  0.940499 |  0.941519 |     13.51 |     12.95 |  0.630781 |  0.487326 |  9.74E-03 |     24.82 | 
|         1 |      1001 |  3.87E-01 |  0.942135 |  0.942135 |     13.59 |     13.02 |  0.490502 |  0.563451 |  9.65E-03 |     29.76 | 
|         1 |      1144 |  3.79E-01 |  0.937763 |  0.942135 |     13.61 |     13.05 |  4.863331 |  1.724005 |  9.54E-03 |     34.69 | 
|         1 |      1287 |  3.75E-01 |  0.947230 |  0.947230 |     13.62 |     13.10 |  0.488113 |  0.431756 |  9.42E-03 |     39.44 | 
|         1 |      1430 |  3.55E-01 |  0.943144 |  0.947230 |     13.70 |     13.19 |  0.906241 |  0.516836 |  9.29E-03 |     44.34 | 
|         1 |      1573 |  3.49E-01 |  0.949988 |  0.949988 |     13.75 |     13.30 |  3.967243 |  2.734005 |  9.15E-03 |     49.94 | 
|         1 |      1579 |  3.51E-01 |  0.944070 |  0.949988 |     13.75 |     13.31 |  1.239977 |  2.460683 |  9.14E-03 |     54.19 | 
|         2 |       143 |  2.20E-01 |  0.941942 |  0.949988 |     14.10 |     14.08 |  0.918657 |  0.748699 |  8.98E-03 |     55.11 | 
|         2 |       286 |  2.66E-01 |  0.940473 |  0.949988 |     14.26 |     14.25 |  1.246477 |  2.968688 |  8.82E-03 |     60.25 | 
|         2 |       429 |  2.54E-01 |  0.942178 |  0.949988 |     14.14 |     14.25 |  3.212093 |  1.209372 |  8.64E-03 |     65.86 | 
|         2 |       572 |  2.22E-01 |  0.942962 |  0.949988 |     14.27 |     14.30 |  1.379167 |  4.685470 |  8.45E-03 |     71.14 | 
|         2 |       715 |  2.56E-01 |  0.935122 |  0.949988 |     14.47 |     14.50 |  0.984961 |  1.111666 |  8.25E-03 |     76.36 | 
|         2 |       858 |  2.61E-01 |  0.937924 |  0.949988 |     14.55 |     14.65 |  0.936666 |  0.513484 |  8.05E-03 |     81.45 | 
|         2 |      1001 |  2.74E-01 |  0.948783 |  0.949988 |     14.71 |     14.81 |  4.041824 |  6.953081 |  7.83E-03 |     87.09 | 
