*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 18:58:43 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  6.16E-01 |  0.930877 |  0.930877 |     12.32 |     12.29 |  0.617332 |  1.238816 |  9.99E-03 |      0.88 | 
|         1 |       286 |  5.31E-01 |  0.933795 |  0.933795 |     12.76 |     12.55 |  0.438106 |  0.785976 |  9.97E-03 |      5.33 | 
|         1 |       429 |  4.71E-01 |  0.941635 |  0.941635 |     13.16 |     12.65 |  1.972239 |  3.620754 |  9.93E-03 |      9.97 | 
|         1 |       572 |  4.29E-01 |  0.941682 |  0.941682 |     13.42 |     12.76 |  0.664349 |  0.532568 |  9.88E-03 |     14.61 | 
|         1 |       715 |  4.11E-01 |  0.948177 |  0.948177 |     13.55 |     12.85 |  7.545471 |  2.280187 |  9.82E-03 |     19.41 | 
|         1 |       858 |  4.27E-01 |  0.944397 |  0.948177 |     13.50 |     12.88 |  2.194080 |  0.929929 |  9.74E-03 |     23.96 | 
|         1 |      1001 |  4.12E-01 |  0.949211 |  0.949211 |     13.47 |     12.93 |  0.760717 |  0.598957 |  9.65E-03 |     28.55 | 
|         1 |      1144 |  3.99E-01 |  0.943951 |  0.949211 |     13.43 |     12.94 |  2.292752 |  1.682843 |  9.54E-03 |     33.02 | 
|         1 |      1287 |  3.74E-01 |  0.941550 |  0.949211 |     13.38 |     12.93 |  1.103295 |  0.761196 |  9.42E-03 |     37.49 | 
|         1 |      1430 |  3.64E-01 |  0.947528 |  0.949211 |     13.35 |     12.93 |  0.818045 |  0.546005 |  9.29E-03 |     42.09 | 
|         1 |      1573 |  3.52E-01 |  0.950831 |  0.950831 |     13.34 |     12.94 |  0.773294 |  0.563112 |  9.15E-03 |     46.66 | 
|         1 |      1579 |  3.51E-01 |  0.951202 |  0.951202 |     13.34 |     12.94 |  4.010949 |  0.892382 |  9.14E-03 |     50.65 | 
|         2 |       143 |  2.60E-01 |  0.949854 |  0.951202 |     13.45 |     13.29 | 23.492723 |  3.270531 |  8.98E-03 |     51.51 | 
|         2 |       286 |  2.97E-01 |  0.949465 |  0.951202 |     13.49 |     13.59 |  2.039417 |  1.966965 |  8.82E-03 |     56.25 | 
|         2 |       429 |  2.69E-01 |  0.948827 |  0.951202 |     13.47 |     13.65 |  0.669543 |  0.569687 |  8.64E-03 |     61.25 | 
|         2 |       572 |  2.86E-01 |  0.951992 |  0.951992 |     13.50 |     13.68 |  0.838867 |  0.710658 |  8.45E-03 |     66.08 | 
|         2 |       715 |  2.68E-01 |  0.954769 |  0.954769 |     13.48 |     13.63 |  0.645486 |  0.499920 |  8.25E-03 |     70.96 | 
|         2 |       858 |  2.60E-01 |  0.951161 |  0.954769 |     13.48 |     13.66 |  3.066458 |  1.355736 |  8.05E-03 |     75.97 | 
|         2 |      1001 |  2.52E-01 |  0.951924 |  0.954769 |     13.52 |     13.71 |  3.042830 |  1.681177 |  7.83E-03 |     81.00 | 
|         2 |      1144 |  2.43E-01 |  0.949844 |  0.954769 |     13.64 |     13.83 |  1.992589 |  1.356466 |  7.61E-03 |     85.94 | 
|         2 |      1287 |  2.55E-01 |  0.954351 |  0.954769 |     13.69 |     13.89 |  2.778808 |  1.084325 |  7.38E-03 |     90.90 | 
|         2 |      1430 |  2.51E-01 |  0.948206 |  0.954769 |     13.90 |     14.05 |  1.825837 |  1.410668 |  7.14E-03 |     96.21 | 
|         2 |      1573 |  2.51E-01 |  0.951810 |  0.954769 |     14.01 |     14.16 |  0.832324 |  2.291629 |  6.90E-03 |    101.44 | 
|         2 |      1579 |  2.54E-01 |  0.952384 |  0.954769 |     14.01 |     14.16 |  4.793847 |  3.313271 |  6.89E-03 |    106.04 | 
|         3 |       143 |  2.12E-01 |  0.946066 |  0.954769 |     14.76 |     15.20 |  1.656596 |  2.371320 |  6.65E-03 |    106.95 | 
|         3 |       286 |  2.27E-01 |  0.945614 |  0.954769 |     14.60 |     15.08 |  1.871776 |  1.755775 |  6.40E-03 |    113.76 | 
|         3 |       429 |  2.01E-01 |  0.955224 |  0.955224 |     14.26 |     14.72 |  0.718390 |  0.545825 |  6.14E-03 |    119.57 | 
|         3 |       572 |  2.16E-01 |  0.950729 |  0.955224 |     14.16 |     14.69 |  1.607309 |  0.553310 |  5.89E-03 |    124.99 | 
|         3 |       715 |  1.96E-01 |  0.957565 |  0.957565 |     14.05 |     14.54 |  0.592677 |  0.577310 |  5.63E-03 |    130.79 | 
|         3 |       858 |  1.97E-01 |  0.954620 |  0.957565 |     14.08 |     14.59 |  6.688410 |  5.269585 |  5.38E-03 |    136.22 | 
|         3 |      1001 |  2.04E-01 |  0.947582 |  0.957565 |     14.10 |     14.61 |  1.505188 |  3.787471 |  5.12E-03 |    141.82 | 
|         3 |      1144 |  2.33E-01 |  0.947452 |  0.957565 |     14.12 |     14.61 |  5.283733 |  8.062836 |  4.87E-03 |    147.52 | 
|         3 |      1287 |  2.46E-01 |  0.958249 |  0.958249 |     14.23 |     14.63 |  0.588765 |  0.397310 |  4.62E-03 |    153.40 | 
|         3 |      1430 |  2.40E-01 |  0.955572 |  0.958249 |     14.24 |     14.58 |  5.760903 |  3.600228 |  4.37E-03 |    159.58 | 
|         3 |      1573 |  2.32E-01 |  0.952851 |  0.958249 |     14.22 |     14.53 |  1.385857 |  1.314822 |  4.12E-03 |    165.47 | 
|         3 |      1579 |  2.31E-01 |  0.952948 |  0.958249 |     14.23 |     14.53 |  0.772440 |  1.940503 |  4.11E-03 |    170.12 | 
|         4 |       143 |  2.51E-01 |  0.949039 |  0.958249 |     14.59 |     14.66 |  0.508864 |  0.648616 |  3.87E-03 |    171.02 | 
|         4 |       286 |  2.30E-01 |  0.957591 |  0.958249 |     14.38 |     14.47 |  0.552050 |  0.406129 |  3.63E-03 |    178.08 | 
|         4 |       429 |  2.05E-01 |  0.957189 |  0.958249 |     14.30 |     14.35 |  0.520478 |  0.682802 |  3.40E-03 |    184.16 | 
|         4 |       572 |  1.97E-01 |  0.955072 |  0.958249 |     14.17 |     14.15 |  0.599271 |  0.608398 |  3.18E-03 |    189.78 | 
|         4 |       715 |  1.91E-01 |  0.956412 |  0.958249 |     14.11 |     14.08 |  0.372781 |  0.438233 |  2.97E-03 |    196.44 | 
|         4 |       858 |  1.80E-01 |  0.961491 |  0.961491 |     14.07 |     13.99 |  0.655245 |  0.258683 |  2.76E-03 |    202.74 | 
|         4 |      1001 |  2.02E-01 |  0.961121 |  0.961491 |     14.08 |     14.00 |  0.903736 |  0.599092 |  2.56E-03 |    208.73 | 
|         4 |      1144 |  2.00E-01 |  0.957041 |  0.961491 |     14.10 |     14.03 |  0.353822 |  0.251961 |  2.37E-03 |    214.85 | 
|         4 |      1287 |  1.94E-01 |  0.957115 |  0.961491 |     14.13 |     14.01 |  2.223883 |  2.102380 |  2.19E-03 |    220.70 | 
|         4 |      1430 |  1.87E-01 |  0.956403 |  0.961491 |     14.11 |     13.96 |  0.298328 |  0.189406 |  2.02E-03 |    226.39 | 
|         4 |      1573 |  1.93E-01 |  0.956832 |  0.961491 |     14.12 |     13.96 | 15.003941 |  2.331568 |  1.87E-03 |    232.61 | 
|         4 |      1579 |  1.93E-01 |  0.956580 |  0.961491 |     14.11 |     13.96 |  0.527637 |  0.351429 |  1.86E-03 |    237.53 | 
|         5 |       143 |  1.68E-01 |  0.958470 |  0.961491 |     14.08 |     13.81 | 30.722240 |  5.271042 |  1.72E-03 |    238.44 | 
|         5 |       286 |  1.61E-01 |  0.961920 |  0.961920 |     14.05 |     13.68 |  0.374813 |  0.751411 |  1.58E-03 |    244.37 | 
|         5 |       429 |  2.04E-01 |  0.958115 |  0.961920 |     14.04 |     13.67 |  0.441785 |  0.300014 |  1.46E-03 |    249.72 | 
