*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 08:51:11 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  5.52E-01 |  0.927707 |  0.927707 |      6.00 |      5.00 |  0.964167 |  0.434405 |  9.99E-03 |      0.44 | 
|         1 |       286 |  5.06E-01 |  0.925746 |  0.927707 |      6.00 |      5.00 |  2.486367 |  0.539236 |  9.97E-03 |      1.92 | 
|         1 |       429 |  5.28E-01 |  0.927867 |  0.927867 |      6.00 |      5.00 |  1.174508 |  1.161537 |  9.93E-03 |      3.41 | 
|         1 |       572 |  5.56E-01 |  0.925505 |  0.927867 |      6.00 |      5.00 |  0.614041 |  0.422839 |  9.88E-03 |      4.89 | 
|         1 |       715 |  5.49E-01 |  0.928144 |  0.928144 |      6.00 |      5.00 |  2.534173 |  0.700927 |  9.82E-03 |      6.38 | 
|         1 |       858 |  5.56E-01 |  0.927707 |  0.928144 |      6.00 |      5.00 |  0.832935 |  0.580014 |  9.74E-03 |      7.86 | 
|         1 |      1001 |  5.48E-01 |  0.929086 |  0.929086 |      6.00 |      5.00 |  1.399137 |  0.566716 |  9.65E-03 |      9.35 | 
|         1 |      1144 |  5.40E-01 |  0.922692 |  0.929086 |      6.00 |      5.00 | 46.866543 |  1.651396 |  9.54E-03 |     10.83 | 
|         1 |      1287 |  5.46E-01 |  0.926344 |  0.929086 |      6.00 |      5.00 |  0.711338 |  0.573658 |  9.42E-03 |     12.32 | 
|         1 |      1430 |  5.49E-01 |  0.927332 |  0.929086 |      6.00 |      5.00 |  0.178378 |  1.281414 |  9.29E-03 |     13.80 | 
|         1 |      1573 |  5.46E-01 |  0.926746 |  0.929086 |      6.00 |      5.00 |  0.850930 |  0.572814 |  9.15E-03 |     15.29 | 
|         1 |      1579 |  5.46E-01 |  0.926706 |  0.929086 |      6.00 |      5.00 |  0.211913 |  0.563748 |  9.14E-03 |     16.45 | 
|         2 |       143 |  4.98E-01 |  0.926967 |  0.929086 |      6.00 |      5.00 |  0.174475 |  0.745287 |  8.98E-03 |     16.90 | 
|         2 |       286 |  5.48E-01 |  0.927691 |  0.929086 |      6.00 |      5.00 |  0.289678 |  0.364309 |  8.82E-03 |     18.40 | 
|         2 |       429 |  6.02E-01 |  0.926903 |  0.929086 |      6.00 |      5.00 |  0.141362 |  0.439822 |  8.64E-03 |     19.89 | 
|         2 |       572 |  5.78E-01 |  0.926717 |  0.929086 |      6.00 |      5.00 |  0.217813 |  0.579520 |  8.45E-03 |     21.37 | 
|         2 |       715 |  5.67E-01 |  0.925918 |  0.929086 |      6.00 |      5.00 |  0.340513 |  0.578336 |  8.25E-03 |     22.87 | 
