*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Thu Mar  7 17:02:26 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  1.07E+00 |  0.885806 |  0.885806 |      8.00 |      7.00 |  0.103407 |  0.473224 |  1.00E-02 |      0.08 | 
|         1 |       148 |  9.51E-01 |  0.852471 |  0.885806 |      8.00 |      7.00 |  0.268515 |  0.292371 |  1.00E-02 |      0.27 | 
|         1 |       222 |  8.44E-01 |  0.892688 |  0.892688 |      8.00 |      7.00 |  0.258423 |  0.233950 |  1.00E-02 |      0.45 | 
|         1 |       296 |  7.89E-01 |  0.904259 |  0.904259 |      8.00 |      7.00 |  0.138471 |  0.196916 |  9.99E-03 |      0.64 | 
|         1 |       370 |  7.21E-01 |  0.907104 |  0.907104 |      8.00 |      7.00 |  0.251360 |  0.437065 |  9.99E-03 |      0.82 | 
|         1 |       444 |  6.67E-01 |  0.901616 |  0.907104 |      8.00 |      7.00 |  0.593169 |  0.405286 |  9.98E-03 |      1.00 | 
|         1 |       518 |  6.07E-01 |  0.838402 |  0.907104 |      8.00 |      7.00 |  1.276581 |  1.699161 |  9.98E-03 |      1.19 | 
|         1 |       592 |  5.66E-01 |  0.859510 |  0.907104 |      8.00 |      7.00 |  0.397134 |  0.330292 |  9.97E-03 |      1.37 | 
|         1 |       666 |  5.24E-01 |  0.888808 |  0.907104 |      8.00 |      7.00 |  0.435362 |  0.095774 |  9.96E-03 |      1.55 | 
|         1 |       740 |  4.96E-01 |  0.877646 |  0.907104 |      8.00 |      7.00 |  0.286211 |  0.383681 |  9.96E-03 |      1.74 | 
|         1 |       814 |  4.75E-01 |  0.863943 |  0.907104 |      8.00 |      7.00 |  1.145891 |  0.509137 |  9.95E-03 |      1.92 | 
|         1 |       823 |  4.72E-01 |  0.824780 |  0.907104 |      8.00 |      7.00 |  4.114275 |  1.539832 |  9.94E-03 |      2.04 | 
|         2 |        74 |  1.80E-01 |  0.870093 |  0.907104 |      8.00 |      7.00 |  0.283799 |  0.181834 |  9.93E-03 |      2.12 | 
|         2 |       148 |  2.66E-01 |  0.873752 |  0.907104 |      8.00 |      7.00 |  6.889340 |  3.282880 |  9.92E-03 |      2.31 | 
|         2 |       222 |  2.64E-01 |  0.905839 |  0.907104 |      8.00 |      7.00 |  2.032408 |  1.085478 |  9.91E-03 |      2.50 | 
|         2 |       296 |  2.97E-01 |  0.891863 |  0.907104 |      8.00 |      7.00 |  1.622180 |  0.676636 |  9.90E-03 |      2.68 | 
|         2 |       370 |  3.06E-01 |  0.887108 |  0.907104 |      8.00 |      7.00 |  1.418927 |  0.903812 |  9.88E-03 |      2.87 | 
|         2 |       444 |  3.09E-01 |  0.899425 |  0.907104 |      8.00 |      7.00 |  1.497778 |  0.791930 |  9.87E-03 |      3.05 | 
|         2 |       518 |  3.11E-01 |  0.892066 |  0.907104 |      8.00 |      7.00 |  0.385807 |  0.268204 |  9.85E-03 |      3.23 | 
|         2 |       592 |  2.99E-01 |  0.896223 |  0.907104 |      8.00 |      7.00 |  0.296481 |  0.116871 |  9.84E-03 |      3.42 | 
|         2 |       666 |  2.93E-01 |  0.894775 |  0.907104 |      8.00 |      7.00 |  1.379546 |  0.707471 |  9.82E-03 |      3.61 | 
|         2 |       740 |  2.80E-01 |  0.873311 |  0.907104 |      8.00 |      7.00 |  0.861866 |  0.999106 |  9.80E-03 |      3.79 | 
|         2 |       814 |  2.75E-01 |  0.881912 |  0.907104 |      8.00 |      7.00 |  1.726236 |  0.753418 |  9.78E-03 |      3.97 | 
|         2 |       823 |  2.75E-01 |  0.894238 |  0.907104 |      8.00 |      7.00 |  2.331987 |  1.710097 |  9.78E-03 |      4.09 | 
|         3 |        74 |  1.07E+00 |  0.895736 |  0.907104 |      8.00 |      7.00 |  0.802927 |  0.492813 |  9.76E-03 |      4.17 | 
|         3 |       148 |  7.85E-01 |  0.902837 |  0.907104 |      8.00 |      7.00 |  0.773958 |  0.322989 |  9.74E-03 |      4.35 | 
|         3 |       222 |  7.03E-01 |  0.897872 |  0.907104 |      8.00 |      7.00 |  0.886656 |  0.442533 |  9.72E-03 |      4.54 | 
|         3 |       296 |  6.57E-01 |  0.901569 |  0.907104 |      8.00 |      7.00 |  0.958278 |  0.241364 |  9.69E-03 |      4.72 | 
|         3 |       370 |  6.31E-01 |  0.895115 |  0.907104 |      8.00 |      7.00 |  0.706440 |  0.401010 |  9.67E-03 |      4.90 | 
|         3 |       444 |  6.01E-01 |  0.898415 |  0.907104 |      8.00 |      7.00 |  0.371942 |  0.236633 |  9.65E-03 |      5.08 | 
|         3 |       518 |  5.94E-01 |  0.883108 |  0.907104 |      8.00 |      7.00 |  0.593762 |  0.521056 |  9.62E-03 |      5.26 | 
|         3 |       592 |  5.77E-01 |  0.896936 |  0.907104 |      8.00 |      7.00 |  0.600794 |  0.297602 |  9.60E-03 |      5.44 | 
|         3 |       666 |  5.55E-01 |  0.892520 |  0.907104 |      8.00 |      7.00 |  1.353251 |  0.587186 |  9.57E-03 |      5.62 | 
|         3 |       740 |  5.49E-01 |  0.891961 |  0.907104 |      8.00 |      7.00 |  8.111217 |  0.710929 |  9.54E-03 |      5.81 | 
|         3 |       814 |  5.38E-01 |  0.896203 |  0.907104 |      8.00 |      7.00 |  2.249858 |  0.466272 |  9.51E-03 |      5.99 | 
|         3 |       823 |  5.36E-01 |  0.906250 |  0.907104 |      8.00 |      7.00 |  2.478140 |  0.495855 |  9.51E-03 |      6.10 | 
|         4 |        74 |  5.30E-01 |  0.887250 |  0.907104 |      8.00 |      7.00 |  1.070694 |  0.772673 |  9.48E-03 |      6.19 | 
|         4 |       148 |  4.49E-01 |  0.897666 |  0.907104 |      8.00 |      7.00 |  0.847882 |  0.505766 |  9.45E-03 |      6.37 | 
|         4 |       222 |  4.55E-01 |  0.900382 |  0.907104 |      8.00 |      7.00 |  5.435533 |  2.335541 |  9.42E-03 |      6.55 | 
|         4 |       296 |  4.66E-01 |  0.903614 |  0.907104 |      8.00 |      7.00 |  2.621105 |  0.365534 |  9.39E-03 |      6.73 | 
|         4 |       370 |  4.55E-01 |  0.905099 |  0.907104 |      8.00 |      7.00 |  3.036013 |  7.329678 |  9.36E-03 |      6.91 | 
|         4 |       444 |  4.39E-01 |  0.904139 |  0.907104 |      8.00 |      7.00 |  0.671147 |  0.349531 |  9.32E-03 |      7.10 | 
|         4 |       518 |  4.26E-01 |  0.884211 |  0.907104 |      8.00 |      7.00 |  0.913764 |  0.317107 |  9.29E-03 |      7.28 | 
|         4 |       592 |  4.32E-01 |  0.900140 |  0.907104 |      8.00 |      7.00 |  0.276370 |  0.303539 |  9.25E-03 |      7.46 | 
|         4 |       666 |  4.27E-01 |  0.905660 |  0.907104 |      8.00 |      7.00 |  0.463515 |  0.381254 |  9.22E-03 |      7.64 | 
|         4 |       740 |  4.18E-01 |  0.901932 |  0.907104 |      8.00 |      7.00 |  0.314497 |  0.302300 |  9.18E-03 |      7.82 | 
|         4 |       814 |  4.15E-01 |  0.903860 |  0.907104 |      8.00 |      7.00 |  1.446520 |  0.453556 |  9.15E-03 |      8.00 | 
|         4 |       823 |  4.18E-01 |  0.908266 |  0.908266 |      8.00 |      7.00 |  0.648541 |  0.435411 |  9.14E-03 |      8.12 | 
|         5 |        74 |  4.16E-01 |  0.905713 |  0.908266 |      8.00 |      7.00 |  0.560084 |  0.138924 |  9.10E-03 |      8.20 | 
|         5 |       148 |  3.79E-01 |  0.897857 |  0.908266 |      8.00 |      7.00 |  0.536340 |  0.624879 |  9.06E-03 |      8.38 | 
|         5 |       222 |  3.77E-01 |  0.901651 |  0.908266 |      8.00 |      7.00 |  1.012327 |  0.338160 |  9.03E-03 |      8.56 | 
|         5 |       296 |  3.65E-01 |  0.893786 |  0.908266 |      8.00 |      7.00 |  0.613123 |  1.161112 |  8.99E-03 |      8.75 | 
|         5 |       370 |  3.96E-01 |  0.904899 |  0.908266 |      8.00 |      7.00 |  0.695184 |  0.419255 |  8.94E-03 |      8.93 | 
|         5 |       444 |  3.85E-01 |  0.909812 |  0.909812 |      8.00 |      7.00 |  0.766503 |  0.769147 |  8.90E-03 |      9.11 | 
|         5 |       518 |  3.80E-01 |  0.896626 |  0.909812 |      8.00 |      7.00 |  1.315172 |  0.676468 |  8.86E-03 |      9.29 | 
|         5 |       592 |  3.74E-01 |  0.905225 |  0.909812 |      8.00 |      7.00 |  1.679874 |  1.308832 |  8.82E-03 |      9.47 | 
|         5 |       666 |  3.63E-01 |  0.899854 |  0.909812 |      8.00 |      7.00 |  0.624219 |  0.362890 |  8.78E-03 |      9.66 | 
|         5 |       740 |  3.54E-01 |  0.900415 |  0.909812 |      8.00 |      7.00 |  0.683309 |  0.493541 |  8.73E-03 |      9.84 | 
|         5 |       814 |  3.48E-01 |  0.891911 |  0.909812 |      8.00 |      7.00 |  1.170735 |  0.634074 |  8.69E-03 |     10.02 | 
|         5 |       823 |  3.46E-01 |  0.884026 |  0.909812 |      8.00 |      7.00 |  3.950112 |  2.152944 |  8.68E-03 |     10.14 | 
|         6 |        74 |  3.11E-01 |  0.896431 |  0.909812 |      8.00 |      7.00 |  0.758725 |  0.474317 |  8.64E-03 |     10.22 | 
|         6 |       148 |  3.14E-01 |  0.897427 |  0.909812 |      8.00 |      7.00 |  0.434391 |  0.286178 |  8.59E-03 |     10.41 | 
|         6 |       222 |  2.88E-01 |  0.903043 |  0.909812 |      8.00 |      7.00 |  2.028433 |  0.943933 |  8.54E-03 |     10.59 | 
|         6 |       296 |  2.91E-01 |  0.893677 |  0.909812 |      8.00 |      7.00 |  1.463069 |  0.791141 |  8.50E-03 |     10.77 | 
|         6 |       370 |  2.85E-01 |  0.901933 |  0.909812 |      8.00 |      7.00 |  0.848775 |  0.462373 |  8.45E-03 |     10.95 | 
|         6 |       444 |  2.72E-01 |  0.899642 |  0.909812 |      8.00 |      7.00 |  1.329092 |  0.703361 |  8.40E-03 |     11.14 | 
|         6 |       518 |  2.62E-01 |  0.897842 |  0.909812 |      8.00 |      7.00 |  2.066929 |  0.967374 |  8.35E-03 |     11.33 | 
|         6 |       592 |  2.53E-01 |  0.871947 |  0.909812 |      8.00 |      7.00 |  0.607188 |  0.455934 |  8.30E-03 |     11.51 | 
|         6 |       666 |  2.52E-01 |  0.895736 |  0.909812 |      8.00 |      7.00 |  0.692220 |  0.313722 |  8.25E-03 |     11.69 | 
|         6 |       740 |  2.51E-01 |  0.881929 |  0.909812 |      8.00 |      7.00 |  0.835343 |  0.429031 |  8.20E-03 |     11.87 | 
|         6 |       814 |  2.52E-01 |  0.894700 |  0.909812 |      8.00 |      7.00 |  1.392622 |  0.277944 |  8.15E-03 |     12.06 | 
|         6 |       823 |  2.51E-01 |  0.890441 |  0.909812 |      8.00 |      7.00 |  0.533194 |  0.365975 |  8.15E-03 |     12.19 | 
|         7 |        74 |  3.03E-01 |  0.896452 |  0.909812 |      8.00 |      7.00 |  1.461826 |  0.799178 |  8.09E-03 |     12.27 | 
|         7 |       148 |  3.61E-01 |  0.894509 |  0.909812 |      8.00 |      7.00 |  0.691335 |  0.577436 |  8.04E-03 |     12.46 | 
|         7 |       222 |  3.73E-01 |  0.898335 |  0.909812 |      8.00 |      7.00 |  2.436527 |  1.016110 |  7.99E-03 |     12.64 | 
|         7 |       296 |  3.38E-01 |  0.885269 |  0.909812 |      8.00 |      7.00 |  1.293728 |  0.552442 |  7.94E-03 |     12.82 | 
|         7 |       370 |  3.82E-01 |  0.896151 |  0.909812 |      8.00 |      7.00 |  0.442886 |  0.264895 |  7.88E-03 |     13.01 | 
|         7 |       444 |  4.63E-01 |  0.877131 |  0.909812 |      8.00 |      7.00 |  1.000117 |  0.852537 |  7.83E-03 |     13.19 | 
|         7 |       518 |  5.06E-01 |  0.874196 |  0.909812 |      8.00 |      7.00 |  0.751181 |  0.391065 |  7.77E-03 |     13.38 | 
|         7 |       592 |  5.44E-01 |  0.885540 |  0.909812 |      8.00 |      7.00 |  0.644765 |  0.356750 |  7.72E-03 |     13.56 | 
|         7 |       666 |  5.38E-01 |  0.897915 |  0.909812 |      8.00 |      7.00 |  0.766191 |  0.162484 |  7.66E-03 |     13.74 | 
|         7 |       740 |  5.65E-01 |  0.886364 |  0.909812 |      8.00 |      7.00 |  0.898588 |  0.528435 |  7.61E-03 |     13.93 | 
|         7 |       814 |  6.10E-01 |  0.886283 |  0.909812 |      8.00 |      7.00 |  0.413223 |  0.256441 |  7.55E-03 |     14.11 | 
|         7 |       823 |  6.14E-01 |  0.884248 |  0.909812 |      8.00 |      7.00 |  1.671822 |  1.040852 |  7.54E-03 |     14.23 | 
|         8 |        74 |  9.93E-01 |  0.881045 |  0.909812 |      8.00 |      7.00 |  0.247802 |  0.169689 |  7.49E-03 |     14.31 | 
|         8 |       148 |  1.04E+00 |  0.885887 |  0.909812 |      8.00 |      7.00 |  0.703332 |  0.476320 |  7.43E-03 |     14.49 | 
|         8 |       222 |  1.05E+00 |  0.885420 |  0.909812 |      8.00 |      7.00 |  0.907178 |  0.631055 |  7.37E-03 |     14.68 | 
|         8 |       296 |  1.03E+00 |  0.885339 |  0.909812 |      8.00 |      7.00 |  0.808895 |  0.530183 |  7.31E-03 |     14.86 | 
|         8 |       370 |  1.04E+00 |  0.886913 |  0.909812 |      8.00 |      7.00 |  0.269604 |  0.201558 |  7.26E-03 |     15.04 | 
|         8 |       444 |  1.02E+00 |  0.882832 |  0.909812 |      8.00 |      7.00 |  0.551104 |  0.426934 |  7.20E-03 |     15.23 | 
|         8 |       518 |  1.02E+00 |  0.885897 |  0.909812 |      8.00 |      7.00 |  0.633177 |  0.510234 |  7.14E-03 |     15.41 | 
|         8 |       592 |  1.01E+00 |  0.884300 |  0.909812 |      8.00 |      7.00 |  0.573517 |  0.453013 |  7.08E-03 |     15.59 | 
|         8 |       666 |  1.02E+00 |  0.884233 |  0.909812 |      8.00 |      7.00 |  0.441867 |  0.382368 |  7.02E-03 |     15.77 | 
|         8 |       740 |  1.01E+00 |  0.885816 |  0.909812 |      8.00 |      7.00 |  0.729722 |  0.625123 |  6.96E-03 |     15.96 | 
|         8 |       814 |  1.01E+00 |  0.883144 |  0.909812 |      8.00 |      7.00 |  0.396654 |  0.346570 |  6.90E-03 |     16.14 | 
|         8 |       823 |  1.01E+00 |  0.885188 |  0.909812 |      8.00 |      7.00 |  1.218552 |  1.015957 |  6.89E-03 |     16.26 | 
|         9 |        74 |  1.01E+00 |  0.886121 |  0.909812 |      8.00 |      7.00 |  0.489532 |  0.452380 |  6.83E-03 |     16.34 | 
|         9 |       148 |  1.04E+00 |  0.883523 |  0.909812 |      8.00 |      7.00 |  1.108280 |  1.042481 |  6.77E-03 |     16.53 | 
|         9 |       222 |  1.02E+00 |  0.885491 |  0.909812 |      8.00 |      7.00 |  0.651337 |  0.627206 |  6.71E-03 |     16.71 | 
|         9 |       296 |  1.03E+00 |  0.885502 |  0.909812 |      8.00 |      7.00 |  0.918396 |  0.916028 |  6.65E-03 |     16.89 | 
