*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Thu Mar  7 17:01:41 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  1.11E+00 |  0.886517 |  0.886517 |      8.00 |      7.00 |  0.108269 |  0.534187 |  1.00E-02 |      0.10 | 
|         1 |       148 |  1.06E+00 |  0.874648 |  0.886517 |      8.00 |      7.00 |  0.243094 |  0.440965 |  1.00E-02 |      0.28 | 
|         1 |       222 |  8.98E-01 |  0.901989 |  0.901989 |      8.00 |      7.00 |  0.587689 |  0.599317 |  1.00E-02 |      0.47 | 
|         1 |       296 |  7.89E-01 |  0.886655 |  0.901989 |      8.00 |      7.00 |  0.193571 |  0.222119 |  9.99E-03 |      0.65 | 
|         1 |       370 |  7.70E-01 |  0.891274 |  0.901989 |      8.00 |      7.00 |  0.260113 |  0.144114 |  9.99E-03 |      0.83 | 
|         1 |       444 |  7.03E-01 |  0.905396 |  0.905396 |      8.00 |      7.00 |  1.051072 |  0.331338 |  9.98E-03 |      1.01 | 
|         1 |       518 |  6.70E-01 |  0.900497 |  0.905396 |      8.00 |      7.00 |  0.494976 |  0.297106 |  9.98E-03 |      1.19 | 
|         1 |       592 |  6.39E-01 |  0.879560 |  0.905396 |      8.00 |      7.00 |  0.338877 |  0.297632 |  9.97E-03 |      1.38 | 
|         1 |       666 |  6.08E-01 |  0.858168 |  0.905396 |      8.00 |      7.00 |  0.355105 |  0.164918 |  9.96E-03 |      1.56 | 
|         1 |       740 |  5.87E-01 |  0.887197 |  0.905396 |      8.00 |      7.00 |  0.395436 |  0.661675 |  9.96E-03 |      1.74 | 
|         1 |       814 |  6.00E-01 |  0.903179 |  0.905396 |      8.00 |      7.00 |  0.298594 |  0.132923 |  9.95E-03 |      1.92 | 
|         1 |       823 |  5.99E-01 |  0.905157 |  0.905396 |      8.00 |      7.00 |  0.561234 |  0.880241 |  9.94E-03 |      2.04 | 
|         2 |        74 |  5.34E-01 |  0.907433 |  0.907433 |      8.00 |      7.00 |  0.235779 |  0.285673 |  9.93E-03 |      2.12 | 
|         2 |       148 |  5.50E-01 |  0.880861 |  0.907433 |      8.00 |      7.00 |  0.915607 |  0.276501 |  9.92E-03 |      2.30 | 
|         2 |       222 |  4.89E-01 |  0.869863 |  0.907433 |      8.00 |      7.00 |  0.453763 |  0.262941 |  9.91E-03 |      2.49 | 
|         2 |       296 |  4.76E-01 |  0.865866 |  0.907433 |      8.00 |      7.00 |  0.266822 |  0.230395 |  9.90E-03 |      2.67 | 
|         2 |       370 |  4.73E-01 |  0.852578 |  0.907433 |      8.00 |      7.00 |  4.584866 |  3.143945 |  9.88E-03 |      2.85 | 
|         2 |       444 |  5.03E-01 |  0.903575 |  0.907433 |      8.00 |      7.00 |  0.532081 |  0.341514 |  9.87E-03 |      3.04 | 
|         2 |       518 |  5.16E-01 |  0.907654 |  0.907654 |      8.00 |      7.00 |  0.227290 |  0.217900 |  9.85E-03 |      3.22 | 
|         2 |       592 |  5.14E-01 |  0.899281 |  0.907654 |      8.00 |      7.00 |  1.410946 |  0.468258 |  9.84E-03 |      3.41 | 
|         2 |       666 |  5.09E-01 |  0.900279 |  0.907654 |      8.00 |      7.00 |  1.703451 |  1.013107 |  9.82E-03 |      3.59 | 
|         2 |       740 |  4.97E-01 |  0.900140 |  0.907654 |      8.00 |      7.00 |  0.580464 |  0.230514 |  9.80E-03 |      3.78 | 
|         2 |       814 |  4.90E-01 |  0.880192 |  0.907654 |      8.00 |      7.00 |  0.677505 |  0.796493 |  9.78E-03 |      3.97 | 
