*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Feb 17 10:25:42 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  9.33E-01 |  0.936623 |  0.936623 |      9.00 |      9.08 |  0.144408 |  0.453880 |  1.00E-02 |      0.11 | 
|         1 |        74 |  9.36E-01 |  0.940604 |  0.940604 |      9.38 |      9.38 |  0.139787 |  0.183244 |  1.00E-02 |      0.39 | 
|         1 |       111 |  7.98E-01 |  0.948642 |  0.948642 |      9.96 |      9.86 |  0.228857 |  0.160177 |  1.00E-02 |      0.68 | 
|         1 |       148 |  6.81E-01 |  0.938298 |  0.948642 |     10.47 |     10.25 |  0.167546 |  0.111678 |  9.99E-03 |      0.99 | 
|         1 |       185 |  5.82E-01 |  0.925422 |  0.948642 |     10.81 |     10.57 |  0.207161 |  0.043181 |  9.99E-03 |      1.31 | 
|         1 |       222 |  5.10E-01 |  0.915110 |  0.948642 |     11.08 |     10.79 |  0.317835 |  0.228547 |  9.98E-03 |      1.63 | 
|         1 |       259 |  4.57E-01 |  0.924094 |  0.948642 |     11.31 |     10.96 |  0.203024 |  0.106244 |  9.98E-03 |      1.95 | 
|         1 |       296 |  4.12E-01 |  0.925803 |  0.948642 |     11.51 |     11.08 |  0.144532 |  0.183788 |  9.97E-03 |      2.28 | 
|         1 |       333 |  3.72E-01 |  0.929387 |  0.948642 |     11.67 |     11.17 |  0.245991 |  0.120230 |  9.96E-03 |      2.61 | 
|         1 |       370 |  3.40E-01 |  0.932151 |  0.948642 |     11.81 |     11.24 |  0.174937 |  0.170681 |  9.95E-03 |      2.93 | 
|         1 |       407 |  3.13E-01 |  0.934368 |  0.948642 |     11.91 |     11.29 |  0.163369 |  0.170471 |  9.94E-03 |      3.26 | 
|         2 |        37 |  4.32E-02 |  0.938383 |  0.948642 |     13.03 |     11.62 |  0.306510 |  0.112649 |  9.93E-03 |      3.39 | 
|         2 |        74 |  4.27E-02 |  0.942974 |  0.948642 |     13.01 |     11.70 |  0.617159 |  0.231936 |  9.92E-03 |      3.72 | 
|         2 |       111 |  4.15E-02 |  0.925055 |  0.948642 |     13.01 |     11.65 |  0.129265 |  0.093653 |  9.91E-03 |      4.05 | 
|         2 |       148 |  4.02E-02 |  0.912504 |  0.948642 |     13.01 |     11.64 |  0.074476 |  0.086015 |  9.90E-03 |      4.37 | 
|         2 |       185 |  3.89E-02 |  0.924072 |  0.948642 |     13.01 |     11.57 |  0.102861 |  0.078151 |  9.88E-03 |      4.70 | 
|         2 |       222 |  3.79E-02 |  0.921853 |  0.948642 |     13.00 |     11.53 |  0.074168 |  0.046327 |  9.87E-03 |      5.02 | 
|         2 |       259 |  3.71E-02 |  0.927998 |  0.948642 |     13.00 |     11.54 |  0.123816 |  0.084844 |  9.85E-03 |      5.35 | 
|         2 |       296 |  3.66E-02 |  0.928111 |  0.948642 |     13.00 |     11.51 |  0.330477 |  0.200681 |  9.84E-03 |      5.67 | 
|         2 |       333 |  3.61E-02 |  0.930332 |  0.948642 |     13.00 |     11.50 |  0.374492 |  0.089660 |  9.82E-03 |      6.00 | 
|         2 |       370 |  3.56E-02 |  0.926039 |  0.948642 |     13.00 |     11.52 |  0.143511 |  0.091805 |  9.80E-03 |      6.33 | 
