*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Feb 17 10:29:33 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  9.50E-01 |  0.937169 |  0.937169 |      9.05 |      9.14 |  0.089899 |  0.313444 |  1.00E-02 |      0.12 | 
|         1 |        74 |  9.38E-01 |  0.939418 |  0.939418 |      9.39 |      9.43 |  0.096540 |  0.305280 |  1.00E-02 |      0.42 | 
|         1 |       111 |  8.42E-01 |  0.929792 |  0.939418 |     10.37 |     10.16 |  0.491741 |  0.322445 |  1.00E-02 |      0.75 | 
|         1 |       148 |  7.17E-01 |  0.925151 |  0.939418 |     10.82 |     10.43 |  0.225038 |  0.118261 |  9.99E-03 |      1.09 | 
|         1 |       185 |  6.17E-01 |  0.931406 |  0.939418 |     11.20 |     10.62 |  0.107678 |  0.267737 |  9.99E-03 |      1.45 | 
|         1 |       222 |  5.48E-01 |  0.926564 |  0.939418 |     11.39 |     10.70 |  0.323536 |  0.102067 |  9.98E-03 |      1.80 | 
|         1 |       259 |  4.95E-01 |  0.928916 |  0.939418 |     11.51 |     10.77 |  0.527307 |  0.172762 |  9.98E-03 |      2.16 | 
|         1 |       296 |  4.52E-01 |  0.925418 |  0.939418 |     11.65 |     10.81 |  0.093254 |  0.086491 |  9.97E-03 |      2.51 | 
|         1 |       333 |  4.18E-01 |  0.906024 |  0.939418 |     11.79 |     10.84 |  0.282049 |  0.318570 |  9.96E-03 |      2.86 | 
|         1 |       370 |  3.90E-01 |  0.908767 |  0.939418 |     11.89 |     10.88 |  0.380118 |  0.266061 |  9.95E-03 |      3.20 | 
|         1 |       407 |  3.66E-01 |  0.921811 |  0.939418 |     11.97 |     10.91 |  0.831038 |  0.490861 |  9.94E-03 |      3.56 | 
|         2 |        37 |  8.10E-02 |  0.935060 |  0.939418 |     12.97 |     11.73 |  0.292223 |  0.238606 |  9.93E-03 |      3.69 | 
|         2 |        74 |  1.11E-01 |  0.924955 |  0.939418 |     12.66 |     11.54 |  0.275055 |  0.169270 |  9.92E-03 |      4.03 | 
|         2 |       111 |  1.05E-01 |  0.925522 |  0.939418 |     12.67 |     11.63 |  0.116706 |  0.093923 |  9.91E-03 |      4.37 | 
|         2 |       148 |  9.38E-02 |  0.929842 |  0.939418 |     12.75 |     11.68 |  0.170281 |  0.118663 |  9.90E-03 |      4.72 | 
|         2 |       185 |  1.05E-01 |  0.950800 |  0.950800 |     12.71 |     11.70 |  0.439359 |  0.194300 |  9.88E-03 |      5.07 | 
|         2 |       222 |  1.03E-01 |  0.943961 |  0.950800 |     12.61 |     11.62 |  0.354537 |  0.117277 |  9.87E-03 |      5.41 | 
|         2 |       259 |  9.70E-02 |  0.938139 |  0.950800 |     12.52 |     11.54 |  0.389514 |  0.152111 |  9.85E-03 |      5.73 | 
|         2 |       296 |  9.06E-02 |  0.941825 |  0.950800 |     12.47 |     11.50 |  0.322475 |  0.123117 |  9.84E-03 |      6.06 | 
|         2 |       333 |  8.62E-02 |  0.930291 |  0.950800 |     12.45 |     11.47 |  0.161658 |  0.098458 |  9.82E-03 |      6.43 | 
|         2 |       370 |  8.23E-02 |  0.926244 |  0.950800 |     12.48 |     11.45 |  0.139183 |  0.129756 |  9.80E-03 |      6.77 | 
|         2 |       407 |  8.25E-02 |  0.933850 |  0.950800 |     12.51 |     11.45 |  0.118513 |  0.088547 |  9.78E-03 |      7.11 | 
|         3 |        37 |  4.73E-02 |  0.936144 |  0.950800 |     12.68 |     11.19 |  0.132888 |  0.095434 |  9.76E-03 |      7.23 | 
|         3 |        74 |  4.32E-02 |  0.928165 |  0.950800 |     12.84 |     11.22 |  0.155930 |  0.096997 |  9.74E-03 |      7.55 | 
|         3 |       111 |  4.10E-02 |  0.904086 |  0.950800 |     12.89 |     11.27 |  0.251031 |  0.087209 |  9.72E-03 |      7.88 | 
|         3 |       148 |  3.88E-02 |  0.926925 |  0.950800 |     12.92 |     11.29 |  0.500549 |  0.133939 |  9.69E-03 |      8.22 | 
|         3 |       185 |  3.84E-02 |  0.904198 |  0.950800 |     12.94 |     11.35 |  0.418549 |  0.086379 |  9.67E-03 |      8.58 | 
|         3 |       222 |  3.80E-02 |  0.921324 |  0.950800 |     12.95 |     11.40 |  0.317326 |  0.354541 |  9.65E-03 |      8.94 | 
