*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 12:47:09 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  5.35E-01 |  0.929109 |  0.929109 |     17.69 |     17.46 |  0.717274 |  0.724521 |  9.99E-03 |      0.88 | 
|         1 |       286 |  4.80E-01 |  0.930102 |  0.930102 |     18.44 |     18.06 |  5.214752 |  1.016695 |  9.97E-03 |      5.61 | 
|         1 |       429 |  4.49E-01 |  0.938295 |  0.938295 |     18.98 |     18.34 |  2.953685 |  0.845378 |  9.93E-03 |     10.79 | 
|         1 |       572 |  4.30E-01 |  0.944516 |  0.944516 |     19.29 |     18.59 |  3.467628 |  0.834075 |  9.88E-03 |     16.03 | 
|         1 |       715 |  4.11E-01 |  0.939550 |  0.944516 |     19.65 |     19.04 |  0.646169 |  0.546570 |  9.82E-03 |     21.33 | 
|         1 |       858 |  3.93E-01 |  0.946896 |  0.946896 |     20.28 |     19.74 |  0.537637 |  0.329153 |  9.74E-03 |     27.23 | 
|         1 |      1001 |  3.87E-01 |  0.943287 |  0.946896 |     20.50 |     20.01 |  2.917529 |  0.401507 |  9.65E-03 |     33.11 | 
|         1 |      1144 |  3.77E-01 |  0.941820 |  0.946896 |     20.99 |     20.48 |  1.401727 |  1.110007 |  9.54E-03 |     39.12 | 
|         1 |      1287 |  3.61E-01 |  0.944318 |  0.946896 |     21.39 |     20.92 |  1.804602 |  1.259068 |  9.42E-03 |     45.58 | 
|         1 |      1430 |  3.83E-01 |  0.942175 |  0.946896 |     22.27 |     21.83 |  1.182587 |  1.063022 |  9.29E-03 |     51.92 | 
|         1 |      1573 |  3.71E-01 |  0.931084 |  0.946896 |     23.17 |     22.79 |  1.482213 |  2.012545 |  9.15E-03 |     59.59 | 
|         1 |      1579 |  3.73E-01 |  0.931022 |  0.946896 |     23.23 |     22.85 |  1.957101 |  1.246033 |  9.14E-03 |     67.33 | 
|         2 |       143 |  5.37E-01 |  0.940214 |  0.946896 |     31.60 |     32.83 |  2.750371 |  1.086486 |  8.98E-03 |     68.52 | 
|         2 |       286 |  5.05E-01 |  0.939176 |  0.946896 |     31.83 |     31.95 |  0.816851 |  1.664030 |  8.82E-03 |     77.31 | 
|         2 |       429 |  4.43E-01 |  0.943370 |  0.946896 |     31.03 |     31.11 |  1.511084 |  1.094121 |  8.64E-03 |     83.92 | 
|         2 |       572 |  4.06E-01 |  0.938317 |  0.946896 |     30.20 |     30.22 |  2.010052 |  1.315292 |  8.45E-03 |     91.07 | 
|         2 |       715 |  3.94E-01 |  0.939404 |  0.946896 |     28.67 |     28.61 |  2.765892 |  1.777678 |  8.25E-03 |     98.58 | 
|         2 |       858 |  3.72E-01 |  0.937359 |  0.946896 |     27.74 |     27.63 | 48.665668 | 23.315790 |  8.05E-03 |    105.93 | 
|         2 |      1001 |  3.73E-01 |  0.927847 |  0.946896 |     28.10 |     27.87 |  1.944890 |  0.996834 |  7.83E-03 |    114.96 | 
|         2 |      1144 |  3.98E-01 |  0.928421 |  0.946896 |     26.72 |     26.09 |  2.239551 |  1.416358 |  7.61E-03 |    119.80 | 
|         2 |      1287 |  4.19E-01 |  0.928475 |  0.946896 |     25.49 |     24.67 |  2.234749 |  1.756897 |  7.38E-03 |    124.23 | 
|         2 |      1430 |  4.35E-01 |  0.928663 |  0.946896 |     24.40 |     23.40 |  2.230104 |  0.660679 |  7.14E-03 |    128.32 | 
|         2 |      1573 |  4.54E-01 |  0.929196 |  0.946896 |     23.52 |     22.39 |  2.225621 |  0.974157 |  6.90E-03 |    132.40 | 
|         2 |      1579 |  4.54E-01 |  0.928484 |  0.946896 |     23.48 |     22.35 |  2.225436 |  0.827114 |  6.89E-03 |    136.04 | 
|         3 |       143 |  6.40E-01 |  0.928948 |  0.946896 |     16.89 |     12.68 |  2.221123 |  0.895113 |  6.65E-03 |    136.84 | 
|         3 |       286 |  6.05E-01 |  0.929695 |  0.946896 |     17.07 |     13.03 |  2.216976 |  0.643521 |  6.40E-03 |    141.32 | 
|         3 |       429 |  5.99E-01 |  0.929487 |  0.946896 |     15.90 |     12.23 |  2.212995 |  0.699711 |  6.14E-03 |    145.27 | 
|         3 |       572 |  6.01E-01 |  0.930603 |  0.946896 |     15.30 |     11.84 |  2.209180 |  0.791405 |  5.89E-03 |    149.16 | 
|         3 |       715 |  6.29E-01 |  0.928986 |  0.946896 |     14.87 |     11.56 |  2.205534 |  1.014172 |  5.63E-03 |    153.14 | 
|         3 |       858 |  6.19E-01 |  0.927620 |  0.946896 |     14.55 |     11.34 |  2.202055 |  0.534518 |  5.38E-03 |    156.97 | 
|         3 |      1001 |  6.20E-01 |  0.930563 |  0.946896 |     14.28 |     11.14 |  2.198742 |  0.694506 |  5.12E-03 |    160.78 | 
|         3 |      1144 |  6.06E-01 |  0.928479 |  0.946896 |     14.13 |     11.02 |  2.195594 |  0.485407 |  4.87E-03 |    164.64 | 
