*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 13:13:12 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  5.03E-01 |  0.926567 |  0.926567 |     18.08 |     17.84 |  0.788264 |  0.944608 |  9.99E-03 |      0.89 | 
|         1 |       286 |  4.66E-01 |  0.938020 |  0.938020 |     18.17 |     17.69 |  1.642351 |  1.672889 |  9.97E-03 |      6.04 | 
|         1 |       429 |  4.49E-01 |  0.944478 |  0.944478 |     18.66 |     18.23 |  6.004650 |  0.825248 |  9.93E-03 |     11.17 | 
|         1 |       572 |  4.33E-01 |  0.942191 |  0.944478 |     19.23 |     18.90 |  1.178424 |  0.912123 |  9.88E-03 |     16.79 | 
|         1 |       715 |  4.02E-01 |  0.946883 |  0.946883 |     19.88 |     19.52 |  3.314342 |  1.254174 |  9.82E-03 |     22.69 | 
|         1 |       858 |  4.18E-01 |  0.944936 |  0.946883 |     21.03 |     20.80 |  2.398003 |  1.820436 |  9.74E-03 |     28.73 | 
|         1 |      1001 |  4.19E-01 |  0.941363 |  0.946883 |     21.55 |     21.46 |  2.673517 |  6.083817 |  9.65E-03 |     37.84 | 
|         1 |      1144 |  4.12E-01 |  0.945197 |  0.946883 |     21.83 |     21.84 |  7.004343 |  2.757646 |  9.54E-03 |     44.95 | 
|         1 |      1287 |  3.97E-01 |  0.948274 |  0.948274 |     22.73 |     22.80 |  2.669883 |  0.917341 |  9.42E-03 |     51.30 | 
|         1 |      1430 |  3.79E-01 |  0.952745 |  0.952745 |     22.87 |     23.02 |  0.867155 |  0.457731 |  9.29E-03 |     58.53 | 
|         1 |      1573 |  3.72E-01 |  0.949018 |  0.952745 |     23.03 |     23.25 |  0.678259 |  2.386355 |  9.15E-03 |     67.18 | 
|         1 |      1579 |  3.71E-01 |  0.947819 |  0.952745 |     23.04 |     23.28 |  5.678498 |  0.657377 |  9.14E-03 |     73.20 | 
|         2 |       143 |  2.29E-01 |  0.951994 |  0.952745 |     30.54 |     30.92 |  3.811364 | 25.980803 |  8.98E-03 |     74.34 | 
|         2 |       286 |  2.42E-01 |  0.951352 |  0.952745 |     28.83 |     28.88 |  3.761121 |  2.597658 |  8.82E-03 |     84.05 | 
|         2 |       429 |  2.65E-01 |  0.942625 |  0.952745 |     29.58 |     29.88 |  1.198987 |  1.871556 |  8.64E-03 |     93.13 | 
|         2 |       572 |  2.64E-01 |  0.944187 |  0.952745 |     28.37 |     28.59 |  0.482924 |  1.915820 |  8.45E-03 |    101.35 | 
|         2 |       715 |  2.74E-01 |  0.951382 |  0.952745 |     29.36 |     29.65 |  9.950209 |  2.376677 |  8.25E-03 |    109.21 | 
|         2 |       858 |  3.03E-01 |  0.934599 |  0.952745 |     31.08 |     29.31 |96875160010752.000000 |  5.874961 |  8.05E-03 |    117.65 | 
|         2 |      1001 |  4.23E-01 |  0.930469 |  0.952745 |     33.79 |     25.55 |98431087411200.000000 |  3.141422 |  7.83E-03 |    127.94 | 
|         2 |      1144 |  1.16E+00 |  0.939606 |  0.952745 |     35.81 |     22.73 |98213654691840.000000 | 28.070988 |  7.61E-03 |    138.08 | 
|         2 |      1287 |  2.25E+00 |  0.931950 |  0.952745 |     37.39 |     20.54 |98003025133568.000000 |  1.514823 |  7.38E-03 |    148.39 | 
|         2 |      1430 |  2.49E+00 |  0.930924 |  0.952745 |     38.65 |     18.79 |97799341342720.000000 |  1.358191 |  7.14E-03 |    158.66 | 
|         2 |      1573 |  2.34E+00 |  0.932972 |  0.952745 |     39.68 |     17.35 |97602720759808.000000 |  1.934920 |  6.90E-03 |    170.01 | 
|         2 |      1579 |  2.33E+00 |  0.931023 |  0.952745 |     39.72 |     17.30 |97594634141696.000000 |  0.884434 |  6.89E-03 |    180.12 | 
|         3 |       143 |  6.35E-01 |  0.930551 |  0.952745 |     50.00 |      3.00 |97405504585728.000000 |  1.467667 |  6.65E-03 |    181.27 | 
