*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 13:27:22 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  4.86E-01 |  0.932222 |  0.932222 |     18.99 |     18.52 |  0.680414 |  0.888914 |  9.99E-03 |      1.00 | 
|         1 |       286 |  5.00E-01 |  0.939565 |  0.939565 |     20.37 |     19.70 |  0.665348 |  0.557404 |  9.97E-03 |      6.67 | 
|         1 |       429 |  4.36E-01 |  0.942692 |  0.942692 |     20.81 |     20.13 |  6.472016 |  1.612802 |  9.93E-03 |     13.04 | 
|         1 |       572 |  4.19E-01 |  0.940845 |  0.942692 |     20.94 |     20.36 |  0.515463 |  0.368834 |  9.88E-03 |     19.30 | 
|         1 |       715 |  4.00E-01 |  0.944494 |  0.944494 |     20.95 |     20.40 |  0.573390 |  0.512342 |  9.82E-03 |     25.55 | 
|         1 |       858 |  4.39E-01 |  0.937137 |  0.944494 |     21.47 |     20.92 |  5.955255 |  1.107595 |  9.74E-03 |     32.17 | 
|         1 |      1001 |  4.22E-01 |  0.943639 |  0.944494 |     22.25 |     21.69 |  1.342952 |  1.007712 |  9.65E-03 |     40.54 | 
|         1 |      1144 |  4.12E-01 |  0.942867 |  0.944494 |     22.69 |     22.14 |  0.998652 |  0.714920 |  9.54E-03 |     49.00 | 
|         1 |      1287 |  3.93E-01 |  0.941400 |  0.944494 |     22.71 |     22.21 |  3.367523 |  0.945631 |  9.42E-03 |     56.66 | 
|         1 |      1430 |  3.81E-01 |  0.948582 |  0.948582 |     23.20 |     22.68 | 13.643557 |  2.381068 |  9.29E-03 |     64.15 | 
|         1 |      1573 |  3.65E-01 |  0.941846 |  0.948582 |     23.51 |     22.98 |  3.946684 |  2.128252 |  9.15E-03 |     73.17 | 
|         1 |      1579 |  3.64E-01 |  0.943419 |  0.948582 |     23.56 |     23.02 |  0.590166 |  0.385348 |  9.14E-03 |     82.56 | 
|         2 |       143 |  1.89E-01 |  0.942248 |  0.948582 |     27.33 |     26.70 |  0.992177 |  0.841755 |  8.98E-03 |     83.66 | 
|         2 |       286 |  2.01E-01 |  0.933082 |  0.948582 |     24.79 |     24.02 |  0.788320 |  0.536559 |  8.82E-03 |     91.95 | 
|         2 |       429 |  2.30E-01 |  0.946074 |  0.948582 |     26.14 |     25.28 |  5.660716 |  2.173528 |  8.64E-03 |    100.90 | 
|         2 |       572 |  2.62E-01 |  0.953492 |  0.953492 |     27.03 |     26.14 |  4.539009 |  3.140738 |  8.45E-03 |    110.99 | 
|         2 |       715 |  2.63E-01 |  0.913037 |  0.953492 |     27.84 |     27.05 |  1.931319 |  1.242136 |  8.25E-03 |    120.92 | 
|         2 |       858 |  2.98E-01 |  0.924988 |  0.953492 |     28.92 |     27.47 |  1.770091 |  2.979110 |  8.05E-03 |    129.19 | 
|         2 |      1001 |  3.46E-01 |  0.928424 |  0.953492 |     28.94 |     26.76 |20036576.000000 |  0.556299 |  7.83E-03 |    138.52 | 
|         2 |      1144 |  3.93E-01 |  0.929160 |  0.953492 |     25.95 |     23.79 |20258788.000000 |  0.447504 |  7.61E-03 |    140.92 | 
|         2 |      1287 |  4.15E-01 |  0.928475 |  0.953492 |     23.62 |     21.48 |20215344.000000 |  0.801409 |  7.38E-03 |    143.24 | 
|         2 |      1430 |  4.53E-01 |  0.927660 |  0.953492 |     21.76 |     19.63 |20173336.000000 |  5.865952 |  7.14E-03 |    145.63 | 
