*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 12:56:19 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  5.07E-01 |  0.928894 |  0.928894 |     18.80 |     19.07 |  0.586301 |  0.592912 |  9.99E-03 |      0.91 | 
|         1 |       286 |  4.56E-01 |  0.934031 |  0.934031 |     20.07 |     19.89 |  1.158477 |  0.924039 |  9.97E-03 |      6.57 | 
|         1 |       429 |  4.43E-01 |  0.934031 |  0.934031 |     19.86 |     19.55 |  0.787524 |  0.626780 |  9.93E-03 |     11.72 | 
|         1 |       572 |  4.24E-01 |  0.932665 |  0.934031 |     19.70 |     19.35 |  8.467811 |  2.860455 |  9.88E-03 |     16.93 | 
|         1 |       715 |  4.30E-01 |  0.932756 |  0.934031 |     20.33 |     20.20 |  1.641864 |  2.106401 |  9.82E-03 |     22.23 | 
|         1 |       858 |  4.14E-01 |  0.935343 |  0.935343 |     21.44 |     21.34 |  0.858967 |  0.571889 |  9.74E-03 |     29.39 | 
|         1 |      1001 |  4.03E-01 |  0.937480 |  0.937480 |     22.08 |     22.06 |  0.913585 |  0.637839 |  9.65E-03 |     36.69 | 
|         1 |      1144 |  3.94E-01 |  0.951138 |  0.951138 |     22.67 |     22.70 |  0.794237 |  0.537191 |  9.54E-03 |     43.49 | 
|         1 |      1287 |  3.76E-01 |  0.938985 |  0.951138 |     23.33 |     23.38 |  0.647573 |  0.437370 |  9.42E-03 |     51.04 | 
|         1 |      1430 |  3.70E-01 |  0.945551 |  0.951138 |     23.86 |     23.98 |  2.014154 |  0.726325 |  9.29E-03 |     58.36 | 
|         1 |      1573 |  3.80E-01 |  0.944527 |  0.951138 |     24.39 |     24.52 |  1.781203 |  1.208232 |  9.15E-03 |     66.77 | 
|         1 |      1579 |  3.79E-01 |  0.943695 |  0.951138 |     24.41 |     24.54 |  2.098877 |  1.418303 |  9.14E-03 |     74.62 | 
|         2 |       143 |  3.06E-01 |  0.942102 |  0.951138 |     26.92 |     27.50 |  0.887796 |  0.638335 |  8.98E-03 |     75.75 | 
|         2 |       286 |  3.01E-01 |  0.948387 |  0.951138 |     24.85 |     25.00 |  3.041509 |  1.138349 |  8.82E-03 |     83.76 | 
|         2 |       429 |  3.08E-01 |  0.950779 |  0.951138 |     25.43 |     25.61 |  0.609689 |  0.398615 |  8.64E-03 |     91.11 | 
|         2 |       572 |  3.26E-01 |  0.936042 |  0.951138 |     25.07 |     25.42 |  0.875774 |  0.519839 |  8.45E-03 |     98.89 | 
|         2 |       715 |  3.04E+26 |  0.635826 |  0.951138 |     29.44 |     23.97 |2372981242200064.000000 |1510682134577152.000000 |  8.25E-03 |    107.83 | 
-------------------------------------------------------------------------------------------------------------------------------------
