*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 11:12:19 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  5.47E-01 |  0.927309 |  0.927309 |     15.27 |     15.02 |  0.639862 |  1.112209 |  9.99E-03 |      0.98 | 
|         1 |       286 |  4.56E-01 |  0.931435 |  0.931435 |     16.86 |     16.42 |  0.425907 |  0.384351 |  9.97E-03 |      6.45 | 
|         1 |       429 |  4.41E-01 |  0.947547 |  0.947547 |     17.66 |     17.15 |  0.982368 |  0.866644 |  9.93E-03 |     12.15 | 
|         1 |       572 |  4.23E-01 |  0.940736 |  0.947547 |     18.65 |     18.16 |  3.345262 |  1.008870 |  9.88E-03 |     18.18 | 
|         1 |       715 |  4.12E-01 |  0.942835 |  0.947547 |     19.37 |     18.99 |  0.662218 |  0.481558 |  9.82E-03 |     24.85 | 
|         1 |       858 |  3.98E-01 |  0.944416 |  0.947547 |     19.68 |     19.57 |  0.487256 |  0.371322 |  9.74E-03 |     32.02 | 
|         1 |      1001 |  3.83E-01 |  0.946074 |  0.947547 |     20.05 |     20.03 |  0.987921 |  0.633198 |  9.65E-03 |     40.38 | 
|         1 |      1144 |  3.74E-01 |  0.950751 |  0.950751 |     20.16 |     20.21 |  0.559532 |  0.353345 |  9.54E-03 |     47.10 | 
|         1 |      1287 |  3.64E-01 |  0.948527 |  0.950751 |     19.97 |     20.07 |  0.942174 |  0.844204 |  9.42E-03 |     54.06 | 
|         1 |      1430 |  3.81E-01 |  0.944673 |  0.950751 |     19.63 |     19.74 |  4.470865 |  0.753945 |  9.29E-03 |     65.51 | 
|         1 |      1573 |  3.68E-01 |  0.946718 |  0.950751 |     19.44 |     19.57 |  1.784191 |  1.420078 |  9.15E-03 |     71.32 | 
|         1 |      1579 |  3.70E-01 |  0.946386 |  0.950751 |     19.44 |     19.57 | 12.869074 |  4.122319 |  9.14E-03 |     76.36 | 
|         2 |       143 |  5.11E-01 |  0.944914 |  0.950751 |     15.92 |     15.95 |  1.505760 |  1.117705 |  8.98E-03 |     77.29 | 
