*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Mar  8 23:42:53 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  4.94E-01 |  0.892695 |  0.892695 |     14.59 |     14.18 |  0.193249 |  0.502184 |  1.00E-02 |      0.20 | 
|         1 |       148 |  3.02E-01 |  0.904348 |  0.904348 |     14.43 |     14.00 |  0.131608 |  0.200341 |  1.00E-02 |      0.77 | 
|         1 |       222 |  2.32E-01 |  0.898446 |  0.904348 |     14.30 |     13.71 |  0.207396 |  0.249011 |  1.00E-02 |      1.34 | 
|         1 |       296 |  2.10E-01 |  0.893884 |  0.904348 |     14.22 |     13.56 |  0.525169 |  0.653864 |  9.99E-03 |      1.92 | 
|         1 |       370 |  1.83E-01 |  0.898785 |  0.904348 |     14.21 |     13.43 |  0.192039 |  0.254441 |  9.99E-03 |      2.46 | 
|         1 |       444 |  1.62E-01 |  0.890527 |  0.904348 |     14.28 |     13.37 |  0.160901 |  0.125857 |  9.98E-03 |      3.00 | 
|         1 |       518 |  1.50E-01 |  0.884448 |  0.904348 |     14.36 |     13.35 |  0.132496 |  0.171830 |  9.98E-03 |      3.56 | 
|         1 |       592 |  1.37E-01 |  0.884126 |  0.904348 |     14.52 |     13.41 |  0.134428 |  0.129741 |  9.97E-03 |      4.13 | 
|         1 |       666 |  1.30E-01 |  0.890094 |  0.904348 |     14.68 |     13.52 |  0.119667 |  0.141147 |  9.96E-03 |      4.72 | 
|         1 |       740 |  1.20E-01 |  0.899421 |  0.904348 |     14.87 |     13.63 |  0.160848 |  0.157257 |  9.96E-03 |      5.32 | 
|         1 |       814 |  1.15E-01 |  0.872473 |  0.904348 |     15.03 |     13.73 |  0.370947 |  0.357069 |  9.95E-03 |      5.91 | 
|         1 |       823 |  1.14E-01 |  0.877666 |  0.904348 |     15.05 |     13.74 |  0.069863 |  0.061249 |  9.94E-03 |      6.33 | 
|         2 |        74 |  2.95E-02 |  0.885601 |  0.904348 |     16.66 |     14.88 |  0.161769 |  0.157477 |  9.93E-03 |      6.53 | 
|         2 |       148 |  2.58E-02 |  0.891794 |  0.904348 |     16.74 |     14.88 |  0.172970 |  0.184056 |  9.92E-03 |      7.13 | 
|         2 |       222 |  2.21E-02 |  0.895598 |  0.904348 |     16.78 |     14.81 |  0.237768 |  0.158695 |  9.91E-03 |      7.72 | 
|         2 |       296 |  3.39E-02 |  0.870968 |  0.904348 |     16.75 |     14.93 |  0.161109 |  0.157140 |  9.90E-03 |      8.32 | 
|         2 |       370 |  3.10E-02 |  0.893046 |  0.904348 |     16.77 |     15.02 |  0.101752 |  0.117006 |  9.88E-03 |      8.92 | 
|         2 |       444 |  2.89E-02 |  0.899166 |  0.904348 |     16.77 |     15.03 |  0.076320 |  0.080477 |  9.87E-03 |      9.51 | 
|         2 |       518 |  3.43E-02 |  0.873651 |  0.904348 |     16.73 |     15.05 |  0.133468 |  0.133046 |  9.85E-03 |     10.11 | 
|         2 |       592 |  3.23E-02 |  0.909750 |  0.909750 |     16.75 |     15.05 |  0.210138 |  0.219376 |  9.84E-03 |     10.72 | 
|         2 |       666 |  3.13E-02 |  0.871294 |  0.909750 |     16.75 |     15.05 |  0.272628 |  0.325732 |  9.82E-03 |     11.32 | 
|         2 |       740 |  2.97E-02 |  0.896526 |  0.909750 |     16.77 |     15.05 |  0.161133 |  0.154551 |  9.80E-03 |     11.91 | 
|         2 |       814 |  3.34E-02 |  0.886540 |  0.909750 |     16.79 |     15.07 |  0.401794 |  0.376156 |  9.78E-03 |     12.52 | 
|         2 |       823 |  3.35E-02 |  0.837633 |  0.909750 |     16.79 |     15.07 |  0.258332 |  0.225901 |  9.78E-03 |     12.96 | 
|         3 |        74 |  4.05E-01 |  0.897973 |  0.909750 |     19.36 |     18.26 |  0.577403 |  0.451514 |  9.76E-03 |     13.19 | 
|         3 |       148 |  2.58E-01 |  0.910927 |  0.910927 |     19.75 |     18.45 |  0.298961 |  0.213866 |  9.74E-03 |     13.93 | 
|         3 |       222 |  1.88E-01 |  0.902377 |  0.910927 |     20.35 |     18.83 |  0.488828 |  0.384890 |  9.72E-03 |     14.75 | 
|         3 |       296 |  1.63E-01 |  0.909946 |  0.910927 |     20.89 |     19.24 |  0.325218 |  0.254372 |  9.69E-03 |     15.51 | 
|         3 |       370 |  1.57E-01 |  0.915158 |  0.915158 |     21.28 |     19.65 |  0.438826 |  0.220454 |  9.67E-03 |     16.30 | 
|         3 |       444 |  1.41E-01 |  0.907341 |  0.915158 |     21.95 |     20.19 |  0.204043 |  0.148283 |  9.65E-03 |     17.11 | 
|         3 |       518 |  1.28E-01 |  0.891756 |  0.915158 |     22.43 |     20.50 |  0.200138 |  0.144980 |  9.62E-03 |     17.91 | 
|         3 |       592 |  1.18E-01 |  0.888079 |  0.915158 |     22.89 |     20.83 |  0.365402 |  0.268616 |  9.60E-03 |     18.73 | 
|         3 |       666 |  1.10E-01 |  0.893289 |  0.915158 |     23.19 |     21.01 |  0.195624 |  0.151939 |  9.57E-03 |     19.56 | 
|         3 |       740 |  1.05E-01 |  0.882549 |  0.915158 |     23.46 |     21.16 |  0.314336 |  0.236131 |  9.54E-03 |     20.37 | 
|         3 |       814 |  1.01E-01 |  0.894009 |  0.915158 |     23.63 |     21.26 |  0.240333 |  0.195370 |  9.51E-03 |     21.19 | 
|         3 |       823 |  9.99E-02 |  0.893525 |  0.915158 |     23.65 |     21.27 |  0.237945 |  0.191213 |  9.51E-03 |     21.78 | 
|         4 |        74 |  7.54E-02 |  0.895522 |  0.915158 |     27.15 |     24.32 |  0.257279 |  0.187207 |  9.48E-03 |     22.11 | 
|         4 |       148 |  5.92E-02 |  0.899525 |  0.915158 |     27.42 |     24.33 |  0.273113 |  0.136362 |  9.45E-03 |     23.01 | 
|         4 |       222 |  6.33E-02 |  0.919524 |  0.919524 |     27.54 |     24.40 |  0.143179 |  0.103405 |  9.42E-03 |     23.90 | 
|         4 |       296 |  5.66E-02 |  0.891853 |  0.919524 |     27.23 |     24.06 |  0.308328 |  0.244932 |  9.39E-03 |     24.76 | 
|         4 |       370 |  5.08E-02 |  0.886950 |  0.919524 |     27.36 |     23.99 |  0.340578 |  0.156543 |  9.36E-03 |     25.62 | 
|         4 |       444 |  4.76E-02 |  0.896065 |  0.919524 |     27.65 |     24.13 |  0.166397 |  0.122048 |  9.32E-03 |     26.53 | 
|         4 |       518 |  4.51E-02 |  0.904042 |  0.919524 |     28.05 |     24.40 |  0.183689 |  0.140758 |  9.29E-03 |     27.47 | 
|         4 |       592 |  4.68E-02 |  0.874673 |  0.919524 |     28.39 |     24.64 |  0.491243 |  0.387626 |  9.25E-03 |     28.43 | 
|         4 |       666 |  4.68E-02 |  0.890356 |  0.919524 |     28.70 |     24.97 |  0.184014 |  0.123176 |  9.22E-03 |     29.38 | 
|         4 |       740 |  4.49E-02 |  0.886950 |  0.919524 |     29.13 |     25.29 |  0.389194 |  0.301887 |  9.18E-03 |     30.40 | 
|         4 |       814 |  4.41E-02 |  0.884962 |  0.919524 |     29.58 |     25.68 |  0.184562 |  0.108518 |  9.15E-03 |     31.46 | 
|         4 |       823 |  4.69E-02 |  0.874181 |  0.919524 |     29.61 |     25.73 |  0.851034 |  0.655416 |  9.14E-03 |     32.23 | 
|         5 |        74 |  1.61E-01 |  0.897632 |  0.919524 |     32.00 |     29.70 |  0.445269 |  0.297227 |  9.10E-03 |     32.56 | 
|         5 |       148 |  1.12E-01 |  0.888812 |  0.919524 |     33.89 |     30.92 |  0.154328 |  0.114573 |  9.06E-03 |     33.60 | 
|         5 |       222 |  1.20E-01 |  0.905332 |  0.919524 |     34.54 |     31.73 |  0.289080 |  0.240765 |  9.03E-03 |     34.72 | 
|         5 |       296 |  1.01E-01 |  0.876340 |  0.919524 |     36.58 |     33.61 |  0.474013 |  0.252050 |  8.99E-03 |     35.91 | 
|         5 |       370 |  9.04E-02 |  0.897974 |  0.919524 |     38.29 |     35.32 |  0.106049 |  0.081093 |  8.94E-03 |     37.24 | 
|         5 |       444 |  7.97E-02 |  0.873848 |  0.919524 |     39.89 |     36.94 |  0.296792 |  0.215881 |  8.90E-03 |     38.65 | 
|         5 |       518 |  7.14E-02 |  0.866187 |  0.919524 |     41.24 |     38.47 |  0.150161 |  0.109606 |  8.86E-03 |     40.07 | 
|         5 |       592 |  6.54E-02 |  0.878031 |  0.919524 |     42.30 |     39.77 |  0.293763 |  0.128035 |  8.82E-03 |     41.52 | 
|         5 |       666 |  6.02E-02 |  0.897661 |  0.919524 |     43.14 |     40.81 |  0.147481 |  0.104231 |  8.78E-03 |     43.01 | 
|         5 |       740 |  5.67E-02 |  0.886717 |  0.919524 |     43.82 |     41.66 |  0.075412 |  0.051775 |  8.73E-03 |     44.51 | 
|         5 |       814 |  5.47E-02 |  0.901573 |  0.919524 |     44.38 |     42.40 |  0.684298 |  0.480453 |  8.69E-03 |     45.99 | 
|         5 |       823 |  5.57E-02 |  0.895501 |  0.919524 |     44.45 |     42.48 |  0.508896 |  0.620865 |  8.68E-03 |     47.06 | 
|         6 |        74 |  7.85E-02 |  0.922642 |  0.922642 |     49.78 |     49.47 |  0.325364 |  0.202079 |  8.64E-03 |     47.54 | 
|         6 |       148 |  6.97E-02 |  0.912621 |  0.922642 |     49.39 |     48.92 |  0.171925 |  0.130037 |  8.59E-03 |     48.98 | 
|         6 |       222 |  5.59E-02 |  0.921782 |  0.922642 |     49.49 |     49.05 |  0.104518 |  0.079071 |  8.54E-03 |     50.45 | 
|         6 |       296 |  4.82E-02 |  0.898530 |  0.922642 |     49.60 |     49.24 |  0.229496 |  0.140713 |  8.50E-03 |     51.91 | 
|         6 |       370 |  4.28E-02 |  0.884697 |  0.922642 |     49.68 |     49.39 |  0.251545 |  0.193205 |  8.45E-03 |     53.38 | 
|         6 |       444 |  4.56E-02 |  0.912195 |  0.922642 |     49.60 |     49.27 |  0.424857 |  0.320756 |  8.40E-03 |     54.85 | 
|         6 |       518 |  4.35E-02 |  0.896011 |  0.922642 |     49.65 |     49.30 |  0.111783 |  0.086202 |  8.35E-03 |     56.30 | 
|         6 |       592 |  4.10E-02 |  0.892688 |  0.922642 |     49.70 |     49.36 |  0.162161 |  0.114154 |  8.30E-03 |     57.77 | 
|         6 |       666 |  3.88E-02 |  0.904385 |  0.922642 |     49.73 |     49.42 |  0.151203 |  0.107429 |  8.25E-03 |     59.29 | 
|         6 |       740 |  7.14E-02 |  0.904222 |  0.922642 |     48.61 |     48.26 |  2.459071 |  1.091971 |  8.20E-03 |     60.74 | 
|         6 |       814 |  8.08E-02 |  0.897959 |  0.922642 |     47.75 |     47.24 |  2.081923 |  0.875383 |  8.15E-03 |     62.03 | 
|         6 |       823 |  8.39E-02 |  0.873807 |  0.922642 |     47.70 |     47.20 |  3.457932 | 13.198009 |  8.15E-03 |     63.05 | 
|         7 |        74 |  7.87E-01 |  0.867068 |  0.922642 |     33.46 |     32.36 |  0.683045 |  2.199046 |  8.09E-03 |     63.40 | 
|         7 |       148 |  4.23E+13 |  0.663771 |  0.922642 |     34.33 |     24.76 |272395424.000000 |160914128.000000 |  8.04E-03 |     64.56 | 
|         7 |       222 |       INF |  0.885106 |  0.922642 |     25.84 |     18.96 |       nan |       nan |  7.99E-03 |     64.99 | 
-------------------------------------------------------------------------------------------------------------------------------------
