*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Mar  8 23:38:17 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  5.62E-01 |  0.893113 |  0.893113 |     13.43 |     13.35 |  0.215592 |  0.273177 |  1.00E-02 |      0.20 | 
|         1 |       148 |  3.84E-01 |  0.891693 |  0.893113 |     13.78 |     13.36 |  0.504906 |  0.667722 |  1.00E-02 |      0.77 | 
|         1 |       222 |  2.86E-01 |  0.887496 |  0.893113 |     14.31 |     13.51 |  1.004615 |  1.358434 |  1.00E-02 |      1.32 | 
|         1 |       296 |  2.36E-01 |  0.885350 |  0.893113 |     14.93 |     13.92 |  0.230096 |  0.320791 |  9.99E-03 |      1.91 | 
|         1 |       370 |  2.00E-01 |  0.869416 |  0.893113 |     15.39 |     14.14 |  0.185177 |  0.179847 |  9.99E-03 |      2.51 | 
|         1 |       444 |  1.74E-01 |  0.882908 |  0.893113 |     15.94 |     14.46 |  0.143141 |  0.190917 |  9.98E-03 |      3.14 | 
|         1 |       518 |  1.62E-01 |  0.893692 |  0.893692 |     16.44 |     14.85 |  0.227343 |  0.242010 |  9.98E-03 |      3.81 | 
|         1 |       592 |  1.45E-01 |  0.875955 |  0.893692 |     16.98 |     15.19 |  0.089624 |  0.115653 |  9.97E-03 |      4.50 | 
|         1 |       666 |  1.31E-01 |  0.892112 |  0.893692 |     17.46 |     15.54 |  0.118520 |  0.150705 |  9.96E-03 |      5.21 | 
|         1 |       740 |  1.21E-01 |  0.902898 |  0.902898 |     17.82 |     15.82 |  0.344015 |  0.479839 |  9.96E-03 |      5.98 | 
|         1 |       814 |  1.16E-01 |  0.874449 |  0.902898 |     18.12 |     16.11 |  0.178040 |  0.197898 |  9.95E-03 |      6.70 | 
|         1 |       823 |  1.15E-01 |  0.882269 |  0.902898 |     18.17 |     16.15 |  0.240135 |  0.350638 |  9.94E-03 |      7.25 | 
|         2 |        74 |  3.81E-02 |  0.888807 |  0.902898 |     22.70 |     19.62 |  0.191783 |  0.223853 |  9.93E-03 |      7.51 | 
|         2 |       148 |  8.41E-02 |  0.895264 |  0.902898 |     23.91 |     21.18 |  0.290981 |  0.187379 |  9.92E-03 |      8.33 | 
|         2 |       222 |  6.40E-02 |  0.893376 |  0.902898 |     27.45 |     24.13 |  0.113004 |  0.139649 |  9.91E-03 |      9.42 | 
|         2 |       296 |  5.42E-02 |  0.875757 |  0.902898 |     29.29 |     25.50 |  0.136046 |  0.149685 |  9.90E-03 |     10.47 | 
|         2 |       370 |  4.68E-02 |  0.903111 |  0.903111 |     30.30 |     26.19 |  0.093599 |  0.073652 |  9.88E-03 |     11.52 | 
|         2 |       444 |  4.58E-02 |  0.893961 |  0.903111 |     30.69 |     26.53 |  0.091340 |  0.075470 |  9.87E-03 |     12.57 | 
|         2 |       518 |  4.42E-02 |  0.905870 |  0.905870 |     30.86 |     26.67 |  0.220972 |  0.278523 |  9.85E-03 |     13.59 | 
|         2 |       592 |  4.07E-02 |  0.899056 |  0.905870 |     30.99 |     26.68 |  0.085730 |  0.110415 |  9.84E-03 |     14.57 | 
|         2 |       666 |  3.83E-02 |  0.899856 |  0.905870 |     31.10 |     26.78 |  0.211274 |  0.233085 |  9.82E-03 |     15.62 | 
|         2 |       740 |  3.58E-02 |  0.888163 |  0.905870 |     31.26 |     26.87 |  0.120816 |  0.163194 |  9.80E-03 |     16.68 | 
|         2 |       814 |  3.36E-02 |  0.900926 |  0.905870 |     31.42 |     26.91 |  0.275301 |  0.178876 |  9.78E-03 |     17.71 | 
|         2 |       823 |  3.33E-02 |  0.882953 |  0.905870 |     31.42 |     26.92 |  0.148840 |  0.172866 |  9.78E-03 |     18.45 | 
|         3 |        74 |  4.30E-02 |  0.889739 |  0.905870 |     33.72 |     29.08 |  0.128675 |  0.141052 |  9.76E-03 |     18.79 | 
|         3 |       148 |  2.65E-02 |  0.886650 |  0.905870 |     34.62 |     29.19 |  0.134512 |  0.154184 |  9.74E-03 |     19.88 | 
|         3 |       222 |  2.37E-02 |  0.866119 |  0.905870 |     34.81 |     29.15 |  0.350997 |  0.468721 |  9.72E-03 |     20.97 | 
|         3 |       296 |  2.08E-02 |  0.874817 |  0.905870 |     34.43 |     29.00 |  0.173732 |  0.188478 |  9.69E-03 |     22.04 | 
|         3 |       370 |  1.84E-02 |  0.905315 |  0.905870 |     34.23 |     28.79 |  0.276909 |  0.265970 |  9.67E-03 |     23.11 | 
|         3 |       444 |  2.89E-02 |  0.883895 |  0.905870 |     34.52 |     29.63 |  0.131195 |  0.124749 |  9.65E-03 |     24.19 | 
|         3 |       518 |  2.74E-02 |  0.901573 |  0.905870 |     35.57 |     30.53 |  0.310214 |  0.314933 |  9.62E-03 |     25.43 | 
|         3 |       592 |  2.69E-02 |  0.885174 |  0.905870 |     36.31 |     31.20 |  0.075600 |  0.072613 |  9.60E-03 |     26.80 | 
|         3 |       666 |  2.55E-02 |  0.907962 |  0.907962 |     36.91 |     31.69 |  0.196158 |  0.210091 |  9.57E-03 |     28.08 | 
|         3 |       740 |  2.46E-02 |  0.907421 |  0.907962 |     37.62 |     32.31 |  0.868589 |  0.469196 |  9.54E-03 |     29.41 | 
|         3 |       814 |  2.40E-02 |  0.869248 |  0.907962 |     38.05 |     32.76 |  0.173812 |  0.207557 |  9.51E-03 |     30.71 | 
|         3 |       823 |  2.39E-02 |  0.863802 |  0.907962 |     38.14 |     32.82 |  0.132913 |  0.119252 |  9.51E-03 |     31.67 | 
|         4 |        74 |  1.24E-02 |  0.892731 |  0.907962 |     43.69 |     37.30 |  0.099943 |  0.082805 |  9.48E-03 |     32.08 | 
|         4 |       148 |  1.79E-02 |  0.888576 |  0.907962 |     43.36 |     37.26 |  0.268182 |  0.280124 |  9.45E-03 |     33.38 | 
|         4 |       222 |  2.63E-02 |  0.901947 |  0.907962 |     40.76 |     35.63 |  0.130018 |  0.131972 |  9.42E-03 |     34.49 | 
|         4 |       296 |  2.18E-02 |  0.915065 |  0.915065 |     40.16 |     34.79 |  0.128281 |  0.100871 |  9.39E-03 |     35.69 | 
|         4 |       370 |  1.91E-02 |  0.882204 |  0.915065 |     40.11 |     34.46 |  0.145712 |  0.149343 |  9.36E-03 |     36.96 | 
|         4 |       444 |  1.71E-02 |  0.902527 |  0.915065 |     40.17 |     34.20 |  0.876964 |  0.292957 |  9.32E-03 |     38.20 | 
|         4 |       518 |  1.64E-02 |  0.880204 |  0.915065 |     39.99 |     34.11 |  0.087464 |  0.080129 |  9.29E-03 |     39.42 | 
|         4 |       592 |  1.51E-02 |  0.896652 |  0.915065 |     40.00 |     34.01 |  0.045311 |  0.038555 |  9.25E-03 |     40.65 | 
|         4 |       666 |  1.73E-02 |  0.862219 |  0.915065 |     39.95 |     34.11 |  0.426810 |  0.385156 |  9.22E-03 |     41.89 | 
|         4 |       740 |  1.70E-02 |  0.911473 |  0.915065 |     40.09 |     34.30 |  0.162350 |  0.123177 |  9.18E-03 |     43.13 | 
|         4 |       814 |  1.67E-02 |  0.911119 |  0.915065 |     40.21 |     34.32 |  0.099390 |  0.094234 |  9.15E-03 |     44.41 | 
|         4 |       823 |  1.69E-02 |  0.898918 |  0.915065 |     40.21 |     34.35 |  0.591984 |  0.664374 |  9.14E-03 |     45.30 | 
|         5 |        74 |  1.31E-02 |  0.895357 |  0.915065 |     40.72 |     35.50 |  0.140502 |  0.136375 |  9.10E-03 |     45.68 | 
|         5 |       148 |  1.02E-02 |  0.906743 |  0.915065 |     41.11 |     35.03 |  0.270703 |  0.261306 |  9.06E-03 |     46.97 | 
|         5 |       222 |  1.14E-02 |  0.857041 |  0.915065 |     41.47 |     35.52 |  0.145465 |  0.135206 |  9.03E-03 |     48.27 | 
|         5 |       296 |  1.07E-02 |  0.900686 |  0.915065 |     41.45 |     35.44 |  0.353396 |  0.213349 |  8.99E-03 |     49.58 | 
|         5 |       370 |  1.04E-02 |  0.874511 |  0.915065 |     40.82 |     34.89 |  0.166517 |  0.108131 |  8.94E-03 |     50.85 | 
|         5 |       444 |  9.54E-03 |  0.846464 |  0.915065 |     40.56 |     34.56 |  0.333888 |  0.308737 |  8.90E-03 |     52.09 | 
|         5 |       518 |  8.87E-03 |  0.876106 |  0.915065 |     40.52 |     34.38 |  0.192686 |  0.183571 |  8.86E-03 |     53.34 | 
|         5 |       592 |  1.92E-02 |  0.872434 |  0.915065 |     40.73 |     34.96 |  0.504961 |  0.832884 |  8.82E-03 |     54.63 | 
|         5 |       666 |  1.90E-02 |  0.893324 |  0.915065 |     41.40 |     35.64 |  0.215005 |  0.214567 |  8.78E-03 |     56.03 | 
|         5 |       740 |  1.80E-02 |  0.896331 |  0.915065 |     42.04 |     36.35 |  0.084504 |  0.072565 |  8.73E-03 |     57.43 | 
|         5 |       814 |  2.33E-02 |  0.910076 |  0.915065 |     41.80 |     36.43 |  0.219309 |  0.171073 |  8.69E-03 |     58.78 | 
|         5 |       823 |  2.38E-02 |  0.920578 |  0.920578 |     41.66 |     36.35 |  0.234477 |  0.192471 |  8.68E-03 |     59.41 | 
|         6 |        74 |  2.53E-02 |  0.910101 |  0.920578 |     29.32 |     27.45 |  0.096788 |  0.078240 |  8.64E-03 |     59.71 | 
|         6 |       148 |  1.67E-02 |  0.911103 |  0.920578 |     29.84 |     27.51 |  0.064594 |  0.051330 |  8.59E-03 |     60.78 | 
|         6 |       222 |  1.61E-02 |  0.899854 |  0.920578 |     30.32 |     28.07 |  0.143619 |  0.119711 |  8.54E-03 |     61.88 | 
|         6 |       296 |  1.46E-02 |  0.904000 |  0.920578 |     31.07 |     28.91 |  0.086281 |  0.073932 |  8.50E-03 |     63.04 | 
|         6 |       370 |  1.50E-02 |  0.915861 |  0.920578 |     31.36 |     29.30 |  0.500787 |  0.110224 |  8.45E-03 |     64.20 | 
|         6 |       444 |  1.52E-02 |  0.910927 |  0.920578 |     31.50 |     29.37 |  0.245146 |  0.197571 |  8.40E-03 |     65.38 | 
|         6 |       518 |  1.46E-02 |  0.904779 |  0.920578 |     31.43 |     29.29 |  0.194563 |  0.141545 |  8.35E-03 |     66.48 | 
|         6 |       592 |  1.45E-02 |  0.894392 |  0.920578 |     31.50 |     29.27 |  0.312257 |  0.280002 |  8.30E-03 |     67.61 | 
|         6 |       666 |  1.47E-02 |  0.884949 |  0.920578 |     31.26 |     29.12 |  0.086920 |  0.048885 |  8.25E-03 |     68.72 | 
|         6 |       740 |  1.40E-02 |  0.888084 |  0.920578 |     31.36 |     29.16 |  0.090385 |  0.070807 |  8.20E-03 |     69.84 | 
|         6 |       814 |  3.02E-02 |  0.866521 |  0.920578 |     31.13 |     29.02 |  0.178297 |  0.139058 |  8.15E-03 |     70.96 | 
|         6 |       823 |  3.08E-02 |  0.880244 |  0.920578 |     31.04 |     28.96 |  0.215543 |  0.162577 |  8.15E-03 |     71.50 | 
