*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Feb 16 19:05:19 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  9.38E-01 |  0.936833 |  0.936833 |      6.00 |      5.00 |  0.084461 |  0.306129 |  1.00E-02 |      0.11 | 
|         1 |        74 |  8.50E-01 |  0.920881 |  0.936833 |      6.00 |      5.00 |  0.194339 |  0.318887 |  1.00E-02 |      0.34 | 
|         1 |       111 |  6.49E-01 |  0.932425 |  0.936833 |      6.00 |      5.00 |  1.037173 |  0.702353 |  1.00E-02 |      0.55 | 
|         1 |       148 |  5.36E-01 |  0.927646 |  0.936833 |      6.00 |      5.00 |  0.236243 |  0.040390 |  9.99E-03 |      0.77 | 
|         1 |       185 |  4.64E-01 |  0.931051 |  0.936833 |      6.00 |      5.00 |  0.167588 |  0.231439 |  9.99E-03 |      0.99 | 
|         1 |       222 |  4.15E-01 |  0.919887 |  0.936833 |      6.00 |      5.00 |  0.435034 |  0.165088 |  9.98E-03 |      1.22 | 
|         1 |       259 |  3.76E-01 |  0.910969 |  0.936833 |      6.00 |      5.00 |  0.357046 |  0.141612 |  9.98E-03 |      1.45 | 
|         1 |       296 |  3.46E-01 |  0.911662 |  0.936833 |      6.00 |      5.00 |  0.296141 |  0.373474 |  9.97E-03 |      1.67 | 
|         1 |       333 |  3.18E-01 |  0.931893 |  0.936833 |      6.00 |      5.00 |  0.671652 |  0.426782 |  9.96E-03 |      1.89 | 
|         1 |       370 |  2.92E-01 |  0.935885 |  0.936833 |      6.00 |      5.00 |  0.173205 |  0.092391 |  9.95E-03 |      2.12 | 
|         1 |       407 |  2.70E-01 |  0.934196 |  0.936833 |      6.00 |      5.00 |  0.518773 |  0.099429 |  9.94E-03 |      2.33 | 
|         2 |        37 |  3.12E-02 |  0.938859 |  0.938859 |      6.00 |      5.00 |  0.120263 |  0.078766 |  9.93E-03 |      2.44 | 
|         2 |        74 |  3.58E-02 |  0.925428 |  0.938859 |      6.00 |      5.00 |  0.177031 |  0.060400 |  9.92E-03 |      2.66 | 
|         2 |       111 |  3.50E-02 |  0.931764 |  0.938859 |      6.00 |      5.00 |  0.080897 |  0.056144 |  9.91E-03 |      2.88 | 
|         2 |       148 |  3.57E-02 |  0.923103 |  0.938859 |      6.00 |      5.00 |  0.134328 |  0.052366 |  9.90E-03 |      3.11 | 
|         2 |       185 |  3.83E-02 |  0.938495 |  0.938859 |      6.00 |      5.00 |  0.072543 |  0.055577 |  9.88E-03 |      3.34 | 
|         2 |       222 |  3.69E-02 |  0.933635 |  0.938859 |      6.00 |      5.00 |  0.118076 |  0.097615 |  9.87E-03 |      3.56 | 
|         2 |       259 |  3.59E-02 |  0.929198 |  0.938859 |      6.00 |      5.00 |  0.164465 |  0.130455 |  9.85E-03 |      3.80 | 
|         2 |       296 |  3.62E-02 |  0.938978 |  0.938978 |      6.00 |      5.00 |  0.141119 |  0.125967 |  9.84E-03 |      4.05 | 
|         2 |       333 |  3.58E-02 |  0.920282 |  0.938978 |      6.00 |      5.00 |  0.146831 |  0.110802 |  9.82E-03 |      4.29 | 
|         2 |       370 |  3.49E-02 |  0.909977 |  0.938978 |      6.00 |      5.00 |  0.138837 |  0.110697 |  9.80E-03 |      4.54 | 
|         2 |       407 |  3.50E-02 |  0.924052 |  0.938978 |      6.00 |      5.00 |  0.096539 |  0.063479 |  9.78E-03 |      4.76 | 
|         3 |        37 |  3.08E-02 |  0.944621 |  0.944621 |      6.00 |      5.00 |  0.145463 |  0.122148 |  9.76E-03 |      4.88 | 
|         3 |        74 |  2.94E-02 |  0.925386 |  0.944621 |      6.00 |      5.00 |  0.056132 |  0.042745 |  9.74E-03 |      5.08 | 
|         3 |       111 |  2.96E-02 |  0.912083 |  0.944621 |      6.00 |      5.00 |  0.197066 |  0.067255 |  9.72E-03 |      5.30 | 
|         3 |       148 |  2.78E-02 |  0.927273 |  0.944621 |      6.00 |      5.00 |  0.140886 |  0.091674 |  9.69E-03 |      5.52 | 
|         3 |       185 |  2.68E-02 |  0.915602 |  0.944621 |      6.00 |      5.00 |  0.168824 |  0.076529 |  9.67E-03 |      5.74 | 
|         3 |       222 |  2.60E-02 |  0.936806 |  0.944621 |      6.00 |      5.00 |  0.308394 |  0.051366 |  9.65E-03 |      5.95 | 
|         3 |       259 |  2.68E-02 |  0.933573 |  0.944621 |      6.00 |      5.00 |  0.057840 |  0.058918 |  9.62E-03 |      6.18 | 
|         3 |       296 |  2.57E-02 |  0.931723 |  0.944621 |      6.00 |      5.00 |  0.146173 |  0.045159 |  9.59E-03 |      6.40 | 
|         3 |       333 |  2.44E-02 |  0.927103 |  0.944621 |      6.00 |      5.00 |  0.139396 |  0.107997 |  9.57E-03 |      6.62 | 
|         3 |       370 |  2.35E-02 |  0.928324 |  0.944621 |      6.00 |      5.00 |  0.145098 |  0.034046 |  9.54E-03 |      6.84 | 
|         3 |       407 |  2.29E-02 |  0.922239 |  0.944621 |      6.00 |      5.00 |  0.118617 |  0.076193 |  9.51E-03 |      7.07 | 
|         4 |        37 |  1.46E-02 |  0.928400 |  0.944621 |      6.00 |      5.00 |  0.075819 |  0.084634 |  9.48E-03 |      7.18 | 
|         4 |        74 |  1.48E-02 |  0.936984 |  0.944621 |      6.00 |      5.00 |  0.130178 |  0.124045 |  9.45E-03 |      7.41 | 
|         4 |       111 |  1.40E-02 |  0.935933 |  0.944621 |      6.00 |      5.00 |  0.121878 |  0.096719 |  9.42E-03 |      7.63 | 
|         4 |       148 |  1.36E-02 |  0.928988 |  0.944621 |      6.00 |      5.00 |  0.152802 |  0.110020 |  9.39E-03 |      7.85 | 
|         4 |       185 |  1.46E-02 |  0.931223 |  0.944621 |      6.00 |      5.00 |  0.130074 |  0.050744 |  9.35E-03 |      8.07 | 
|         4 |       222 |  1.38E-02 |  0.923688 |  0.944621 |      6.00 |      5.00 |  0.127751 |  0.077196 |  9.32E-03 |      8.30 | 
|         4 |       259 |  1.34E-02 |  0.922438 |  0.944621 |      6.00 |      5.00 |  0.077276 |  0.072915 |  9.29E-03 |      8.53 | 
|         4 |       296 |  1.33E-02 |  0.917474 |  0.944621 |      6.00 |      5.00 |  0.174979 |  0.086240 |  9.25E-03 |      8.75 | 
|         4 |       333 |  1.31E-02 |  0.931782 |  0.944621 |      6.00 |      5.00 |  0.088900 |  0.059450 |  9.21E-03 |      8.97 | 
|         4 |       370 |  1.32E-02 |  0.934793 |  0.944621 |      6.00 |      5.00 |  0.180441 |  0.166188 |  9.18E-03 |      9.20 | 
|         4 |       407 |  1.31E-02 |  0.929942 |  0.944621 |      6.00 |      5.00 |  0.084369 |  0.061916 |  9.14E-03 |      9.41 | 
|         5 |        37 |  1.15E-02 |  0.922803 |  0.944621 |      6.00 |      5.00 |  0.107162 |  0.097465 |  9.10E-03 |      9.53 | 
|         5 |        74 |  1.18E-02 |  0.932773 |  0.944621 |      6.00 |      5.00 |  0.115391 |  0.049764 |  9.06E-03 |      9.75 | 
|         5 |       111 |  1.15E-02 |  0.934110 |  0.944621 |      6.00 |      5.00 |  0.108174 |  0.076469 |  9.02E-03 |      9.98 | 
|         5 |       148 |  1.08E-02 |  0.926160 |  0.944621 |      6.00 |      5.00 |  0.074754 |  0.040483 |  8.98E-03 |     10.21 | 
|         5 |       185 |  1.10E-02 |  0.916443 |  0.944621 |      6.00 |      5.00 |  0.204067 |  0.075249 |  8.94E-03 |     10.43 | 
|         5 |       222 |  1.08E-02 |  0.908804 |  0.944621 |      6.00 |      5.00 |  0.116322 |  0.071946 |  8.90E-03 |     10.66 | 
|         5 |       259 |  1.06E-02 |  0.918733 |  0.944621 |      6.00 |      5.00 |  0.036141 |  0.037060 |  8.86E-03 |     10.88 | 
|         5 |       296 |  1.16E-02 |  0.921025 |  0.944621 |      6.00 |      5.00 |  0.141574 |  0.078649 |  8.82E-03 |     11.09 | 
|         5 |       333 |  1.15E-02 |  0.923559 |  0.944621 |      6.00 |      5.00 |  0.107594 |  0.094298 |  8.77E-03 |     11.30 | 
|         5 |       370 |  1.16E-02 |  0.922113 |  0.944621 |      6.00 |      5.00 |  0.079847 |  0.073665 |  8.73E-03 |     11.51 | 
|         5 |       407 |  1.14E-02 |  0.927280 |  0.944621 |      6.00 |      5.00 |  0.098546 |  0.160141 |  8.68E-03 |     11.72 | 
|         6 |        37 |  9.85E-03 |  0.911343 |  0.944621 |      6.00 |      5.00 |  0.073294 |  0.039226 |  8.64E-03 |     11.84 | 
|         6 |        74 |  1.15E-02 |  0.924888 |  0.944621 |      6.00 |      5.00 |  0.056468 |  0.032767 |  8.59E-03 |     12.05 | 
|         6 |       111 |  1.08E-02 |  0.918225 |  0.944621 |      6.00 |      5.00 |  0.049989 |  0.039687 |  8.54E-03 |     12.27 | 
|         6 |       148 |  1.03E-02 |  0.901319 |  0.944621 |      6.00 |      5.00 |  0.102721 |  0.061900 |  8.50E-03 |     12.48 | 
|         6 |       185 |  1.02E-02 |  0.919729 |  0.944621 |      6.00 |      5.00 |  0.066855 |  0.061248 |  8.45E-03 |     12.69 | 
|         6 |       222 |  1.02E-02 |  0.925043 |  0.944621 |      6.00 |      5.00 |  0.153024 |  0.174597 |  8.40E-03 |     12.90 | 
|         6 |       259 |  9.98E-03 |  0.927556 |  0.944621 |      6.00 |      5.00 |  0.056223 |  0.050993 |  8.35E-03 |     13.12 | 
|         6 |       296 |  9.80E-03 |  0.912671 |  0.944621 |      6.00 |      5.00 |  0.040685 |  0.041737 |  8.30E-03 |     13.33 | 
|         6 |       333 |  9.54E-03 |  0.931939 |  0.944621 |      6.00 |      5.00 |  0.082694 |  0.058439 |  8.25E-03 |     13.55 | 
|         6 |       370 |  9.51E-03 |  0.915911 |  0.944621 |      6.00 |      5.00 |  0.110676 |  0.051461 |  8.20E-03 |     13.76 | 
|         6 |       407 |  9.38E-03 |  0.923414 |  0.944621 |      6.00 |      5.00 |  0.055129 |  0.031354 |  8.15E-03 |     13.98 | 
|         7 |        37 |  7.46E-03 |  0.920990 |  0.944621 |      6.00 |      5.00 |  0.112625 |  0.101099 |  8.09E-03 |     14.10 | 
|         7 |        74 |  8.68E-03 |  0.924414 |  0.944621 |      6.00 |      5.00 |  0.064611 |  0.078115 |  8.04E-03 |     14.32 | 
|         7 |       111 |  8.34E-03 |  0.925321 |  0.944621 |      6.00 |      5.00 |  0.162931 |  0.092500 |  7.99E-03 |     14.55 | 
|         7 |       148 |  8.23E-03 |  0.916391 |  0.944621 |      6.00 |      5.00 |  0.060748 |  0.046328 |  7.93E-03 |     14.77 | 
|         7 |       185 |  7.98E-03 |  0.922566 |  0.944621 |      6.00 |      5.00 |  0.057550 |  0.046902 |  7.88E-03 |     15.00 | 
|         7 |       222 |  7.86E-03 |  0.928060 |  0.944621 |      6.00 |      5.00 |  0.050383 |  0.026654 |  7.82E-03 |     15.22 | 
|         7 |       259 |  7.66E-03 |  0.907726 |  0.944621 |      6.00 |      5.00 |  0.058052 |  0.029392 |  7.77E-03 |     15.44 | 
|         7 |       296 |  7.88E-03 |  0.936394 |  0.944621 |      6.00 |      5.00 |  0.087199 |  0.074237 |  7.71E-03 |     15.67 | 
|         7 |       333 |  8.38E-03 |  0.920322 |  0.944621 |      6.00 |      5.00 |  0.069884 |  0.055520 |  7.66E-03 |     15.88 | 
|         7 |       370 |  8.32E-03 |  0.922564 |  0.944621 |      6.00 |      5.00 |  0.042485 |  0.042280 |  7.60E-03 |     16.09 | 
|         7 |       407 |  8.13E-03 |  0.925938 |  0.944621 |      6.00 |      5.00 |  0.053287 |  0.052041 |  7.54E-03 |     16.30 | 
|         8 |        37 |  7.03E-03 |  0.927496 |  0.944621 |      6.00 |      5.00 |  0.038480 |  0.023394 |  7.49E-03 |     16.42 | 
|         8 |        74 |  7.28E-03 |  0.926275 |  0.944621 |      6.00 |      5.00 |  0.049711 |  0.032867 |  7.43E-03 |     16.63 | 
|         8 |       111 |  7.23E-03 |  0.927232 |  0.944621 |      6.00 |      5.00 |  0.082342 |  0.060407 |  7.37E-03 |     16.84 | 
|         8 |       148 |  6.94E-03 |  0.927027 |  0.944621 |      6.00 |      5.00 |  0.100698 |  0.077711 |  7.31E-03 |     17.05 | 
|         8 |       185 |  6.99E-03 |  0.913221 |  0.944621 |      6.00 |      5.00 |  0.097125 |  0.076469 |  7.25E-03 |     17.25 | 
|         8 |       222 |  6.78E-03 |  0.914369 |  0.944621 |      6.00 |      5.00 |  0.049147 |  0.053098 |  7.19E-03 |     17.46 | 
|         8 |       259 |  6.69E-03 |  0.935625 |  0.944621 |      6.00 |      5.00 |  0.073772 |  0.048385 |  7.13E-03 |     17.68 | 
|         8 |       296 |  6.59E-03 |  0.922355 |  0.944621 |      6.00 |      5.00 |  0.141205 |  0.072848 |  7.07E-03 |     17.89 | 
|         8 |       333 |  6.59E-03 |  0.912531 |  0.944621 |      6.00 |      5.00 |  0.250453 |  0.137407 |  7.01E-03 |     18.10 | 
|         8 |       370 |  6.53E-03 |  0.922539 |  0.944621 |      6.00 |      5.00 |  0.103030 |  0.042139 |  6.95E-03 |     18.31 | 
|         8 |       407 |  6.43E-03 |  0.926589 |  0.944621 |      6.00 |      5.00 |  0.154869 |  0.059202 |  6.89E-03 |     18.51 | 
|         9 |        37 |  5.39E-03 |  0.911183 |  0.944621 |      6.00 |      5.00 |  0.071877 |  0.071854 |  6.83E-03 |     18.62 | 
|         9 |        74 |  5.77E-03 |  0.921890 |  0.944621 |      6.00 |      5.00 |  0.180719 |  0.124370 |  6.77E-03 |     18.85 | 
