*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Feb 16 19:01:52 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  9.18E-01 |  0.933712 |  0.933712 |      6.00 |      5.00 |  0.172961 |  0.325086 |  1.00E-02 |      0.11 | 
|         1 |        74 |  7.26E-01 |  0.932671 |  0.933712 |      6.00 |      5.00 |  0.193641 |  0.158533 |  1.00E-02 |      0.34 | 
|         1 |       111 |  5.61E-01 |  0.922311 |  0.933712 |      6.00 |      5.00 |  0.226882 |  0.106612 |  1.00E-02 |      0.56 | 
|         1 |       148 |  4.61E-01 |  0.912851 |  0.933712 |      6.00 |      5.00 |  0.254009 |  0.115122 |  9.99E-03 |      0.79 | 
|         1 |       185 |  4.09E-01 |  0.925168 |  0.933712 |      6.00 |      5.00 |  0.090471 |  0.120512 |  9.99E-03 |      1.02 | 
|         1 |       222 |  3.61E-01 |  0.921374 |  0.933712 |      6.00 |      5.00 |  0.186601 |  0.162892 |  9.98E-03 |      1.25 | 
|         1 |       259 |  3.18E-01 |  0.931517 |  0.933712 |      6.00 |      5.00 |  0.312850 |  0.099884 |  9.98E-03 |      1.46 | 
|         1 |       296 |  2.86E-01 |  0.936393 |  0.936393 |      6.00 |      5.00 |  0.715462 |  0.197307 |  9.97E-03 |      1.69 | 
|         1 |       333 |  2.63E-01 |  0.923790 |  0.936393 |      6.00 |      5.00 |  0.245034 |  0.105450 |  9.96E-03 |      1.91 | 
|         1 |       370 |  2.44E-01 |  0.935957 |  0.936393 |      6.00 |      5.00 |  0.087142 |  0.099418 |  9.95E-03 |      2.13 | 
|         1 |       407 |  2.27E-01 |  0.938139 |  0.938139 |      6.00 |      5.00 |  0.173814 |  0.102332 |  9.94E-03 |      2.35 | 
|         2 |        37 |  4.47E-02 |  0.927811 |  0.938139 |      6.00 |      5.00 |  0.081857 |  0.056706 |  9.93E-03 |      2.47 | 
|         2 |        74 |  4.95E-02 |  0.938109 |  0.938139 |      6.00 |      5.00 |  0.246862 |  0.188761 |  9.92E-03 |      2.70 | 
|         2 |       111 |  4.72E-02 |  0.911332 |  0.938139 |      6.00 |      5.00 |  0.123111 |  0.123769 |  9.91E-03 |      2.93 | 
|         2 |       148 |  4.59E-02 |  0.933528 |  0.938139 |      6.00 |      5.00 |  0.294527 |  0.183313 |  9.90E-03 |      3.15 | 
|         2 |       185 |  4.46E-02 |  0.924131 |  0.938139 |      6.00 |      5.00 |  0.090229 |  0.082247 |  9.88E-03 |      3.38 | 
|         2 |       222 |  4.31E-02 |  0.907309 |  0.938139 |      6.00 |      5.00 |  0.145805 |  0.088301 |  9.87E-03 |      3.62 | 
|         2 |       259 |  4.14E-02 |  0.919925 |  0.938139 |      6.00 |      5.00 |  0.102029 |  0.098655 |  9.85E-03 |      3.85 | 
|         2 |       296 |  4.05E-02 |  0.914939 |  0.938139 |      6.00 |      5.00 |  0.815691 |  0.638857 |  9.84E-03 |      4.08 | 
|         2 |       333 |  3.98E-02 |  0.933716 |  0.938139 |      6.00 |      5.00 |  0.115194 |  0.087734 |  9.82E-03 |      4.30 | 
|         2 |       370 |  3.89E-02 |  0.923826 |  0.938139 |      6.00 |      5.00 |  0.105457 |  0.067741 |  9.80E-03 |      4.53 | 
|         2 |       407 |  3.84E-02 |  0.917458 |  0.938139 |      6.00 |      5.00 |  0.288437 |  0.127516 |  9.78E-03 |      4.76 | 
|         3 |        37 |  3.11E-02 |  0.924032 |  0.938139 |      6.00 |      5.00 |  0.063293 |  0.060844 |  9.76E-03 |      4.88 | 
|         3 |        74 |  3.17E-02 |  0.908416 |  0.938139 |      6.00 |      5.00 |  0.148086 |  0.089926 |  9.74E-03 |      5.11 | 
|         3 |       111 |  3.16E-02 |  0.932627 |  0.938139 |      6.00 |      5.00 |  0.154821 |  0.076006 |  9.72E-03 |      5.35 | 
|         3 |       148 |  3.36E-02 |  0.923200 |  0.938139 |      6.00 |      5.00 |  0.217430 |  0.147851 |  9.69E-03 |      5.57 | 
|         3 |       185 |  3.42E-02 |  0.930049 |  0.938139 |      6.00 |      5.00 |  0.128799 |  0.113628 |  9.67E-03 |      5.81 | 
|         3 |       222 |  3.35E-02 |  0.910807 |  0.938139 |      6.00 |      5.00 |  0.147279 |  0.105701 |  9.65E-03 |      6.03 | 
|         3 |       259 |  3.32E-02 |  0.896458 |  0.938139 |      6.00 |      5.00 |  0.144099 |  0.099196 |  9.62E-03 |      6.26 | 
|         3 |       296 |  3.23E-02 |  0.874671 |  0.938139 |      6.00 |      5.00 |  0.050703 |  0.049277 |  9.59E-03 |      6.50 | 
|         3 |       333 |  3.16E-02 |  0.907739 |  0.938139 |      6.00 |      5.00 |  0.156291 |  0.109710 |  9.57E-03 |      6.73 | 
|         3 |       370 |  3.15E-02 |  0.911914 |  0.938139 |      6.00 |      5.00 |  0.055782 |  0.044709 |  9.54E-03 |      6.96 | 
|         3 |       407 |  3.10E-02 |  0.919825 |  0.938139 |      6.00 |      5.00 |  0.292231 |  0.316630 |  9.51E-03 |      7.18 | 
|         4 |        37 |  3.35E-02 |  0.923877 |  0.938139 |      6.00 |      5.00 |  0.174562 |  0.125669 |  9.48E-03 |      7.30 | 
|         4 |        74 |  2.91E-02 |  0.913685 |  0.938139 |      6.00 |      5.00 |  0.296031 |  0.152460 |  9.45E-03 |      7.53 | 
