*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Feb 16 19:08:49 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  9.98E-01 |  0.934768 |  0.934768 |      6.00 |      5.00 |  0.204903 |  0.518802 |  1.00E-02 |      0.11 | 
|         1 |        74 |  8.59E-01 |  0.931464 |  0.934768 |      6.00 |      5.00 |  0.364849 |  0.156908 |  1.00E-02 |      0.34 | 
|         1 |       111 |  6.57E-01 |  0.932740 |  0.934768 |      6.00 |      5.00 |  0.291273 |  0.133678 |  1.00E-02 |      0.55 | 
|         1 |       148 |  5.33E-01 |  0.934666 |  0.934768 |      6.00 |      5.00 |  0.296198 |  0.197388 |  9.99E-03 |      0.78 | 
|         1 |       185 |  4.56E-01 |  0.921728 |  0.934768 |      6.00 |      5.00 |  0.432058 |  0.251547 |  9.99E-03 |      1.01 | 
|         1 |       222 |  4.08E-01 |  0.883288 |  0.934768 |      6.00 |      5.00 |  0.258445 |  0.305198 |  9.98E-03 |      1.24 | 
|         1 |       259 |  3.66E-01 |  0.918083 |  0.934768 |      6.00 |      5.00 |  0.365892 |  0.145884 |  9.98E-03 |      1.47 | 
|         1 |       296 |  3.39E-01 |  0.940462 |  0.940462 |      6.00 |      5.00 |  1.617585 |  1.246170 |  9.97E-03 |      1.69 | 
|         1 |       333 |  3.11E-01 |  0.927785 |  0.940462 |      6.00 |      5.00 |  0.347616 |  0.308437 |  9.96E-03 |      1.91 | 
|         1 |       370 |  2.86E-01 |  0.922475 |  0.940462 |      6.00 |      5.00 |  0.308371 |  0.168583 |  9.95E-03 |      2.14 | 
|         1 |       407 |  2.67E-01 |  0.941165 |  0.941165 |      6.00 |      5.00 |  0.298355 |  0.134175 |  9.94E-03 |      2.36 | 
|         2 |        37 |  1.14E-01 |  0.938616 |  0.941165 |      6.00 |      5.00 |  0.281341 |  0.294521 |  9.93E-03 |      2.48 | 
|         2 |        74 |  1.11E-01 |  0.934118 |  0.941165 |      6.00 |      5.00 |  0.285046 |  0.155612 |  9.92E-03 |      2.70 | 
|         2 |       111 |  9.08E-02 |  0.927411 |  0.941165 |      6.00 |      5.00 |  0.093976 |  0.044476 |  9.91E-03 |      2.92 | 
|         2 |       148 |  7.76E-02 |  0.925542 |  0.941165 |      6.00 |      5.00 |  0.215512 |  0.105261 |  9.90E-03 |      3.14 | 
|         2 |       185 |  6.91E-02 |  0.920140 |  0.941165 |      6.00 |      5.00 |  0.198121 |  0.199342 |  9.88E-03 |      3.37 | 
|         2 |       222 |  6.60E-02 |  0.933200 |  0.941165 |      6.00 |      5.00 |  0.158202 |  0.176093 |  9.87E-03 |      3.59 | 
|         2 |       259 |  6.20E-02 |  0.934099 |  0.941165 |      6.00 |      5.00 |  0.397715 |  0.411309 |  9.85E-03 |      3.82 | 
|         2 |       296 |  5.83E-02 |  0.929627 |  0.941165 |      6.00 |      5.00 |  0.178844 |  0.113337 |  9.84E-03 |      4.04 | 
|         2 |       333 |  6.49E-02 |  0.932742 |  0.941165 |      6.00 |      5.00 |  0.338849 |  0.268830 |  9.82E-03 |      4.27 | 
|         2 |       370 |  6.85E-02 |  0.924145 |  0.941165 |      6.00 |      5.00 |  0.103733 |  0.079798 |  9.80E-03 |      4.48 | 
|         2 |       407 |  6.56E-02 |  0.925582 |  0.941165 |      6.00 |      5.00 |  0.240528 |  0.100221 |  9.78E-03 |      4.70 | 
|         3 |        37 |  3.52E-02 |  0.926354 |  0.941165 |      6.00 |      5.00 |  0.120699 |  0.134625 |  9.76E-03 |      4.82 | 
|         3 |        74 |  3.54E-02 |  0.926949 |  0.941165 |      6.00 |      5.00 |  0.721611 |  0.546322 |  9.74E-03 |      5.05 | 
|         3 |       111 |  3.83E-02 |  0.920025 |  0.941165 |      6.00 |      5.00 |  0.148676 |  0.106021 |  9.72E-03 |      5.27 | 
|         3 |       148 |  3.71E-02 |  0.922258 |  0.941165 |      6.00 |      5.00 |  0.151673 |  0.089138 |  9.69E-03 |      5.51 | 
|         3 |       185 |  3.58E-02 |  0.924874 |  0.941165 |      6.00 |      5.00 |  0.064857 |  0.037515 |  9.67E-03 |      5.74 | 
|         3 |       222 |  3.40E-02 |  0.921424 |  0.941165 |      6.00 |      5.00 |  0.092354 |  0.069701 |  9.65E-03 |      5.97 | 
|         3 |       259 |  3.32E-02 |  0.930275 |  0.941165 |      6.00 |      5.00 |  0.067811 |  0.056235 |  9.62E-03 |      6.20 | 
|         3 |       296 |  3.24E-02 |  0.898422 |  0.941165 |      6.00 |      5.00 |  0.149481 |  0.091360 |  9.59E-03 |      6.43 | 
|         3 |       333 |  3.18E-02 |  0.898955 |  0.941165 |      6.00 |      5.00 |  0.102203 |  0.084109 |  9.57E-03 |      6.67 | 
|         3 |       370 |  3.23E-02 |  0.948468 |  0.948468 |      6.00 |      5.00 |  0.676177 |  0.133532 |  9.54E-03 |      6.90 | 
|         3 |       407 |  3.20E-02 |  0.907826 |  0.948468 |      6.00 |      5.00 |  0.220085 |  0.093326 |  9.51E-03 |      7.12 | 
|         4 |        37 |  2.50E-02 |  0.922830 |  0.948468 |      6.00 |      5.00 |  0.195741 |  0.141071 |  9.48E-03 |      7.24 | 
|         4 |        74 |  2.61E-02 |  0.912126 |  0.948468 |      6.00 |      5.00 |  0.209245 |  0.086854 |  9.45E-03 |      7.45 | 
|         4 |       111 |  2.58E-02 |  0.908861 |  0.948468 |      6.00 |      5.00 |  0.129085 |  0.076633 |  9.42E-03 |      7.67 | 
|         4 |       148 |  2.56E-02 |  0.926956 |  0.948468 |      6.00 |      5.00 |  0.359706 |  0.108411 |  9.39E-03 |      7.89 | 
|         4 |       185 |  2.58E-02 |  0.886048 |  0.948468 |      6.00 |      5.00 |  0.120741 |  0.052739 |  9.35E-03 |      8.12 | 
|         4 |       222 |  2.54E-02 |  0.902229 |  0.948468 |      6.00 |      5.00 |  0.056877 |  0.040962 |  9.32E-03 |      8.34 | 
|         4 |       259 |  2.50E-02 |  0.893954 |  0.948468 |      6.00 |      5.00 |  0.123319 |  0.086122 |  9.29E-03 |      8.56 | 
|         4 |       296 |  2.49E-02 |  0.898274 |  0.948468 |      6.00 |      5.00 |  0.139276 |  0.070940 |  9.25E-03 |      8.78 | 
|         4 |       333 |  2.54E-02 |  0.923994 |  0.948468 |      6.00 |      5.00 |  0.178702 |  0.129859 |  9.21E-03 |      9.00 | 
|         4 |       370 |  2.54E-02 |  0.923010 |  0.948468 |      6.00 |      5.00 |  0.070445 |  0.078561 |  9.18E-03 |      9.22 | 
|         4 |       407 |  2.53E-02 |  0.891379 |  0.948468 |      6.00 |      5.00 |  0.180835 |  0.108990 |  9.14E-03 |      9.44 | 
|         5 |        37 |  2.21E-02 |  0.891410 |  0.948468 |      6.00 |      5.00 |  0.443141 |  0.276749 |  9.10E-03 |      9.55 | 
