*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Thu Mar  7 16:51:44 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  9.02E-01 |  0.899855 |  0.899855 |      6.00 |      5.00 |  0.208588 |  0.278211 |  1.00E-02 |      0.11 | 
|         1 |       148 |  5.94E-01 |  0.890391 |  0.899855 |      6.00 |      5.00 |  0.226366 |  0.136428 |  1.00E-02 |      0.30 | 
|         1 |       222 |  4.29E-01 |  0.888107 |  0.899855 |      6.00 |      5.00 |  0.161565 |  0.128594 |  1.00E-02 |      0.47 | 
|         1 |       296 |  3.38E-01 |  0.901068 |  0.901068 |      6.00 |      5.00 |  0.434226 |  0.227061 |  9.99E-03 |      0.65 | 
|         1 |       370 |  2.81E-01 |  0.880058 |  0.901068 |      6.00 |      5.00 |  0.101308 |  0.132750 |  9.99E-03 |      0.83 | 
|         1 |       444 |  2.51E-01 |  0.895574 |  0.901068 |      6.00 |      5.00 |  0.890244 |  0.441734 |  9.98E-03 |      1.01 | 
|         1 |       518 |  2.30E-01 |  0.895886 |  0.901068 |      6.00 |      5.00 |  0.435530 |  0.331489 |  9.98E-03 |      1.19 | 
|         1 |       592 |  2.11E-01 |  0.908313 |  0.908313 |      6.00 |      5.00 |  0.516462 |  0.377291 |  9.97E-03 |      1.38 | 
|         1 |       666 |  2.07E-01 |  0.878691 |  0.908313 |      6.00 |      5.00 |  0.363314 |  0.310954 |  9.96E-03 |      1.56 | 
|         1 |       740 |  1.95E-01 |  0.906057 |  0.908313 |      6.00 |      5.00 |  2.118188 |  0.759690 |  9.96E-03 |      1.74 | 
|         1 |       814 |  1.85E-01 |  0.915014 |  0.915014 |      6.00 |      5.00 |  0.158786 |  0.093300 |  9.95E-03 |      1.92 | 
|         1 |       823 |  1.83E-01 |  0.909551 |  0.915014 |      6.00 |      5.00 |  0.199318 |  0.093660 |  9.94E-03 |      2.03 | 
|         2 |        74 |  5.20E-02 |  0.909025 |  0.915014 |      6.00 |      5.00 |  0.481886 |  0.173219 |  9.93E-03 |      2.11 | 
|         2 |       148 |  1.29E-01 |  0.919540 |  0.919540 |      6.00 |      5.00 |  0.631677 |  0.374977 |  9.92E-03 |      2.34 | 
|         2 |       222 |  1.70E-01 |  0.897781 |  0.919540 |      6.00 |      5.00 |  0.312019 |  0.202356 |  9.91E-03 |      2.57 | 
|         2 |       296 |  1.58E-01 |  0.899309 |  0.919540 |      6.00 |      5.00 |  0.731455 |  0.435638 |  9.90E-03 |      2.76 | 
|         2 |       370 |  1.66E-01 |  0.895795 |  0.919540 |      6.00 |      5.00 |  0.734388 |  0.369700 |  9.88E-03 |      2.93 | 
|         2 |       444 |  1.69E-01 |  0.884335 |  0.919540 |      6.00 |      5.00 |  0.576320 |  0.207949 |  9.87E-03 |      3.11 | 
|         2 |       518 |  1.55E-01 |  0.892971 |  0.919540 |      6.00 |      5.00 |  0.419701 |  0.157827 |  9.85E-03 |      3.29 | 
|         2 |       592 |  1.47E-01 |  0.881588 |  0.919540 |      6.00 |      5.00 |  0.248150 |  0.187679 |  9.84E-03 |      3.46 | 
|         2 |       666 |  1.36E-01 |  0.888092 |  0.919540 |      6.00 |      5.00 |  0.145620 |  0.124496 |  9.82E-03 |      3.63 | 
|         2 |       740 |  1.27E-01 |  0.898788 |  0.919540 |      6.00 |      5.00 |  0.630381 |  0.237418 |  9.80E-03 |      3.81 | 
|         2 |       814 |  1.19E-01 |  0.888242 |  0.919540 |      6.00 |      5.00 |  0.125123 |  0.080676 |  9.78E-03 |      3.99 | 
|         2 |       823 |  1.19E-01 |  0.864143 |  0.919540 |      6.00 |      5.00 |  1.630335 |  0.437656 |  9.78E-03 |      4.11 | 
|         3 |        74 |  5.25E-02 |  0.896552 |  0.919540 |      6.00 |      5.00 |  0.267907 |  0.145723 |  9.76E-03 |      4.20 | 
|         3 |       148 |  8.10E-02 |  0.865012 |  0.919540 |      6.00 |      5.00 |  0.382470 |  0.177368 |  9.74E-03 |      4.38 | 
|         3 |       222 |  1.00E-01 |  0.901339 |  0.919540 |      6.00 |      5.00 |  5.321602 |  2.153699 |  9.72E-03 |      4.56 | 
|         3 |       296 |  1.32E-01 |  0.876621 |  0.919540 |      6.00 |      5.00 |  1.547378 |  0.681439 |  9.69E-03 |      4.73 | 
|         3 |       370 |  1.43E-01 |  0.879973 |  0.919540 |      6.00 |      5.00 |  0.852971 |  0.271558 |  9.67E-03 |      4.91 | 
|         3 |       444 |  1.37E-01 |  0.887905 |  0.919540 |      6.00 |      5.00 |  0.543570 |  0.130834 |  9.65E-03 |      5.09 | 
|         3 |       518 |  1.49E-01 |  0.902413 |  0.919540 |      6.00 |      5.00 |  1.399570 |  0.577789 |  9.62E-03 |      5.27 | 
|         3 |       592 |  1.58E-01 |  0.869659 |  0.919540 |      6.00 |      5.00 |  2.468909 |  0.667904 |  9.60E-03 |      5.44 | 
|         3 |       666 |  1.60E-01 |  0.916166 |  0.919540 |      6.00 |      5.00 |  0.518367 |  0.189407 |  9.57E-03 |      5.62 | 
|         3 |       740 |  1.55E-01 |  0.912887 |  0.919540 |      6.00 |      5.00 |  0.574114 |  0.131909 |  9.54E-03 |      5.81 | 
|         3 |       814 |  1.64E-01 |  0.886498 |  0.919540 |      6.00 |      5.00 |  0.778879 |  0.271675 |  9.51E-03 |      5.98 | 
|         3 |       823 |  1.64E-01 |  0.906131 |  0.919540 |      6.00 |      5.00 |  1.053980 |  0.224775 |  9.51E-03 |      6.09 | 
|         4 |        74 |  1.42E-01 |  0.908515 |  0.919540 |      6.00 |      5.00 |  1.261435 |  0.372461 |  9.48E-03 |      6.17 | 
|         4 |       148 |  1.16E-01 |  0.900108 |  0.919540 |      6.00 |      5.00 |  1.367967 |  0.425443 |  9.45E-03 |      6.35 | 
|         4 |       222 |  2.84E-01 |  0.885786 |  0.919540 |      6.00 |      5.00 |  1.786441 |  0.785244 |  9.42E-03 |      6.52 | 
|         4 |       296 |  3.69E-01 |  0.868526 |  0.919540 |      6.00 |      5.00 |  0.603346 |  0.501652 |  9.39E-03 |      6.70 | 
|         4 |       370 |  3.81E-01 |  0.886736 |  0.919540 |      6.00 |      5.00 |  0.806746 |  0.334981 |  9.36E-03 |      6.88 | 
|         4 |       444 |  3.73E-01 |  0.888578 |  0.919540 |      6.00 |      5.00 |  0.733014 |  0.406660 |  9.32E-03 |      7.05 | 
|         4 |       518 |  3.53E-01 |  0.897974 |  0.919540 |      6.00 |      5.00 |  0.514778 |  0.360725 |  9.29E-03 |      7.23 | 
|         4 |       592 |  3.36E-01 |  0.883859 |  0.919540 |      6.00 |      5.00 |  2.527293 |  0.358748 |  9.25E-03 |      7.41 | 
|         4 |       666 |  3.45E-01 |  0.894884 |  0.919540 |      6.00 |      5.00 |  0.775929 |  0.409707 |  9.22E-03 |      7.59 | 
|         4 |       740 |  3.46E-01 |  0.882169 |  0.919540 |      6.00 |      5.00 |  1.435636 |  0.795711 |  9.18E-03 |      7.77 | 
|         4 |       814 |  3.32E-01 |  0.873985 |  0.919540 |      6.00 |      5.00 |  2.318604 |  0.698702 |  9.15E-03 |      7.95 | 
|         4 |       823 |  3.31E-01 |  0.881248 |  0.919540 |      6.00 |      5.00 |  0.386305 |  0.513318 |  9.14E-03 |      8.07 | 
|         5 |        74 |  2.41E-01 |  0.880416 |  0.919540 |      6.00 |      5.00 |  0.633730 |  0.172440 |  9.10E-03 |      8.15 | 
|         5 |       148 |  2.40E-01 |  0.887937 |  0.919540 |      6.00 |      5.00 |  1.438017 |  0.249236 |  9.06E-03 |      8.36 | 
|         5 |       222 |  2.33E-01 |  0.890401 |  0.919540 |      6.00 |      5.00 |  0.401443 |  0.330712 |  9.03E-03 |      8.57 | 
|         5 |       296 |  2.40E-01 |  0.861828 |  0.919540 |      6.00 |      5.00 |  0.428658 |  0.125306 |  8.99E-03 |      8.76 | 
|         5 |       370 |  2.28E-01 |  0.837708 |  0.919540 |      6.00 |      5.00 |  3.731970 |  0.977101 |  8.94E-03 |      8.95 | 
|         5 |       444 |  2.21E-01 |  0.858665 |  0.919540 |      6.00 |      5.00 |  3.775418 |  0.602862 |  8.90E-03 |      9.13 | 
|         5 |       518 |  2.19E-01 |  0.871722 |  0.919540 |      6.00 |      5.00 |  0.585652 |  0.290949 |  8.86E-03 |      9.32 | 
