*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Thu Mar  7 16:46:32 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  9.86E-01 |  0.887704 |  0.887704 |      6.00 |      5.00 |  0.559167 |  0.461707 |  1.00E-02 |      0.08 | 
|         1 |       148 |  6.93E-01 |  0.874648 |  0.887704 |      6.00 |      5.00 |  0.524645 |  0.232441 |  1.00E-02 |      0.26 | 
|         1 |       222 |  5.21E-01 |  0.884874 |  0.887704 |      6.00 |      5.00 |  0.438118 |  0.377986 |  1.00E-02 |      0.43 | 
|         1 |       296 |  4.40E-01 |  0.839419 |  0.887704 |      6.00 |      5.00 |  0.358971 |  0.302092 |  9.99E-03 |      0.61 | 
|         1 |       370 |  3.83E-01 |  0.875928 |  0.887704 |      6.00 |      5.00 |  0.188821 |  0.238071 |  9.99E-03 |      0.77 | 
|         1 |       444 |  3.45E-01 |  0.851904 |  0.887704 |      6.00 |      5.00 |  0.511750 |  0.215232 |  9.98E-03 |      0.93 | 
|         1 |       518 |  3.17E-01 |  0.866619 |  0.887704 |      6.00 |      5.00 |  0.161334 |  0.108032 |  9.98E-03 |      1.08 | 
|         1 |       592 |  2.99E-01 |  0.880058 |  0.887704 |      6.00 |      5.00 |  1.368656 |  0.796513 |  9.97E-03 |      1.24 | 
|         1 |       666 |  2.89E-01 |  0.896217 |  0.896217 |      6.00 |      5.00 |  1.640916 |  0.831650 |  9.96E-03 |      1.47 | 
|         1 |       740 |  2.75E-01 |  0.893100 |  0.896217 |      6.00 |      5.00 |  2.151245 |  0.673013 |  9.96E-03 |      1.63 | 
|         1 |       814 |  2.59E-01 |  0.900527 |  0.900527 |      6.00 |      5.00 |  0.972941 |  0.166091 |  9.95E-03 |      1.78 | 
|         1 |       823 |  2.57E-01 |  0.890098 |  0.900527 |      6.00 |      5.00 |  0.742623 |  0.273674 |  9.94E-03 |      1.89 | 
|         2 |        74 |  1.32E-01 |  0.920782 |  0.920782 |      6.00 |      5.00 |  0.746054 |  0.370272 |  9.93E-03 |      1.95 | 
|         2 |       148 |  1.02E-01 |  0.920316 |  0.920782 |      6.00 |      5.00 |  0.611998 |  0.143614 |  9.92E-03 |      2.16 | 
|         2 |       222 |  9.08E-02 |  0.908504 |  0.920782 |      6.00 |      5.00 |  0.682597 |  0.344988 |  9.91E-03 |      2.33 | 
|         2 |       296 |  9.03E-02 |  0.915401 |  0.920782 |      6.00 |      5.00 |  0.550496 |  0.207420 |  9.90E-03 |      2.48 | 
|         2 |       370 |  8.58E-02 |  0.913536 |  0.920782 |      6.00 |      5.00 |  0.184262 |  0.085549 |  9.88E-03 |      2.64 | 
|         2 |       444 |  1.22E-01 |  0.865543 |  0.920782 |      6.00 |      5.00 |  0.828153 |  0.615998 |  9.87E-03 |      2.80 | 
|         2 |       518 |  1.27E-01 |  0.906676 |  0.920782 |      6.00 |      5.00 |  1.248324 |  0.385704 |  9.85E-03 |      2.96 | 
|         2 |       592 |  1.31E-01 |  0.914740 |  0.920782 |      6.00 |      5.00 |  0.316131 |  0.106408 |  9.84E-03 |      3.11 | 
|         2 |       666 |  1.27E-01 |  0.917347 |  0.920782 |      6.00 |      5.00 |  0.516400 |  0.384865 |  9.82E-03 |      3.27 | 
|         2 |       740 |  1.24E-01 |  0.915767 |  0.920782 |      6.00 |      5.00 |  0.222056 |  0.124945 |  9.80E-03 |      3.42 | 
|         2 |       814 |  1.22E-01 |  0.896426 |  0.920782 |      6.00 |      5.00 |  0.273973 |  0.208619 |  9.78E-03 |      3.57 | 
|         2 |       823 |  1.22E-01 |  0.880629 |  0.920782 |      6.00 |      5.00 |  1.310956 |  0.405023 |  9.78E-03 |      3.68 | 
|         3 |        74 |  7.02E-02 |  0.903784 |  0.920782 |      6.00 |      5.00 |  0.621535 |  0.169592 |  9.76E-03 |      3.74 | 
|         3 |       148 |  6.13E-02 |  0.897409 |  0.920782 |      6.00 |      5.00 |  0.215733 |  0.133036 |  9.74E-03 |      3.90 | 
|         3 |       222 |  5.49E-02 |  0.893708 |  0.920782 |      6.00 |      5.00 |  0.118716 |  0.079195 |  9.72E-03 |      4.06 | 
|         3 |       296 |  5.48E-02 |  0.912572 |  0.920782 |      6.00 |      5.00 |  0.317381 |  0.165330 |  9.69E-03 |      4.21 | 
|         3 |       370 |  7.83E-02 |  0.919465 |  0.920782 |      6.00 |      5.00 |  1.219880 |  0.287879 |  9.67E-03 |      4.36 | 
|         3 |       444 |  7.44E-02 |  0.904968 |  0.920782 |      6.00 |      5.00 |  0.237236 |  0.116159 |  9.65E-03 |      4.51 | 
|         3 |       518 |  8.33E-02 |  0.904286 |  0.920782 |      6.00 |      5.00 |  0.584933 |  0.177088 |  9.62E-03 |      4.66 | 
|         3 |       592 |  9.25E-02 |  0.906261 |  0.920782 |      6.00 |      5.00 |  0.320038 |  0.155168 |  9.60E-03 |      4.82 | 
|         3 |       666 |  9.12E-02 |  0.902687 |  0.920782 |      6.00 |      5.00 |  0.160436 |  0.110191 |  9.57E-03 |      4.97 | 
|         3 |       740 |  9.52E-02 |  0.886364 |  0.920782 |      6.00 |      5.00 |  0.469417 |  0.275910 |  9.54E-03 |      5.12 | 
|         3 |       814 |       NAN |-100000002004087734272.000000 |  0.920782 |      6.00 |      5.00 |       nan |       nan |  9.51E-03 |      5.28 | 
-------------------------------------------------------------------------------------------------------------------------------------
