*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Thu Mar  7 17:27:02 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  8.66E-01 |  0.893966 |  0.893966 |      6.00 |      5.00 |  0.524953 |  0.485017 |  1.00E-02 |      0.10 | 
|         1 |       148 |  5.72E-01 |  0.884809 |  0.893966 |      6.00 |      5.00 |  0.267090 |  0.411378 |  1.00E-02 |      0.28 | 
|         1 |       222 |  4.63E-01 |  0.862280 |  0.893966 |      6.00 |      5.00 |  0.776162 |  0.331350 |  1.00E-02 |      0.46 | 
|         1 |       296 |  3.88E-01 |  0.866995 |  0.893966 |      6.00 |      5.00 |  0.179898 |  0.305306 |  9.99E-03 |      0.64 | 
|         1 |       370 |  3.34E-01 |  0.858696 |  0.893966 |      6.00 |      5.00 |  0.126444 |  0.221840 |  9.99E-03 |      0.82 | 
|         1 |       444 |  2.96E-01 |  0.912167 |  0.912167 |      6.00 |      5.00 |  0.125793 |  0.071933 |  9.98E-03 |      1.00 | 
|         1 |       518 |  2.68E-01 |  0.875480 |  0.912167 |      6.00 |      5.00 |  0.150447 |  0.084973 |  9.98E-03 |      1.21 | 
|         1 |       592 |  2.40E-01 |  0.848568 |  0.912167 |      6.00 |      5.00 |  0.186050 |  0.090332 |  9.97E-03 |      1.39 | 
|         1 |       666 |  2.19E-01 |  0.795648 |  0.912167 |      6.00 |      5.00 |  0.538048 |  0.253512 |  9.96E-03 |      1.57 | 
|         1 |       740 |  2.01E-01 |  0.892220 |  0.912167 |      6.00 |      5.00 |  0.431679 |  0.162276 |  9.96E-03 |      1.76 | 
|         1 |       814 |  1.86E-01 |  0.913963 |  0.913963 |      6.00 |      5.00 |  0.147167 |  0.149329 |  9.95E-03 |      1.93 | 
|         1 |       823 |  1.85E-01 |  0.916025 |  0.916025 |      6.00 |      5.00 |  0.293764 |  0.368622 |  9.94E-03 |      2.05 | 
|         2 |        74 |  1.44E-01 |  0.912206 |  0.916025 |      6.00 |      5.00 |  1.333815 |  0.669630 |  9.93E-03 |      2.13 | 
|         2 |       148 |  1.18E-01 |  0.911744 |  0.916025 |      6.00 |      5.00 |  0.463538 |  0.075274 |  9.92E-03 |      2.31 | 
|         2 |       222 |  1.05E-01 |  0.900907 |  0.916025 |      6.00 |      5.00 |  0.354186 |  0.292237 |  9.91E-03 |      2.49 | 
|         2 |       296 |  9.14E-02 |  0.902661 |  0.916025 |      6.00 |      5.00 |  0.212852 |  0.139849 |  9.90E-03 |      2.67 | 
|         2 |       370 |  1.30E-01 |  0.891026 |  0.916025 |      6.00 |      5.00 |  2.060089 |  0.850314 |  9.88E-03 |      2.85 | 
|         2 |       444 |  1.31E-01 |  0.888563 |  0.916025 |      6.00 |      5.00 |  2.102529 |  1.447503 |  9.87E-03 |      3.04 | 
|         2 |       518 |  1.24E-01 |  0.914202 |  0.916025 |      6.00 |      5.00 |  0.538798 |  0.384470 |  9.85E-03 |      3.22 | 
|         2 |       592 |  1.24E-01 |  0.912933 |  0.916025 |      6.00 |      5.00 |  0.229406 |  0.111841 |  9.84E-03 |      3.40 | 
|         2 |       666 |  1.16E-01 |  0.911447 |  0.916025 |      6.00 |      5.00 |  0.281728 |  0.128758 |  9.82E-03 |      3.58 | 
|         2 |       740 |  1.12E-01 |  0.877960 |  0.916025 |      6.00 |      5.00 |  0.683340 |  0.221826 |  9.80E-03 |      3.76 | 
|         2 |       814 |  1.09E-01 |  0.863299 |  0.916025 |      6.00 |      5.00 |  0.612388 |  0.294096 |  9.78E-03 |      3.94 | 
|         2 |       823 |  1.09E-01 |  0.887379 |  0.916025 |      6.00 |      5.00 |  0.464388 |  0.195042 |  9.78E-03 |      4.06 | 
