*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Thu Mar  7 17:20:28 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  9.94E-01 |  0.879747 |  0.879747 |      6.00 |      5.00 |  0.980660 |  0.498670 |  1.00E-02 |      0.10 | 
|         1 |       148 |  6.08E-01 |  0.831420 |  0.879747 |      6.00 |      5.00 |  0.586403 |  0.205520 |  1.00E-02 |      0.29 | 
|         1 |       222 |  4.59E-01 |  0.861257 |  0.879747 |      6.00 |      5.00 |  0.129807 |  0.164004 |  1.00E-02 |      0.47 | 
|         1 |       296 |  3.65E-01 |  0.879422 |  0.879747 |      6.00 |      5.00 |  0.174807 |  0.204756 |  9.99E-03 |      0.65 | 
|         1 |       370 |  3.06E-01 |  0.868563 |  0.879747 |      6.00 |      5.00 |  0.127238 |  0.094619 |  9.99E-03 |      0.83 | 
|         1 |       444 |  2.63E-01 |  0.875835 |  0.879747 |      6.00 |      5.00 |  0.333791 |  0.258392 |  9.98E-03 |      1.01 | 
|         1 |       518 |  2.37E-01 |  0.906552 |  0.906552 |      6.00 |      5.00 |  0.526550 |  0.235262 |  9.98E-03 |      1.19 | 
|         1 |       592 |  2.16E-01 |  0.900000 |  0.906552 |      6.00 |      5.00 |  0.243270 |  0.138966 |  9.97E-03 |      1.36 | 
|         1 |       666 |  1.96E-01 |  0.860036 |  0.906552 |      6.00 |      5.00 |  0.132888 |  0.082537 |  9.96E-03 |      1.54 | 
|         1 |       740 |  1.80E-01 |  0.878255 |  0.906552 |      6.00 |      5.00 |  0.633204 |  0.291796 |  9.96E-03 |      1.72 | 
|         1 |       814 |  1.77E-01 |  0.883303 |  0.906552 |      6.00 |      5.00 |  0.473902 |  0.420476 |  9.95E-03 |      1.90 | 
|         1 |       823 |  1.76E-01 |  0.907508 |  0.907508 |      6.00 |      5.00 |  0.559729 |  0.189441 |  9.94E-03 |      2.01 | 
|         2 |        74 |  1.07E-01 |  0.914246 |  0.914246 |      6.00 |      5.00 |  0.161300 |  0.087888 |  9.93E-03 |      2.09 | 
|         2 |       148 |  8.74E-02 |  0.898263 |  0.914246 |      6.00 |      5.00 |  0.312573 |  0.210948 |  9.92E-03 |      2.27 | 
|         2 |       222 |  7.01E-02 |  0.896944 |  0.914246 |      6.00 |      5.00 |  0.093883 |  0.074126 |  9.91E-03 |      2.45 | 
|         2 |       296 |  6.22E-02 |  0.902032 |  0.914246 |      6.00 |      5.00 |  0.274789 |  0.207579 |  9.90E-03 |      2.62 | 
|         2 |       370 |  5.65E-02 |  0.902143 |  0.914246 |      6.00 |      5.00 |  0.203775 |  0.141262 |  9.88E-03 |      2.80 | 
|         2 |       444 |  5.23E-02 |  0.908640 |  0.914246 |      6.00 |      5.00 |  0.103571 |  0.070289 |  9.87E-03 |      2.98 | 
|         2 |       518 |  5.24E-02 |  0.909221 |  0.914246 |      6.00 |      5.00 |  0.270159 |  0.173676 |  9.85E-03 |      3.15 | 
|         2 |       592 |  5.36E-02 |  0.898634 |  0.914246 |      6.00 |      5.00 |  0.112002 |  0.086206 |  9.84E-03 |      3.33 | 
|         2 |       666 |  5.05E-02 |  0.925214 |  0.925214 |      6.00 |      5.00 |  0.190476 |  0.124557 |  9.82E-03 |      3.51 | 
|         2 |       740 |  4.72E-02 |  0.921492 |  0.925214 |      6.00 |      5.00 |  0.108624 |  0.082112 |  9.80E-03 |      3.68 | 
|         2 |       814 |  4.65E-02 |  0.920099 |  0.925214 |      6.00 |      5.00 |  0.671954 |  0.252674 |  9.78E-03 |      3.86 | 
|         2 |       823 |  4.62E-02 |  0.917563 |  0.925214 |      6.00 |      5.00 |  0.331440 |  0.168931 |  9.78E-03 |      3.97 | 
|         3 |        74 |  5.66E-02 |  0.889357 |  0.925214 |      6.00 |      5.00 |  0.069818 |  0.050112 |  9.76E-03 |      4.05 | 
|         3 |       148 |  3.75E-02 |  0.909798 |  0.925214 |      6.00 |      5.00 |  0.084415 |  0.066036 |  9.74E-03 |      4.23 | 
|         3 |       222 |  3.56E-02 |  0.905487 |  0.925214 |      6.00 |      5.00 |  0.190564 |  0.146655 |  9.72E-03 |      4.40 | 
|         3 |       296 |  3.50E-02 |  0.917770 |  0.925214 |      6.00 |      5.00 |  0.114298 |  0.078803 |  9.69E-03 |      4.58 | 
|         3 |       370 |  3.19E-02 |  0.894737 |  0.925214 |      6.00 |      5.00 |  0.218740 |  0.052222 |  9.67E-03 |      4.75 | 
|         3 |       444 |  3.95E-02 |  0.915782 |  0.925214 |      6.00 |      5.00 |  0.189374 |  0.120776 |  9.65E-03 |      4.93 | 
|         3 |       518 |  3.95E-02 |  0.887766 |  0.925214 |      6.00 |      5.00 |  0.275508 |  0.153728 |  9.62E-03 |      5.10 | 
|         3 |       592 |  3.83E-02 |  0.898820 |  0.925214 |      6.00 |      5.00 |  0.066122 |  0.042910 |  9.60E-03 |      5.28 | 
|         3 |       666 |  3.60E-02 |  0.902882 |  0.925214 |      6.00 |      5.00 |  0.112504 |  0.057566 |  9.57E-03 |      5.45 | 
|         3 |       740 |  3.45E-02 |  0.896000 |  0.925214 |      6.00 |      5.00 |  0.244204 |  0.077569 |  9.54E-03 |      5.63 | 
|         3 |       814 |  3.25E-02 |  0.851662 |  0.925214 |      6.00 |      5.00 |  0.353223 |  0.215921 |  9.51E-03 |      5.81 | 
|         3 |       823 |  3.23E-02 |  0.876144 |  0.925214 |      6.00 |      5.00 |  0.255390 |  0.089381 |  9.51E-03 |      5.92 | 
|         4 |        74 |  1.47E-02 |  0.884905 |  0.925214 |      6.00 |      5.00 |  0.447051 |  0.206593 |  9.48E-03 |      6.01 | 
|         4 |       148 |  1.50E-02 |  0.896833 |  0.925214 |      6.00 |      5.00 |  0.155946 |  0.103162 |  9.45E-03 |      6.18 | 
|         4 |       222 |  4.53E-02 |  0.916757 |  0.925214 |      6.00 |      5.00 |  0.458194 |  0.259641 |  9.42E-03 |      6.37 | 
|         4 |       296 |  4.05E-02 |  0.894255 |  0.925214 |      6.00 |      5.00 |  0.605804 |  0.276792 |  9.39E-03 |      6.54 | 
|         4 |       370 |  3.88E-02 |  0.892870 |  0.925214 |      6.00 |      5.00 |  0.205177 |  0.113503 |  9.36E-03 |      6.73 | 
|         4 |       444 |  3.79E-02 |  0.909156 |  0.925214 |      6.00 |      5.00 |  3.460208 |  0.510643 |  9.32E-03 |      6.91 | 
|         4 |       518 |  4.23E-02 |  0.913475 |  0.925214 |      6.00 |      5.00 |  0.088260 |  0.061530 |  9.29E-03 |      7.08 | 
|         4 |       592 |  4.01E-02 |  0.889744 |  0.925214 |      6.00 |      5.00 |  0.394270 |  0.111418 |  9.25E-03 |      7.25 | 
|         4 |       666 |  6.33E-02 |  0.901194 |  0.925214 |      6.00 |      5.00 |  0.615551 |  0.346724 |  9.22E-03 |      7.43 | 
|         4 |       740 |  7.67E-02 |  0.881602 |  0.925214 |      6.00 |      5.00 |  0.782781 |  0.181548 |  9.18E-03 |      7.61 | 
|         4 |       814 |  7.88E-02 |  0.920635 |  0.925214 |      6.00 |      5.00 |  0.602069 |  0.271616 |  9.15E-03 |      7.79 | 
|         4 |       823 |  7.89E-02 |  0.913831 |  0.925214 |      6.00 |      5.00 |  0.660931 |  0.265969 |  9.14E-03 |      7.90 | 
|         5 |        74 |  6.42E-02 |  0.908192 |  0.925214 |      6.00 |      5.00 |  0.200606 |  0.072178 |  9.10E-03 |      7.98 | 
|         5 |       148 |  5.56E-02 |  0.904329 |  0.925214 |      6.00 |      5.00 |  0.496220 |  0.178488 |  9.06E-03 |      8.16 | 
|         5 |       222 |  6.49E-02 |  0.891500 |  0.925214 |      6.00 |      5.00 |  0.237122 |  0.124231 |  9.03E-03 |      8.33 | 
|         5 |       296 |  7.98E-02 |  0.913743 |  0.925214 |      6.00 |      5.00 |  2.079407 |  0.580253 |  8.99E-03 |      8.51 | 
|         5 |       370 |  7.92E-02 |  0.896352 |  0.925214 |      6.00 |      5.00 |  0.378712 |  0.170737 |  8.94E-03 |      8.68 | 
|         5 |       444 |  7.28E-02 |  0.914124 |  0.925214 |      6.00 |      5.00 |  0.208491 |  0.123703 |  8.90E-03 |      8.86 | 
|         5 |       518 |  6.69E-02 |  0.896653 |  0.925214 |      6.00 |      5.00 |  0.178174 |  0.117171 |  8.86E-03 |      9.04 | 
|         5 |       592 |  6.83E-02 |  0.922525 |  0.925214 |      6.00 |      5.00 |  0.298492 |  0.125953 |  8.82E-03 |      9.21 | 
|         5 |       666 |  6.73E-02 |  0.912382 |  0.925214 |      6.00 |      5.00 |  0.379493 |  0.168480 |  8.78E-03 |      9.39 | 
|         5 |       740 |  6.48E-02 |  0.918127 |  0.925214 |      6.00 |      5.00 |  0.379418 |  0.176179 |  8.73E-03 |      9.56 | 
|         5 |       814 |  8.30E-02 |  0.874134 |  0.925214 |      6.00 |      5.00 |  0.489834 |  0.234818 |  8.69E-03 |      9.74 | 
|         5 |       823 |  8.45E-02 |  0.885176 |  0.925214 |      6.00 |      5.00 |  0.785844 |  0.329042 |  8.68E-03 |      9.85 | 
|         6 |        74 |  1.11E-01 |  0.892591 |  0.925214 |      6.00 |      5.00 |  0.363270 |  0.197980 |  8.64E-03 |      9.93 | 
|         6 |       148 |  7.64E-02 |  0.908303 |  0.925214 |      6.00 |      5.00 |  0.276247 |  0.087615 |  8.59E-03 |     10.11 | 
|         6 |       222 |  8.77E-02 |  0.904206 |  0.925214 |      6.00 |      5.00 |  0.146339 |  0.077806 |  8.54E-03 |     10.29 | 
|         6 |       296 |  7.72E-02 |  0.891549 |  0.925214 |      6.00 |      5.00 |  0.338812 |  0.140661 |  8.50E-03 |     10.46 | 
|         6 |       370 |  1.15E-01 |  0.899963 |  0.925214 |      6.00 |      5.00 |  0.575375 |  0.160908 |  8.45E-03 |     10.64 | 
|         6 |       444 |  1.24E-01 |  0.903357 |  0.925214 |      6.00 |      5.00 |  2.447534 |  1.162536 |  8.40E-03 |     10.82 | 
|         6 |       518 |  2.14E-01 |  0.881593 |  0.925214 |      6.00 |      5.00 |  1.669436 |  0.527103 |  8.35E-03 |     10.99 | 
|         6 |       592 |  2.41E-01 |  0.891636 |  0.925214 |      6.00 |      5.00 |  7.894955 |  3.200100 |  8.30E-03 |     11.17 | 
|         6 |       666 |  2.72E-01 |  0.895618 |  0.925214 |      6.00 |      5.00 |  4.014486 |  0.836733 |  8.25E-03 |     11.34 | 
|         6 |       740 |  2.91E-01 |  0.895750 |  0.925214 |      6.00 |      5.00 |  1.118872 |  0.299500 |  8.20E-03 |     11.52 | 
|         6 |       814 |  3.29E-01 |  0.893245 |  0.925214 |      6.00 |      5.00 |  1.571846 |  0.574818 |  8.15E-03 |     11.70 | 
|         6 |       823 |  3.32E-01 |  0.895353 |  0.925214 |      6.00 |      5.00 |  0.783167 |  0.560871 |  8.15E-03 |     11.81 | 
|         7 |        74 |  5.49E-01 |  0.896867 |  0.925214 |      6.00 |      5.00 |  1.120191 |  0.311776 |  8.09E-03 |     11.89 | 
|         7 |       148 |  4.94E-01 |  0.892091 |  0.925214 |      6.00 |      5.00 |  0.512060 |  0.131518 |  8.04E-03 |     12.07 | 
|         7 |       222 |  4.90E-01 |  0.898103 |  0.925214 |      6.00 |      5.00 |  0.911077 |  1.146481 |  7.99E-03 |     12.25 | 
|         7 |       296 |  4.73E-01 |  0.898830 |  0.925214 |      6.00 |      5.00 |  0.389096 |  0.220663 |  7.94E-03 |     12.42 | 
|         7 |       370 |  4.81E-01 |  0.885121 |  0.925214 |      6.00 |      5.00 |  0.418109 |  0.172278 |  7.88E-03 |     12.60 | 
|         7 |       444 |  4.63E-01 |  0.880696 |  0.925214 |      6.00 |      5.00 |  0.748201 |  0.203768 |  7.83E-03 |     12.78 | 
|         7 |       518 |  4.48E-01 |  0.870130 |  0.925214 |      6.00 |      5.00 |  1.412171 |  0.470048 |  7.77E-03 |     12.95 | 
|         7 |       592 |  4.46E-01 |  0.868841 |  0.925214 |      6.00 |      5.00 |  0.911259 |  0.477169 |  7.72E-03 |     13.13 | 
|         7 |       666 |  4.44E-01 |  0.849767 |  0.925214 |      6.00 |      5.00 |  1.113320 |  0.441265 |  7.66E-03 |     13.31 | 
|         7 |       740 |  4.51E-01 |  0.887487 |  0.925214 |      6.00 |      5.00 |  0.706440 |  0.406789 |  7.61E-03 |     13.49 | 
|         7 |       814 |  4.47E-01 |  0.880144 |  0.925214 |      6.00 |      5.00 |  1.047773 |  0.469967 |  7.55E-03 |     13.67 | 
|         7 |       823 |  4.47E-01 |  0.883382 |  0.925214 |      6.00 |      5.00 |  1.977267 |  0.312478 |  7.54E-03 |     13.78 | 
|         8 |        74 |  3.79E-01 |  0.872936 |  0.925214 |      6.00 |      5.00 |  0.666935 |  1.183463 |  7.49E-03 |     13.86 | 
|         8 |       148 |  3.80E-01 |  0.856549 |  0.925214 |      6.00 |      5.00 |  2.194990 |  0.704621 |  7.43E-03 |     14.05 | 
|         8 |       222 |  3.95E-01 |  0.902788 |  0.925214 |      6.00 |      5.00 |  0.879059 |  0.579144 |  7.37E-03 |     14.23 | 
|         8 |       296 |  4.06E-01 |  0.860844 |  0.925214 |      6.00 |      5.00 |  0.838279 |  1.093165 |  7.31E-03 |     14.41 | 
|         8 |       370 |  4.26E-01 |  0.845789 |  0.925214 |      6.00 |      5.00 |  3.221261 |  0.594027 |  7.26E-03 |     14.58 | 
|         8 |       444 |  4.17E-01 |  0.849354 |  0.925214 |      6.00 |      5.00 |  2.318595 |  0.307707 |  7.20E-03 |     14.76 | 
|         8 |       518 |  4.12E-01 |  0.875953 |  0.925214 |      6.00 |      5.00 |  2.790841 |  0.546870 |  7.14E-03 |     14.94 | 
|         8 |       592 |  4.08E-01 |  0.858494 |  0.925214 |      6.00 |      5.00 |  4.480069 |  1.125469 |  7.08E-03 |     15.12 | 
|         8 |       666 |  4.30E-01 |  0.860498 |  0.925214 |      6.00 |      5.00 |  1.936121 |  0.833593 |  7.02E-03 |     15.29 | 
|         8 |       740 |  4.38E-01 |  0.864347 |  0.925214 |      6.00 |      5.00 |  1.109922 |  1.252200 |  6.96E-03 |     15.47 | 
|         8 |       814 |  4.44E-01 |  0.852646 |  0.925214 |      6.00 |      5.00 |  1.157784 |  0.245570 |  6.90E-03 |     15.65 | 
|         8 |       823 |  4.44E-01 |  0.871199 |  0.925214 |      6.00 |      5.00 |  7.498392 |  0.676329 |  6.89E-03 |     15.77 | 
|         9 |        74 |  4.84E-01 |  0.862428 |  0.925214 |      6.00 |      5.00 |  1.342261 |  0.976274 |  6.83E-03 |     15.85 | 
|         9 |       148 |  4.78E-01 |  0.872222 |  0.925214 |      6.00 |      5.00 |  2.571027 |  1.038144 |  6.77E-03 |     16.03 | 
|         9 |       222 |  4.52E-01 |  0.885189 |  0.925214 |      6.00 |      5.00 |  1.882649 |  0.714940 |  6.71E-03 |     16.20 | 
|         9 |       296 |  4.62E-01 |  0.900467 |  0.925214 |      6.00 |      5.00 |  9.664003 |  1.604387 |  6.65E-03 |     16.38 | 
|         9 |       370 |  4.98E-01 |  0.891834 |  0.925214 |      6.00 |      5.00 |  1.028071 |  0.690818 |  6.59E-03 |     16.56 | 
|         9 |       444 |  4.90E-01 |  0.893977 |  0.925214 |      6.00 |      5.00 |  3.845135 |  0.773943 |  6.52E-03 |     16.73 | 
|         9 |       518 |  4.73E-01 |  0.898340 |  0.925214 |      6.00 |      5.00 |  3.435871 |  0.468862 |  6.46E-03 |     16.91 | 
|         9 |       592 |  4.56E-01 |  0.896646 |  0.925214 |      6.00 |      5.00 |  0.735526 |  0.503278 |  6.40E-03 |     17.09 | 
