*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 08:14:24 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  5.85E-01 |  0.936919 |  0.936919 |      6.00 |      5.00 |  2.559126 |  0.928216 |  9.99E-03 |      0.47 | 
|         1 |       286 |  5.23E-01 |  0.923429 |  0.936919 |      6.00 |      5.00 |  1.482301 |  2.438645 |  9.97E-03 |      1.94 | 
|         1 |       429 |  5.37E-01 |  0.925174 |  0.936919 |      6.00 |      5.00 |  1.550549 |  0.598826 |  9.93E-03 |      3.47 | 
|         1 |       572 |  5.16E-01 |  0.929875 |  0.936919 |      6.00 |      5.00 |  1.455657 |  3.504710 |  9.88E-03 |      5.13 | 
|         1 |       715 |  5.15E-01 |  0.929324 |  0.936919 |      6.00 |      5.00 | 12.025079 |  3.145118 |  9.82E-03 |      6.61 | 
|         1 |       858 |  5.44E-01 |  0.933259 |  0.936919 |      6.00 |      5.00 |  1.442011 |  1.680454 |  9.74E-03 |      8.10 | 
|         1 |      1001 |  5.33E-01 |  0.929283 |  0.936919 |      6.00 |      5.00 |  0.728054 |  0.919032 |  9.65E-03 |      9.59 | 
|         1 |      1144 |  5.41E-01 |  0.927378 |  0.936919 |      6.00 |      5.00 |  0.885447 |  0.723725 |  9.54E-03 |     11.09 | 
|         1 |      1287 |  5.54E-01 |  0.929391 |  0.936919 |      6.00 |      5.00 |  0.421095 |  0.760797 |  9.42E-03 |     12.58 | 
|         1 |      1430 |  5.47E-01 |  0.927516 |  0.936919 |      6.00 |      5.00 |  1.616929 |  4.023190 |  9.29E-03 |     14.08 | 
|         1 |      1573 |  5.48E-01 |  0.927381 |  0.936919 |      6.00 |      5.00 |  0.671222 |  0.658915 |  9.15E-03 |     15.57 | 
|         1 |      1579 |  5.50E-01 |  0.927204 |  0.936919 |      6.00 |      5.00 |  0.763240 |  2.301486 |  9.14E-03 |     16.68 | 
|         2 |       143 |  5.08E-01 |  0.928533 |  0.936919 |      6.00 |      5.00 |  0.779084 |  0.882523 |  8.98E-03 |     17.12 | 
|         2 |       286 |  5.76E-01 |  0.929005 |  0.936919 |      6.00 |      5.00 |  0.555401 |  1.685421 |  8.82E-03 |     18.60 | 
|         2 |       429 |  5.68E-01 |  0.929063 |  0.936919 |      6.00 |      5.00 |  0.530720 |  1.036821 |  8.64E-03 |     20.09 | 
|         2 |       572 |  5.37E-01 |  0.929017 |  0.936919 |      6.00 |      5.00 |  0.467819 |  1.542064 |  8.45E-03 |     21.57 | 
|         2 |       715 |  5.75E-01 |  0.928511 |  0.936919 |      6.00 |      5.00 |  0.392303 |  1.210803 |  8.25E-03 |     23.05 | 
|         2 |       858 |  5.75E-01 |  0.928417 |  0.936919 |      6.00 |      5.00 |  0.651959 |  2.160008 |  8.05E-03 |     24.54 | 
|         2 |      1001 |  5.89E-01 |  0.928976 |  0.936919 |      6.00 |      5.00 |  0.520701 |  0.916930 |  7.83E-03 |     26.02 | 
|         2 |      1144 |  5.96E-01 |  0.928668 |  0.936919 |      6.00 |      5.00 |  0.779056 |  1.002842 |  7.61E-03 |     27.50 | 
|         2 |      1287 |  5.98E-01 |  0.928460 |  0.936919 |      6.00 |      5.00 |  0.427000 |  0.868007 |  7.38E-03 |     28.99 | 
|         2 |      1430 |  5.90E-01 |  0.928801 |  0.936919 |      6.00 |      5.00 |  0.653459 |  2.009340 |  7.14E-03 |     30.47 | 
