*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 08:01:27 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  6.34E-01 |  0.924809 |  0.924809 |      6.00 |      5.00 |  0.720682 |  0.724787 |  9.99E-03 |      0.51 | 
|         1 |       286 |  5.51E-01 |  0.930413 |  0.930413 |      6.00 |      5.00 |  1.620558 |  0.893858 |  9.97E-03 |      2.16 | 
|         1 |       429 |  5.40E-01 |  0.923314 |  0.930413 |      6.00 |      5.00 | 13.802013 |  2.279572 |  9.93E-03 |      3.65 | 
|         1 |       572 |  5.26E-01 |  0.925951 |  0.930413 |      6.00 |      5.00 |  7.594037 |  4.837368 |  9.88E-03 |      5.14 | 
|         1 |       715 |  5.19E-01 |  0.933069 |  0.933069 |      6.00 |      5.00 |  0.829037 |  2.010333 |  9.82E-03 |      6.62 | 
|         1 |       858 |  5.79E-01 |  0.929156 |  0.933069 |      6.00 |      5.00 |  1.075260 |  1.039576 |  9.74E-03 |      8.10 | 
|         1 |      1001 |  5.82E-01 |  0.928680 |  0.933069 |      6.00 |      5.00 |  1.259043 |  0.977292 |  9.65E-03 |      9.59 | 
|         1 |      1144 |  5.86E-01 |  0.928328 |  0.933069 |      6.00 |      5.00 |  1.255589 |  0.370865 |  9.54E-03 |     11.09 | 
|         1 |      1287 |  5.87E-01 |  0.927971 |  0.933069 |      6.00 |      5.00 |  1.252186 |  0.601185 |  9.42E-03 |     12.58 | 
|         1 |      1430 |  6.09E-01 |  0.928467 |  0.933069 |      6.00 |      5.00 |  1.248836 |  0.277833 |  9.29E-03 |     14.07 | 
|         1 |      1573 |  6.01E-01 |  0.928467 |  0.933069 |      6.00 |      5.00 |  1.245544 |  0.267632 |  9.15E-03 |     15.58 | 
|         1 |      1579 |  6.03E-01 |  0.928292 |  0.933069 |      6.00 |      5.00 |  1.245407 |  1.282467 |  9.14E-03 |     16.95 | 
|         2 |       143 |  7.85E-01 |  0.928736 |  0.933069 |      6.00 |      5.00 |  1.242180 |  1.004924 |  8.98E-03 |     17.40 | 
|         2 |       286 |  7.38E-01 |  0.928472 |  0.933069 |      6.00 |      5.00 |  1.239018 |  0.991864 |  8.82E-03 |     19.03 | 
|         2 |       429 |  6.86E-01 |  0.928378 |  0.933069 |      6.00 |      5.00 |  1.235925 |  1.163470 |  8.64E-03 |     20.53 | 
|         2 |       572 |  6.55E-01 |  0.928446 |  0.933069 |      6.00 |      5.00 |  1.232904 |  0.498618 |  8.45E-03 |     22.02 | 
