*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Mar  8 17:08:40 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  8.10E-01 |  0.878733 |  0.878733 |     11.54 |     11.78 |  0.269682 |  0.395908 |  1.00E-02 |      0.13 | 
|         1 |       148 |  5.70E-01 |  0.884962 |  0.884962 |     12.00 |     12.01 |  0.451617 |  0.692195 |  1.00E-02 |      0.54 | 
|         1 |       222 |  4.80E-01 |  0.870934 |  0.884962 |     11.95 |     11.88 |  0.400204 |  0.844156 |  1.00E-02 |      0.92 | 
|         1 |       296 |  3.92E-01 |  0.901668 |  0.901668 |     11.91 |     11.70 |  0.332601 |  0.484607 |  9.99E-03 |      1.29 | 
|         1 |       370 |  3.33E-01 |  0.906516 |  0.906516 |     11.91 |     11.56 |  0.319953 |  0.430636 |  9.99E-03 |      1.67 | 
|         1 |       444 |  2.99E-01 |  0.899711 |  0.906516 |     11.93 |     11.49 |  0.079118 |  0.115451 |  9.98E-03 |      2.05 | 
|         1 |       518 |  2.72E-01 |  0.897105 |  0.906516 |     11.95 |     11.44 |  0.217882 |  0.236489 |  9.98E-03 |      2.43 | 
|         1 |       592 |  2.48E-01 |  0.904023 |  0.906516 |     12.00 |     11.42 |  0.084273 |  0.120960 |  9.97E-03 |      2.82 | 
|         1 |       666 |  2.29E-01 |  0.895797 |  0.906516 |     12.07 |     11.41 |  0.231632 |  0.296751 |  9.96E-03 |      3.20 | 
|         1 |       740 |  2.13E-01 |  0.905633 |  0.906516 |     12.13 |     11.41 |  0.142600 |  0.217104 |  9.96E-03 |      3.59 | 
|         1 |       814 |  1.99E-01 |  0.912255 |  0.912255 |     12.18 |     11.39 |  0.199038 |  0.241319 |  9.95E-03 |      3.98 | 
|         1 |       823 |  1.97E-01 |  0.910469 |  0.912255 |     12.18 |     11.40 |  0.137224 |  0.204950 |  9.94E-03 |      4.27 | 
|         2 |        74 |  7.71E-02 |  0.913768 |  0.913768 |     12.74 |     11.62 |  0.083611 |  0.085750 |  9.93E-03 |      4.40 | 
|         2 |       148 |  5.61E-02 |  0.915748 |  0.915748 |     12.84 |     11.50 |  0.158432 |  0.099033 |  9.92E-03 |      4.80 | 
|         2 |       222 |  5.46E-02 |  0.909742 |  0.915748 |     12.88 |     11.50 |  0.228598 |  0.304318 |  9.91E-03 |      5.19 | 
|         2 |       296 |  5.09E-02 |  0.907275 |  0.915748 |     12.90 |     11.56 |  0.201619 |  0.294685 |  9.90E-03 |      5.59 | 
|         2 |       370 |  4.88E-02 |  0.907725 |  0.915748 |     12.92 |     11.57 |  0.129945 |  0.192456 |  9.88E-03 |      5.99 | 
|         2 |       444 |  4.70E-02 |  0.915680 |  0.915748 |     12.94 |     11.58 |  0.133506 |  0.193783 |  9.87E-03 |      6.38 | 
|         2 |       518 |  5.09E-02 |  0.902560 |  0.915748 |     12.95 |     11.63 |  0.606758 |  0.874075 |  9.85E-03 |      6.78 | 
|         2 |       592 |  5.14E-02 |  0.910815 |  0.915748 |     12.99 |     11.68 |  0.185150 |  0.205039 |  9.84E-03 |      7.18 | 
|         2 |       666 |  5.33E-02 |  0.899463 |  0.915748 |     13.02 |     11.72 |  0.567078 |  0.676813 |  9.82E-03 |      7.58 | 
