*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Mar  8 17:17:08 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  7.17E-01 |  0.882204 |  0.882204 |     11.35 |     11.30 |  0.281980 |  0.371641 |  1.00E-02 |      0.13 | 
|         1 |       148 |  5.01E-01 |  0.883789 |  0.883789 |     12.07 |     11.76 |  0.155110 |  0.397542 |  1.00E-02 |      0.53 | 
|         1 |       222 |  4.01E-01 |  0.888813 |  0.888813 |     12.38 |     12.01 |  0.135283 |  0.087517 |  1.00E-02 |      0.93 | 
|         1 |       296 |  3.44E-01 |  0.890805 |  0.890805 |     12.53 |     12.06 |  0.209402 |  0.407860 |  9.99E-03 |      1.33 | 
|         1 |       370 |  3.06E-01 |  0.900564 |  0.900564 |     12.54 |     12.06 |  0.091500 |  0.119576 |  9.99E-03 |      1.73 | 
|         1 |       444 |  2.73E-01 |  0.899718 |  0.900564 |     12.46 |     12.00 |  0.243039 |  0.457139 |  9.98E-03 |      2.12 | 
|         1 |       518 |  2.45E-01 |  0.901239 |  0.901239 |     12.43 |     11.92 |  0.106092 |  0.129488 |  9.98E-03 |      2.51 | 
|         1 |       592 |  2.27E-01 |  0.902405 |  0.902405 |     12.42 |     11.84 |  0.202562 |  0.221992 |  9.97E-03 |      2.90 | 
|         1 |       666 |  2.09E-01 |  0.907862 |  0.907862 |     12.41 |     11.77 |  0.120327 |  0.164543 |  9.96E-03 |      3.29 | 
|         1 |       740 |  1.99E-01 |  0.858774 |  0.907862 |     12.42 |     11.71 |  1.233722 |  1.980211 |  9.96E-03 |      3.68 | 
|         1 |       814 |  1.91E-01 |  0.904385 |  0.907862 |     12.42 |     11.67 |  0.283077 |  0.465478 |  9.95E-03 |      4.08 | 
|         1 |       823 |  1.89E-01 |  0.894033 |  0.907862 |     12.42 |     11.67 |  0.238626 |  0.324797 |  9.94E-03 |      4.39 | 
|         2 |        74 |  4.92E-02 |  0.890613 |  0.907862 |     12.47 |     11.27 |  0.128617 |  0.160278 |  9.93E-03 |      4.52 | 
|         2 |       148 |  8.04E-02 |  0.908637 |  0.908637 |     12.49 |     11.43 |  0.183837 |  0.188826 |  9.92E-03 |      4.92 | 
|         2 |       222 |  7.55E-02 |  0.897075 |  0.908637 |     12.56 |     11.56 |  0.275443 |  0.208346 |  9.91E-03 |      5.31 | 
|         2 |       296 |  7.16E-02 |  0.908561 |  0.908637 |     12.61 |     11.65 |  0.165276 |  0.242390 |  9.90E-03 |      5.71 | 
|         2 |       370 |  6.69E-02 |  0.905293 |  0.908637 |     12.68 |     11.69 |  0.350577 |  0.520200 |  9.88E-03 |      6.11 | 
|         2 |       444 |  6.93E-02 |  0.874725 |  0.908637 |     12.71 |     11.73 |  0.230301 |  0.257612 |  9.87E-03 |      6.51 | 
|         2 |       518 |  6.44E-02 |  0.854046 |  0.908637 |     12.74 |     11.75 |  0.340803 |  0.326492 |  9.85E-03 |      6.91 | 
|         2 |       592 |  6.08E-02 |  0.840893 |  0.908637 |     12.77 |     11.76 |  0.172596 |  0.183484 |  9.84E-03 |      7.32 | 
|         2 |       666 |  5.95E-02 |  0.861494 |  0.908637 |     12.79 |     11.78 |  0.145678 |  0.086424 |  9.82E-03 |      7.72 | 
|         2 |       740 |  5.63E-02 |  0.811466 |  0.908637 |     12.81 |     11.78 |  0.138559 |  0.150192 |  9.80E-03 |      8.12 | 
|         2 |       814 |  5.37E-02 |  0.826152 |  0.908637 |     12.83 |     11.78 |  0.169266 |  0.221187 |  9.78E-03 |      8.52 | 
|         2 |       823 |  5.34E-02 |  0.814433 |  0.908637 |     12.83 |     11.77 |  0.123844 |  0.119849 |  9.78E-03 |      8.82 | 
|         3 |        74 |  5.27E-02 |  0.885234 |  0.908637 |     13.00 |     11.92 |  0.148911 |  0.128607 |  9.76E-03 |      8.95 | 
|         3 |       148 |  4.49E-02 |  0.856822 |  0.908637 |     13.01 |     11.99 |  0.160893 |  0.135235 |  9.74E-03 |      9.35 | 
|         3 |       222 |  3.80E-02 |  0.852897 |  0.908637 |     13.03 |     12.01 |  0.096602 |  0.100124 |  9.72E-03 |      9.75 | 
|         3 |       296 |  3.47E-02 |  0.873956 |  0.908637 |     13.03 |     12.03 |  0.384063 |  0.394039 |  9.69E-03 |     10.16 | 
|         3 |       370 |  3.74E-02 |  0.861722 |  0.908637 |     13.04 |     12.05 |  0.467355 |  0.156176 |  9.67E-03 |     10.57 | 
|         3 |       444 |  3.57E-02 |  0.885558 |  0.908637 |     13.06 |     12.06 |  0.080294 |  0.090050 |  9.65E-03 |     10.98 | 
|         3 |       518 |  3.65E-02 |  0.825279 |  0.908637 |     13.06 |     12.07 |  0.184088 |  0.179372 |  9.62E-03 |     11.38 | 
|         3 |       592 |  3.45E-02 |  0.866690 |  0.908637 |     13.08 |     12.08 |  0.193541 |  0.184608 |  9.60E-03 |     11.79 | 
|         3 |       666 |  3.63E-02 |  0.895341 |  0.908637 |     13.10 |     12.12 |  0.493907 |  0.353250 |  9.57E-03 |     12.20 | 
|         3 |       740 |  3.49E-02 |  0.858635 |  0.908637 |     13.13 |     12.14 |  0.102243 |  0.082729 |  9.54E-03 |     12.61 | 
|         3 |       814 |  3.35E-02 |  0.891627 |  0.908637 |     13.16 |     12.15 |  0.134102 |  0.136068 |  9.51E-03 |     13.03 | 
|         3 |       823 |  3.34E-02 |  0.878239 |  0.908637 |     13.16 |     12.16 |  0.304119 |  0.200587 |  9.51E-03 |     13.33 | 
|         4 |        74 |  2.37E-02 |  0.854383 |  0.908637 |     13.36 |     12.41 |  0.215661 |  0.205123 |  9.48E-03 |     13.46 | 
|         4 |       148 |  5.24E-02 |  0.898299 |  0.908637 |     13.37 |     12.58 |  0.903377 |  0.841574 |  9.45E-03 |     13.87 | 
|         4 |       222 |  4.33E-02 |  0.874727 |  0.908637 |     13.44 |     12.57 |  0.293577 |  0.291891 |  9.42E-03 |     14.28 | 
|         4 |       296 |  3.71E-02 |  0.869878 |  0.908637 |     13.54 |     12.57 |  0.260345 |  0.224329 |  9.39E-03 |     14.69 | 
|         4 |       370 |  3.81E-02 |  0.912635 |  0.912635 |     13.60 |     12.60 |  0.639591 |  0.793943 |  9.36E-03 |     15.11 | 
|         4 |       444 |  3.55E-02 |  0.887495 |  0.912635 |     13.66 |     12.62 |  0.117172 |  0.114377 |  9.32E-03 |     15.53 | 
|         4 |       518 |  3.49E-02 |  0.878634 |  0.912635 |     13.71 |     12.65 |  0.213479 |  0.228278 |  9.29E-03 |     15.94 | 
|         4 |       592 |  3.28E-02 |  0.884615 |  0.912635 |     13.76 |     12.66 |  0.188462 |  0.199434 |  9.25E-03 |     16.36 | 
|         4 |       666 |  3.06E-02 |  0.892591 |  0.912635 |     13.80 |     12.65 |  0.137361 |  0.109412 |  9.22E-03 |     16.78 | 
|         4 |       740 |  2.90E-02 |  0.901734 |  0.912635 |     13.84 |     12.64 |  0.392666 |  0.131958 |  9.18E-03 |     17.20 | 
|         4 |       814 |  3.02E-02 |  0.899501 |  0.912635 |     13.88 |     12.68 |  0.520517 |  0.620429 |  9.15E-03 |     17.62 | 
|         4 |       823 |  3.16E-02 |  0.901709 |  0.912635 |     13.89 |     12.69 |  0.675497 |  0.653853 |  9.14E-03 |     17.93 | 
|         5 |        74 |  5.53E-02 |  0.890642 |  0.912635 |     14.32 |     13.20 |  0.227745 |  0.207612 |  9.10E-03 |     18.07 | 
|         5 |       148 |  7.75E-02 |  0.900581 |  0.912635 |     14.25 |     13.16 |  0.544094 |  0.466905 |  9.06E-03 |     18.48 | 
|         5 |       222 |  6.36E-02 |  0.903619 |  0.912635 |     14.14 |     13.12 |  0.250291 |  0.247385 |  9.03E-03 |     18.89 | 
|         5 |       296 |  5.86E-02 |  0.889655 |  0.912635 |     14.12 |     13.14 |  0.995711 |  0.860643 |  8.99E-03 |     19.31 | 
|         5 |       370 |  5.12E-02 |  0.894220 |  0.912635 |     14.16 |     13.15 |  0.257288 |  0.213201 |  8.94E-03 |     19.73 | 
|         5 |       444 |  5.02E-02 |  0.906859 |  0.912635 |     14.24 |     13.18 |  0.101950 |  0.075354 |  8.90E-03 |     20.16 | 
|         5 |       518 |  4.61E-02 |  0.875949 |  0.912635 |     14.33 |     13.20 |  0.111950 |  0.097302 |  8.86E-03 |     20.58 | 
|         5 |       592 |  4.57E-02 |  0.882537 |  0.912635 |     14.38 |     13.22 |  2.369159 |  0.829095 |  8.82E-03 |     21.03 | 
|         5 |       666 |  4.91E-02 |  0.870807 |  0.912635 |     14.41 |     13.31 |  0.208989 |  0.217375 |  8.78E-03 |     21.47 | 
|         5 |       740 |  4.87E-02 |  0.899542 |  0.912635 |     14.40 |     13.34 |  0.531613 |  0.458063 |  8.73E-03 |     21.90 | 
|         5 |       814 |  4.59E-02 |  0.881417 |  0.912635 |     14.39 |     13.34 |  0.198616 |  0.223084 |  8.69E-03 |     22.33 | 
|         5 |       823 |  4.55E-02 |  0.883687 |  0.912635 |     14.39 |     13.33 |  0.082479 |  0.103801 |  8.68E-03 |     22.65 | 
|         6 |        74 |  1.21E-01 |  0.920014 |  0.920014 |     14.51 |     13.84 |  0.403163 |  0.327827 |  8.64E-03 |     22.78 | 
|         6 |       148 |  1.02E-01 |  0.885070 |  0.920014 |     14.70 |     13.87 |  0.947406 |  0.736415 |  8.59E-03 |     23.21 | 
|         6 |       222 |  7.97E-02 |  0.907092 |  0.920014 |     14.76 |     13.95 |  0.159756 |  0.175012 |  8.54E-03 |     23.68 | 
|         6 |       296 |  6.57E-02 |  0.899929 |  0.920014 |     14.89 |     14.03 |  0.216676 |  0.172400 |  8.50E-03 |     24.12 | 
|         6 |       370 |  5.75E-02 |  0.904830 |  0.920014 |     14.93 |     14.02 |  0.373423 |  0.294616 |  8.45E-03 |     24.57 | 
|         6 |       444 |  5.02E-02 |  0.903317 |  0.920014 |     14.95 |     13.98 |  0.140518 |  0.111827 |  8.40E-03 |     25.00 | 
|         6 |       518 |  4.59E-02 |  0.904544 |  0.920014 |     14.97 |     13.95 |  0.224465 |  0.139660 |  8.35E-03 |     25.44 | 
|         6 |       592 |  4.25E-02 |  0.902611 |  0.920014 |     14.98 |     13.93 |  0.438912 |  0.350831 |  8.30E-03 |     25.88 | 
|         6 |       666 |  3.96E-02 |  0.895706 |  0.920014 |     14.99 |     13.92 |  0.148538 |  0.117669 |  8.25E-03 |     26.32 | 
|         6 |       740 |  3.71E-02 |  0.893372 |  0.920014 |     15.00 |     13.89 |  0.478519 |  0.138874 |  8.20E-03 |     26.76 | 
|         6 |       814 |  3.58E-02 |  0.884629 |  0.920014 |     15.00 |     13.87 |  0.326836 |  0.262481 |  8.15E-03 |     27.20 | 
|         6 |       823 |  3.56E-02 |  0.890842 |  0.920014 |     14.99 |     13.86 |  0.085195 |  0.066772 |  8.15E-03 |     27.53 | 
|         7 |        74 |  1.91E-02 |  0.900676 |  0.920014 |     15.04 |     13.72 |  0.346901 |  0.275185 |  8.09E-03 |     27.67 | 
|         7 |       148 |  1.76E-02 |  0.883060 |  0.920014 |     15.15 |     13.75 |  0.122512 |  0.098315 |  8.04E-03 |     28.11 | 
|         7 |       222 |  4.49E-02 |  0.908902 |  0.920014 |     14.93 |     13.77 |  0.262728 |  0.207005 |  7.99E-03 |     28.56 | 
|         7 |       296 |  4.19E-02 |  0.897305 |  0.920014 |     14.85 |     13.67 |  0.980591 |  0.373123 |  7.94E-03 |     29.00 | 
|         7 |       370 |  4.04E-02 |  0.900501 |  0.920014 |     14.84 |     13.63 |  0.762526 |  0.592082 |  7.88E-03 |     29.43 | 
|         7 |       444 |  5.48E-02 |  0.880499 |  0.920014 |     14.82 |     13.64 |  3.555142 |  2.748237 |  7.83E-03 |     29.87 | 
|         7 |       518 |  5.93E-02 |  0.907521 |  0.920014 |     14.73 |     13.64 |  0.245226 |  0.193985 |  7.77E-03 |     30.30 | 
|         7 |       592 |  6.02E-02 |  0.896577 |  0.920014 |     14.67 |     13.64 |  0.243911 |  0.191056 |  7.72E-03 |     30.74 | 
|         7 |       666 |  5.61E-02 |  0.912780 |  0.920014 |     14.63 |     13.63 |  0.145223 |  0.084155 |  7.66E-03 |     31.18 | 
|         7 |       740 |  5.65E-02 |  0.905020 |  0.920014 |     14.60 |     13.62 |  0.262131 |  0.303392 |  7.61E-03 |     31.63 | 
|         7 |       814 |  5.70E-02 |  0.893950 |  0.920014 |     14.57 |     13.62 |  0.182767 |  0.123844 |  7.55E-03 |     32.04 | 
|         7 |       823 |  5.66E-02 |  0.894084 |  0.920014 |     14.57 |     13.62 |  0.371832 |  0.282535 |  7.54E-03 |     32.38 | 
|         8 |        74 |  3.35E-02 |  0.898950 |  0.920014 |     14.59 |     13.62 |  0.111253 |  0.082674 |  7.49E-03 |     32.51 | 
|         8 |       148 |  2.70E-02 |  0.901318 |  0.920014 |     14.70 |     13.56 |  0.191084 |  0.143871 |  7.43E-03 |     33.01 | 
|         8 |       222 |  3.86E-02 |  0.887616 |  0.920014 |     14.77 |     13.59 |  0.389223 |  0.249311 |  7.37E-03 |     33.55 | 
|         8 |       296 |  4.91E-02 |  0.885246 |  0.920014 |     14.99 |     13.76 |  1.180995 |  0.892358 |  7.31E-03 |     34.09 | 
|         8 |       370 |  5.81E-02 |  0.903461 |  0.920014 |     15.47 |     14.24 |  0.309208 |  0.360568 |  7.26E-03 |     34.71 | 
|         8 |       444 |  5.58E-02 |  0.905455 |  0.920014 |     15.81 |     14.55 |  0.147974 |  0.115455 |  7.20E-03 |     35.35 | 
|         8 |       518 |  5.19E-02 |  0.900324 |  0.920014 |     16.02 |     14.70 |  0.369601 |  0.187204 |  7.14E-03 |     36.00 | 
|         8 |       592 |  4.84E-02 |  0.900758 |  0.920014 |     16.12 |     14.75 |  0.366538 |  0.278173 |  7.08E-03 |     36.58 | 
|         8 |       666 |  4.57E-02 |  0.890805 |  0.920014 |     16.25 |     14.83 |  0.317886 |  0.241568 |  7.02E-03 |     37.25 | 
|         8 |       740 |  4.54E-02 |  0.907599 |  0.920014 |     16.33 |     14.89 |  1.274817 |  0.992187 |  6.96E-03 |     37.99 | 
|         8 |       814 |  4.49E-02 |  0.911302 |  0.920014 |     16.29 |     14.83 |  0.358278 |  0.282466 |  6.90E-03 |     38.58 | 
|         8 |       823 |  4.49E-02 |  0.899927 |  0.920014 |     16.28 |     14.83 |  0.087105 |  0.070455 |  6.89E-03 |     38.94 | 
|         9 |        74 |  2.43E-02 |  0.903203 |  0.920014 |     16.22 |     14.49 |  0.236208 |  0.180117 |  6.83E-03 |     39.09 | 
|         9 |       148 |  2.27E-02 |  0.897418 |  0.920014 |     16.33 |     14.70 |  0.191971 |  0.143075 |  6.77E-03 |     39.56 | 
|         9 |       222 |  3.09E-02 |  0.878270 |  0.920014 |     16.58 |     15.05 |  0.192223 |  0.247269 |  6.71E-03 |     40.04 | 
|         9 |       296 |  3.64E-02 |  0.912152 |  0.920014 |     16.61 |     15.06 |  0.123484 |  0.157676 |  6.65E-03 |     40.52 | 
|         9 |       370 |  3.32E-02 |  0.904658 |  0.920014 |     16.76 |     15.14 |  0.255237 |  0.364491 |  6.59E-03 |     41.01 | 
|         9 |       444 |  3.06E-02 |  0.901890 |  0.920014 |     16.86 |     15.18 |  0.148558 |  0.089610 |  6.52E-03 |     41.49 | 
|         9 |       518 |  2.95E-02 |  0.888489 |  0.920014 |     16.92 |     15.22 |  0.117631 |  0.101191 |  6.46E-03 |     41.97 | 
|         9 |       592 |  2.80E-02 |  0.900763 |  0.920014 |     17.06 |     15.33 |  0.220304 |  0.161520 |  6.40E-03 |     42.47 | 
|         9 |       666 |  2.91E-02 |  0.901532 |  0.920014 |     17.12 |     15.39 |  2.024819 |  0.645176 |  6.34E-03 |     42.96 | 
|         9 |       740 |  2.94E-02 |  0.897032 |  0.920014 |     17.13 |     15.39 |  0.391564 |  0.296173 |  6.27E-03 |     43.46 | 
|         9 |       814 |  2.85E-02 |  0.902853 |  0.920014 |     17.17 |     15.42 |  0.186301 |  0.152336 |  6.21E-03 |     43.96 | 
|         9 |       823 |  2.87E-02 |  0.906475 |  0.920014 |     17.17 |     15.42 |  0.110137 |  0.122323 |  6.20E-03 |     44.33 | 
|        10 |        74 |  3.38E-02 |  0.898243 |  0.920014 |     18.15 |     16.50 |  0.109761 |  0.074057 |  6.14E-03 |     44.48 | 
|        10 |       148 |  2.66E-02 |  0.903156 |  0.920014 |     18.12 |     16.30 |  0.143030 |  0.112137 |  6.08E-03 |     44.98 | 
|        10 |       222 |  2.32E-02 |  0.894118 |  0.920014 |     18.10 |     16.17 |  0.158780 |  0.049124 |  6.02E-03 |     45.47 | 
|        10 |       296 |  2.07E-02 |  0.891645 |  0.920014 |     18.12 |     16.03 |  0.180710 |  0.143112 |  5.95E-03 |     45.98 | 
|        10 |       370 |  2.06E-02 |  0.888968 |  0.920014 |     18.13 |     16.01 |  0.192843 |  0.166248 |  5.89E-03 |     46.48 | 
|        10 |       444 |  1.95E-02 |  0.891496 |  0.920014 |     18.17 |     15.99 |  0.428196 |  0.315148 |  5.83E-03 |     46.98 | 
|        10 |       518 |  1.89E-02 |  0.892241 |  0.920014 |     18.26 |     16.05 |  0.579281 |  0.288601 |  5.76E-03 |     47.49 | 
|        10 |       592 |  1.90E-02 |  0.893555 |  0.920014 |     18.37 |     16.16 |  0.081546 |  0.063863 |  5.70E-03 |     48.00 | 
|        10 |       666 |  1.81E-02 |  0.893437 |  0.920014 |     18.42 |     16.17 |  0.181071 |  0.137329 |  5.64E-03 |     48.52 | 
|        10 |       740 |  1.74E-02 |  0.898947 |  0.920014 |     18.50 |     16.21 |  0.458884 |  0.335408 |  5.57E-03 |     49.04 | 
|        10 |       814 |  1.69E-02 |  0.896109 |  0.920014 |     18.58 |     16.27 |  0.213812 |  0.158106 |  5.51E-03 |     49.56 | 
|        10 |       823 |  1.75E-02 |  0.895135 |  0.920014 |     18.60 |     16.27 |  0.284546 |  0.210364 |  5.50E-03 |     49.95 | 
