*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 08:18:09 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  6.75E-01 |  0.928613 |  0.928613 |      8.00 |      7.00 |  0.071816 |  0.754488 |  9.99E-03 |      0.45 | 
|         1 |       286 |  6.15E-01 |  0.925634 |  0.928613 |      8.00 |      7.00 |  1.176382 |  1.277691 |  9.97E-03 |      1.95 | 
|         1 |       429 |  6.11E-01 |  0.924421 |  0.928613 |      8.00 |      7.00 |  0.837388 |  0.873597 |  9.93E-03 |      3.46 | 
|         1 |       572 |  5.96E-01 |  0.929835 |  0.929835 |      8.00 |      7.00 |  1.118527 |  0.883613 |  9.88E-03 |      4.97 | 
|         1 |       715 |  5.88E-01 |  0.928794 |  0.929835 |      8.00 |      7.00 |  0.856220 |  0.795270 |  9.82E-03 |      6.47 | 
|         1 |       858 |  5.86E-01 |  0.928228 |  0.929835 |      8.00 |      7.00 |  2.148374 |  2.700686 |  9.74E-03 |      7.98 | 
|         1 |      1001 |  5.89E-01 |  0.928680 |  0.929835 |      8.00 |      7.00 |  0.751056 |  0.993034 |  9.65E-03 |      9.48 | 
|         1 |      1144 |  5.93E-01 |  0.928311 |  0.929835 |      8.00 |      7.00 |  0.445883 |  0.908498 |  9.54E-03 |     10.99 | 
|         1 |      1287 |  5.92E-01 |  0.927925 |  0.929835 |      8.00 |      7.00 |  0.401611 |  0.974265 |  9.42E-03 |     12.49 | 
|         1 |      1430 |  6.14E-01 |  0.928403 |  0.929835 |      8.00 |      7.00 |  0.088075 |  0.294983 |  9.29E-03 |     14.01 | 
|         1 |      1573 |  6.07E-01 |  0.928511 |  0.929835 |      8.00 |      7.00 |  0.062699 |  0.260041 |  9.15E-03 |     15.51 | 
|         1 |      1579 |  6.08E-01 |  0.928264 |  0.929835 |      8.00 |      7.00 |  0.227466 |  1.281506 |  9.14E-03 |     16.63 | 
|         2 |       143 |  7.82E-01 |  0.928731 |  0.929835 |      8.00 |      7.00 |  0.007589 |  1.004767 |  8.98E-03 |     17.08 | 
|         2 |       286 |  7.38E-01 |  0.928472 |  0.929835 |      8.00 |      7.00 |  0.007570 |  0.991848 |  8.82E-03 |     18.66 | 
|         2 |       429 |  6.85E-01 |  0.928487 |  0.929835 |      8.00 |      7.00 |  0.007551 |  1.140690 |  8.64E-03 |     20.17 | 
|         2 |       572 |  6.54E-01 |  0.928404 |  0.929835 |      8.00 |      7.00 |  0.007533 |  0.499791 |  8.45E-03 |     21.69 | 
|         2 |       715 |  6.44E-01 |  0.928079 |  0.929835 |      8.00 |      7.00 |  0.007515 |  0.428562 |  8.25E-03 |     23.22 | 
|         2 |       858 |  6.42E-01 |  0.928555 |  0.929835 |      8.00 |      7.00 |  0.007497 |  0.449426 |  8.05E-03 |     25.01 | 
|         2 |      1001 |  6.38E-01 |  0.928659 |  0.929835 |      8.00 |      7.00 |  0.007480 |  0.566563 |  7.83E-03 |     26.68 | 
