*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 08:22:39 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  7.64E-01 |  0.928683 |  0.928683 |      8.00 |      7.00 |  0.535690 |  0.645847 |  9.99E-03 |      0.49 | 
|         1 |       286 |  6.33E-01 |  0.929047 |  0.929047 |      8.00 |      7.00 |  0.749764 |  1.267961 |  9.97E-03 |      2.00 | 
|         1 |       429 |  6.01E-01 |  0.924046 |  0.929047 |      8.00 |      7.00 |  0.674373 |  0.565475 |  9.93E-03 |      3.50 | 
|         1 |       572 |  5.78E-01 |  0.922185 |  0.929047 |      8.00 |      7.00 |  2.002044 |  1.121283 |  9.88E-03 |      5.01 | 
|         1 |       715 |  5.63E-01 |  0.922703 |  0.929047 |      8.00 |      7.00 |  5.181737 |  4.223917 |  9.82E-03 |      6.51 | 
|         1 |       858 |  5.52E-01 |  0.927300 |  0.929047 |      8.00 |      7.00 |  1.785654 |  1.007457 |  9.74E-03 |      8.01 | 
|         1 |      1001 |  5.50E-01 |  0.926491 |  0.929047 |      8.00 |      7.00 |  1.618711 |  1.318476 |  9.65E-03 |      9.51 | 
|         1 |      1144 |  5.82E-01 |  0.928555 |  0.929047 |      8.00 |      7.00 |  0.010434 |  0.703523 |  9.54E-03 |     11.02 | 
|         1 |      1287 |  5.91E-01 |  0.928193 |  0.929047 |      8.00 |      7.00 |  0.010406 |  0.527159 |  9.42E-03 |     12.54 | 
|         1 |      1430 |  5.87E-01 |  0.928292 |  0.929047 |      8.00 |      7.00 |  0.010378 |  0.544706 |  9.29E-03 |     14.05 | 
|         1 |      1573 |  5.81E-01 |  0.928251 |  0.929047 |      8.00 |      7.00 |  0.010351 |  0.607672 |  9.15E-03 |     15.55 | 
|         1 |      1579 |  5.81E-01 |  0.928300 |  0.929047 |      8.00 |      7.00 |  0.010350 |  0.346498 |  9.14E-03 |     16.67 | 
|         2 |       143 |  6.52E-01 |  0.928315 |  0.929047 |      8.00 |      7.00 |  0.010323 |  1.078264 |  8.98E-03 |     17.12 | 
|         2 |       286 |  6.80E-01 |  0.928439 |  0.929047 |      8.00 |      7.00 |  0.010297 |  0.936818 |  8.82E-03 |     19.04 | 
|         2 |       429 |  6.47E-01 |  0.928390 |  0.929047 |      8.00 |      7.00 |  0.010271 |  0.651009 |  8.64E-03 |     20.69 | 
|         2 |       572 |  6.54E-01 |  0.928613 |  0.929047 |      8.00 |      7.00 |  0.010246 |  0.428258 |  8.45E-03 |     22.36 | 
|         2 |       715 |  6.35E-01 |  0.928424 |  0.929047 |      8.00 |      7.00 |  0.010221 |  0.680798 |  8.25E-03 |     24.04 | 
|         2 |       858 |  6.29E-01 |  0.928402 |  0.929047 |      8.00 |      7.00 |  0.010197 |  0.961289 |  8.05E-03 |     25.71 | 
|         2 |      1001 |  6.26E-01 |  0.928613 |  0.929047 |      8.00 |      7.00 |  0.010174 |  0.500417 |  7.83E-03 |     27.50 | 
|         2 |      1144 |  6.49E-01 |  0.928361 |  0.929047 |      8.00 |      7.00 |  0.010152 |  0.499463 |  7.61E-03 |     29.27 | 
|         2 |      1287 |  6.39E-01 |  0.928229 |  0.929047 |      8.00 |      7.00 |  0.010130 |  0.303096 |  7.38E-03 |     31.05 | 
|         2 |      1430 |  6.32E-01 |  0.928275 |  0.929047 |      8.00 |      7.00 |  0.010109 |  0.487272 |  7.14E-03 |     32.83 | 
|         2 |      1573 |  6.21E-01 |  0.928675 |  0.929047 |      8.00 |      7.00 |  0.010089 |  0.360550 |  6.90E-03 |     34.60 | 
|         2 |      1579 |  6.25E-01 |  0.928608 |  0.929047 |      8.00 |      7.00 |  0.010088 |  0.528042 |  6.89E-03 |     35.96 | 
|         3 |       143 |  5.78E-01 |  0.928274 |  0.929047 |      8.00 |      7.00 |  0.010068 |  0.477855 |  6.65E-03 |     36.44 | 
|         3 |       286 |  5.64E-01 |  0.928424 |  0.929047 |      8.00 |      7.00 |  0.010049 |  0.587631 |  6.40E-03 |     38.21 | 
|         3 |       429 |  5.79E-01 |  0.928229 |  0.929047 |      8.00 |      7.00 |  0.010031 |  0.582640 |  6.14E-03 |     39.99 | 
|         3 |       572 |  6.02E-01 |  0.928162 |  0.929047 |      8.00 |      7.00 |  0.010014 |  0.425575 |  5.89E-03 |     41.76 | 
|         3 |       715 |  6.03E-01 |  0.928230 |  0.929047 |      8.00 |      7.00 |  0.009998 |  0.407729 |  5.63E-03 |     43.54 | 
|         3 |       858 |  6.22E-01 |  0.928472 |  0.929047 |      8.00 |      7.00 |  0.009982 |  2.867915 |  5.38E-03 |     45.31 | 
|         3 |      1001 |  6.13E-01 |  0.928237 |  0.929047 |      8.00 |      7.00 |  0.009967 |  0.595694 |  5.12E-03 |     47.17 | 
|         3 |      1144 |  6.05E-01 |  0.928239 |  0.929047 |      8.00 |      7.00 |  0.009952 |  0.307381 |  4.87E-03 |     48.94 | 
|         3 |      1287 |  6.05E-01 |  0.928323 |  0.929047 |      8.00 |      7.00 |  0.009939 |  0.535828 |  4.62E-03 |     50.72 | 
|         3 |      1430 |  6.10E-01 |  0.928373 |  0.929047 |      8.00 |      7.00 |  0.009926 |  0.421511 |  4.37E-03 |     52.50 | 
|         3 |      1573 |  6.25E-01 |  0.928395 |  0.929047 |      8.00 |      7.00 |  0.009914 |  1.204568 |  4.12E-03 |     54.28 | 
|         3 |      1579 |  6.24E-01 |  0.928323 |  0.929047 |      8.00 |      7.00 |  0.009914 |  0.504731 |  4.11E-03 |     55.63 | 
|         4 |       143 |  5.91E-01 |  0.928301 |  0.929047 |      8.00 |      7.00 |  0.009902 |  0.575734 |  3.87E-03 |     56.14 | 
|         4 |       286 |  5.92E-01 |  0.928022 |  0.929047 |      8.00 |      7.00 |  0.009892 |  0.870290 |  3.63E-03 |     57.92 | 
|         4 |       429 |  5.74E-01 |  0.928472 |  0.929047 |      8.00 |      7.00 |  0.009882 |  0.338815 |  3.40E-03 |     59.72 | 
|         4 |       572 |  5.84E-01 |  0.928402 |  0.929047 |      8.00 |      7.00 |  0.009872 |  1.114648 |  3.18E-03 |     61.51 | 
|         4 |       715 |  5.84E-01 |  0.928334 |  0.929047 |      8.00 |      7.00 |  0.009864 |  0.989900 |  2.97E-03 |     63.29 | 
|         4 |       858 |  5.86E-01 |  0.928262 |  0.929047 |      8.00 |      7.00 |  0.009855 |  0.353744 |  2.76E-03 |     65.07 | 
|         4 |      1001 |  5.92E-01 |  0.928206 |  0.929047 |      8.00 |      7.00 |  0.009848 |  0.581590 |  2.56E-03 |     66.85 | 
|         4 |      1144 |  5.99E-01 |  0.928404 |  0.929047 |      8.00 |      7.00 |  0.009841 |  1.125818 |  2.37E-03 |     68.62 | 
|         4 |      1287 |  6.08E-01 |  0.928257 |  0.929047 |      8.00 |      7.00 |  0.009835 |  0.533538 |  2.19E-03 |     70.40 | 
|         4 |      1430 |  6.06E-01 |  0.928545 |  0.929047 |      8.00 |      7.00 |  0.009829 |  0.521737 |  2.02E-03 |     72.17 | 
|         4 |      1573 |  6.24E-01 |  0.928697 |  0.929047 |      8.00 |      7.00 |  0.009823 |  0.968257 |  1.87E-03 |     73.95 | 
|         4 |      1579 |  6.24E-01 |  0.928693 |  0.929047 |      8.00 |      7.00 |  0.009823 |  1.169913 |  1.86E-03 |     75.37 | 
|         5 |       143 |  7.11E-01 |  0.928193 |  0.929047 |      8.00 |      7.00 |  0.009818 |  0.974809 |  1.72E-03 |     75.84 | 
|         5 |       286 |  6.61E-01 |  0.928300 |  0.929047 |      8.00 |      7.00 |  0.009813 |  0.638216 |  1.58E-03 |     77.62 | 
|         5 |       429 |  6.16E-01 |  0.928518 |  0.929047 |      8.00 |      7.00 |  0.009809 |  0.583753 |  1.46E-03 |     79.39 | 
|         5 |       572 |  6.04E-01 |  0.928221 |  0.929047 |      8.00 |      7.00 |  0.009805 |  0.599838 |  1.36E-03 |     81.17 | 
|         5 |       715 |  5.99E-01 |  0.928267 |  0.929047 |      8.00 |      7.00 |  0.009801 |  1.171654 |  1.26E-03 |     82.95 | 
|         5 |       858 |  5.98E-01 |  0.928409 |  0.929047 |      8.00 |      7.00 |  0.009798 |  0.946993 |  1.18E-03 |     84.74 | 
|         5 |      1001 |  5.99E-01 |  0.928482 |  0.929047 |      8.00 |      7.00 |  0.009795 |  0.760461 |  1.12E-03 |     86.52 | 
|         5 |      1144 |  6.00E-01 |  0.928229 |  0.929047 |      8.00 |      7.00 |  0.009792 |  0.609800 |  1.07E-03 |     88.29 | 
|         5 |      1287 |  6.11E-01 |  0.928225 |  0.929047 |      8.00 |      7.00 |  0.009789 |  0.598819 |  1.03E-03 |     90.10 | 
|         5 |      1430 |  6.31E-01 |  0.928395 |  0.929047 |      8.00 |      7.00 |  0.009786 |  0.701486 |  1.01E-03 |     91.88 | 
