*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 19:43:01 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  6.10E-01 |  0.933007 |  0.933007 |     14.66 |     14.49 |  0.338610 |  0.560715 |  9.99E-03 |      0.95 | 
|         1 |       286 |  5.57E-01 |  0.924729 |  0.933007 |     15.10 |     14.87 |  0.307991 |  0.354157 |  9.97E-03 |      6.17 | 
|         1 |       429 |  5.79E-01 |  0.926575 |  0.933007 |     15.35 |     15.05 |  0.533976 |  0.522323 |  9.93E-03 |     11.47 | 
|         1 |       572 |  5.43E-01 |  0.936394 |  0.936394 |     15.68 |     15.29 |  0.463386 |  0.293659 |  9.88E-03 |     16.97 | 
|         1 |       715 |  5.01E-01 |  0.938174 |  0.938174 |     15.90 |     15.42 |  1.349634 |  0.637314 |  9.82E-03 |     22.52 | 
|         1 |       858 |  4.75E-01 |  0.943535 |  0.943535 |     16.03 |     15.59 |  0.602693 |  0.477016 |  9.74E-03 |     28.26 | 
|         1 |      1001 |  4.51E-01 |  0.941731 |  0.943535 |     16.09 |     15.66 |  1.759001 |  1.053391 |  9.65E-03 |     34.02 | 
|         1 |      1144 |  4.48E-01 |  0.938454 |  0.943535 |     16.15 |     15.69 |  0.960554 |  0.701704 |  9.54E-03 |     39.66 | 
|         1 |      1287 |  4.25E-01 |  0.944816 |  0.944816 |     16.18 |     15.68 |  0.631729 |  0.373212 |  9.42E-03 |     45.00 | 
|         1 |      1430 |  4.09E-01 |  0.946545 |  0.946545 |     16.15 |     15.69 |  1.573600 |  1.138919 |  9.29E-03 |     50.49 | 
|         1 |      1573 |  4.11E-01 |  0.943680 |  0.946545 |     16.06 |     15.62 |  1.700185 |  1.213009 |  9.15E-03 |     55.77 | 
|         1 |      1579 |  4.10E-01 |  0.940481 |  0.946545 |     16.06 |     15.62 |  1.338078 |  0.989823 |  9.14E-03 |     60.21 | 
|         2 |       143 |  3.62E-01 |  0.939411 |  0.946545 |     15.36 |     15.20 |  0.886818 |  0.598261 |  8.98E-03 |     61.15 | 
|         2 |       286 |  3.41E-01 |  0.939684 |  0.946545 |     15.52 |     15.50 |  1.778954 |  1.286896 |  8.82E-03 |     66.38 | 
|         2 |       429 |  3.29E-01 |  0.937956 |  0.946545 |     15.72 |     15.58 |  0.837941 |  0.510004 |  8.64E-03 |     71.88 | 
|         2 |       572 |  3.34E-01 |  0.945667 |  0.946545 |     15.98 |     15.55 |  0.653067 |  0.486767 |  8.45E-03 |     77.50 | 
|         2 |       715 |  3.41E-01 |  0.946465 |  0.946545 |     16.06 |     15.69 | 32.751064 |  3.381007 |  8.25E-03 |     83.15 | 
|         2 |       858 |  3.79E-01 |  0.940457 |  0.946545 |     16.02 |     15.70 |  1.623096 |  1.023847 |  8.05E-03 |     88.92 | 
|         2 |      1001 |  3.75E-01 |  0.937376 |  0.946545 |     15.99 |     15.71 |  0.760720 |  0.816556 |  7.83E-03 |     94.31 | 
|         2 |      1144 |  3.65E-01 |  0.947746 |  0.947746 |     16.03 |     15.82 | 60.216381 | 25.844009 |  7.61E-03 |    100.19 | 
|         2 |      1287 |  3.50E-01 |  0.943963 |  0.947746 |     15.92 |     15.73 |  3.959761 |  7.597497 |  7.38E-03 |    105.58 | 
|         2 |      1430 |  3.58E-01 |  0.939868 |  0.947746 |     15.89 |     15.74 |  1.818682 |  2.010513 |  7.14E-03 |    110.96 | 
|         2 |      1573 |  3.63E-01 |  0.945652 |  0.947746 |     15.88 |     15.79 |  1.611379 |  1.129892 |  6.90E-03 |    116.30 | 
|         2 |      1579 |  3.62E-01 |  0.944035 |  0.947746 |     15.88 |     15.79 |  2.072022 |  1.253612 |  6.89E-03 |    120.89 | 
|         3 |       143 |  5.14E-01 |  0.941826 |  0.947746 |     15.60 |     15.63 |  1.078583 |  0.617547 |  6.65E-03 |    121.83 | 
|         3 |       286 |  3.61E-01 |  0.935783 |  0.947746 |     15.70 |     15.73 |  1.012029 |  0.912322 |  6.40E-03 |    127.19 | 
|         3 |       429 |  3.31E-01 |  0.947662 |  0.947746 |     15.79 |     15.71 |  0.901420 |  0.592239 |  6.14E-03 |    132.90 | 
|         3 |       572 |  3.25E-01 |  0.944697 |  0.947746 |     16.02 |     15.77 |  0.770621 |  0.536398 |  5.89E-03 |    138.70 | 
|         3 |       715 |  3.27E-01 |  0.936763 |  0.947746 |     15.98 |     15.77 |  1.470612 |  1.151510 |  5.63E-03 |    144.64 | 
|         3 |       858 |  3.11E-01 |  0.941258 |  0.947746 |     15.94 |     15.74 |  0.917912 |  0.633274 |  5.38E-03 |    150.44 | 
|         3 |      1001 |  3.09E-01 |  0.936931 |  0.947746 |     16.01 |     15.80 |  0.642316 |  0.529091 |  5.12E-03 |    155.91 | 
|         3 |      1144 |  3.01E-01 |  0.941643 |  0.947746 |     16.30 |     16.00 |  0.772849 |  0.525234 |  4.87E-03 |    161.89 | 
|         3 |      1287 |  3.07E-01 |  0.943318 |  0.947746 |     16.60 |     16.14 |  0.906323 |  0.559478 |  4.62E-03 |    168.42 | 
|         3 |      1430 |  3.09E-01 |  0.944818 |  0.947746 |     16.68 |     16.21 |  0.308781 |  0.329828 |  4.37E-03 |    174.55 | 
|         3 |      1573 |  3.01E-01 |  0.937895 |  0.947746 |     16.70 |     16.23 | 14.121940 |  5.053960 |  4.12E-03 |    180.46 | 
|         3 |      1579 |  3.01E-01 |  0.938785 |  0.947746 |     16.69 |     16.23 |  0.563712 |  1.491944 |  4.11E-03 |    185.29 | 
|         4 |       143 |  3.73E-01 |  0.939226 |  0.947746 |     16.70 |     16.06 |  1.095170 |  1.069766 |  3.87E-03 |    186.27 | 
|         4 |       286 |  3.02E-01 |  0.942439 |  0.947746 |     16.58 |     16.06 |  1.015105 |  0.735600 |  3.63E-03 |    192.06 | 
|         4 |       429 |  2.75E-01 |  0.946913 |  0.947746 |     16.63 |     16.17 |  2.701059 |  2.072344 |  3.40E-03 |    197.90 | 
|         4 |       572 |  3.03E-01 |  0.949522 |  0.949522 |     16.70 |     16.42 |  2.474408 |  3.057571 |  3.18E-03 |    203.66 | 
|         4 |       715 |  3.02E-01 |  0.944247 |  0.949522 |     16.98 |     16.75 |  2.341211 |  1.557169 |  2.97E-03 |    209.78 | 
|         4 |       858 |  3.15E-01 |  0.952758 |  0.952758 |     17.11 |     16.96 |  0.353239 |  0.385569 |  2.76E-03 |    215.75 | 
|         4 |      1001 |  3.04E-01 |  0.942842 |  0.952758 |     17.12 |     17.00 |  1.334404 |  0.961020 |  2.56E-03 |    221.98 | 
|         4 |      1144 |  2.87E-01 |  0.949649 |  0.952758 |     17.15 |     17.07 |  0.732846 |  0.429049 |  2.37E-03 |    227.90 | 
|         4 |      1287 |  2.79E-01 |  0.945233 |  0.952758 |     17.21 |     17.12 | 38.648781 | 79.741905 |  2.19E-03 |    234.40 | 
|         4 |      1430 |  2.67E-01 |  0.947284 |  0.952758 |     17.42 |     17.25 |  0.487625 |  0.512184 |  2.02E-03 |    240.47 | 
|         4 |      1573 |  2.68E-01 |  0.949081 |  0.952758 |     17.60 |     17.38 |  2.313238 |  4.019273 |  1.87E-03 |    246.60 | 
|         4 |      1579 |  2.68E-01 |  0.949173 |  0.952758 |     17.60 |     17.38 |  0.804440 |  0.909636 |  1.86E-03 |    251.53 | 
|         5 |       143 |  2.03E-01 |  0.948950 |  0.952758 |     18.35 |     17.45 |  0.711146 |  0.370414 |  1.72E-03 |    252.59 | 
|         5 |       286 |  2.26E-01 |  0.948121 |  0.952758 |     18.43 |     17.44 |  1.059786 |  0.710080 |  1.58E-03 |    258.72 | 
|         5 |       429 |  2.16E-01 |  0.949655 |  0.952758 |     18.38 |     17.49 |  0.987645 |  0.927473 |  1.46E-03 |    264.82 | 
|         5 |       572 |  2.26E-01 |  0.950033 |  0.952758 |     18.42 |     17.56 |  1.597493 |  1.697880 |  1.36E-03 |    270.86 | 
|         5 |       715 |  2.29E-01 |  0.948231 |  0.952758 |     18.53 |     17.69 |  0.478747 |  0.409243 |  1.26E-03 |    277.03 | 
|         5 |       858 |  2.22E-01 |  0.946042 |  0.952758 |     18.40 |     17.54 |  0.721474 |  0.491678 |  1.18E-03 |    283.41 | 
|         5 |      1001 |  2.20E-01 |  0.946411 |  0.952758 |     18.39 |     17.52 |  0.397017 |  0.666403 |  1.12E-03 |    289.45 | 
|         5 |      1144 |  2.19E-01 |  0.948005 |  0.952758 |     18.48 |     17.63 |  0.506804 |  0.352755 |  1.07E-03 |    295.88 | 
|         5 |      1287 |  2.32E-01 |  0.949004 |  0.952758 |     18.39 |     17.54 |  0.659830 |  0.261737 |  1.03E-03 |    302.31 | 
|         5 |      1430 |  2.46E-01 |  0.948645 |  0.952758 |     18.25 |     17.39 |  1.039736 |  0.764332 |  1.01E-03 |    308.27 | 
|         5 |      1573 |  2.44E-01 |  0.948628 |  0.952758 |     18.15 |     17.29 |274.910126 | 85.418365 |  1.00E-03 |    314.15 | 
|         5 |      1579 |  2.44E-01 |  0.948897 |  0.952758 |     18.15 |     17.30 | 26.049747 | 32.958931 |  1.00E-03 |    319.40 | 
-------------------------------------------------------------------------------------------------------------------------------------
