*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 20:00:58 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  5.52E-01 |  0.925756 |  0.925756 |     14.34 |     14.15 |  1.007092 |  3.051991 |  9.99E-03 |      0.95 | 
|         1 |       286 |  4.84E-01 |  0.933081 |  0.933081 |     14.98 |     14.53 |  0.213564 |  0.271652 |  9.97E-03 |      6.48 | 
|         1 |       429 |  4.86E-01 |  0.928245 |  0.933081 |     15.21 |     14.55 |  0.579877 |  0.504682 |  9.93E-03 |     11.86 | 
|         1 |       572 |  4.98E-01 |  0.928873 |  0.933081 |     15.25 |     14.60 |  3.088429 |  0.766579 |  9.88E-03 |     17.19 | 
|         1 |       715 |  4.79E-01 |  0.943107 |  0.943107 |     15.25 |     14.64 |  0.882711 |  0.984034 |  9.82E-03 |     22.39 | 
|         1 |       858 |  4.74E-01 |  0.939043 |  0.943107 |     15.27 |     14.68 |  0.858010 |  0.519273 |  9.74E-03 |     27.78 | 
|         1 |      1001 |  4.56E-01 |  0.938513 |  0.943107 |     15.26 |     14.69 |  0.668496 |  0.518641 |  9.65E-03 |     33.08 | 
|         1 |      1144 |  4.42E-01 |  0.933441 |  0.943107 |     15.26 |     14.72 |  3.364627 |  1.987773 |  9.54E-03 |     38.23 | 
|         1 |      1287 |  4.39E-01 |  0.940925 |  0.943107 |     15.25 |     14.76 |  0.958356 |  1.910663 |  9.42E-03 |     43.32 | 
|         1 |      1430 |  4.36E-01 |  0.931321 |  0.943107 |     15.25 |     14.84 |  1.766419 |  1.200624 |  9.29E-03 |     48.71 | 
|         1 |      1573 |  4.25E-01 |  0.935005 |  0.943107 |     15.22 |     14.84 |  2.130175 |  0.949196 |  9.15E-03 |     53.85 | 
|         1 |      1579 |  4.24E-01 |  0.934341 |  0.943107 |     15.22 |     14.84 |  1.050656 |  1.413854 |  9.14E-03 |     58.11 | 
|         2 |       143 |  3.11E-01 |  0.938037 |  0.943107 |     15.03 |     14.99 |  5.548050 |  2.906698 |  8.98E-03 |     59.07 | 
|         2 |       286 |  3.46E-01 |  0.941229 |  0.943107 |     15.03 |     15.10 |  0.513272 |  1.567100 |  8.82E-03 |     64.30 | 
|         2 |       429 |  3.83E-01 |  0.934596 |  0.943107 |     14.94 |     15.06 | 26.269884 | 42.130871 |  8.64E-03 |     69.69 | 
|         2 |       572 |  3.71E-01 |  0.949252 |  0.949252 |     15.24 |     15.24 |  1.389325 |  0.882163 |  8.45E-03 |     74.88 | 
|         2 |       715 |  3.55E-01 |  0.945170 |  0.949252 |     15.39 |     15.22 |  0.907429 |  0.626402 |  8.25E-03 |     80.33 | 
|         2 |       858 |  3.51E-01 |  0.946388 |  0.949252 |     15.34 |     15.14 |  0.865387 |  1.400164 |  8.05E-03 |     85.52 | 
|         2 |      1001 |  3.67E-01 |  0.950264 |  0.950264 |     15.26 |     15.06 |  3.029808 |  1.557179 |  7.83E-03 |     90.67 | 
|         2 |      1144 |  3.58E-01 |  0.942585 |  0.950264 |     15.21 |     15.00 |  7.211322 |  5.220853 |  7.61E-03 |     95.94 | 
|         2 |      1287 |  3.45E-01 |  0.938903 |  0.950264 |     15.17 |     14.98 |  0.505699 |  0.776678 |  7.38E-03 |    101.19 | 
|         2 |      1430 |  3.42E-01 |  0.945252 |  0.950264 |     15.16 |     14.95 |  0.783175 |  2.414581 |  7.14E-03 |    106.36 | 
|         2 |      1573 |  3.27E-01 |  0.944674 |  0.950264 |     15.14 |     14.94 |  3.960793 |  3.317138 |  6.90E-03 |    111.58 | 
|         2 |      1579 |  3.28E-01 |  0.943627 |  0.950264 |     15.14 |     14.94 |  3.610723 |  0.942093 |  6.89E-03 |    116.00 | 
|         3 |       143 |  2.50E-01 |  0.942857 |  0.950264 |     15.16 |     14.95 |  0.559272 |  0.418181 |  6.65E-03 |    116.93 | 
