*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Mar  9 08:42:04 2024 
|         4 |        74 |  4.56E-02 |  0.896871 |  0.913649 |     32.77 |     28.58 |  0.254033 |  0.117048 |  9.48E-03 |     23.51 | 
|         4 |       148 |  2.95E-02 |  0.913982 |  0.913982 |     34.24 |     29.09 |  0.063034 |  0.050428 |  9.45E-03 |     24.53 | 
|         4 |       222 |  2.31E-02 |  0.889935 |  0.913982 |     35.58 |     29.73 |  0.084642 |  0.061403 |  9.42E-03 |     25.60 | 
|         4 |       296 |  2.06E-02 |  0.894928 |  0.913982 |     36.36 |     30.23 |  0.060988 |  0.050077 |  9.39E-03 |     26.72 | 
|         4 |       370 |  1.81E-02 |  0.912684 |  0.913982 |     36.93 |     30.54 |  0.112807 |  0.090217 |  9.36E-03 |     27.83 | 
|         4 |       444 |  1.90E-02 |  0.890351 |  0.913982 |     37.26 |     30.93 |  0.127413 |  0.103950 |  9.32E-03 |     28.93 | 
|         4 |       518 |  1.86E-02 |  0.911419 |  0.913982 |     37.60 |     31.36 |  0.299362 |  0.241023 |  9.29E-03 |     30.08 | 
|         4 |       592 |  1.75E-02 |  0.898983 |  0.913982 |     37.93 |     31.63 |  0.032137 |  0.030582 |  9.25E-03 |     31.21 | 
|         4 |       666 |  1.71E-02 |  0.880882 |  0.913982 |     38.36 |     32.08 |  0.117980 |  0.101633 |  9.22E-03 |     32.39 | 
|         4 |       740 |  1.69E-02 |  0.890665 |  0.913982 |     38.78 |     32.38 |  0.284429 |  0.224236 |  9.18E-03 |     33.57 | 
|         4 |       814 |  1.64E-02 |  0.876986 |  0.913982 |     39.11 |     32.63 |  0.322104 |  0.256386 |  9.15E-03 |     34.72 | 
|         4 |       823 |  1.64E-02 |  0.909812 |  0.913982 |     39.14 |     32.67 |  0.215182 |  0.183204 |  9.14E-03 |     35.59 | 
|         5 |        74 |  8.06E-03 |  0.899242 |  0.913982 |     42.32 |     35.11 |  0.131983 |  0.116407 |  9.10E-03 |     35.97 | 
|         5 |       148 |  6.82E-03 |  0.898466 |  0.913982 |     42.94 |     35.07 |  0.083389 |  0.072058 |  9.06E-03 |     37.18 | 
|         5 |       222 |  6.93E-03 |  0.908640 |  0.913982 |     43.58 |     35.80 |  0.144781 |  0.114211 |  9.03E-03 |     38.42 | 
|         5 |       296 |  1.46E-02 |  0.917215 |  0.917215 |     43.65 |     36.09 |  1.656167 |  1.645723 |  8.99E-03 |     39.67 | 
|         5 |       370 |  1.86E-02 |  0.905714 |  0.917215 |     43.76 |     36.49 |  0.059897 |  0.048660 |  8.94E-03 |     40.90 | 
|         5 |       444 |  1.65E-02 |  0.886792 |  0.917215 |     43.90 |     36.51 |  0.082598 |  0.056777 |  8.90E-03 |     42.15 | 
|         5 |       518 |  1.49E-02 |  0.896280 |  0.917215 |     44.27 |     36.71 |  0.052504 |  0.047130 |  8.86E-03 |     43.45 | 
|         5 |       592 |  1.50E-02 |  0.913768 |  0.917215 |     44.66 |     37.28 |  0.212503 |  0.167105 |  8.82E-03 |     44.77 | 
|         5 |       666 |  1.68E-02 |  0.858819 |  0.917215 |     45.06 |     38.16 |  0.094211 |  0.074569 |  8.78E-03 |     46.11 | 
|         5 |       740 |  1.63E-02 |  0.893859 |  0.917215 |     45.45 |     38.68 |  0.075207 |  0.064472 |  8.73E-03 |     47.50 | 
|         5 |       814 |  1.52E-02 |  0.883721 |  0.917215 |     45.81 |     39.07 |  0.079821 |  0.039688 |  8.69E-03 |     48.88 | 
|         5 |       823 |  1.56E-02 |  0.896357 |  0.917215 |     45.84 |     39.09 |  0.116693 |  0.090371 |  8.68E-03 |     49.89 | 
|         6 |        74 |  1.16E-02 |  0.888807 |  0.917215 |     48.65 |     46.46 |  0.178880 |  0.140889 |  8.64E-03 |     50.34 | 
|         6 |       148 |  1.00E-02 |  0.888483 |  0.917215 |     48.99 |     46.29 |  0.289182 |  0.209533 |  8.59E-03 |     51.74 | 
|         6 |       222 |  1.01E-02 |  0.889047 |  0.917215 |     49.08 |     46.60 |  0.160037 |  0.128289 |  8.54E-03 |     53.13 | 
|         6 |       296 |  1.00E-02 |  0.857736 |  0.917215 |     49.13 |     46.29 |  0.097506 |  0.083935 |  8.50E-03 |     54.55 | 
|         6 |       370 |  9.36E-03 |  0.882099 |  0.917215 |     49.13 |     46.36 |  0.097775 |  0.076922 |  8.45E-03 |     55.95 | 
|         6 |       444 |  8.49E-03 |  0.886981 |  0.917215 |     49.18 |     46.29 |  0.048230 |  0.038481 |  8.40E-03 |     57.36 | 
|         6 |       518 |  8.49E-03 |  0.900108 |  0.917215 |     49.24 |     46.63 |  0.092312 |  0.054083 |  8.35E-03 |     58.77 | 
|         6 |       592 |  8.69E-03 |  0.872727 |  0.917215 |     49.25 |     46.53 |  0.113552 |  0.088708 |  8.30E-03 |     60.18 | 
|         6 |       666 |  8.18E-03 |  0.866279 |  0.917215 |     49.23 |     46.20 |  0.032395 |  0.025551 |  8.25E-03 |     61.57 | 
|         6 |       740 |  8.23E-03 |  0.876274 |  0.917215 |     49.26 |     46.02 |  0.246009 |  0.108566 |  8.20E-03 |     62.97 | 
|         6 |       814 |  7.79E-03 |  0.869749 |  0.917215 |     49.27 |     45.85 |  0.050431 |  0.039134 |  8.15E-03 |     64.36 | 
|         6 |       823 |  7.73E-03 |  0.872410 |  0.917215 |     49.28 |     45.81 |  0.060084 |  0.046774 |  8.15E-03 |     65.39 | 
|         7 |        74 |  7.16E-03 |  0.885704 |  0.917215 |     48.78 |     43.34 |  0.101089 |  0.082991 |  8.09E-03 |     65.82 | 
|         7 |       148 |  1.26E-02 |  0.884519 |  0.917215 |     49.26 |     45.53 |  0.066813 |  0.051674 |  8.04E-03 |     67.22 | 
|         7 |       222 |  1.69E-02 |  0.922914 |  0.922914 |     49.27 |     46.20 |  0.075994 |  0.032247 |  7.99E-03 |     68.62 | 
|         7 |       296 |  1.45E-02 |  0.910669 |  0.922914 |     49.22 |     45.57 |  0.038013 |  0.020713 |  7.94E-03 |     70.01 | 
|         7 |       370 |  1.98E-02 |  0.882844 |  0.922914 |     49.30 |     45.97 |  0.149587 |  0.119241 |  7.88E-03 |     71.42 | 
|         7 |       444 |  1.74E-02 |  0.889292 |  0.922914 |     49.26 |     45.43 |  0.051891 |  0.040431 |  7.83E-03 |     72.81 | 
|         7 |       518 |  1.56E-02 |  0.874677 |  0.922914 |     49.14 |     44.53 |  0.065179 |  0.054819 |  7.77E-03 |     74.18 | 
|         7 |       592 |  1.52E-02 |  0.902143 |  0.922914 |     48.95 |     44.23 |  0.158981 |  0.121166 |  7.72E-03 |     75.54 | 
|         7 |       666 |  1.40E-02 |  0.883887 |  0.922914 |     48.89 |     43.92 |  0.050996 |  0.040486 |  7.66E-03 |     76.88 | 
|         7 |       740 |  1.29E-02 |  0.885714 |  0.922914 |     48.92 |     43.69 |  0.031392 |  0.025104 |  7.61E-03 |     78.26 | 
|         7 |       814 |  1.20E-02 |  0.866618 |  0.922914 |     49.00 |     43.57 |  0.054242 |  0.042500 |  7.55E-03 |     79.65 | 
|         7 |       823 |  1.19E-02 |  0.873772 |  0.922914 |     48.99 |     43.55 |  0.069596 |  0.053703 |  7.54E-03 |     80.66 | 
|         8 |        74 |  9.46E-03 |  0.875929 |  0.922914 |     49.36 |     44.39 |  0.143241 |  0.111456 |  7.49E-03 |     81.11 | 
|         8 |       148 |  2.48E-02 |  0.919928 |  0.922914 |     48.80 |     45.24 |  0.329355 |  0.256743 |  7.43E-03 |     82.52 | 
|         8 |       222 |  3.36E-02 |  0.881221 |  0.922914 |     47.00 |     44.18 |  0.325051 |  0.262439 |  7.37E-03 |     83.77 | 
|         8 |       296 |  2.97E-02 |  0.889123 |  0.922914 |     46.52 |     43.68 |  0.084588 |  0.065117 |  7.31E-03 |     85.10 | 
|         8 |       370 |  3.52E-02 |  0.901302 |  0.922914 |     46.71 |     44.20 |  0.087385 |  0.067653 |  7.26E-03 |     86.47 | 
|         8 |       444 |  3.20E-02 |  0.893122 |  0.922914 |     46.97 |     44.64 |  0.116912 |  0.099357 |  7.20E-03 |     87.89 | 
|         8 |       518 |  2.93E-02 |  0.884981 |  0.922914 |     47.14 |     44.90 |  0.140989 |  0.087113 |  7.14E-03 |     89.31 | 
|         8 |       592 |  2.68E-02 |  0.881698 |  0.922914 |     47.30 |     45.05 |  0.029415 |  0.022813 |  7.08E-03 |     90.73 | 
|         8 |       666 |  2.43E-02 |  0.890669 |  0.922914 |     47.46 |     45.12 |  0.070953 |  0.057064 |  7.02E-03 |     92.16 | 
|         8 |       740 |  2.24E-02 |  0.881064 |  0.922914 |     47.60 |     45.26 |  0.035036 |  0.031561 |  6.96E-03 |     93.59 | 
|         8 |       814 |  2.14E-02 |  0.893077 |  0.922914 |     47.72 |     45.35 |  6.265635 |  0.587609 |  6.90E-03 |     95.01 | 
|         8 |       823 |  2.14E-02 |  0.908895 |  0.922914 |     47.73 |     45.37 |  0.071064 |  0.055246 |  6.89E-03 |     96.06 | 
|         9 |        74 |  3.56E-02 |  0.896052 |  0.922914 |     47.82 |     47.07 |  0.072441 |  0.055902 |  6.83E-03 |     96.51 | 
|         9 |       148 |  2.04E-02 |  0.872940 |  0.922914 |     48.69 |     47.61 |  0.093694 |  0.072226 |  6.77E-03 |     97.94 | 
|         9 |       222 |  1.71E-02 |  0.886219 |  0.922914 |     48.95 |     47.64 |  0.069925 |  0.053378 |  6.71E-03 |     99.38 | 
|         9 |       296 |  1.47E-02 |  0.906868 |  0.922914 |     48.82 |     47.34 |  0.059640 |  0.045985 |  6.65E-03 |    100.80 | 
|         9 |       370 |  1.24E-02 |  0.878564 |  0.922914 |     48.93 |     47.47 |  0.049004 |  0.038711 |  6.59E-03 |    102.24 | 
|         9 |       444 |  1.13E-02 |  0.886765 |  0.922914 |     49.05 |     47.58 |  0.059027 |  0.047147 |  6.52E-03 |    103.69 | 
|         9 |       518 |  1.04E-02 |  0.911614 |  0.922914 |     49.11 |     47.75 |  0.046411 |  0.040085 |  6.46E-03 |    105.13 | 
|         9 |       592 |  9.95E-03 |  0.887355 |  0.922914 |     49.05 |     47.56 |  0.055179 |  0.042606 |  6.40E-03 |    106.54 | 
|         9 |       666 |  9.85E-03 |  0.873605 |  0.922914 |     49.03 |     47.51 |  0.048016 |  0.036710 |  6.34E-03 |    107.97 | 
|         9 |       740 |  1.07E-02 |  0.910405 |  0.922914 |     49.05 |     47.58 |  0.057324 |  0.044049 |  6.27E-03 |    109.40 | 
|         9 |       814 |  1.08E-02 |  0.912965 |  0.922914 |     49.14 |     47.77 |  0.136014 |  0.106596 |  6.21E-03 |    110.85 | 
|         9 |       823 |  1.28E-02 |  0.892635 |  0.922914 |     49.12 |     47.77 |  0.517988 |  0.451878 |  6.20E-03 |    111.88 | 
|        10 |        74 |  2.72E-02 |  0.892132 |  0.922914 |     38.16 |     35.62 |  0.046197 |  0.038297 |  6.14E-03 |    112.26 | 
|        10 |       148 |  3.05E-02 |  0.880864 |  0.922914 |     37.65 |     34.33 |  0.550062 |  0.438252 |  6.08E-03 |    113.72 | 
|        10 |       222 |  2.52E-02 |  0.903180 |  0.922914 |     36.14 |     32.52 |  0.045570 |  0.035978 |  6.02E-03 |    114.83 | 
|        10 |       296 |  2.25E-02 |  0.877219 |  0.922914 |     35.05 |     31.53 |  0.186557 |  0.145365 |  5.95E-03 |    115.96 | 
|        10 |       370 |  1.97E-02 |  0.898716 |  0.922914 |     34.24 |     30.63 |  0.071365 |  0.060477 |  5.89E-03 |    117.14 | 
|        10 |       444 |  2.07E-02 |  0.896965 |  0.922914 |     33.70 |     30.19 |  0.354830 |  0.271311 |  5.83E-03 |    118.32 | 
|        10 |       518 |  1.90E-02 |  0.914224 |  0.922914 |     33.57 |     30.02 |  0.067397 |  0.051526 |  5.76E-03 |    119.57 | 
|        10 |       592 |  1.71E-02 |  0.899610 |  0.922914 |     33.32 |     29.57 |  0.036547 |  0.029494 |  5.70E-03 |    120.77 | 
|        10 |       666 |  1.56E-02 |  0.884615 |  0.922914 |     32.97 |     29.07 |  0.129022 |  0.082860 |  5.64E-03 |    122.03 | 
|        10 |       740 |  1.48E-02 |  0.885130 |  0.922914 |     32.63 |     28.73 |  0.222409 |  0.177070 |  5.57E-03 |    123.20 | 
|        10 |       814 |  1.38E-02 |  0.885258 |  0.922914 |     32.46 |     28.54 |  0.097900 |  0.083098 |  5.51E-03 |    124.36 | 
|        10 |       823 |  1.37E-02 |  0.897022 |  0.922914 |     32.45 |     28.52 |  0.148766 |  0.063920 |  5.50E-03 |    125.28 | 
|        11 |        74 |  4.69E-03 |  0.897959 |  0.922914 |     32.16 |     27.66 |  0.057208 |  0.054064 |  5.44E-03 |    125.64 | 
|        11 |       148 |  3.89E-03 |  0.894680 |  0.922914 |     32.38 |     27.55 |  0.079041 |  0.036053 |  5.37E-03 |    126.84 | 
|        11 |       222 |  3.80E-03 |  0.884560 |  0.922914 |     32.13 |     27.30 |  0.044081 |  0.032158 |  5.31E-03 |    128.01 | 
|        11 |       296 |  3.49E-03 |  0.877401 |  0.922914 |     32.18 |     27.30 |  0.126838 |  0.056665 |  5.25E-03 |    129.32 | 
|        11 |       370 |  5.28E-03 |  0.895176 |  0.922914 |     32.35 |     27.72 |  0.124072 |  0.086489 |  5.18E-03 |    130.54 | 
|        11 |       444 |  5.23E-03 |  0.905218 |  0.922914 |     32.62 |     27.97 |  0.035383 |  0.028358 |  5.12E-03 |    131.81 | 
|        11 |       518 |  7.28E-03 |  0.894238 |  0.922914 |     32.62 |     28.07 |  0.038742 |  0.023137 |  5.06E-03 |    133.08 | 
|        11 |       592 |  7.27E-03 |  0.909675 |  0.922914 |     32.52 |     27.99 |  0.056732 |  0.046965 |  4.99E-03 |    134.31 | 
|        11 |       666 |  7.54E-03 |  0.913346 |  0.922914 |     32.09 |     27.62 |  0.177960 |  0.152571 |  4.93E-03 |    135.49 | 
|        11 |       740 |  7.23E-03 |  0.902803 |  0.922914 |     31.88 |     27.39 |  0.062975 |  0.047975 |  4.87E-03 |    136.72 | 
|        11 |       814 |  7.11E-03 |  0.887931 |  0.922914 |     31.86 |     27.39 |  0.209202 |  0.120885 |  4.80E-03 |    137.98 | 
|        11 |       823 |  7.08E-03 |  0.882266 |  0.922914 |     31.84 |     27.38 |  0.117037 |  0.086752 |  4.80E-03 |    138.95 | 
|        12 |        74 |  2.63E-03 |  0.885882 |  0.922914 |     30.88 |     25.61 |  0.109621 |  0.092087 |  4.73E-03 |    139.30 | 
|        12 |       148 |  2.59E-03 |  0.875511 |  0.922914 |     30.77 |     25.72 |  0.086943 |  0.065602 |  4.67E-03 |    140.62 | 
|        12 |       222 |  2.30E-03 |  0.888726 |  0.922914 |     30.40 |     25.24 |  0.030667 |  0.026974 |  4.61E-03 |    141.82 | 
|        12 |       296 |  2.50E-03 |  0.877793 |  0.922914 |     30.44 |     25.29 |  0.037157 |  0.029867 |  4.55E-03 |    143.01 | 
|        12 |       370 |  2.47E-03 |  0.900676 |  0.922914 |     30.48 |     25.47 |  0.059056 |  0.043999 |  4.48E-03 |    144.19 | 
|        12 |       444 |  3.45E-03 |  0.882167 |  0.922914 |     30.81 |     26.04 |  0.077702 |  0.058099 |  4.42E-03 |    145.39 | 
|        12 |       518 |  4.11E-03 |  0.897575 |  0.922914 |     30.54 |     25.88 |  0.047150 |  0.038718 |  4.36E-03 |    146.54 | 
|        12 |       592 |  4.28E-03 |  0.893679 |  0.922914 |     30.29 |     25.64 |  0.091273 |  0.085680 |  4.30E-03 |    147.68 | 
|        12 |       666 |  4.25E-03 |  0.895315 |  0.922914 |     30.32 |     25.68 |  0.039099 |  0.033778 |  4.24E-03 |    148.85 | 
|        12 |       740 |  4.02E-03 |  0.895566 |  0.922914 |     30.21 |     25.47 |  0.068108 |  0.060179 |  4.18E-03 |    150.06 | 
|        12 |       814 |  3.95E-03 |  0.894884 |  0.922914 |     30.25 |     25.51 |  0.037406 |  0.022929 |  4.12E-03 |    151.26 | 
|        12 |       823 |  3.93E-03 |  0.911281 |  0.922914 |     30.26 |     25.53 |  0.046072 |  0.038659 |  4.11E-03 |    152.22 | 
|        13 |        74 |  2.03E-03 |  0.899123 |  0.922914 |     30.42 |     24.96 |  0.049946 |  0.039629 |  4.05E-03 |    152.52 | 
|        13 |       148 |  3.25E-03 |  0.891125 |  0.922914 |     29.72 |     24.62 |  0.030231 |  0.024511 |  3.99E-03 |    153.71 | 
|        13 |       222 |  2.87E-03 |  0.877734 |  0.922914 |     30.55 |     25.58 |  0.131577 |  0.047387 |  3.93E-03 |    154.91 | 
|        13 |       296 |  2.54E-03 |  0.880592 |  0.922914 |     30.42 |     25.34 |  0.021283 |  0.016382 |  3.87E-03 |    156.09 | 
|        13 |       370 |  2.43E-03 |  0.874058 |  0.922914 |     30.30 |     25.25 |  0.051557 |  0.034755 |  3.81E-03 |    157.27 | 
|        13 |       444 |  2.27E-03 |  0.881970 |  0.922914 |     30.28 |     25.25 |  0.020896 |  0.016717 |  3.75E-03 |    158.45 | 
|        13 |       518 |  2.20E-03 |  0.868835 |  0.922914 |     30.39 |     25.31 |  0.043997 |  0.029441 |  3.69E-03 |    159.64 | 
|        13 |       592 |  2.27E-03 |  0.895004 |  0.922914 |     30.41 |     25.36 |  0.221858 |  0.060024 |  3.64E-03 |    160.86 | 
|        13 |       666 |  2.29E-03 |  0.869439 |  0.922914 |     30.44 |     25.36 |  0.033881 |  0.024742 |  3.58E-03 |    162.11 | 
|        13 |       740 |  2.80E-03 |  0.913028 |  0.922914 |     30.54 |     25.57 |  0.080738 |  0.057590 |  3.52E-03 |    163.34 | 
|        13 |       814 |  3.06E-03 |  0.890516 |  0.922914 |     30.49 |     25.64 |  0.010086 |  0.006970 |  3.46E-03 |    164.45 | 
|        13 |       823 |  3.06E-03 |  0.898004 |  0.922914 |     30.52 |     25.66 |  0.047096 |  0.039831 |  3.46E-03 |    165.36 | 
|        14 |        74 |  2.81E-03 |  0.874954 |  0.922914 |     31.76 |     27.18 |  0.031186 |  0.022776 |  3.40E-03 |    165.67 | 
|        14 |       148 |  2.04E-03 |  0.889928 |  0.922914 |     31.01 |     26.03 |  0.033676 |  0.028634 |  3.35E-03 |    166.88 | 
|        14 |       222 |  2.53E-03 |  0.883738 |  0.922914 |     30.93 |     25.84 |  0.029825 |  0.023078 |  3.29E-03 |    168.05 | 
|        14 |       296 |  2.34E-03 |  0.891941 |  0.922914 |     31.04 |     26.09 |  0.027057 |  0.023791 |  3.23E-03 |    169.26 | 
|        14 |       370 |  2.20E-03 |  0.876712 |  0.922914 |     31.17 |     26.15 |  0.095144 |  0.040534 |  3.18E-03 |    170.46 | 
|        14 |       444 |  2.10E-03 |  0.863684 |  0.922914 |     31.31 |     26.32 |  0.094653 |  0.037733 |  3.13E-03 |    171.66 | 
|        14 |       518 |  2.36E-03 |  0.894118 |  0.922914 |     31.15 |     26.09 |  0.031598 |  0.019259 |  3.07E-03 |    172.88 | 
|        14 |       592 |  2.21E-03 |  0.878477 |  0.922914 |     30.92 |     25.76 |  0.035641 |  0.028568 |  3.02E-03 |    174.06 | 
|        14 |       666 |  2.18E-03 |  0.892704 |  0.922914 |     31.05 |     25.88 |  0.096452 |  0.044243 |  2.97E-03 |    175.27 | 
|        14 |       740 |  2.14E-03 |  0.879596 |  0.922914 |     31.02 |     25.86 |  0.018691 |  0.014819 |  2.91E-03 |    176.47 | 
|        14 |       814 |  2.08E-03 |  0.886280 |  0.922914 |     30.83 |     25.68 |  0.034705 |  0.028060 |  2.86E-03 |    177.67 | 
|        14 |       823 |  2.08E-03 |  0.872754 |  0.922914 |     30.86 |     25.70 |  0.142294 |  0.048765 |  2.86E-03 |    178.61 | 
|        15 |        74 |  1.82E-03 |  0.900972 |  0.922914 |     31.86 |     26.99 |  0.420434 |  0.085369 |  2.80E-03 |    178.93 | 
|        15 |       148 |  1.66E-03 |  0.877029 |  0.922914 |     31.58 |     26.53 |  0.029278 |  0.020103 |  2.75E-03 |    180.14 | 
|        15 |       222 |  2.01E-03 |  0.883181 |  0.922914 |     31.50 |     26.37 |  0.009705 |  0.007447 |  2.70E-03 |    181.34 | 
|        15 |       296 |  2.36E-03 |  0.903318 |  0.922914 |     31.40 |     26.26 |  0.074058 |  0.061773 |  2.65E-03 |    182.57 | 
|        15 |       370 |  2.58E-03 |  0.905136 |  0.922914 |     30.99 |     26.00 |  0.021646 |  0.016732 |  2.61E-03 |    183.89 | 
|        15 |       444 |  2.47E-03 |  0.880602 |  0.922914 |     30.68 |     25.66 |  0.052470 |  0.027420 |  2.56E-03 |    185.16 | 
|        15 |       518 |  2.32E-03 |  0.872310 |  0.922914 |     30.42 |     25.39 |  0.077977 |  0.030868 |  2.51E-03 |    186.35 | 
|        15 |       592 |  2.23E-03 |  0.857567 |  0.922914 |     30.23 |     25.16 |  0.053337 |  0.039959 |  2.46E-03 |    187.57 | 
|        15 |       666 |  2.26E-03 |  0.856732 |  0.922914 |     30.20 |     25.10 |  0.018738 |  0.014798 |  2.42E-03 |    188.79 | 
|        15 |       740 |  2.25E-03 |  0.866999 |  0.922914 |     30.10 |     25.07 |  0.064406 |  0.017717 |  2.37E-03 |    190.01 | 
|        15 |       814 |  2.16E-03 |  0.862504 |  0.922914 |     29.98 |     24.93 |  0.017056 |  0.013883 |  2.32E-03 |    191.20 | 
|        15 |       823 |  2.15E-03 |  0.858417 |  0.922914 |     29.97 |     24.90 |  0.024848 |  0.020177 |  2.32E-03 |    192.16 | 
|        16 |        74 |  1.12E-03 |  0.868715 |  0.922914 |     30.55 |     25.72 |  0.020667 |  0.014709 |  2.27E-03 |    192.49 | 
|        16 |       148 |  1.20E-03 |  0.856436 |  0.922914 |     30.15 |     24.89 |  0.024824 |  0.020988 |  2.23E-03 |    193.68 | 
|        16 |       222 |  1.33E-03 |  0.866759 |  0.922914 |     29.79 |     24.47 |  0.029201 |  0.015492 |  2.19E-03 |    194.87 | 
|        16 |       296 |  1.24E-03 |  0.894527 |  0.922914 |     29.65 |     24.26 |  0.017859 |  0.014067 |  2.14E-03 |    196.07 | 
