*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Feb 16 21:28:33 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  7.21E-01 |  0.936280 |  0.936280 |     18.95 |     19.24 |  0.092865 |  0.087147 |  1.00E-02 |      0.16 | 
|         1 |        74 |  4.86E-01 |  0.932761 |  0.936280 |     20.34 |     20.07 |  0.100625 |  0.250847 |  1.00E-02 |      0.61 | 
|         1 |       111 |  3.97E-01 |  0.937676 |  0.937676 |     20.77 |     20.17 |  0.202432 |  0.278139 |  1.00E-02 |      1.01 | 
|         1 |       148 |  3.33E-01 |  0.941224 |  0.941224 |     20.45 |     19.63 |  0.183680 |  0.285939 |  9.99E-03 |      1.41 | 
|         1 |       185 |  2.84E-01 |  0.945199 |  0.945199 |     20.26 |     19.35 |  0.105401 |  0.183186 |  9.99E-03 |      1.81 | 
|         1 |       222 |  2.51E-01 |  0.943280 |  0.945199 |     20.24 |     19.15 |  0.180383 |  0.221989 |  9.98E-03 |      2.22 | 
|         1 |       259 |  2.26E-01 |  0.935798 |  0.945199 |     20.34 |     19.11 |  0.059422 |  0.072783 |  9.98E-03 |      2.63 | 
|         1 |       296 |  2.04E-01 |  0.937267 |  0.945199 |     20.48 |     19.07 |  0.122560 |  0.149374 |  9.97E-03 |      3.06 | 
|         1 |       333 |  1.86E-01 |  0.929597 |  0.945199 |     20.64 |     19.10 |  0.060708 |  0.066981 |  9.96E-03 |      3.49 | 
|         1 |       370 |  1.78E-01 |  0.932329 |  0.945199 |     20.87 |     19.24 |  0.065501 |  0.081048 |  9.95E-03 |      3.93 | 
|         1 |       407 |  1.64E-01 |  0.937036 |  0.945199 |     21.16 |     19.39 |  0.061024 |  0.081373 |  9.94E-03 |      4.39 | 
|         2 |        37 |  1.09E-01 |  0.927110 |  0.945199 |     24.97 |     22.00 |  0.265235 |  0.283878 |  9.93E-03 |      4.57 | 
|         2 |        74 |  7.20E-02 |  0.939733 |  0.945199 |     25.49 |     22.39 |  0.056260 |  0.030438 |  9.92E-03 |      5.04 | 
|         2 |       111 |  5.42E-02 |  0.921455 |  0.945199 |     26.04 |     22.49 |  0.048832 |  0.056358 |  9.91E-03 |      5.53 | 
|         2 |       148 |  4.86E-02 |  0.929214 |  0.945199 |     26.27 |     22.59 |  0.173422 |  0.199384 |  9.90E-03 |      6.04 | 
|         2 |       185 |  4.75E-02 |  0.823736 |  0.945199 |     26.60 |     22.95 |  0.659896 |  0.682841 |  9.88E-03 |      6.54 | 
|         2 |       222 |  4.52E-02 |  0.940298 |  0.945199 |     27.18 |     23.31 |  0.060046 |  0.060274 |  9.87E-03 |      7.07 | 
|         2 |       259 |  4.03E-02 |  0.927268 |  0.945199 |     27.63 |     23.54 |  0.092046 |  0.091527 |  9.85E-03 |      7.61 | 
|         2 |       296 |  3.69E-02 |  0.917199 |  0.945199 |     27.95 |     23.64 |  0.113644 |  0.117160 |  9.84E-03 |      8.15 | 
|         2 |       333 |  3.41E-02 |  0.914176 |  0.945199 |     28.21 |     23.77 |  0.060652 |  0.057982 |  9.82E-03 |      8.69 | 
|         2 |       370 |  3.15E-02 |  0.928850 |  0.945199 |     28.48 |     23.85 |  0.068873 |  0.071826 |  9.80E-03 |      9.22 | 
|         2 |       407 |  3.16E-02 |  0.891886 |  0.945199 |     28.69 |     24.02 |  0.355794 |  0.362514 |  9.78E-03 |      9.76 | 
|         3 |        37 |  4.12E-02 |  0.946944 |  0.946944 |     30.84 |     25.76 |  0.381387 |  0.298909 |  9.76E-03 |      9.97 | 
|         3 |        74 |  3.84E-02 |  0.938200 |  0.946944 |     31.16 |     26.20 |  0.244115 |  0.189156 |  9.74E-03 |     10.53 | 
|         3 |       111 |  2.85E-02 |  0.930337 |  0.946944 |     31.49 |     26.31 |  0.084606 |  0.079651 |  9.72E-03 |     11.08 | 
|         3 |       148 |  2.33E-02 |  0.925680 |  0.946944 |     31.84 |     26.25 |  0.085998 |  0.075404 |  9.69E-03 |     11.64 | 
|         3 |       185 |  2.52E-02 |  0.936325 |  0.946944 |     32.20 |     26.67 |  0.155817 |  0.081188 |  9.67E-03 |     12.21 | 
|         3 |       222 |  2.35E-02 |  0.913290 |  0.946944 |     32.55 |     26.84 |  0.062189 |  0.064498 |  9.65E-03 |     12.81 | 
|         3 |       259 |  2.18E-02 |  0.920221 |  0.946944 |     32.85 |     26.97 |  0.134059 |  0.131328 |  9.62E-03 |     13.39 | 
|         3 |       296 |  2.01E-02 |  0.888116 |  0.946944 |     33.07 |     27.09 |  0.203682 |  0.189105 |  9.59E-03 |     13.98 | 
|         3 |       333 |  1.97E-02 |  0.921082 |  0.946944 |     33.31 |     27.35 |  0.071813 |  0.066942 |  9.57E-03 |     14.58 | 
|         3 |       370 |  1.84E-02 |  0.926996 |  0.946944 |     33.57 |     27.40 |  0.034156 |  0.029215 |  9.54E-03 |     15.18 | 
|         3 |       407 |  2.29E-02 |  0.933163 |  0.946944 |     33.75 |     27.68 |  0.161326 |  0.156148 |  9.51E-03 |     15.78 | 
