*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Feb 16 21:22:00 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  6.07E-01 |  0.930079 |  0.930079 |     18.46 |     18.70 |  0.080330 |  0.220327 |  1.00E-02 |      0.16 | 
|         1 |        74 |  4.32E-01 |  0.944127 |  0.944127 |     18.04 |     17.96 |  0.087032 |  0.099121 |  1.00E-02 |      0.52 | 
|         1 |       111 |  3.62E-01 |  0.944491 |  0.944491 |     18.42 |     18.08 |  0.035017 |  0.048028 |  1.00E-02 |      0.92 | 
|         1 |       148 |  2.92E-01 |  0.940978 |  0.944491 |     18.57 |     17.92 |  0.341934 |  0.380207 |  9.99E-03 |      1.30 | 
|         1 |       185 |  2.55E-01 |  0.942001 |  0.944491 |     18.94 |     18.16 |  0.418955 |  0.456498 |  9.99E-03 |      1.71 | 
|         1 |       222 |  2.34E-01 |  0.939309 |  0.944491 |     19.61 |     18.61 |  0.186811 |  0.194138 |  9.98E-03 |      2.16 | 
|         1 |       259 |  2.08E-01 |  0.912993 |  0.944491 |     20.24 |     18.97 |  0.086599 |  0.091056 |  9.98E-03 |      2.62 | 
|         1 |       296 |  1.87E-01 |  0.909020 |  0.944491 |     20.80 |     19.33 |  0.111491 |  0.139995 |  9.97E-03 |      3.10 | 
|         1 |       333 |  1.69E-01 |  0.921847 |  0.944491 |     21.34 |     19.58 |  0.070096 |  0.088206 |  9.96E-03 |      3.57 | 
|         1 |       370 |  1.57E-01 |  0.918518 |  0.944491 |     21.78 |     19.88 |  0.111487 |  0.120886 |  9.95E-03 |      4.05 | 
|         1 |       407 |  1.49E-01 |  0.929676 |  0.944491 |     22.16 |     20.15 |  0.227460 |  0.249941 |  9.94E-03 |      4.54 | 
|         2 |        37 |  1.02E-01 |  0.686138 |  0.944491 |     26.27 |     23.35 |  2.359974 |  2.347761 |  9.93E-03 |      4.74 | 
|         2 |        74 |  9.57E-02 |  0.939565 |  0.944491 |     32.55 |     29.59 |  0.070596 |  0.061574 |  9.92E-03 |      5.32 | 
|         2 |       111 |  7.97E-02 |  0.934443 |  0.944491 |     35.38 |     31.14 |  0.101699 |  0.068945 |  9.91E-03 |      6.03 | 
|         2 |       148 |  6.63E-02 |  0.929898 |  0.944491 |     37.31 |     32.28 |  0.243318 |  0.292398 |  9.90E-03 |      6.72 | 
|         2 |       185 |  5.77E-02 |  0.932605 |  0.944491 |     38.54 |     33.14 |  0.058592 |  0.054688 |  9.88E-03 |      7.43 | 
|         2 |       222 |  5.05E-02 |  0.927855 |  0.944491 |     39.59 |     33.91 |  0.080396 |  0.076558 |  9.87E-03 |      8.20 | 
|         2 |       259 |  4.50E-02 |  0.931454 |  0.944491 |     40.14 |     34.18 |  0.073114 |  0.074503 |  9.85E-03 |      8.92 | 
|         2 |       296 |  4.12E-02 |  0.925560 |  0.944491 |     40.77 |     34.52 |  0.199750 |  0.185314 |  9.84E-03 |      9.63 | 
|         2 |       333 |  4.29E-02 |  0.913595 |  0.944491 |     40.97 |     34.83 |  0.238782 |  0.160290 |  9.82E-03 |     10.33 | 
|         2 |       370 |  3.99E-02 |  0.920704 |  0.944491 |     41.26 |     35.06 |  0.071683 |  0.068055 |  9.80E-03 |     11.05 | 
|         2 |       407 |  3.72E-02 |  0.929279 |  0.944491 |     41.55 |     35.19 |  0.118011 |  0.068962 |  9.78E-03 |     11.76 | 
|         3 |        37 |  1.65E-02 |  0.928425 |  0.944491 |     44.27 |     36.76 |  0.184105 |  0.182968 |  9.76E-03 |     12.03 | 
|         3 |        74 |  1.33E-02 |  0.921808 |  0.944491 |     43.65 |     36.15 |  0.221921 |  0.095411 |  9.74E-03 |     12.75 | 
|         3 |       111 |  1.18E-02 |  0.911238 |  0.944491 |     43.21 |     36.05 |  0.096254 |  0.100811 |  9.72E-03 |     13.45 | 
|         3 |       148 |  1.15E-02 |  0.942744 |  0.944491 |     43.31 |     35.86 |  0.519840 |  0.344064 |  9.69E-03 |     14.15 | 
|         3 |       185 |  1.09E-02 |  0.925963 |  0.944491 |     43.57 |     36.00 |  0.158363 |  0.120306 |  9.67E-03 |     14.86 | 
|         3 |       222 |  1.02E-02 |  0.920975 |  0.944491 |     43.45 |     35.73 |  0.054987 |  0.058591 |  9.65E-03 |     15.57 | 
|         3 |       259 |  9.77E-03 |  0.929712 |  0.944491 |     43.49 |     35.47 |  0.098649 |  0.080015 |  9.62E-03 |     16.27 | 
|         3 |       296 |  1.00E-02 |  0.919308 |  0.944491 |     43.47 |     35.32 |  0.058422 |  0.058435 |  9.59E-03 |     16.98 | 
|         3 |       333 |  1.80E-02 |  0.936457 |  0.944491 |     43.64 |     35.91 |  0.061068 |  0.061957 |  9.57E-03 |     17.71 | 
|         3 |       370 |  1.92E-02 |  0.938624 |  0.944491 |     44.23 |     36.82 |  0.063500 |  0.067153 |  9.54E-03 |     18.51 | 
|         3 |       407 |  1.90E-02 |  0.924653 |  0.944491 |     44.64 |     37.44 |  0.151879 |  0.145312 |  9.51E-03 |     19.28 | 
|         4 |        37 |  3.08E-02 |  0.934519 |  0.944491 |     49.54 |     48.54 |  0.069027 |  0.060265 |  9.48E-03 |     19.59 | 
|         4 |        74 |  1.85E-02 |  0.918127 |  0.944491 |     49.74 |     47.23 |  0.059136 |  0.054692 |  9.45E-03 |     20.39 | 
|         4 |       111 |  1.52E-02 |  0.936145 |  0.944491 |     49.79 |     46.44 |  0.183963 |  0.071835 |  9.42E-03 |     21.18 | 
|         4 |       148 |  1.44E-02 |  0.918256 |  0.944491 |     49.79 |     46.52 |  0.247408 |  0.109661 |  9.39E-03 |     21.97 | 
|         4 |       185 |  1.80E-02 |  0.923108 |  0.944491 |     49.70 |     46.47 |  0.214046 |  0.137399 |  9.35E-03 |     22.77 | 
|         4 |       222 |  2.33E-02 |  0.922769 |  0.944491 |     49.58 |     46.64 |  0.251603 |  0.190001 |  9.32E-03 |     23.55 | 
|         4 |       259 |  2.11E-02 |  0.923562 |  0.944491 |     49.64 |     47.03 |  0.066343 |  0.063843 |  9.29E-03 |     24.35 | 
|         4 |       296 |  2.05E-02 |  0.922700 |  0.944491 |     49.68 |     47.35 |  0.109435 |  0.080075 |  9.25E-03 |     25.16 | 
|         4 |       333 |  1.92E-02 |  0.937110 |  0.944491 |     49.72 |     47.44 |  0.044385 |  0.046978 |  9.21E-03 |     25.96 | 
|         4 |       370 |  1.93E-02 |  0.922794 |  0.944491 |     49.75 |     47.61 |  0.345499 |  0.304373 |  9.18E-03 |     26.77 | 
|         4 |       407 |  1.82E-02 |  0.927571 |  0.944491 |     49.77 |     47.79 |  0.076666 |  0.069377 |  9.14E-03 |     27.57 | 
|         5 |        37 |  1.08E-02 |  0.924942 |  0.944491 |     50.00 |     49.16 |  0.069373 |  0.060890 |  9.10E-03 |     27.88 | 
|         5 |        74 |  8.18E-03 |  0.916512 |  0.944491 |     50.00 |     49.27 |  0.066747 |  0.062215 |  9.06E-03 |     28.68 | 
|         5 |       111 |  7.06E-03 |  0.910632 |  0.944491 |     50.00 |     49.12 |  0.071171 |  0.057478 |  9.02E-03 |     29.48 | 
|         5 |       148 |  8.99E-03 |  0.876506 |  0.944491 |     50.00 |     49.19 |  0.370832 |  0.331908 |  8.98E-03 |     30.29 | 
|         5 |       185 |  8.83E-03 |  0.927218 |  0.944491 |     50.00 |     49.30 |  0.047560 |  0.044973 |  8.94E-03 |     31.10 | 
|         5 |       222 |  8.19E-03 |  0.922374 |  0.944491 |     50.00 |     49.27 |  0.085621 |  0.082533 |  8.90E-03 |     31.91 | 
|         5 |       259 |  7.80E-03 |  0.919584 |  0.944491 |     50.00 |     49.33 |  0.054401 |  0.055853 |  8.86E-03 |     32.71 | 
|         5 |       296 |  7.47E-03 |  0.908735 |  0.944491 |     50.00 |     49.26 |  0.103332 |  0.091341 |  8.82E-03 |     33.51 | 
|         5 |       333 |  7.84E-03 |  0.908548 |  0.944491 |     50.00 |     49.28 |  0.162545 |  0.147297 |  8.77E-03 |     34.32 | 
|         5 |       370 |  1.20E-02 |  0.923896 |  0.944491 |     50.00 |     49.35 |  0.155696 |  0.138090 |  8.73E-03 |     35.12 | 
|         5 |       407 |  1.23E-02 |  0.944414 |  0.944491 |     50.00 |     49.41 |  0.212098 |  0.114692 |  8.68E-03 |     35.93 | 
|         6 |        37 |  6.13E-03 |  0.935229 |  0.944491 |     50.00 |     50.00 |  0.069618 |  0.053627 |  8.64E-03 |     36.23 | 
|         6 |        74 |  5.23E-03 |  0.922814 |  0.944491 |     50.00 |     50.00 |  0.066206 |  0.070083 |  8.59E-03 |     37.04 | 
|         6 |       111 |  4.72E-03 |  0.938422 |  0.944491 |     50.00 |     50.00 |  0.031752 |  0.029860 |  8.54E-03 |     37.85 | 
|         6 |       148 |  4.38E-03 |  0.932657 |  0.944491 |     50.00 |     50.00 |  0.048119 |  0.048125 |  8.50E-03 |     38.65 | 
|         6 |       185 |  4.43E-03 |  0.929972 |  0.944491 |     50.00 |     49.99 |  0.052845 |  0.046413 |  8.45E-03 |     39.46 | 
|         6 |       222 |  6.57E-03 |  0.905798 |  0.944491 |     50.00 |     49.99 |  0.225365 |  0.198453 |  8.40E-03 |     40.26 | 
|         6 |       259 |  7.27E-03 |  0.917484 |  0.944491 |     50.00 |     49.99 |  0.191240 |  0.178572 |  8.35E-03 |     41.07 | 
|         6 |       296 |  8.10E-03 |  0.931793 |  0.944491 |     50.00 |     49.99 |  0.049331 |  0.051368 |  8.30E-03 |     41.88 | 
|         6 |       333 |  8.39E-03 |  0.914503 |  0.944491 |     50.00 |     49.99 |  0.154429 |  0.129522 |  8.25E-03 |     42.69 | 
|         6 |       370 |  8.30E-03 |  0.921899 |  0.944491 |     50.00 |     49.99 |  0.056208 |  0.048530 |  8.20E-03 |     43.51 | 
|         6 |       407 |  8.06E-03 |  0.925168 |  0.944491 |     50.00 |     50.00 |  0.098929 |  0.087685 |  8.15E-03 |     44.31 | 
|         7 |        37 |  3.86E-03 |  0.935742 |  0.944491 |     50.00 |     50.00 |  0.070372 |  0.055621 |  8.09E-03 |     44.62 | 
