*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Feb 16 22:19:55 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  6.23E-01 |  0.932103 |  0.932103 |     16.22 |     15.95 |  0.101788 |  0.177598 |  1.00E-02 |      0.22 | 
|         1 |        74 |  4.53E-01 |  0.942042 |  0.942042 |     16.05 |     15.42 |  0.109683 |  0.173248 |  1.00E-02 |      0.72 | 
|         1 |       111 |  3.47E-01 |  0.945503 |  0.945503 |     16.04 |     15.32 |  0.178940 |  0.168594 |  1.00E-02 |      1.21 | 
|         1 |       148 |  2.86E-01 |  0.931433 |  0.945503 |     16.06 |     15.31 |  0.569866 |  0.945065 |  9.99E-03 |      1.71 | 
|         1 |       185 |  2.51E-01 |  0.938780 |  0.945503 |     16.14 |     15.29 |  0.154110 |  0.146878 |  9.99E-03 |      2.21 | 
|         1 |       222 |  2.28E-01 |  0.940438 |  0.945503 |     16.19 |     15.26 |  0.296513 |  0.433409 |  9.98E-03 |      2.71 | 
|         1 |       259 |  2.19E-01 |  0.940190 |  0.945503 |     16.29 |     15.29 |  0.072060 |  0.135906 |  9.98E-03 |      3.22 | 
|         1 |       296 |  2.10E-01 |  0.940652 |  0.945503 |     16.37 |     15.32 |  0.060133 |  0.074241 |  9.97E-03 |      3.74 | 
|         1 |       333 |  1.93E-01 |  0.935181 |  0.945503 |     16.48 |     15.34 |  0.294383 |  0.377895 |  9.96E-03 |      4.26 | 
|         1 |       370 |  1.79E-01 |  0.936682 |  0.945503 |     16.62 |     15.35 |  0.044157 |  0.052683 |  9.95E-03 |      4.79 | 
|         1 |       407 |  1.69E-01 |  0.943632 |  0.945503 |     16.73 |     15.41 |  0.234097 |  0.265403 |  9.94E-03 |      5.31 | 
|         2 |        37 |  8.73E-02 |  0.927486 |  0.945503 |     18.51 |     16.57 |  0.079010 |  0.081846 |  9.93E-03 |      5.55 | 
|         2 |        74 |  7.06E-02 |  0.908681 |  0.945503 |     18.66 |     16.70 |  0.250893 |  0.280025 |  9.92E-03 |      6.09 | 
|         2 |       111 |  6.63E-02 |  0.912847 |  0.945503 |     18.79 |     17.00 |  0.141460 |  0.179450 |  9.91E-03 |      6.64 | 
|         2 |       148 |  5.49E-02 |  0.904064 |  0.945503 |     18.95 |     17.03 |  0.218845 |  0.251272 |  9.90E-03 |      7.19 | 
|         2 |       185 |  4.84E-02 |  0.920502 |  0.945503 |     19.06 |     17.10 |  0.075802 |  0.092481 |  9.88E-03 |      7.75 | 
|         2 |       222 |  4.22E-02 |  0.925812 |  0.945503 |     19.16 |     17.09 |  0.114596 |  0.124788 |  9.87E-03 |      8.30 | 
|         2 |       259 |  3.85E-02 |  0.916587 |  0.945503 |     19.25 |     17.12 |  0.256650 |  0.252827 |  9.85E-03 |      8.84 | 
|         2 |       296 |  4.16E-02 |  0.922971 |  0.945503 |     19.33 |     17.22 |  0.296232 |  0.360566 |  9.84E-03 |      9.37 | 
|         2 |       333 |  4.22E-02 |  0.933213 |  0.945503 |     19.39 |     17.25 |  0.412004 |  0.464814 |  9.82E-03 |      9.90 | 
|         2 |       370 |  4.05E-02 |  0.909531 |  0.945503 |     19.51 |     17.33 |  0.062829 |  0.061996 |  9.80E-03 |     10.44 | 
|         2 |       407 |  3.78E-02 |  0.924272 |  0.945503 |     19.62 |     17.35 |  0.145595 |  0.156788 |  9.78E-03 |     10.96 | 
