*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Mar  9 08:30:08 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  4.45E-01 |  0.898457 |  0.898457 |     15.45 |     15.15 |  0.200774 |  0.270561 |  1.00E-02 |      0.20 | 
|         1 |       148 |  2.99E-01 |  0.882124 |  0.898457 |     15.73 |     15.07 |  0.249318 |  0.320310 |  1.00E-02 |      0.79 | 
|         1 |       222 |  2.32E-01 |  0.905109 |  0.905109 |     15.92 |     15.01 |  0.138119 |  0.147144 |  1.00E-02 |      1.38 | 
|         1 |       296 |  1.96E-01 |  0.887628 |  0.905109 |     16.36 |     15.21 |  0.222192 |  0.204961 |  9.99E-03 |      1.99 | 
|         1 |       370 |  1.67E-01 |  0.878592 |  0.905109 |     16.57 |     15.28 |  0.210766 |  0.214164 |  9.99E-03 |      2.60 | 
|         1 |       444 |  1.55E-01 |  0.870290 |  0.905109 |     16.61 |     15.30 |  0.101074 |  0.128358 |  9.98E-03 |      3.21 | 
|         1 |       518 |  1.37E-01 |  0.867373 |  0.905109 |     16.63 |     15.29 |  0.194173 |  0.178200 |  9.98E-03 |      3.81 | 
|         1 |       592 |  1.22E-01 |  0.883990 |  0.905109 |     16.61 |     15.22 |  0.076692 |  0.077894 |  9.97E-03 |      4.41 | 
|         1 |       666 |  1.19E-01 |  0.903067 |  0.905109 |     16.61 |     15.20 |  0.467496 |  0.439550 |  9.96E-03 |      5.00 | 
|         1 |       740 |  1.10E-01 |  0.899532 |  0.905109 |     16.70 |     15.26 |  0.120942 |  0.155367 |  9.96E-03 |      5.62 | 
|         1 |       814 |  1.01E-01 |  0.902902 |  0.905109 |     16.78 |     15.28 |  0.103732 |  0.101652 |  9.95E-03 |      6.23 | 
|         1 |       823 |  1.04E-01 |  0.899782 |  0.905109 |     16.79 |     15.30 |  0.234675 |  0.175077 |  9.94E-03 |      6.68 | 
|         2 |        74 |  1.35E-02 |  0.907876 |  0.907876 |     17.64 |     15.86 |  0.124831 |  0.145094 |  9.93E-03 |      6.91 | 
|         2 |       148 |  1.31E-02 |  0.898148 |  0.907876 |     17.70 |     15.78 |  0.051548 |  0.052254 |  9.92E-03 |      7.60 | 
|         2 |       222 |  1.53E-02 |  0.879355 |  0.907876 |     17.73 |     15.78 |  0.088835 |  0.085434 |  9.91E-03 |      8.24 | 
|         2 |       296 |  2.76E-02 |  0.905660 |  0.907876 |     18.05 |     16.18 |  0.080512 |  0.074134 |  9.90E-03 |      8.88 | 
|         2 |       370 |  2.56E-02 |  0.888969 |  0.907876 |     18.28 |     16.27 |  0.088999 |  0.087419 |  9.88E-03 |      9.54 | 
|         2 |       444 |  3.45E-02 |  0.859834 |  0.907876 |     18.34 |     16.45 |  0.099638 |  0.091097 |  9.87E-03 |     10.22 | 
|         2 |       518 |  3.33E-02 |  0.883873 |  0.907876 |     18.53 |     16.60 |  0.334365 |  0.293738 |  9.85E-03 |     10.89 | 
|         2 |       592 |  3.09E-02 |  0.898678 |  0.907876 |     18.71 |     16.71 |  0.131404 |  0.121210 |  9.84E-03 |     11.57 | 
|         2 |       666 |  2.86E-02 |  0.885270 |  0.907876 |     18.83 |     16.75 |  0.087074 |  0.081310 |  9.82E-03 |     12.24 | 
|         2 |       740 |  2.76E-02 |  0.900546 |  0.907876 |     18.94 |     16.81 |  0.187518 |  0.165775 |  9.80E-03 |     12.92 | 
|         2 |       814 |  2.85E-02 |  0.870419 |  0.907876 |     19.00 |     16.88 |  0.589786 |  0.544164 |  9.78E-03 |     13.59 | 
|         2 |       823 |  2.88E-02 |  0.904501 |  0.907876 |     19.01 |     16.90 |  0.264729 |  0.170567 |  9.78E-03 |     14.08 | 
|         3 |        74 |  1.92E-02 |  0.896155 |  0.907876 |     20.65 |     18.01 |  0.117648 |  0.065788 |  9.76E-03 |     14.32 | 
|         3 |       148 |  1.66E-02 |  0.894178 |  0.907876 |     20.86 |     18.12 |  0.610628 |  0.476800 |  9.74E-03 |     15.02 | 
