*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Feb 16 19:38:55 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  1.08E+00 |  0.933102 |  0.933102 |      6.00 |      5.00 |  0.179604 |  0.413862 |  1.00E-02 |      0.11 | 
|         1 |        74 |  8.46E-01 |  0.934275 |  0.934275 |      6.00 |      5.00 |  0.537629 |  0.239423 |  1.00E-02 |      0.35 | 
|         1 |       111 |  6.57E-01 |  0.933712 |  0.934275 |      6.00 |      5.00 |  0.610385 |  0.472248 |  1.00E-02 |      0.59 | 
|         1 |       148 |  5.57E-01 |  0.927944 |  0.934275 |      6.00 |      5.00 |  0.516467 |  0.492730 |  9.99E-03 |      0.83 | 
|         1 |       185 |  4.77E-01 |  0.928622 |  0.934275 |      6.00 |      5.00 |  0.184083 |  0.161427 |  9.99E-03 |      1.07 | 
|         1 |       222 |  4.20E-01 |  0.929890 |  0.934275 |      6.00 |      5.00 |  0.103384 |  0.084597 |  9.98E-03 |      1.32 | 
|         1 |       259 |  3.72E-01 |  0.924426 |  0.934275 |      6.00 |      5.00 |  0.157019 |  0.147667 |  9.98E-03 |      1.56 | 
|         1 |       296 |  3.44E-01 |  0.922603 |  0.934275 |      6.00 |      5.00 |  0.316383 |  0.382202 |  9.97E-03 |      1.79 | 
|         1 |       333 |  3.19E-01 |  0.942976 |  0.942976 |      6.00 |      5.00 |  0.259508 |  0.189317 |  9.96E-03 |      2.03 | 
|         1 |       370 |  2.93E-01 |  0.931482 |  0.942976 |      6.00 |      5.00 |  0.076701 |  0.038268 |  9.95E-03 |      2.27 | 
|         1 |       407 |  2.71E-01 |  0.931911 |  0.942976 |      6.00 |      5.00 |  0.370053 |  0.124527 |  9.94E-03 |      2.51 | 
|         2 |        37 |  3.85E-02 |  0.930132 |  0.942976 |      6.00 |      5.00 |  0.137337 |  0.082825 |  9.93E-03 |      2.62 | 
|         2 |        74 |  4.15E-02 |  0.933066 |  0.942976 |      6.00 |      5.00 |  0.156695 |  0.075183 |  9.92E-03 |      2.86 | 
|         2 |       111 |  3.87E-02 |  0.922765 |  0.942976 |      6.00 |      5.00 |  0.059339 |  0.021451 |  9.91E-03 |      3.11 | 
|         2 |       148 |  3.74E-02 |  0.906694 |  0.942976 |      6.00 |      5.00 |  0.048168 |  0.043260 |  9.90E-03 |      3.35 | 
|         2 |       185 |  3.59E-02 |  0.918139 |  0.942976 |      6.00 |      5.00 |  0.058520 |  0.036634 |  9.88E-03 |      3.60 | 
|         2 |       222 |  3.44E-02 |  0.914604 |  0.942976 |      6.00 |      5.00 |  0.153503 |  0.067239 |  9.87E-03 |      3.85 | 
|         2 |       259 |  3.44E-02 |  0.927056 |  0.942976 |      6.00 |      5.00 |  0.105325 |  0.061225 |  9.85E-03 |      4.08 | 
|         2 |       296 |  3.48E-02 |  0.910024 |  0.942976 |      6.00 |      5.00 |  0.147142 |  0.064578 |  9.84E-03 |      4.31 | 
|         2 |       333 |  3.41E-02 |  0.920195 |  0.942976 |      6.00 |      5.00 |  0.093569 |  0.063103 |  9.82E-03 |      4.54 | 
|         2 |       370 |  3.33E-02 |  0.908729 |  0.942976 |      6.00 |      5.00 |  0.099246 |  0.053604 |  9.80E-03 |      4.78 | 
|         2 |       407 |  3.27E-02 |  0.914394 |  0.942976 |      6.00 |      5.00 |  0.064850 |  0.035050 |  9.78E-03 |      5.01 | 
|         3 |        37 |  2.64E-02 |  0.923510 |  0.942976 |      6.00 |      5.00 |  0.077468 |  0.035064 |  9.76E-03 |      5.12 | 
|         3 |        74 |  2.78E-02 |  0.908869 |  0.942976 |      6.00 |      5.00 |  0.154540 |  0.071939 |  9.74E-03 |      5.36 | 
|         3 |       111 |  2.77E-02 |  0.883777 |  0.942976 |      6.00 |      5.00 |  0.267899 |  0.061452 |  9.72E-03 |      5.59 | 
|         3 |       148 |  2.70E-02 |  0.866736 |  0.942976 |      6.00 |      5.00 |  0.104024 |  0.064512 |  9.69E-03 |      5.81 | 
|         3 |       185 |  2.65E-02 |  0.859311 |  0.942976 |      6.00 |      5.00 |  0.073027 |  0.053203 |  9.67E-03 |      6.04 | 
|         3 |       222 |  2.59E-02 |  0.889756 |  0.942976 |      6.00 |      5.00 |  0.038281 |  0.027102 |  9.65E-03 |      6.26 | 
|         3 |       259 |  2.56E-02 |  0.881595 |  0.942976 |      6.00 |      5.00 |  0.090309 |  0.044751 |  9.62E-03 |      6.48 | 
|         3 |       296 |  2.52E-02 |  0.900819 |  0.942976 |      6.00 |      5.00 |  0.063512 |  0.046153 |  9.59E-03 |      6.71 | 
|         3 |       333 |  2.53E-02 |  0.880750 |  0.942976 |      6.00 |      5.00 |  0.062759 |  0.047196 |  9.57E-03 |      6.93 | 
|         3 |       370 |  2.51E-02 |  0.877177 |  0.942976 |      6.00 |      5.00 |  0.087887 |  0.090345 |  9.54E-03 |      7.16 | 
|         3 |       407 |  2.47E-02 |  0.894418 |  0.942976 |      6.00 |      5.00 |  0.196928 |  0.069784 |  9.51E-03 |      7.38 | 
|         4 |        37 |  2.21E-02 |  0.845659 |  0.942976 |      6.00 |      5.00 |  0.132219 |  0.047441 |  9.48E-03 |      7.50 | 
|         4 |        74 |  2.23E-02 |  0.891356 |  0.942976 |      6.00 |      5.00 |  0.083755 |  0.038937 |  9.45E-03 |      7.72 | 
|         4 |       111 |  2.19E-02 |  0.878832 |  0.942976 |      6.00 |      5.00 |  0.152594 |  0.103555 |  9.42E-03 |      7.95 | 
