*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Thu Mar  7 17:25:35 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  8.62E-01 |  0.894864 |  0.894864 |      6.00 |      5.00 |  0.287770 |  0.440235 |  1.00E-02 |      0.09 | 
|         1 |       148 |  5.65E-01 |  0.900882 |  0.900882 |      6.00 |      5.00 |  0.412293 |  0.235288 |  1.00E-02 |      0.27 | 
|         1 |       222 |  4.32E-01 |  0.885318 |  0.900882 |      6.00 |      5.00 |  0.126968 |  0.085317 |  1.00E-02 |      0.45 | 
|         1 |       296 |  3.58E-01 |  0.891775 |  0.900882 |      6.00 |      5.00 |  0.231890 |  0.139921 |  9.99E-03 |      0.63 | 
|         1 |       370 |  3.14E-01 |  0.918446 |  0.918446 |      6.00 |      5.00 |  0.303476 |  0.180822 |  9.99E-03 |      0.81 | 
|         1 |       444 |  3.00E-01 |  0.914448 |  0.918446 |      6.00 |      5.00 |  0.303216 |  0.158181 |  9.98E-03 |      0.98 | 
|         1 |       518 |  2.71E-01 |  0.895983 |  0.918446 |      6.00 |      5.00 |  0.137703 |  0.086727 |  9.98E-03 |      1.16 | 
|         1 |       592 |  2.46E-01 |  0.901341 |  0.918446 |      6.00 |      5.00 |  0.666398 |  0.666624 |  9.97E-03 |      1.33 | 
|         1 |       666 |  2.24E-01 |  0.879882 |  0.918446 |      6.00 |      5.00 |  0.275647 |  0.179771 |  9.96E-03 |      1.51 | 
|         1 |       740 |  2.06E-01 |  0.869565 |  0.918446 |      6.00 |      5.00 |  0.254890 |  0.171208 |  9.96E-03 |      1.69 | 
|         1 |       814 |  1.92E-01 |  0.911213 |  0.918446 |      6.00 |      5.00 |  0.835402 |  0.276894 |  9.95E-03 |      1.87 | 
|         1 |       823 |  1.90E-01 |  0.914901 |  0.918446 |      6.00 |      5.00 |  0.162801 |  0.143292 |  9.94E-03 |      1.98 | 
|         2 |        74 |  5.55E-02 |  0.901558 |  0.918446 |      6.00 |      5.00 |  0.215231 |  0.164615 |  9.93E-03 |      2.07 | 
|         2 |       148 |  6.45E-02 |  0.863989 |  0.918446 |      6.00 |      5.00 |  0.951295 |  0.250323 |  9.92E-03 |      2.25 | 
|         2 |       222 |  5.86E-02 |  0.860343 |  0.918446 |      6.00 |      5.00 |  0.121467 |  0.089316 |  9.91E-03 |      2.43 | 
|         2 |       296 |  6.53E-02 |  0.921120 |  0.921120 |      6.00 |      5.00 |  0.394806 |  0.269192 |  9.90E-03 |      2.61 | 
|         2 |       370 |  6.28E-02 |  0.892919 |  0.921120 |      6.00 |      5.00 |  0.269377 |  0.259668 |  9.88E-03 |      2.79 | 
|         2 |       444 |  5.98E-02 |  0.898148 |  0.921120 |      6.00 |      5.00 |  0.079156 |  0.067382 |  9.87E-03 |      2.97 | 
|         2 |       518 |  5.66E-02 |  0.908711 |  0.921120 |      6.00 |      5.00 |  0.079259 |  0.083530 |  9.85E-03 |      3.15 | 
|         2 |       592 |  5.42E-02 |  0.874227 |  0.921120 |      6.00 |      5.00 |  0.216807 |  0.197372 |  9.84E-03 |      3.33 | 
|         2 |       666 |  5.28E-02 |  0.886380 |  0.921120 |      6.00 |      5.00 |  0.169821 |  0.135725 |  9.82E-03 |      3.51 | 
|         2 |       740 |  5.08E-02 |  0.883380 |  0.921120 |      6.00 |      5.00 |  0.270172 |  0.209992 |  9.80E-03 |      3.68 | 
|         2 |       814 |  7.16E-02 |  0.917892 |  0.921120 |      6.00 |      5.00 |  0.818468 |  0.250745 |  9.78E-03 |      3.86 | 
|         2 |       823 |  7.23E-02 |  0.902849 |  0.921120 |      6.00 |      5.00 |  1.962722 |  1.134382 |  9.78E-03 |      3.98 | 
|         3 |        74 |  2.50E-01 |  0.903593 |  0.921120 |      6.00 |      5.00 |  0.464525 |  0.274396 |  9.76E-03 |      4.06 | 
|         3 |       148 |  2.42E-01 |  0.919094 |  0.921120 |      6.00 |      5.00 |  0.209904 |  0.106814 |  9.74E-03 |      4.24 | 
|         3 |       222 |  1.83E-01 |  0.904916 |  0.921120 |      6.00 |      5.00 |  0.878175 |  0.441453 |  9.72E-03 |      4.42 | 
|         3 |       296 |  1.81E-01 |  0.850091 |  0.921120 |      6.00 |      5.00 |  6.870019 |  0.569061 |  9.69E-03 |      4.60 | 
|         3 |       370 |  2.06E-01 |  0.909750 |  0.921120 |      6.00 |      5.00 |  0.473309 |  0.220859 |  9.67E-03 |      4.78 | 
|         3 |       444 |  1.88E-01 |  0.882883 |  0.921120 |      6.00 |      5.00 |  0.272435 |  0.130092 |  9.65E-03 |      4.95 | 
|         3 |       518 |  1.93E-01 |  0.918728 |  0.921120 |      6.00 |      5.00 |  1.496280 |  0.303045 |  9.62E-03 |      5.13 | 
|         3 |       592 |  1.85E-01 |  0.898799 |  0.921120 |      6.00 |      5.00 |  0.231510 |  0.138304 |  9.60E-03 |      5.31 | 
