*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Thu Mar  7 17:22:40 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  7.55E-01 |  0.892909 |  0.892909 |      6.00 |      5.00 |  0.185458 |  0.261393 |  1.00E-02 |      0.09 | 
|         1 |       148 |  5.19E-01 |  0.893204 |  0.893204 |      6.00 |      5.00 |  0.213664 |  0.258749 |  1.00E-02 |      0.27 | 
|         1 |       222 |  4.19E-01 |  0.881027 |  0.893204 |      6.00 |      5.00 |  0.122299 |  0.097191 |  1.00E-02 |      0.45 | 
|         1 |       296 |  3.44E-01 |  0.884819 |  0.893204 |      6.00 |      5.00 |  0.216786 |  0.144374 |  9.99E-03 |      0.63 | 
|         1 |       370 |  2.87E-01 |  0.882826 |  0.893204 |      6.00 |      5.00 |  0.064923 |  0.054244 |  9.99E-03 |      0.81 | 
|         1 |       444 |  2.46E-01 |  0.866405 |  0.893204 |      6.00 |      5.00 |  0.194306 |  0.132208 |  9.98E-03 |      0.98 | 
|         1 |       518 |  2.15E-01 |  0.887097 |  0.893204 |      6.00 |      5.00 |  0.069290 |  0.041327 |  9.98E-03 |      1.16 | 
|         1 |       592 |  1.92E-01 |  0.879386 |  0.893204 |      6.00 |      5.00 |  0.360999 |  0.165582 |  9.97E-03 |      1.34 | 
|         1 |       666 |  1.78E-01 |  0.919343 |  0.919343 |      6.00 |      5.00 |  0.751645 |  0.511996 |  9.96E-03 |      1.52 | 
|         1 |       740 |  1.65E-01 |  0.913661 |  0.919343 |      6.00 |      5.00 |  0.655735 |  0.119914 |  9.96E-03 |      1.70 | 
|         1 |       814 |  1.97E-01 |  0.919073 |  0.919343 |      6.00 |      5.00 |  0.339887 |  0.434858 |  9.95E-03 |      1.87 | 
|         1 |       823 |  1.99E-01 |  0.876485 |  0.919343 |      6.00 |      5.00 |  1.125188 |  0.430025 |  9.94E-03 |      1.98 | 
|         2 |        74 |  3.03E-01 |  0.888807 |  0.919343 |      6.00 |      5.00 |  1.039427 |  0.318435 |  9.93E-03 |      2.07 | 
|         2 |       148 |  5.01E-01 |  0.861582 |  0.919343 |      6.00 |      5.00 |  0.348198 |  0.194958 |  9.92E-03 |      2.25 | 
|         2 |       222 |  4.02E-01 |  0.888112 |  0.919343 |      6.00 |      5.00 |  0.279434 |  0.210321 |  9.91E-03 |      2.42 | 
|         2 |       296 |  3.41E-01 |  0.890842 |  0.919343 |      6.00 |      5.00 |  3.152490 |  0.682743 |  9.90E-03 |      2.60 | 
|         2 |       370 |  3.18E-01 |  0.909804 |  0.919343 |      6.00 |      5.00 |  1.302917 |  0.446531 |  9.88E-03 |      2.78 | 
|         2 |       444 |  2.96E-01 |  0.884349 |  0.919343 |      6.00 |      5.00 |  1.949278 |  0.969402 |  9.87E-03 |      2.95 | 
|         2 |       518 |  2.76E-01 |  0.908325 |  0.919343 |      6.00 |      5.00 |  2.166843 |  0.475170 |  9.85E-03 |      3.13 | 
|         2 |       592 |  2.58E-01 |  0.914493 |  0.919343 |      6.00 |      5.00 |  0.399393 |  0.166035 |  9.84E-03 |      3.31 | 
|         2 |       666 |  2.46E-01 |  0.877122 |  0.919343 |      6.00 |      5.00 |  1.637237 |  0.662636 |  9.82E-03 |      3.48 | 
|         2 |       740 |  2.40E-01 |  0.912509 |  0.919343 |      6.00 |      5.00 |  1.072226 |  0.312975 |  9.80E-03 |      3.66 | 
|         2 |       814 |  2.26E-01 |  0.909684 |  0.919343 |      6.00 |      5.00 |  0.409384 |  0.246831 |  9.78E-03 |      3.84 | 
|         2 |       823 |  2.24E-01 |  0.909157 |  0.919343 |      6.00 |      5.00 |  0.572785 |  0.427979 |  9.78E-03 |      3.95 | 
|         3 |        74 |  6.00E-02 |  0.899148 |  0.919343 |      6.00 |      5.00 |  0.763082 |  0.388694 |  9.76E-03 |      4.03 | 
|         3 |       148 |  9.62E-02 |  0.911200 |  0.919343 |      6.00 |      5.00 |  0.391922 |  0.292075 |  9.74E-03 |      4.21 | 
|         3 |       222 |  1.07E-01 |  0.897551 |  0.919343 |      6.00 |      5.00 |  1.098845 |  0.502337 |  9.72E-03 |      4.38 | 
|         3 |       296 |  1.84E-01 |  0.850140 |  0.919343 |      6.00 |      5.00 |  1.422569 |  0.363101 |  9.69E-03 |      4.56 | 
|         3 |       370 |  2.19E-01 |  0.894051 |  0.919343 |      6.00 |      5.00 |  0.517009 |  0.227425 |  9.67E-03 |      4.74 | 
|         3 |       444 |  2.12E-01 |  0.889430 |  0.919343 |      6.00 |      5.00 |  0.552412 |  0.245172 |  9.65E-03 |      4.92 | 
|         3 |       518 |  2.40E-01 |  0.899225 |  0.919343 |      6.00 |      5.00 |  0.656515 |  0.182847 |  9.62E-03 |      5.09 | 
|         3 |       592 |  2.29E-01 |  0.875000 |  0.919343 |      6.00 |      5.00 | 10.724989 |  2.133039 |  9.60E-03 |      5.27 | 
|         3 |       666 |  2.50E-01 |  0.901742 |  0.919343 |      6.00 |      5.00 |  1.151443 |  0.188375 |  9.57E-03 |      5.45 | 
|         3 |       740 |  2.57E-01 |  0.880360 |  0.919343 |      6.00 |      5.00 |  0.392690 |  0.166680 |  9.54E-03 |      5.63 | 
