*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Feb 16 19:37:10 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  9.27E-01 |  0.935857 |  0.935857 |      6.00 |      5.00 |  0.083153 |  0.244994 |  1.00E-02 |      0.11 | 
|         1 |        74 |  7.97E-01 |  0.931215 |  0.935857 |      6.00 |      5.00 |  0.243205 |  0.347726 |  1.00E-02 |      0.34 | 
|         1 |       111 |  6.02E-01 |  0.934370 |  0.935857 |      6.00 |      5.00 |  0.811359 |  0.132713 |  1.00E-02 |      0.57 | 
|         1 |       148 |  4.91E-01 |  0.937104 |  0.937104 |      6.00 |      5.00 |  0.230374 |  0.096837 |  9.99E-03 |      0.80 | 
|         1 |       185 |  4.22E-01 |  0.919093 |  0.937104 |      6.00 |      5.00 |  0.175747 |  0.078951 |  9.99E-03 |      1.04 | 
|         1 |       222 |  3.67E-01 |  0.941756 |  0.941756 |      6.00 |      5.00 |  0.486106 |  0.275667 |  9.98E-03 |      1.26 | 
|         1 |       259 |  3.28E-01 |  0.940330 |  0.941756 |      6.00 |      5.00 |  0.214140 |  0.093651 |  9.98E-03 |      1.49 | 
|         1 |       296 |  3.00E-01 |  0.924677 |  0.941756 |      6.00 |      5.00 |  0.199791 |  0.179657 |  9.97E-03 |      1.72 | 
|         1 |       333 |  2.72E-01 |  0.913234 |  0.941756 |      6.00 |      5.00 |  0.137394 |  0.073919 |  9.96E-03 |      1.95 | 
|         1 |       370 |  2.49E-01 |  0.923335 |  0.941756 |      6.00 |      5.00 |  0.176760 |  0.096269 |  9.95E-03 |      2.17 | 
|         1 |       407 |  2.30E-01 |  0.929365 |  0.941756 |      6.00 |      5.00 |  0.182773 |  0.172865 |  9.94E-03 |      2.40 | 
|         2 |        37 |  3.59E-02 |  0.929948 |  0.941756 |      6.00 |      5.00 |  0.200102 |  0.069993 |  9.93E-03 |      2.52 | 
|         2 |        74 |  3.77E-02 |  0.924419 |  0.941756 |      6.00 |      5.00 |  0.396345 |  0.154864 |  9.92E-03 |      2.75 | 
|         2 |       111 |  3.67E-02 |  0.918753 |  0.941756 |      6.00 |      5.00 |  0.215818 |  0.096633 |  9.91E-03 |      2.98 | 
|         2 |       148 |  3.54E-02 |  0.913425 |  0.941756 |      6.00 |      5.00 |  0.184777 |  0.111399 |  9.90E-03 |      3.22 | 
|         2 |       185 |  3.46E-02 |  0.910098 |  0.941756 |      6.00 |      5.00 |  0.118143 |  0.076803 |  9.88E-03 |      3.46 | 
|         2 |       222 |  3.37E-02 |  0.909868 |  0.941756 |      6.00 |      5.00 |  0.083489 |  0.053851 |  9.87E-03 |      3.69 | 
|         2 |       259 |  3.30E-02 |  0.919616 |  0.941756 |      6.00 |      5.00 |  0.128192 |  0.070963 |  9.85E-03 |      3.93 | 
|         2 |       296 |  3.22E-02 |  0.921452 |  0.941756 |      6.00 |      5.00 |  0.105850 |  0.056078 |  9.84E-03 |      4.16 | 
|         2 |       333 |  3.19E-02 |  0.911420 |  0.941756 |      6.00 |      5.00 |  0.316957 |  0.140545 |  9.82E-03 |      4.40 | 
|         2 |       370 |  3.14E-02 |  0.918077 |  0.941756 |      6.00 |      5.00 |  0.070250 |  0.074457 |  9.80E-03 |      4.63 | 
|         2 |       407 |  3.10E-02 |  0.909350 |  0.941756 |      6.00 |      5.00 |  0.083135 |  0.061204 |  9.78E-03 |      4.87 | 
|         3 |        37 |  2.55E-02 |  0.914417 |  0.941756 |      6.00 |      5.00 |  0.063905 |  0.041523 |  9.76E-03 |      4.99 | 
|         3 |        74 |  2.59E-02 |  0.920936 |  0.941756 |      6.00 |      5.00 |  0.091777 |  0.032132 |  9.74E-03 |      5.21 | 
|         3 |       111 |  2.59E-02 |  0.885008 |  0.941756 |      6.00 |      5.00 |  0.097072 |  0.074836 |  9.72E-03 |      5.43 | 
|         3 |       148 |  2.52E-02 |  0.904062 |  0.941756 |      6.00 |      5.00 |  0.130669 |  0.075162 |  9.69E-03 |      5.66 | 
|         3 |       185 |  2.50E-02 |  0.907016 |  0.941756 |      6.00 |      5.00 |  0.072813 |  0.049166 |  9.67E-03 |      5.89 | 
|         3 |       222 |  2.49E-02 |  0.881507 |  0.941756 |      6.00 |      5.00 |  0.041817 |  0.036811 |  9.65E-03 |      6.11 | 
|         3 |       259 |  2.48E-02 |  0.892332 |  0.941756 |      6.00 |      5.00 |  0.201305 |  0.099500 |  9.62E-03 |      6.33 | 
|         3 |       296 |  2.49E-02 |  0.907812 |  0.941756 |      6.00 |      5.00 |  0.219101 |  0.084071 |  9.59E-03 |      6.56 | 
|         3 |       333 |  2.49E-02 |  0.913634 |  0.941756 |      6.00 |      5.00 |  0.227535 |  0.108185 |  9.57E-03 |      6.78 | 
|         3 |       370 |  2.48E-02 |  0.889798 |  0.941756 |      6.00 |      5.00 |  0.175479 |  0.136487 |  9.54E-03 |      7.02 | 
|         3 |       407 |  2.48E-02 |  0.903687 |  0.941756 |      6.00 |      5.00 |  0.096654 |  0.076077 |  9.51E-03 |      7.26 | 
|         4 |        37 |  2.38E-02 |  0.886249 |  0.941756 |      6.00 |      5.00 |  0.072307 |  0.051748 |  9.48E-03 |      7.37 | 
|         4 |        74 |  2.37E-02 |  0.881148 |  0.941756 |      6.00 |      5.00 |  0.075312 |  0.047252 |  9.45E-03 |      7.61 | 
|         4 |       111 |  2.33E-02 |  0.878911 |  0.941756 |      6.00 |      5.00 |  0.070433 |  0.083238 |  9.42E-03 |      7.85 | 
|         4 |       148 |  2.24E-02 |  0.908743 |  0.941756 |      6.00 |      5.00 |  0.081395 |  0.072441 |  9.39E-03 |      8.09 | 
|         4 |       185 |  2.20E-02 |  0.900415 |  0.941756 |      6.00 |      5.00 |  0.070933 |  0.052841 |  9.35E-03 |      8.33 | 
|         4 |       222 |  2.16E-02 |  0.905763 |  0.941756 |      6.00 |      5.00 |  0.088618 |  0.051681 |  9.32E-03 |      8.56 | 
|         4 |       259 |  2.14E-02 |  0.878266 |  0.941756 |      6.00 |      5.00 |  0.072799 |  0.061073 |  9.29E-03 |      8.79 | 
|         4 |       296 |  2.10E-02 |  0.920579 |  0.941756 |      6.00 |      5.00 |  0.090750 |  0.088729 |  9.25E-03 |      9.01 | 
|         4 |       333 |  2.00E-02 |  0.895043 |  0.941756 |      6.00 |      5.00 |  0.086695 |  0.076304 |  9.21E-03 |      9.23 | 
