*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Feb 16 19:43:19 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  9.91E-01 |  0.936595 |  0.936595 |      6.00 |      5.00 |  0.085549 |  0.396081 |  1.00E-02 |      0.11 | 
|         1 |        74 |  8.55E-01 |  0.942630 |  0.942630 |      6.00 |      5.00 |  0.520226 |  0.194232 |  1.00E-02 |      0.34 | 
|         1 |       111 |  6.72E-01 |  0.936192 |  0.942630 |      6.00 |      5.00 |  0.272058 |  0.202971 |  1.00E-02 |      0.57 | 
|         1 |       148 |  5.51E-01 |  0.934973 |  0.942630 |      6.00 |      5.00 |  0.131432 |  0.096466 |  9.99E-03 |      0.81 | 
|         1 |       185 |  4.71E-01 |  0.930737 |  0.942630 |      6.00 |      5.00 |  0.302271 |  0.084963 |  9.99E-03 |      1.04 | 
|         1 |       222 |  4.20E-01 |  0.892607 |  0.942630 |      6.00 |      5.00 |  0.240075 |  0.319407 |  9.98E-03 |      1.26 | 
|         1 |       259 |  3.73E-01 |  0.929931 |  0.942630 |      6.00 |      5.00 |  0.564343 |  0.321036 |  9.98E-03 |      1.50 | 
|         1 |       296 |  3.41E-01 |  0.923641 |  0.942630 |      6.00 |      5.00 |  0.364549 |  0.139311 |  9.97E-03 |      1.72 | 
|         1 |       333 |  3.13E-01 |  0.932955 |  0.942630 |      6.00 |      5.00 |  0.170280 |  0.092710 |  9.96E-03 |      1.95 | 
|         1 |       370 |  2.85E-01 |  0.915914 |  0.942630 |      6.00 |      5.00 |  0.162726 |  0.095610 |  9.95E-03 |      2.18 | 
|         1 |       407 |  2.62E-01 |  0.924430 |  0.942630 |      6.00 |      5.00 |  0.125132 |  0.071397 |  9.94E-03 |      2.41 | 
|         2 |        37 |  3.26E-02 |  0.926823 |  0.942630 |      6.00 |      5.00 |  0.129983 |  0.113451 |  9.93E-03 |      2.53 | 
|         2 |        74 |  4.06E-02 |  0.930449 |  0.942630 |      6.00 |      5.00 |  0.105207 |  0.055210 |  9.92E-03 |      2.76 | 
|         2 |       111 |  3.69E-02 |  0.926582 |  0.942630 |      6.00 |      5.00 |  0.075499 |  0.032425 |  9.91E-03 |      3.00 | 
|         2 |       148 |  3.45E-02 |  0.913000 |  0.942630 |      6.00 |      5.00 |  0.091511 |  0.051641 |  9.90E-03 |      3.23 | 
|         2 |       185 |  3.28E-02 |  0.920879 |  0.942630 |      6.00 |      5.00 |  0.087255 |  0.070556 |  9.88E-03 |      3.47 | 
|         2 |       222 |  3.21E-02 |  0.917763 |  0.942630 |      6.00 |      5.00 |  0.057941 |  0.048690 |  9.87E-03 |      3.70 | 
|         2 |       259 |  3.11E-02 |  0.928599 |  0.942630 |      6.00 |      5.00 |  0.192180 |  0.081805 |  9.85E-03 |      3.94 | 
|         2 |       296 |  3.04E-02 |  0.900414 |  0.942630 |      6.00 |      5.00 |  0.163488 |  0.103290 |  9.84E-03 |      4.18 | 
|         2 |       333 |  3.06E-02 |  0.896380 |  0.942630 |      6.00 |      5.00 |  0.123970 |  0.090151 |  9.82E-03 |      4.42 | 
|         2 |       370 |  3.01E-02 |  0.876650 |  0.942630 |      6.00 |      5.00 |  0.087616 |  0.056089 |  9.80E-03 |      4.66 | 
|         2 |       407 |  2.95E-02 |  0.899034 |  0.942630 |      6.00 |      5.00 |  0.271620 |  0.146872 |  9.78E-03 |      4.90 | 
|         3 |        37 |  2.39E-02 |  0.923058 |  0.942630 |      6.00 |      5.00 |  0.207351 |  0.176325 |  9.76E-03 |      5.01 | 
|         3 |        74 |  2.35E-02 |  0.921786 |  0.942630 |      6.00 |      5.00 |  0.182997 |  0.128599 |  9.74E-03 |      5.25 | 
|         3 |       111 |  2.26E-02 |  0.896453 |  0.942630 |      6.00 |      5.00 |  0.060990 |  0.031892 |  9.72E-03 |      5.50 | 
|         3 |       148 |  2.24E-02 |  0.908682 |  0.942630 |      6.00 |      5.00 |  0.102992 |  0.041027 |  9.69E-03 |      5.74 | 
|         3 |       185 |  2.18E-02 |  0.912442 |  0.942630 |      6.00 |      5.00 |  0.030261 |  0.037614 |  9.67E-03 |      5.98 | 
|         3 |       222 |  2.07E-02 |  0.906951 |  0.942630 |      6.00 |      5.00 |  0.217282 |  0.083733 |  9.65E-03 |      6.22 | 
|         3 |       259 |  1.98E-02 |  0.925381 |  0.942630 |      6.00 |      5.00 |  0.089912 |  0.056086 |  9.62E-03 |      6.45 | 
|         3 |       296 |  1.90E-02 |  0.918961 |  0.942630 |      6.00 |      5.00 |  0.390769 |  0.205598 |  9.59E-03 |      6.69 | 
|         3 |       333 |  1.95E-02 |  0.925801 |  0.942630 |      6.00 |      5.00 |  0.213526 |  0.116405 |  9.57E-03 |      6.92 | 
|         3 |       370 |  2.20E-02 |  0.935954 |  0.942630 |      6.00 |      5.00 |  0.487654 |  0.088606 |  9.54E-03 |      7.13 | 
|         3 |       407 |  2.14E-02 |  0.915414 |  0.942630 |      6.00 |      5.00 |  0.145085 |  0.069357 |  9.51E-03 |      7.36 | 
|         4 |        37 |  1.21E-02 |  0.915885 |  0.942630 |      6.00 |      5.00 |  0.146513 |  0.127626 |  9.48E-03 |      7.48 | 
|         4 |        74 |  1.28E-02 |  0.915820 |  0.942630 |      6.00 |      5.00 |  0.083796 |  0.048678 |  9.45E-03 |      7.70 | 
|         4 |       111 |  1.22E-02 |  0.914493 |  0.942630 |      6.00 |      5.00 |  0.048114 |  0.043461 |  9.42E-03 |      7.93 | 
|         4 |       148 |  1.18E-02 |  0.937154 |  0.942630 |      6.00 |      5.00 |  0.389821 |  0.075630 |  9.39E-03 |      8.16 | 
|         4 |       185 |  1.34E-02 |  0.904593 |  0.942630 |      6.00 |      5.00 |  0.154441 |  0.086454 |  9.35E-03 |      8.40 | 
|         4 |       222 |  1.28E-02 |  0.905562 |  0.942630 |      6.00 |      5.00 |  0.101261 |  0.035334 |  9.32E-03 |      8.64 | 
|         4 |       259 |  1.23E-02 |  0.911718 |  0.942630 |      6.00 |      5.00 |  0.083145 |  0.057451 |  9.29E-03 |      8.87 | 
|         4 |       296 |  1.19E-02 |  0.907905 |  0.942630 |      6.00 |      5.00 |  0.163081 |  0.096728 |  9.25E-03 |      9.11 | 
|         4 |       333 |  1.30E-02 |  0.935793 |  0.942630 |      6.00 |      5.00 |  0.141572 |  0.109415 |  9.21E-03 |      9.35 | 
