*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Feb 16 19:35:23 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  1.01E+00 |  0.936993 |  0.936993 |      6.00 |      5.00 |  0.058178 |  0.139868 |  1.00E-02 |      0.13 | 
|         1 |        74 |  8.83E-01 |  0.928784 |  0.936993 |      6.00 |      5.00 |  0.257396 |  0.205181 |  1.00E-02 |      0.37 | 
|         1 |       111 |  6.63E-01 |  0.935998 |  0.936993 |      6.00 |      5.00 |  0.142041 |  0.139063 |  1.00E-02 |      0.58 | 
|         1 |       148 |  5.44E-01 |  0.924606 |  0.936993 |      6.00 |      5.00 |  0.275281 |  0.172966 |  9.99E-03 |      0.82 | 
|         1 |       185 |  4.66E-01 |  0.914893 |  0.936993 |      6.00 |      5.00 |  0.369100 |  0.162504 |  9.99E-03 |      1.04 | 
|         1 |       222 |  4.07E-01 |  0.933932 |  0.936993 |      6.00 |      5.00 |  0.886908 |  0.683647 |  9.98E-03 |      1.28 | 
|         1 |       259 |  3.59E-01 |  0.939926 |  0.939926 |      6.00 |      5.00 |  0.589389 |  0.443325 |  9.98E-03 |      1.50 | 
|         1 |       296 |  3.28E-01 |  0.936403 |  0.939926 |      6.00 |      5.00 |  0.289136 |  0.113911 |  9.97E-03 |      1.73 | 
|         1 |       333 |  2.99E-01 |  0.929767 |  0.939926 |      6.00 |      5.00 |  0.259553 |  0.166525 |  9.96E-03 |      1.96 | 
|         1 |       370 |  2.73E-01 |  0.919785 |  0.939926 |      6.00 |      5.00 |  0.104434 |  0.084381 |  9.95E-03 |      2.19 | 
|         1 |       407 |  2.54E-01 |  0.926007 |  0.939926 |      6.00 |      5.00 |  0.047978 |  0.036591 |  9.94E-03 |      2.42 | 
|         2 |        37 |  4.02E-02 |  0.924387 |  0.939926 |      6.00 |      5.00 |  0.196493 |  0.082100 |  9.93E-03 |      2.53 | 
|         2 |        74 |  3.76E-02 |  0.920830 |  0.939926 |      6.00 |      5.00 |  0.088534 |  0.057190 |  9.92E-03 |      2.77 | 
|         2 |       111 |  3.55E-02 |  0.922884 |  0.939926 |      6.00 |      5.00 |  0.232491 |  0.150850 |  9.91E-03 |      3.00 | 
|         2 |       148 |  3.57E-02 |  0.907444 |  0.939926 |      6.00 |      5.00 |  0.059276 |  0.040799 |  9.90E-03 |      3.23 | 
|         2 |       185 |  3.51E-02 |  0.900842 |  0.939926 |      6.00 |      5.00 |  0.071377 |  0.077070 |  9.88E-03 |      3.46 | 
|         2 |       222 |  3.37E-02 |  0.900567 |  0.939926 |      6.00 |      5.00 |  0.077591 |  0.053453 |  9.87E-03 |      3.71 | 
|         2 |       259 |  3.29E-02 |  0.905151 |  0.939926 |      6.00 |      5.00 |  0.077206 |  0.063533 |  9.85E-03 |      3.95 | 
|         2 |       296 |  3.23E-02 |  0.892694 |  0.939926 |      6.00 |      5.00 |  0.164956 |  0.170331 |  9.84E-03 |      4.21 | 
|         2 |       333 |  3.19E-02 |  0.914115 |  0.939926 |      6.00 |      5.00 |  0.113672 |  0.102964 |  9.82E-03 |      4.46 | 
|         2 |       370 |  3.27E-02 |  0.953534 |  0.953534 |      6.00 |      5.00 |  1.513579 |  0.203482 |  9.80E-03 |      4.70 | 
|         2 |       407 |  3.30E-02 |  0.932404 |  0.953534 |      6.00 |      5.00 |  0.300619 |  0.092991 |  9.78E-03 |      4.95 | 
|         3 |        37 |  3.00E-02 |  0.932163 |  0.953534 |      6.00 |      5.00 |  0.066579 |  0.049275 |  9.76E-03 |      5.07 | 
|         3 |        74 |  2.64E-02 |  0.920306 |  0.953534 |      6.00 |      5.00 |  0.078941 |  0.078629 |  9.74E-03 |      5.31 | 
|         3 |       111 |  2.66E-02 |  0.933673 |  0.953534 |      6.00 |      5.00 |  0.225801 |  0.075949 |  9.72E-03 |      5.55 | 
|         3 |       148 |  2.49E-02 |  0.916108 |  0.953534 |      6.00 |      5.00 |  0.077163 |  0.071134 |  9.69E-03 |      5.78 | 
|         3 |       185 |  2.24E-02 |  0.910990 |  0.953534 |      6.00 |      5.00 |  0.100966 |  0.060074 |  9.67E-03 |      6.01 | 
|         3 |       222 |  2.11E-02 |  0.929789 |  0.953534 |      6.00 |      5.00 |  0.127049 |  0.042129 |  9.65E-03 |      6.23 | 
|         3 |       259 |  1.97E-02 |  0.923355 |  0.953534 |      6.00 |      5.00 |  0.193745 |  0.141773 |  9.62E-03 |      6.46 | 
|         3 |       296 |  1.87E-02 |  0.918098 |  0.953534 |      6.00 |      5.00 |  0.066699 |  0.047207 |  9.59E-03 |      6.69 | 
|         3 |       333 |  1.81E-02 |  0.928121 |  0.953534 |      6.00 |      5.00 |  0.037830 |  0.051180 |  9.57E-03 |      6.92 | 
|         3 |       370 |  1.75E-02 |  0.915398 |  0.953534 |      6.00 |      5.00 |  0.485466 |  0.313831 |  9.54E-03 |      7.15 | 
