*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Feb 16 19:49:57 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  1.09E+00 |  0.933446 |  0.933446 |      8.00 |      7.00 |  0.062725 |  0.301950 |  1.00E-02 |      0.12 | 
|         1 |        74 |  1.06E+00 |  0.936766 |  0.936766 |      8.00 |      7.00 |  0.034911 |  0.202756 |  1.00E-02 |      0.35 | 
|         1 |       111 |  1.08E+00 |  0.934979 |  0.936766 |      8.00 |      7.00 |  0.034450 |  0.194667 |  1.00E-02 |      0.58 | 
|         1 |       148 |  1.06E+00 |  0.935807 |  0.936766 |      8.00 |      7.00 |  0.033603 |  0.209898 |  9.99E-03 |      0.81 | 
|         1 |       185 |  1.03E+00 |  0.937523 |  0.937523 |      8.00 |      7.00 |  0.059291 |  0.352791 |  9.99E-03 |      1.04 | 
|         1 |       222 |  1.02E+00 |  0.941243 |  0.941243 |      8.00 |      7.00 |  0.084445 |  0.244394 |  9.98E-03 |      1.27 | 
|         1 |       259 |  9.77E-01 |  0.942352 |  0.942352 |      8.00 |      7.00 |  0.127616 |  0.250448 |  9.98E-03 |      1.50 | 
|         1 |       296 |  9.16E-01 |  0.951168 |  0.951168 |      8.00 |      7.00 |  0.360364 |  0.421574 |  9.97E-03 |      1.74 | 
|         1 |       333 |  8.66E-01 |  0.948278 |  0.951168 |      8.00 |      7.00 |  0.491687 |  0.579564 |  9.96E-03 |      1.98 | 
|         1 |       370 |  8.33E-01 |  0.949390 |  0.951168 |      8.00 |      7.00 |  0.441627 |  0.188366 |  9.95E-03 |      2.21 | 
|         1 |       407 |  7.90E-01 |  0.950944 |  0.951168 |      8.00 |      7.00 |  0.250974 |  0.176277 |  9.94E-03 |      2.44 | 
|         2 |        37 |  5.33E-01 |  0.952596 |  0.952596 |      8.00 |      7.00 |  0.813385 |  0.521409 |  9.93E-03 |      2.56 | 
|         2 |        74 |  4.77E-01 |  0.952633 |  0.952633 |      8.00 |      7.00 |  0.393009 |  0.172373 |  9.92E-03 |      2.79 | 
|         2 |       111 |  4.58E-01 |  0.950227 |  0.952633 |      8.00 |      7.00 |  0.465514 |  0.280492 |  9.91E-03 |      3.02 | 
|         2 |       148 |  4.47E-01 |  0.939420 |  0.952633 |      8.00 |      7.00 |  0.523464 |  0.281746 |  9.90E-03 |      3.25 | 
|         2 |       185 |  4.28E-01 |  0.935286 |  0.952633 |      8.00 |      7.00 |  1.021102 |  0.605285 |  9.88E-03 |      3.48 | 
|         2 |       222 |  4.04E-01 |  0.939482 |  0.952633 |      8.00 |      7.00 |  0.348019 |  0.290907 |  9.87E-03 |      3.70 | 
|         2 |       259 |  3.72E-01 |  0.925705 |  0.952633 |      8.00 |      7.00 |  0.320412 |  0.172400 |  9.85E-03 |      3.93 | 
|         2 |       296 |  3.46E-01 |  0.932782 |  0.952633 |      8.00 |      7.00 |  0.411225 |  0.303183 |  9.84E-03 |      4.17 | 
|         2 |       333 |  3.24E-01 |  0.928450 |  0.952633 |      8.00 |      7.00 |  0.198399 |  0.091617 |  9.82E-03 |      4.40 | 
|         2 |       370 |  3.07E-01 |  0.923746 |  0.952633 |      8.00 |      7.00 |  0.352271 |  0.287326 |  9.80E-03 |      4.63 | 
|         2 |       407 |  2.94E-01 |  0.920736 |  0.952633 |      8.00 |      7.00 |  0.249031 |  0.112491 |  9.78E-03 |      4.87 | 
|         3 |        37 |  1.85E-01 |  0.883987 |  0.952633 |      8.00 |      7.00 |  1.528437 |  0.774759 |  9.76E-03 |      4.99 | 
|         3 |        74 |  1.61E-01 |  0.917543 |  0.952633 |      8.00 |      7.00 |  1.432531 |  0.189167 |  9.74E-03 |      5.22 | 
|         3 |       111 |  1.57E-01 |  0.912614 |  0.952633 |      8.00 |      7.00 |  1.549472 |  0.494116 |  9.72E-03 |      5.46 | 
|         3 |       148 |  1.55E-01 |  0.918211 |  0.952633 |      8.00 |      7.00 |  0.166437 |  0.102577 |  9.69E-03 |      5.70 | 
