*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Thu Mar  7 17:35:51 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  9.26E-01 |  0.888496 |  0.888496 |      8.00 |      7.00 |  0.090340 |  0.303160 |  1.00E-02 |      0.09 | 
|         1 |       148 |  7.94E-01 |  0.901161 |  0.901161 |      8.00 |      7.00 |  0.261073 |  0.371642 |  1.00E-02 |      0.30 | 
|         1 |       222 |  7.11E-01 |  0.884799 |  0.901161 |      8.00 |      7.00 |  0.289546 |  0.179050 |  1.00E-02 |      0.48 | 
|         1 |       296 |  5.88E-01 |  0.859264 |  0.901161 |      8.00 |      7.00 |  0.509667 |  0.233007 |  9.99E-03 |      0.67 | 
|         1 |       370 |  5.04E-01 |  0.854293 |  0.901161 |      8.00 |      7.00 |  0.094663 |  0.053105 |  9.99E-03 |      0.85 | 
|         1 |       444 |  4.45E-01 |  0.848850 |  0.901161 |      8.00 |      7.00 |  0.183162 |  0.105268 |  9.98E-03 |      1.03 | 
|         1 |       518 |  4.04E-01 |  0.862955 |  0.901161 |      8.00 |      7.00 |  0.394506 |  0.463932 |  9.98E-03 |      1.22 | 
|         1 |       592 |  3.71E-01 |  0.868752 |  0.901161 |      8.00 |      7.00 |  0.624667 |  0.235024 |  9.97E-03 |      1.41 | 
|         1 |       666 |  3.58E-01 |  0.859741 |  0.901161 |      8.00 |      7.00 |  0.322570 |  0.305191 |  9.96E-03 |      1.59 | 
|         1 |       740 |  3.44E-01 |  0.860650 |  0.901161 |      8.00 |      7.00 |  0.433606 |  0.332686 |  9.96E-03 |      1.78 | 
|         1 |       814 |  3.57E-01 |  0.862334 |  0.901161 |      8.00 |      7.00 |  0.377580 |  0.465202 |  9.95E-03 |      1.97 | 
|         1 |       823 |  3.56E-01 |  0.881368 |  0.901161 |      8.00 |      7.00 |  2.677096 |  0.555610 |  9.94E-03 |      2.09 | 
|         2 |        74 |  2.43E-01 |  0.910335 |  0.910335 |      8.00 |      7.00 |  0.350715 |  0.356960 |  9.93E-03 |      2.18 | 
|         2 |       148 |  5.22E-01 |  0.905376 |  0.910335 |      8.00 |      7.00 |  0.192142 |  0.308503 |  9.92E-03 |      2.37 | 
|         2 |       222 |  5.24E-01 |  0.907771 |  0.910335 |      8.00 |      7.00 |  0.540506 |  0.739269 |  9.91E-03 |      2.55 | 
