*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Feb 16 19:46:21 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  9.37E-01 |  0.937164 |  0.937164 |      8.00 |      7.00 |  0.062365 |  0.318693 |  1.00E-02 |      0.12 | 
|         1 |        74 |  9.95E-01 |  0.937032 |  0.937164 |      8.00 |      7.00 |  0.035756 |  0.219698 |  1.00E-02 |      0.35 | 
|         1 |       111 |  9.77E-01 |  0.937788 |  0.937788 |      8.00 |      7.00 |  0.017909 |  0.109704 |  1.00E-02 |      0.58 | 
|         1 |       148 |  9.67E-01 |  0.936426 |  0.937788 |      8.00 |      7.00 |  0.037854 |  0.167143 |  9.99E-03 |      0.81 | 
|         1 |       185 |  9.72E-01 |  0.937400 |  0.937788 |      8.00 |      7.00 |  0.635263 |  0.178461 |  9.99E-03 |      1.04 | 
|         1 |       222 |  9.09E-01 |  0.940848 |  0.940848 |      8.00 |      7.00 |  0.329902 |  0.329612 |  9.98E-03 |      1.27 | 
|         1 |       259 |  8.58E-01 |  0.946116 |  0.946116 |      8.00 |      7.00 |  0.167881 |  0.251621 |  9.98E-03 |      1.50 | 
|         1 |       296 |  8.11E-01 |  0.928506 |  0.946116 |      8.00 |      7.00 |  0.146104 |  0.139331 |  9.97E-03 |      1.73 | 
|         1 |       333 |  7.65E-01 |  0.935944 |  0.946116 |      8.00 |      7.00 |  0.143834 |  0.222654 |  9.96E-03 |      1.97 | 
|         1 |       370 |  7.21E-01 |  0.908974 |  0.946116 |      8.00 |      7.00 |  0.431559 |  0.174935 |  9.95E-03 |      2.20 | 
|         1 |       407 |  6.83E-01 |  0.916261 |  0.946116 |      8.00 |      7.00 |  0.524453 |  0.290180 |  9.94E-03 |      2.42 | 
|         2 |        37 |  2.63E-01 |  0.918831 |  0.946116 |      8.00 |      7.00 |  0.361465 |  0.141401 |  9.93E-03 |      2.54 | 
|         2 |        74 |  2.61E-01 |  0.923203 |  0.946116 |      8.00 |      7.00 |  0.853182 |  0.327533 |  9.92E-03 |      2.77 | 
|         2 |       111 |  3.01E-01 |  0.928973 |  0.946116 |      8.00 |      7.00 |  1.082771 |  0.656010 |  9.91E-03 |      3.00 | 
|         2 |       148 |  2.78E-01 |  0.902174 |  0.946116 |      8.00 |      7.00 |  0.150807 |  0.245838 |  9.90E-03 |      3.23 | 
|         2 |       185 |  2.60E-01 |  0.929198 |  0.946116 |      8.00 |      7.00 |  0.772709 |  1.059976 |  9.88E-03 |      3.46 | 
|         2 |       222 |  2.45E-01 |  0.923792 |  0.946116 |      8.00 |      7.00 |  0.099813 |  0.101884 |  9.87E-03 |      3.69 | 
|         2 |       259 |  2.33E-01 |  0.904048 |  0.946116 |      8.00 |      7.00 |  1.189178 |  0.738944 |  9.85E-03 |      3.92 | 
|         2 |       296 |  2.29E-01 |  0.915909 |  0.946116 |      8.00 |      7.00 |  0.456744 |  0.372586 |  9.84E-03 |      4.16 | 
|         2 |       333 |  2.97E-01 |  0.940060 |  0.946116 |      8.00 |      7.00 |  0.510142 |  0.318496 |  9.82E-03 |      4.39 | 
|         2 |       370 |  3.18E-01 |  0.945114 |  0.946116 |      8.00 |      7.00 |  0.512703 |  0.153588 |  9.80E-03 |      4.63 | 
|         2 |       407 |  3.30E-01 |  0.940859 |  0.946116 |      8.00 |      7.00 |  0.258501 |  0.250555 |  9.78E-03 |      4.86 | 
|         3 |        37 |  5.31E-01 |  0.945036 |  0.946116 |      8.00 |      7.00 |  0.218065 |  0.192020 |  9.76E-03 |      4.98 | 
|         3 |        74 |  5.32E-01 |  0.943416 |  0.946116 |      8.00 |      7.00 |  0.262538 |  0.259015 |  9.74E-03 |      5.22 | 
|         3 |       111 |  5.22E-01 |  0.948882 |  0.948882 |      8.00 |      7.00 |  0.876438 |  0.219927 |  9.72E-03 |      5.45 | 
|         3 |       148 |  4.88E-01 |  0.949317 |  0.949317 |      8.00 |      7.00 |  0.236150 |  0.253881 |  9.69E-03 |      5.68 | 
|         3 |       185 |  4.68E-01 |  0.945684 |  0.949317 |      8.00 |      7.00 |  0.792018 |  0.413384 |  9.67E-03 |      5.92 | 
|         3 |       222 |  4.58E-01 |  0.943860 |  0.949317 |      8.00 |      7.00 |  0.336790 |  0.239886 |  9.65E-03 |      6.15 | 
|         3 |       259 |  4.54E-01 |  0.948126 |  0.949317 |      8.00 |      7.00 |  2.858165 |  0.740803 |  9.62E-03 |      6.39 | 
|         3 |       296 |  4.71E-01 |  0.950735 |  0.950735 |      8.00 |      7.00 |  1.281448 |  0.881721 |  9.59E-03 |      6.62 | 
|         3 |       333 |  4.61E-01 |  0.953207 |  0.953207 |      8.00 |      7.00 |  0.529724 |  0.182413 |  9.57E-03 |      6.85 | 
|         3 |       370 |  4.44E-01 |  0.952688 |  0.953207 |      8.00 |      7.00 |  0.342197 |  0.171335 |  9.54E-03 |      7.09 | 
|         3 |       407 |  4.34E-01 |  0.943707 |  0.953207 |      8.00 |      7.00 |  0.510297 |  0.427925 |  9.51E-03 |      7.31 | 
|         4 |        37 |  2.48E-01 |  0.925844 |  0.953207 |      8.00 |      7.00 |  2.237499 |  1.645552 |  9.48E-03 |      7.43 | 
|         4 |        74 |  2.48E-01 |  0.933668 |  0.953207 |      8.00 |      7.00 |  0.140668 |  0.123929 |  9.45E-03 |      7.66 | 
|         4 |       111 |  2.29E-01 |  0.931629 |  0.953207 |      8.00 |      7.00 |  0.425942 |  0.421358 |  9.42E-03 |      7.89 | 
|         4 |       148 |  2.07E-01 |  0.927692 |  0.953207 |      8.00 |      7.00 |  0.516133 |  0.088810 |  9.39E-03 |      8.12 | 
|         4 |       185 |  1.95E-01 |  0.920552 |  0.953207 |      8.00 |      7.00 |  0.361037 |  0.302670 |  9.35E-03 |      8.35 | 
|         4 |       222 |  1.91E-01 |  0.918910 |  0.953207 |      8.00 |      7.00 |  0.197482 |  0.070646 |  9.32E-03 |      8.59 | 
|         4 |       259 |  1.87E-01 |  0.915159 |  0.953207 |      8.00 |      7.00 |  0.443449 |  0.207369 |  9.29E-03 |      8.82 | 
|         4 |       296 |  1.84E-01 |  0.925393 |  0.953207 |      8.00 |      7.00 |  0.442490 |  0.140432 |  9.25E-03 |      9.06 | 
|         4 |       333 |  1.93E-01 |  0.925733 |  0.953207 |      8.00 |      7.00 |  0.790910 |  0.358228 |  9.21E-03 |      9.29 | 
|         4 |       370 |  2.12E-01 |  0.954035 |  0.954035 |      8.00 |      7.00 |  0.333740 |  0.182406 |  9.18E-03 |      9.53 | 
|         4 |       407 |  2.20E-01 |  0.916181 |  0.954035 |      8.00 |      7.00 |  1.434574 |  1.239607 |  9.14E-03 |      9.76 | 
