*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Thu Mar  7 17:38:54 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  1.06E+00 |  0.885106 |  0.885106 |      8.00 |      7.00 |  0.075225 |  0.386779 |  1.00E-02 |      0.09 | 
|         1 |       148 |  9.90E-01 |  0.883935 |  0.885106 |      8.00 |      7.00 |  0.097018 |  0.410074 |  1.00E-02 |      0.30 | 
|         1 |       222 |  9.27E-01 |  0.904541 |  0.904541 |      8.00 |      7.00 |  0.651402 |  0.357249 |  1.00E-02 |      0.49 | 
|         1 |       296 |  8.05E-01 |  0.881642 |  0.904541 |      8.00 |      7.00 |  0.515172 |  0.415368 |  9.99E-03 |      0.68 | 
|         1 |       370 |  7.01E-01 |  0.900214 |  0.904541 |      8.00 |      7.00 |  0.952194 |  0.276565 |  9.99E-03 |      0.87 | 
|         1 |       444 |  7.07E-01 |  0.903853 |  0.904541 |      8.00 |      7.00 |  0.972150 |  0.513633 |  9.98E-03 |      1.05 | 
|         1 |       518 |  6.79E-01 |  0.904286 |  0.904541 |      8.00 |      7.00 |  0.288463 |  0.310323 |  9.98E-03 |      1.24 | 
|         1 |       592 |  6.51E-01 |  0.890440 |  0.904541 |      8.00 |      7.00 |  1.359978 |  0.893579 |  9.97E-03 |      1.42 | 
|         1 |       666 |  6.23E-01 |  0.893052 |  0.904541 |      8.00 |      7.00 |  0.296705 |  0.303641 |  9.96E-03 |      1.61 | 
|         1 |       740 |  6.01E-01 |  0.883543 |  0.904541 |      8.00 |      7.00 |  0.371577 |  0.406563 |  9.96E-03 |      1.79 | 
|         1 |       814 |  5.82E-01 |  0.903458 |  0.904541 |      8.00 |      7.00 |  1.316848 |  0.559459 |  9.95E-03 |      1.98 | 
|         1 |       823 |  5.80E-01 |  0.898860 |  0.904541 |      8.00 |      7.00 |  0.269288 |  0.342183 |  9.94E-03 |      2.10 | 
|         2 |        74 |  3.73E-01 |  0.884975 |  0.904541 |      8.00 |      7.00 |  0.360267 |  0.459083 |  9.93E-03 |      2.19 | 
|         2 |       148 |  3.37E-01 |  0.905344 |  0.905344 |      8.00 |      7.00 |  0.932423 |  0.502072 |  9.92E-03 |      2.37 | 
|         2 |       222 |  3.16E-01 |  0.891468 |  0.905344 |      8.00 |      7.00 |  0.412633 |  0.219925 |  9.91E-03 |      2.56 | 
|         2 |       296 |  3.66E-01 |  0.896452 |  0.905344 |      8.00 |      7.00 |  0.323206 |  0.318815 |  9.90E-03 |      2.75 | 
|         2 |       370 |  3.88E-01 |  0.896501 |  0.905344 |      8.00 |      7.00 |  0.379090 |  0.519156 |  9.88E-03 |      2.94 | 
|         2 |       444 |  4.05E-01 |  0.896000 |  0.905344 |      8.00 |      7.00 |  0.309523 |  0.313094 |  9.87E-03 |      3.12 | 
|         2 |       518 |  4.25E-01 |  0.899175 |  0.905344 |      8.00 |      7.00 |  0.309569 |  0.325164 |  9.85E-03 |      3.31 | 
|         2 |       592 |  4.45E-01 |  0.899582 |  0.905344 |      8.00 |      7.00 |  0.525655 |  0.230925 |  9.84E-03 |      3.49 | 
|         2 |       666 |  4.55E-01 |  0.874831 |  0.905344 |      8.00 |      7.00 |  0.237136 |  0.235038 |  9.82E-03 |      3.68 | 
|         2 |       740 |  4.54E-01 |  0.860253 |  0.905344 |      8.00 |      7.00 |  0.205864 |  0.181023 |  9.80E-03 |      3.86 | 
|         2 |       814 |  4.61E-01 |  0.897759 |  0.905344 |      8.00 |      7.00 |  1.033184 |  0.442118 |  9.78E-03 |      4.05 | 
|         2 |       823 |  4.61E-01 |  0.895692 |  0.905344 |      8.00 |      7.00 |  0.436954 |  0.442300 |  9.78E-03 |      4.17 | 
