*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Feb 16 19:45:27 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  9.30E-01 |  0.938113 |  0.938113 |      8.00 |      7.00 |  0.040367 |  0.211894 |  1.00E-02 |      0.12 | 
|         1 |        74 |  9.71E-01 |  0.938156 |  0.938156 |      8.00 |      7.00 |  0.032959 |  0.212459 |  1.00E-02 |      0.35 | 
|         1 |       111 |  9.64E-01 |  0.934394 |  0.938156 |      8.00 |      7.00 |  0.031283 |  0.202183 |  1.00E-02 |      0.58 | 
|         1 |       148 |  9.59E-01 |  0.934877 |  0.938156 |      8.00 |      7.00 |  0.177644 |  0.442364 |  9.99E-03 |      0.81 | 
|         1 |       185 |  8.92E-01 |  0.951905 |  0.951905 |      8.00 |      7.00 |  0.238892 |  0.205601 |  9.99E-03 |      1.04 | 
|         1 |       222 |  8.34E-01 |  0.947326 |  0.951905 |      8.00 |      7.00 |  1.764706 |  1.394516 |  9.98E-03 |      1.27 | 
|         1 |       259 |  7.56E-01 |  0.938110 |  0.951905 |      8.00 |      7.00 |  2.173721 |  0.583387 |  9.98E-03 |      1.49 | 
|         1 |       296 |  6.90E-01 |  0.935858 |  0.951905 |      8.00 |      7.00 |  0.932924 |  0.207561 |  9.97E-03 |      1.72 | 
|         1 |       333 |  6.38E-01 |  0.918541 |  0.951905 |      8.00 |      7.00 |  0.264215 |  0.089787 |  9.96E-03 |      1.95 | 
|         1 |       370 |  5.94E-01 |  0.929727 |  0.951905 |      8.00 |      7.00 |  0.368100 |  0.320722 |  9.95E-03 |      2.19 | 
|         1 |       407 |  5.60E-01 |  0.916018 |  0.951905 |      8.00 |      7.00 |  1.001937 |  0.451342 |  9.94E-03 |      2.42 | 
|         2 |        37 |  3.11E-01 |  0.927603 |  0.951905 |      8.00 |      7.00 |  0.137726 |  0.091799 |  9.93E-03 |      2.54 | 
|         2 |        74 |  3.17E-01 |  0.916161 |  0.951905 |      8.00 |      7.00 |  3.284744 |  1.258155 |  9.92E-03 |      2.78 | 
|         2 |       111 |  2.86E-01 |  0.920942 |  0.951905 |      8.00 |      7.00 |  0.428151 |  0.155129 |  9.91E-03 |      3.01 | 
|         2 |       148 |  2.60E-01 |  0.913394 |  0.951905 |      8.00 |      7.00 |  0.492090 |  0.160333 |  9.90E-03 |      3.24 | 
|         2 |       185 |  2.62E-01 |  0.934661 |  0.951905 |      8.00 |      7.00 |  0.389059 |  0.200660 |  9.88E-03 |      3.47 | 
|         2 |       222 |  2.45E-01 |  0.898255 |  0.951905 |      8.00 |      7.00 |  0.198457 |  0.145204 |  9.87E-03 |      3.70 | 
|         2 |       259 |  2.30E-01 |  0.896126 |  0.951905 |      8.00 |      7.00 |  0.100772 |  0.061740 |  9.85E-03 |      3.94 | 
|         2 |       296 |  2.20E-01 |  0.906847 |  0.951905 |      8.00 |      7.00 |  0.268925 |  0.198696 |  9.84E-03 |      4.18 | 
|         2 |       333 |  2.11E-01 |  0.916623 |  0.951905 |      8.00 |      7.00 |  0.166286 |  0.073026 |  9.82E-03 |      4.41 | 
|         2 |       370 |  2.06E-01 |  0.928468 |  0.951905 |      8.00 |      7.00 |  0.444307 |  0.183023 |  9.80E-03 |      4.65 | 
|         2 |       407 |  2.00E-01 |  0.918975 |  0.951905 |      8.00 |      7.00 |  0.439735 |  0.223466 |  9.78E-03 |      4.88 | 
|         3 |        37 |  1.82E-01 |  0.924867 |  0.951905 |      8.00 |      7.00 |  1.043462 |  0.401445 |  9.76E-03 |      5.00 | 
|         3 |        74 |  1.77E-01 |  0.930940 |  0.951905 |      8.00 |      7.00 |  1.437343 |  0.275100 |  9.74E-03 |      5.23 | 
|         3 |       111 |  1.65E-01 |  0.915681 |  0.951905 |      8.00 |      7.00 |  0.452633 |  0.243138 |  9.72E-03 |      5.47 | 
|         3 |       148 |  1.60E-01 |  0.917995 |  0.951905 |      8.00 |      7.00 |  0.251214 |  0.199765 |  9.69E-03 |      5.70 | 
|         3 |       185 |  1.60E-01 |  0.895919 |  0.951905 |      8.00 |      7.00 |  0.769929 |  0.337602 |  9.67E-03 |      5.94 | 
|         3 |       222 |  1.67E-01 |  0.904412 |  0.951905 |      8.00 |      7.00 |  0.854684 |  0.305015 |  9.65E-03 |      6.17 | 
|         3 |       259 |  2.03E-01 |  0.932994 |  0.951905 |      8.00 |      7.00 |  0.356514 |  0.218399 |  9.62E-03 |      6.41 | 
|         3 |       296 |  2.10E-01 |  0.937586 |  0.951905 |      8.00 |      7.00 |  0.164665 |  0.171128 |  9.59E-03 |      6.64 | 
|         3 |       333 |  2.11E-01 |  0.934217 |  0.951905 |      8.00 |      7.00 |  0.172690 |  0.091497 |  9.57E-03 |      6.87 | 
|         3 |       370 |  2.22E-01 |  0.926396 |  0.951905 |      8.00 |      7.00 |  0.446771 |  0.195282 |  9.54E-03 |      7.09 | 
|         3 |       407 |  2.22E-01 |  0.934646 |  0.951905 |      8.00 |      7.00 |  0.661870 |  0.177680 |  9.51E-03 |      7.32 | 
|         4 |        37 |  2.25E-01 |  0.928266 |  0.951905 |      8.00 |      7.00 |  0.626568 |  0.746314 |  9.48E-03 |      7.44 | 
|         4 |        74 |  1.85E-01 |  0.922134 |  0.951905 |      8.00 |      7.00 |  0.663124 |  0.237825 |  9.45E-03 |      7.67 | 
|         4 |       111 |  2.80E-01 |  0.929442 |  0.951905 |      8.00 |      7.00 |  0.592356 |  0.352033 |  9.42E-03 |      7.91 | 
|         4 |       148 |  2.71E-01 |  0.925340 |  0.951905 |      8.00 |      7.00 |  0.511401 |  0.249417 |  9.39E-03 |      8.13 | 
|         4 |       185 |  2.52E-01 |  0.921745 |  0.951905 |      8.00 |      7.00 |  0.327372 |  0.147383 |  9.35E-03 |      8.36 | 
|         4 |       222 |  2.37E-01 |  0.901809 |  0.951905 |      8.00 |      7.00 |  0.860786 |  1.068373 |  9.32E-03 |      8.60 | 
