*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Feb 16 19:52:38 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  1.00E+00 |  0.935956 |  0.935956 |      8.00 |      7.00 |  0.038407 |  0.211759 |  1.00E-02 |      0.12 | 
|         1 |        74 |  9.83E-01 |  0.937722 |  0.937722 |      8.00 |      7.00 |  0.028488 |  0.157615 |  1.00E-02 |      0.35 | 
|         1 |       111 |  9.88E-01 |  0.937781 |  0.937781 |      8.00 |      7.00 |  0.029185 |  0.186206 |  1.00E-02 |      0.58 | 
|         1 |       148 |  9.80E-01 |  0.937743 |  0.937781 |      8.00 |      7.00 |  0.117863 |  0.191614 |  9.99E-03 |      0.81 | 
|         1 |       185 |  9.10E-01 |  0.942208 |  0.942208 |      8.00 |      7.00 |  0.559668 |  0.267309 |  9.99E-03 |      1.04 | 
|         1 |       222 |  8.33E-01 |  0.924922 |  0.942208 |      8.00 |      7.00 |  0.384156 |  0.316096 |  9.98E-03 |      1.27 | 
|         1 |       259 |  7.59E-01 |  0.924083 |  0.942208 |      8.00 |      7.00 |  1.872184 |  0.426091 |  9.98E-03 |      1.50 | 
|         1 |       296 |  7.06E-01 |  0.909463 |  0.942208 |      8.00 |      7.00 |  0.856950 |  0.550167 |  9.97E-03 |      1.73 | 
|         1 |       333 |  6.70E-01 |  0.935772 |  0.942208 |      8.00 |      7.00 |  0.533469 |  0.440817 |  9.96E-03 |      1.96 | 
|         1 |       370 |  6.23E-01 |  0.909485 |  0.942208 |      8.00 |      7.00 |  0.523978 |  0.201391 |  9.95E-03 |      2.19 | 
|         1 |       407 |  5.81E-01 |  0.916578 |  0.942208 |      8.00 |      7.00 |  0.356235 |  0.185497 |  9.94E-03 |      2.42 | 
|         2 |        37 |  2.00E-01 |  0.908984 |  0.942208 |      8.00 |      7.00 |  0.522065 |  0.336670 |  9.93E-03 |      2.54 | 
|         2 |        74 |  1.72E-01 |  0.905633 |  0.942208 |      8.00 |      7.00 |  0.349267 |  0.165693 |  9.92E-03 |      2.78 | 
|         2 |       111 |  1.71E-01 |  0.905550 |  0.942208 |      8.00 |      7.00 |  0.277247 |  0.202238 |  9.91E-03 |      3.02 | 
|         2 |       148 |  1.63E-01 |  0.905600 |  0.942208 |      8.00 |      7.00 |  0.354749 |  0.288856 |  9.90E-03 |      3.25 | 
|         2 |       185 |  1.56E-01 |  0.900964 |  0.942208 |      8.00 |      7.00 |  0.141695 |  0.093478 |  9.88E-03 |      3.49 | 
|         2 |       222 |  1.52E-01 |  0.910651 |  0.942208 |      8.00 |      7.00 |  0.135160 |  0.065178 |  9.87E-03 |      3.72 | 
|         2 |       259 |  1.51E-01 |  0.921000 |  0.942208 |      8.00 |      7.00 |  0.682802 |  0.434500 |  9.85E-03 |      3.96 | 
|         2 |       296 |  1.47E-01 |  0.893529 |  0.942208 |      8.00 |      7.00 |  0.177540 |  0.117067 |  9.84E-03 |      4.20 | 
|         2 |       333 |  1.46E-01 |  0.883386 |  0.942208 |      8.00 |      7.00 |  0.269550 |  0.230856 |  9.82E-03 |      4.43 | 
|         2 |       370 |  1.46E-01 |  0.917857 |  0.942208 |      8.00 |      7.00 |  0.388408 |  0.194539 |  9.80E-03 |      4.67 | 
|         2 |       407 |  1.44E-01 |  0.859550 |  0.942208 |      8.00 |      7.00 |  0.249436 |  0.248148 |  9.78E-03 |      4.92 | 
|         3 |        37 |  1.16E-01 |  0.890305 |  0.942208 |      8.00 |      7.00 |  0.092387 |  0.133423 |  9.76E-03 |      5.03 | 
|         3 |        74 |  1.22E-01 |  0.910668 |  0.942208 |      8.00 |      7.00 |  0.563405 |  0.460146 |  9.74E-03 |      5.27 | 
|         3 |       111 |  1.24E-01 |  0.875879 |  0.942208 |      8.00 |      7.00 |  0.265346 |  0.108298 |  9.72E-03 |      5.51 | 
|         3 |       148 |  1.23E-01 |  0.876912 |  0.942208 |      8.00 |      7.00 |  0.338584 |  0.286806 |  9.69E-03 |      5.75 | 
|         3 |       185 |  1.23E-01 |  0.894880 |  0.942208 |      8.00 |      7.00 |  0.128935 |  0.085622 |  9.67E-03 |      5.98 | 
|         3 |       222 |  1.22E-01 |  0.856805 |  0.942208 |      8.00 |      7.00 |  0.160296 |  0.124222 |  9.65E-03 |      6.22 | 
|         3 |       259 |  1.23E-01 |  0.899971 |  0.942208 |      8.00 |      7.00 |  0.112771 |  0.113287 |  9.62E-03 |      6.45 | 
|         3 |       296 |  1.22E-01 |  0.863776 |  0.942208 |      8.00 |      7.00 |  0.156934 |  0.195489 |  9.59E-03 |      6.69 | 
|         3 |       333 |  1.22E-01 |  0.882099 |  0.942208 |      8.00 |      7.00 |  0.226173 |  0.242300 |  9.57E-03 |      6.92 | 
|         3 |       370 |  1.21E-01 |  0.878508 |  0.942208 |      8.00 |      7.00 |  0.771141 |  0.152645 |  9.54E-03 |      7.16 | 
|         3 |       407 |  1.21E-01 |  0.900676 |  0.942208 |      8.00 |      7.00 |  0.240702 |  0.178261 |  9.51E-03 |      7.40 | 
|         4 |        37 |  1.07E-01 |  0.879006 |  0.942208 |      8.00 |      7.00 |  0.084284 |  0.053294 |  9.48E-03 |      7.52 | 
|         4 |        74 |  1.14E-01 |  0.886371 |  0.942208 |      8.00 |      7.00 |  0.158916 |  0.145997 |  9.45E-03 |      7.76 | 
|         4 |       111 |  1.13E-01 |  0.883500 |  0.942208 |      8.00 |      7.00 |  0.124800 |  0.119224 |  9.42E-03 |      7.99 | 
|         4 |       148 |  1.11E-01 |  0.915160 |  0.942208 |      8.00 |      7.00 |  0.351473 |  0.127096 |  9.39E-03 |      8.23 | 
|         4 |       185 |  1.10E-01 |  0.842382 |  0.942208 |      8.00 |      7.00 |  0.167577 |  0.200700 |  9.35E-03 |      8.47 | 
|         4 |       222 |  1.11E-01 |  0.863741 |  0.942208 |      8.00 |      7.00 |  0.378991 |  0.240652 |  9.32E-03 |      8.71 | 
|         4 |       259 |  1.11E-01 |  0.891546 |  0.942208 |      8.00 |      7.00 |  0.229044 |  0.081524 |  9.29E-03 |      8.94 | 
|         4 |       296 |  1.10E-01 |  0.913233 |  0.942208 |      8.00 |      7.00 |  0.412560 |  0.116892 |  9.25E-03 |      9.17 | 
|         4 |       333 |  1.12E-01 |  0.930250 |  0.942208 |      8.00 |      7.00 |  0.140446 |  0.141759 |  9.21E-03 |      9.41 | 
|         4 |       370 |  1.15E-01 |  0.928250 |  0.942208 |      8.00 |      7.00 |  0.235819 |  0.264395 |  9.18E-03 |      9.64 | 
|         4 |       407 |  1.16E-01 |  0.886287 |  0.942208 |      8.00 |      7.00 |  0.176924 |  0.180900 |  9.14E-03 |      9.87 | 
|         5 |        37 |  1.19E-01 |  0.937166 |  0.942208 |      8.00 |      7.00 |  0.747950 |  0.274274 |  9.10E-03 |      9.99 | 
|         5 |        74 |  1.15E-01 |  0.914956 |  0.942208 |      8.00 |      7.00 |  0.309672 |  0.108894 |  9.06E-03 |     10.23 | 
|         5 |       111 |  1.17E-01 |  0.893070 |  0.942208 |      8.00 |      7.00 |  0.171990 |  0.120220 |  9.02E-03 |     10.47 | 
