*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Mar  9 08:04:51 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  5.41E-01 |  0.888487 |  0.888487 |     18.31 |     17.70 |  0.352949 |  0.283798 |  1.00E-02 |      0.17 | 
|         1 |       148 |  3.78E-01 |  0.890129 |  0.890129 |     18.74 |     18.05 |  0.254948 |  0.389020 |  1.00E-02 |      0.74 | 
|         1 |       222 |  3.25E-01 |  0.897445 |  0.897445 |     19.42 |     18.51 |  0.140077 |  0.163745 |  1.00E-02 |      1.31 | 
|         1 |       296 |  2.64E-01 |  0.908571 |  0.908571 |     19.27 |     18.21 |  0.135360 |  0.174371 |  9.99E-03 |      1.88 | 
|         1 |       370 |  2.27E-01 |  0.909871 |  0.909871 |     19.26 |     18.14 |  0.200708 |  0.217743 |  9.99E-03 |      2.44 | 
|         1 |       444 |  2.01E-01 |  0.906362 |  0.909871 |     19.26 |     18.07 |  0.179469 |  0.158549 |  9.98E-03 |      3.00 | 
|         1 |       518 |  1.81E-01 |  0.912642 |  0.912642 |     19.31 |     18.03 |  0.193562 |  0.197352 |  9.98E-03 |      3.53 | 
|         1 |       592 |  1.64E-01 |  0.912752 |  0.912752 |     19.45 |     18.03 |  0.104561 |  0.109796 |  9.97E-03 |      4.11 | 
|         1 |       666 |  1.60E-01 |  0.909156 |  0.912752 |     19.51 |     18.06 |  0.169222 |  0.178100 |  9.96E-03 |      4.71 | 
|         1 |       740 |  1.48E-01 |  0.916697 |  0.916697 |     19.56 |     18.00 |  0.329843 |  0.228840 |  9.96E-03 |      5.24 | 
|         1 |       814 |  1.42E-01 |  0.904968 |  0.916697 |     19.57 |     17.95 |  0.138992 |  0.133793 |  9.95E-03 |      5.81 | 
|         1 |       823 |  1.41E-01 |  0.914490 |  0.916697 |     19.56 |     17.94 |  0.135137 |  0.131750 |  9.94E-03 |      6.25 | 
|         2 |        74 |  1.67E-01 |  0.908578 |  0.916697 |     18.88 |     17.72 |  0.145206 |  0.162804 |  9.93E-03 |      6.42 | 
|         2 |       148 |  1.08E-01 |  0.905263 |  0.916697 |     18.75 |     17.05 |  0.115434 |  0.102835 |  9.92E-03 |      6.92 | 
|         2 |       222 |  9.21E-02 |  0.872102 |  0.916697 |     18.68 |     16.81 |  2.275857 |  0.880524 |  9.91E-03 |      7.48 | 
|         2 |       296 |  8.14E-02 |  0.899421 |  0.916697 |     18.44 |     16.63 |  0.139752 |  0.127987 |  9.90E-03 |      8.03 | 
|         2 |       370 |  7.47E-02 |  0.909923 |  0.916697 |     18.32 |     16.54 |  0.108231 |  0.092518 |  9.88E-03 |      8.58 | 
|         2 |       444 |  7.29E-02 |  0.906725 |  0.916697 |     18.21 |     16.49 |  0.172760 |  0.147567 |  9.87E-03 |      9.17 | 
|         2 |       518 |  6.72E-02 |  0.904558 |  0.916697 |     18.17 |     16.44 |  0.265876 |  0.227513 |  9.85E-03 |      9.69 | 
|         2 |       592 |  6.23E-02 |  0.906897 |  0.916697 |     18.18 |     16.43 |  0.163359 |  0.140834 |  9.84E-03 |     10.32 | 
|         2 |       666 |  5.90E-02 |  0.884931 |  0.916697 |     18.22 |     16.48 |  0.299968 |  0.261559 |  9.82E-03 |     10.99 | 
|         2 |       740 |  5.77E-02 |  0.894997 |  0.916697 |     18.25 |     16.52 |  0.423616 |  0.126121 |  9.80E-03 |     11.67 | 
|         2 |       814 |  5.70E-02 |  0.885622 |  0.916697 |     18.31 |     16.58 |  0.107171 |  0.096426 |  9.78E-03 |     12.28 | 
|         2 |       823 |  5.68E-02 |  0.902031 |  0.916697 |     18.32 |     16.60 |  0.402315 |  0.352109 |  9.78E-03 |     12.69 | 
|         3 |        74 |  3.65E-02 |  0.911374 |  0.916697 |     19.27 |     17.53 |  0.247133 |  0.210575 |  9.76E-03 |     12.86 | 
|         3 |       148 |  3.62E-02 |  0.893190 |  0.916697 |     19.85 |     17.95 |  0.179255 |  0.157260 |  9.74E-03 |     13.44 | 
