*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Mar  9 07:51:25 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  5.62E-01 |  0.882690 |  0.882690 |     18.42 |     18.26 |  0.130178 |  0.377693 |  1.00E-02 |      0.17 | 
|         1 |       148 |  3.86E-01 |  0.894016 |  0.894016 |     18.28 |     17.82 |  0.243613 |  0.217767 |  1.00E-02 |      0.72 | 
|         1 |       222 |  3.29E-01 |  0.878138 |  0.894016 |     18.64 |     17.95 |  0.307508 |  0.234477 |  1.00E-02 |      1.32 | 
|         1 |       296 |  2.71E-01 |  0.902362 |  0.902362 |     18.62 |     17.66 |  0.422139 |  0.573621 |  9.99E-03 |      1.84 | 
|         1 |       370 |  2.32E-01 |  0.897571 |  0.902362 |     18.81 |     17.68 |  0.158211 |  0.066569 |  9.99E-03 |      2.38 | 
|         1 |       444 |  2.13E-01 |  0.887955 |  0.902362 |     18.98 |     17.69 |  0.127973 |  0.134831 |  9.98E-03 |      2.95 | 
|         1 |       518 |  1.93E-01 |  0.865704 |  0.902362 |     19.10 |     17.69 |  0.173628 |  0.186716 |  9.98E-03 |      3.50 | 
|         1 |       592 |  1.74E-01 |  0.846589 |  0.902362 |     19.12 |     17.58 |  0.210021 |  0.109378 |  9.97E-03 |      4.05 | 
|         1 |       666 |  1.60E-01 |  0.845353 |  0.902362 |     19.14 |     17.52 |  0.307099 |  0.420628 |  9.96E-03 |      4.59 | 
|         1 |       740 |  1.48E-01 |  0.892035 |  0.902362 |     19.12 |     17.44 |  0.085338 |  0.087724 |  9.96E-03 |      5.14 | 
|         1 |       814 |  1.37E-01 |  0.828458 |  0.902362 |     19.09 |     17.35 |  0.105277 |  0.105789 |  9.95E-03 |      5.69 | 
|         1 |       823 |  1.36E-01 |  0.839259 |  0.902362 |     19.08 |     17.34 |  0.169831 |  0.148351 |  9.94E-03 |      6.09 | 
|         2 |        74 |  5.44E-02 |  0.884426 |  0.902362 |     18.72 |     16.65 |  0.147657 |  0.156515 |  9.93E-03 |      6.25 | 
|         2 |       148 |  3.80E-02 |  0.840030 |  0.902362 |     18.59 |     16.49 |  0.220282 |  0.118919 |  9.92E-03 |      6.77 | 
|         2 |       222 |  3.54E-02 |  0.847384 |  0.902362 |     18.55 |     16.44 |  0.138960 |  0.149747 |  9.91E-03 |      7.29 | 
|         2 |       296 |  3.24E-02 |  0.853152 |  0.902362 |     18.50 |     16.39 |  0.141348 |  0.153206 |  9.90E-03 |      7.80 | 
|         2 |       370 |  3.08E-02 |  0.877231 |  0.902362 |     18.49 |     16.36 |  0.123238 |  0.120043 |  9.88E-03 |      8.30 | 
|         2 |       444 |  2.89E-02 |  0.888023 |  0.902362 |     18.50 |     16.30 |  0.110929 |  0.110332 |  9.87E-03 |      8.80 | 
|         2 |       518 |  3.30E-02 |  0.832621 |  0.902362 |     18.52 |     16.31 |  1.072843 |  1.128436 |  9.85E-03 |      9.31 | 
|         2 |       592 |  3.47E-02 |  0.897869 |  0.902362 |     18.50 |     16.31 |  0.055384 |  0.059296 |  9.84E-03 |      9.82 | 
|         2 |       666 |  3.61E-02 |  0.883605 |  0.902362 |     18.53 |     16.32 |  0.148711 |  0.141655 |  9.82E-03 |     10.33 | 
|         2 |       740 |  3.48E-02 |  0.906404 |  0.906404 |     18.58 |     16.37 |  0.160183 |  0.159197 |  9.80E-03 |     10.84 | 
|         2 |       814 |  3.64E-02 |  0.857877 |  0.906404 |     18.62 |     16.43 |  0.387095 |  0.223016 |  9.78E-03 |     11.36 | 
|         2 |       823 |  3.64E-02 |  0.913397 |  0.913397 |     18.63 |     16.44 |  0.114937 |  0.106919 |  9.78E-03 |     11.74 | 
|         3 |        74 |  2.53E-02 |  0.894414 |  0.913397 |     19.58 |     17.35 |  0.131782 |  0.104828 |  9.76E-03 |     11.91 | 
|         3 |       148 |  2.99E-02 |  0.875672 |  0.913397 |     19.56 |     17.29 |  0.124446 |  0.123562 |  9.74E-03 |     12.43 | 
|         3 |       222 |  2.70E-02 |  0.887062 |  0.913397 |     19.58 |     17.22 |  0.296454 |  0.288760 |  9.72E-03 |     12.96 | 
|         3 |       296 |  2.34E-02 |  0.883855 |  0.913397 |     19.64 |     17.22 |  0.104638 |  0.100866 |  9.69E-03 |     13.48 | 
|         3 |       370 |  2.19E-02 |  0.908524 |  0.913397 |     19.75 |     17.27 |  0.109179 |  0.104696 |  9.67E-03 |     14.01 | 
|         3 |       444 |  2.24E-02 |  0.903645 |  0.913397 |     19.84 |     17.40 |  0.421878 |  0.218725 |  9.65E-03 |     14.55 | 
|         3 |       518 |  3.31E-02 |  0.905782 |  0.913397 |     19.59 |     17.36 |  0.067454 |  0.061373 |  9.62E-03 |     15.08 | 
|         3 |       592 |  3.09E-02 |  0.884393 |  0.913397 |     19.43 |     17.29 |  0.093141 |  0.085605 |  9.60E-03 |     15.58 | 
|         3 |       666 |  2.88E-02 |  0.906993 |  0.913397 |     19.35 |     17.23 |  0.102159 |  0.091873 |  9.57E-03 |     16.08 | 
