*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Mar  9 07:56:08 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  5.46E-01 |  0.874682 |  0.874682 |     17.65 |     17.08 |  0.182625 |  0.360310 |  1.00E-02 |      0.18 | 
|         1 |       148 |  3.76E-01 |  0.891068 |  0.891068 |     18.68 |     17.75 |  0.161259 |  0.190047 |  1.00E-02 |      0.76 | 
|         1 |       222 |  2.83E-01 |  0.896409 |  0.896409 |     18.85 |     17.71 |  0.224705 |  0.179328 |  1.00E-02 |      1.30 | 
|         1 |       296 |  2.42E-01 |  0.904558 |  0.904558 |     18.93 |     17.64 |  0.197738 |  0.211416 |  9.99E-03 |      1.82 | 
|         1 |       370 |  2.13E-01 |  0.900709 |  0.904558 |     19.00 |     17.58 |  0.154331 |  0.183460 |  9.99E-03 |      2.35 | 
|         1 |       444 |  1.93E-01 |  0.907670 |  0.907670 |     18.97 |     17.55 |  0.135851 |  0.169117 |  9.98E-03 |      2.87 | 
|         1 |       518 |  1.77E-01 |  0.914909 |  0.914909 |     18.97 |     17.51 |  0.122141 |  0.123870 |  9.98E-03 |      3.39 | 
|         1 |       592 |  1.75E-01 |  0.901297 |  0.914909 |     18.94 |     17.49 |  0.129000 |  0.119478 |  9.97E-03 |      3.91 | 
|         1 |       666 |  1.60E-01 |  0.882798 |  0.914909 |     18.94 |     17.40 |  0.223929 |  0.164782 |  9.96E-03 |      4.42 | 
|         1 |       740 |  1.50E-01 |  0.888497 |  0.914909 |     18.95 |     17.37 |  0.184883 |  0.235487 |  9.96E-03 |      4.93 | 
|         1 |       814 |  1.39E-01 |  0.855491 |  0.914909 |     18.94 |     17.31 |  0.134503 |  0.145628 |  9.95E-03 |      5.45 | 
|         1 |       823 |  1.38E-01 |  0.890098 |  0.914909 |     18.94 |     17.30 |  0.219739 |  0.188573 |  9.94E-03 |      5.83 | 
|         2 |        74 |  2.61E-02 |  0.875629 |  0.914909 |     18.93 |     17.16 |  0.216648 |  0.225562 |  9.93E-03 |      5.99 | 
