*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Mar  9 08:01:33 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  5.17E-01 |  0.884726 |  0.884726 |     16.65 |     16.66 |  0.334528 |  0.387594 |  1.00E-02 |      0.16 | 
|         1 |       148 |  3.60E-01 |  0.893765 |  0.893765 |     17.19 |     16.86 |  0.150842 |  0.185829 |  1.00E-02 |      0.70 | 
|         1 |       222 |  2.76E-01 |  0.903927 |  0.903927 |     17.48 |     16.86 |  0.138942 |  0.213371 |  1.00E-02 |      1.21 | 
|         1 |       296 |  2.42E-01 |  0.903041 |  0.903927 |     17.60 |     16.81 |  0.432517 |  0.775645 |  9.99E-03 |      1.70 | 
|         1 |       370 |  2.13E-01 |  0.905498 |  0.905498 |     17.54 |     16.61 |  0.159661 |  0.175017 |  9.99E-03 |      2.19 | 
|         1 |       444 |  1.90E-01 |  0.893983 |  0.905498 |     17.47 |     16.42 |  0.099261 |  0.067144 |  9.98E-03 |      2.72 | 
|         1 |       518 |  1.72E-01 |  0.881594 |  0.905498 |     17.49 |     16.38 |  0.171142 |  0.234050 |  9.98E-03 |      3.21 | 
|         1 |       592 |  1.58E-01 |  0.899242 |  0.905498 |     17.53 |     16.36 |  0.116236 |  0.107242 |  9.97E-03 |      3.71 | 
|         1 |       666 |  1.44E-01 |  0.876974 |  0.905498 |     17.57 |     16.35 |  0.098555 |  0.101552 |  9.96E-03 |      4.23 | 
|         1 |       740 |  1.36E-01 |  0.833269 |  0.905498 |     17.62 |     16.34 |  1.056311 |  1.067190 |  9.96E-03 |      4.73 | 
|         1 |       814 |  1.31E-01 |  0.875236 |  0.905498 |     17.65 |     16.32 |  0.450413 |  0.239983 |  9.95E-03 |      5.24 | 
|         1 |       823 |  1.30E-01 |  0.871351 |  0.905498 |     17.65 |     16.32 |  0.149824 |  0.111507 |  9.94E-03 |      5.65 | 
