*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 08:55:58 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  6.79E-01 |  0.918818 |  0.918818 |      8.00 |      7.00 |  1.157892 |  0.750277 |  9.99E-03 |      0.52 | 
|         1 |       286 |  5.92E-01 |  0.921634 |  0.921634 |      8.00 |      7.00 |  0.430739 |  0.650380 |  9.97E-03 |      2.08 | 
|         1 |       429 |  5.77E-01 |  0.924553 |  0.924553 |      8.00 |      7.00 |  1.603536 |  0.952525 |  9.93E-03 |      3.64 | 
|         1 |       572 |  5.73E-01 |  0.925841 |  0.925841 |      8.00 |      7.00 |  1.078716 |  0.871712 |  9.88E-03 |      5.18 | 
|         1 |       715 |  5.66E-01 |  0.927902 |  0.927902 |      8.00 |      7.00 |  0.495427 |  0.275922 |  9.82E-03 |      6.73 | 
|         1 |       858 |  5.63E-01 |  0.927178 |  0.927902 |      8.00 |      7.00 |  2.110150 |  1.035247 |  9.74E-03 |      8.29 | 
|         1 |      1001 |  5.59E-01 |  0.926384 |  0.927902 |      8.00 |      7.00 |  1.659871 |  1.015675 |  9.65E-03 |      9.84 | 
|         1 |      1144 |  5.56E-01 |  0.922943 |  0.927902 |      8.00 |      7.00 |  4.784143 |  1.428401 |  9.54E-03 |     11.39 | 
|         1 |      1287 |  5.51E-01 |  0.924200 |  0.927902 |      8.00 |      7.00 |  1.988346 |  4.005239 |  9.42E-03 |     12.94 | 
|         1 |      1430 |  5.71E-01 |  0.924471 |  0.927902 |      8.00 |      7.00 |  1.916035 |  1.714796 |  9.29E-03 |     14.49 | 
|         1 |      1573 |  5.59E-01 |  0.924808 |  0.927902 |      8.00 |      7.00 |  0.595931 |  0.316018 |  9.15E-03 |     16.04 | 
|         1 |      1579 |  5.60E-01 |  0.924778 |  0.927902 |      8.00 |      7.00 |  1.864462 |  1.281028 |  9.14E-03 |     17.18 | 
|         2 |       143 |  7.00E-01 |  0.923323 |  0.927902 |      8.00 |      7.00 |  1.384231 |  0.988801 |  8.98E-03 |     17.66 | 
|         2 |       286 |  6.56E-01 |  0.923905 |  0.927902 |      8.00 |      7.00 |  0.809657 |  0.981731 |  8.82E-03 |     19.20 | 
|         2 |       429 |  5.99E-01 |  0.923900 |  0.927902 |      8.00 |      7.00 |  0.946103 |  1.102916 |  8.64E-03 |     20.74 | 
|         2 |       572 |  6.94E-01 |  0.928823 |  0.928823 |      8.00 |      7.00 |  0.309277 |  0.527284 |  8.45E-03 |     22.29 | 
|         2 |       715 |  6.76E-01 |  0.928130 |  0.928823 |      8.00 |      7.00 |  0.309088 |  0.428777 |  8.25E-03 |     23.83 | 
|         2 |       858 |  6.69E-01 |  0.928622 |  0.928823 |      8.00 |      7.00 |  0.308367 |  0.449429 |  8.05E-03 |     25.38 | 
|         2 |      1001 |  6.61E-01 |  0.928659 |  0.928823 |      8.00 |      7.00 |  0.307667 |  0.560314 |  7.83E-03 |     26.92 | 
|         2 |      1144 |  6.52E-01 |  0.928323 |  0.928823 |      8.00 |      7.00 |  0.306987 |  0.480322 |  7.61E-03 |     28.52 | 
|         2 |      1287 |  6.51E-01 |  0.927901 |  0.928823 |      8.00 |      7.00 |  0.306329 |  0.643201 |  7.38E-03 |     30.11 | 
|         2 |      1430 |  6.43E-01 |  0.928857 |  0.928857 |      8.00 |      7.00 |  0.305692 |  0.593658 |  7.14E-03 |     31.93 | 
|         2 |      1573 |  6.39E-01 |  0.928724 |  0.928857 |      8.00 |      7.00 |  0.305078 |  0.996506 |  6.90E-03 |     33.66 | 
|         2 |      1579 |  6.39E-01 |  0.928656 |  0.928857 |      8.00 |      7.00 |  0.305052 |  0.668792 |  6.89E-03 |     34.92 | 
|         3 |       143 |  6.29E-01 |  0.928279 |  0.928857 |      8.00 |      7.00 |  0.304461 |  0.400126 |  6.65E-03 |     35.41 | 
|         3 |       286 |  5.96E-01 |  0.928383 |  0.928857 |      8.00 |      7.00 |  0.303893 |  0.607254 |  6.40E-03 |     37.11 | 
|         3 |       429 |  5.99E-01 |  0.928292 |  0.928857 |      8.00 |      7.00 |  0.303347 |  0.540165 |  6.14E-03 |     38.83 | 
|         3 |       572 |  6.52E-01 |  0.928198 |  0.928857 |      8.00 |      7.00 |  0.302824 |  0.467304 |  5.89E-03 |     40.64 | 
|         3 |       715 |  6.36E-01 |  0.928123 |  0.928857 |      8.00 |      7.00 |  0.302324 |  0.970301 |  5.63E-03 |     42.45 | 
|         3 |       858 |  6.29E-01 |  0.928175 |  0.928857 |      8.00 |      7.00 |  0.301847 |  0.547195 |  5.38E-03 |     44.27 | 
|         3 |      1001 |  6.25E-01 |  0.928671 |  0.928857 |      8.00 |      7.00 |  0.301393 |  0.667537 |  5.12E-03 |     46.08 | 
|         3 |      1144 |  6.14E-01 |  0.928472 |  0.928857 |      8.00 |      7.00 |  0.300962 |  0.337736 |  4.87E-03 |     47.90 | 
|         3 |      1287 |  6.19E-01 |  0.928297 |  0.928857 |      8.00 |      7.00 |  0.300553 |  0.353103 |  4.62E-03 |     49.71 | 
|         3 |      1430 |  6.25E-01 |  0.928112 |  0.928857 |      8.00 |      7.00 |  0.300166 |  0.697346 |  4.37E-03 |     51.52 | 
|         3 |      1573 |  6.25E-01 |  0.928446 |  0.928857 |      8.00 |      7.00 |  0.299800 |  0.320070 |  4.12E-03 |     53.35 | 
|         3 |      1579 |  6.24E-01 |  0.928415 |  0.928857 |      8.00 |      7.00 |  0.299786 |  0.359446 |  4.11E-03 |     54.71 | 
|         4 |       143 |  5.48E-01 |  0.928270 |  0.928857 |      8.00 |      7.00 |  0.299443 |  0.344452 |  3.87E-03 |     55.28 | 
|         4 |       286 |  5.52E-01 |  0.928189 |  0.928857 |      8.00 |      7.00 |  0.299120 |  1.068670 |  3.63E-03 |     57.16 | 
|         4 |       429 |  5.73E-01 |  0.928509 |  0.928857 |      8.00 |      7.00 |  0.298819 |  0.711711 |  3.40E-03 |     58.97 | 
|         4 |       572 |  6.05E-01 |  0.927979 |  0.928857 |      8.00 |      7.00 |  0.298536 |  0.600165 |  3.18E-03 |     60.79 | 
|         4 |       715 |  5.91E-01 |  0.928550 |  0.928857 |      8.00 |      7.00 |  0.298273 |  0.585413 |  2.97E-03 |     62.65 | 
|         4 |       858 |  6.05E-01 |  0.928332 |  0.928857 |      8.00 |      7.00 |  0.298028 |  0.371363 |  2.76E-03 |     64.50 | 
|         4 |      1001 |  6.15E-01 |  0.928436 |  0.928857 |      8.00 |      7.00 |  0.297801 |  0.409345 |  2.56E-03 |     66.43 | 
|         4 |      1144 |  6.09E-01 |  0.928535 |  0.928857 |      8.00 |      7.00 |  0.297590 |  0.298270 |  2.37E-03 |     68.25 | 
|         4 |      1287 |  6.30E-01 |  0.928117 |  0.928857 |      8.00 |      7.00 |  0.297395 |  0.709288 |  2.19E-03 |     70.06 | 
|         4 |      1430 |  6.29E-01 |  0.928260 |  0.928857 |      8.00 |      7.00 |  0.297215 |  0.995582 |  2.02E-03 |     71.88 | 
|         4 |      1573 |  6.24E-01 |  0.928286 |  0.928857 |      8.00 |      7.00 |  0.297050 |  0.545679 |  1.87E-03 |     73.69 | 
|         4 |      1579 |  6.24E-01 |  0.928260 |  0.928857 |      8.00 |      7.00 |  0.297043 |  0.382464 |  1.86E-03 |     75.06 | 
|         5 |       143 |  6.57E-01 |  0.928361 |  0.928857 |      8.00 |      7.00 |  0.296890 |  0.731599 |  1.72E-03 |     75.57 | 
|         5 |       286 |  5.88E-01 |  0.928321 |  0.928857 |      8.00 |      7.00 |  0.296750 |  0.359195 |  1.58E-03 |     77.39 | 
|         5 |       429 |  5.84E-01 |  0.928260 |  0.928857 |      8.00 |      7.00 |  0.296620 |  0.518914 |  1.46E-03 |     79.20 | 
|         5 |       572 |  6.15E-01 |  0.928344 |  0.928857 |      8.00 |      7.00 |  0.296500 |  0.680312 |  1.36E-03 |     81.03 | 
|         5 |       715 |  5.99E-01 |  0.928332 |  0.928857 |      8.00 |      7.00 |  0.296389 |  1.153692 |  1.26E-03 |     82.84 | 
|         5 |       858 |  6.03E-01 |  0.928323 |  0.928857 |      8.00 |      7.00 |  0.296285 |  0.619570 |  1.18E-03 |     84.72 | 
|         5 |      1001 |  6.04E-01 |  0.928363 |  0.928857 |      8.00 |      7.00 |  0.296187 |  0.439346 |  1.12E-03 |     86.58 | 
|         5 |      1144 |  6.03E-01 |  0.928472 |  0.928857 |      8.00 |      7.00 |  0.296094 |  0.425275 |  1.07E-03 |     88.39 | 
|         5 |      1287 |  6.25E-01 |  0.928288 |  0.928857 |      8.00 |      7.00 |  0.296005 |  0.467856 |  1.03E-03 |     90.20 | 
|         5 |      1430 |  6.24E-01 |  0.928284 |  0.928857 |      8.00 |      7.00 |  0.295919 |  0.531419 |  1.01E-03 |     92.00 | 
|         5 |      1573 |  6.24E-01 |  0.928228 |  0.928857 |      8.00 |      7.00 |  0.295835 |  0.324418 |  1.00E-03 |     93.82 | 
|         5 |      1579 |  6.24E-01 |  0.928271 |  0.928857 |      8.00 |      7.00 |  0.295831 |  0.602372 |  1.00E-03 |     95.18 | 
-------------------------------------------------------------------------------------------------------------------------------------
