*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 14:36:42 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  5.05E-01 |  0.933443 |  0.933443 |     18.40 |     18.44 |  0.807767 |  1.007816 |  9.99E-03 |      1.06 | 
|         1 |       286 |  5.01E-01 |  0.930652 |  0.933443 |     19.69 |     19.33 |  1.767960 |  0.544368 |  9.97E-03 |      7.39 | 
|         1 |       429 |  4.80E-01 |  0.931969 |  0.933443 |     19.85 |     19.35 |  2.803928 |  0.571094 |  9.93E-03 |     14.33 | 
|         1 |       572 |  4.41E-01 |  0.936836 |  0.936836 |     19.61 |     19.02 |  0.672064 |  0.457916 |  9.88E-03 |     20.59 | 
|         1 |       715 |  4.54E-01 |  0.936841 |  0.936841 |     19.44 |     18.85 |  1.146801 |  0.927222 |  9.82E-03 |     26.54 | 
|         1 |       858 |  4.19E-01 |  0.941560 |  0.941560 |     19.36 |     18.76 |  3.756206 |  2.935654 |  9.74E-03 |     32.55 | 
|         1 |      1001 |  4.37E-01 |  0.940147 |  0.941560 |     19.35 |     18.74 |  1.331997 |  0.935958 |  9.65E-03 |     38.70 | 
|         1 |      1144 |  4.23E-01 |  0.938630 |  0.941560 |     19.51 |     18.91 |  1.117913 |  0.711728 |  9.54E-03 |     45.18 | 
|         1 |      1287 |  4.17E-01 |  0.937744 |  0.941560 |     20.49 |     19.94 |  6.424900 |  2.813031 |  9.42E-03 |     53.69 | 
|         1 |      1430 |  4.12E-01 |  0.927647 |  0.941560 |     21.78 |     21.17 |  8.951120 | 10.327075 |  9.29E-03 |     63.05 | 
|         1 |      1573 |  2.39E+15 |  0.635826 |  0.941560 |     22.95 |     21.39 |13586364416.000000 |8649314304.000000 |  9.15E-03 |     73.53 | 
|         1 |      1579 |  8.59E+19 |  0.635826 |  0.941560 |     23.05 |     21.33 |2445913882624.000000 |1557110063104.000000 |  9.14E-03 |     84.84 | 
-------------------------------------------------------------------------------------------------------------------------------------
