*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 14:12:16 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  6.11E-01 |  0.926581 |  0.926581 |     21.07 |     20.70 |  1.506198 |  1.909067 |  9.99E-03 |      1.11 | 
|         1 |       286 |  5.13E-01 |  0.928371 |  0.928371 |     22.03 |     21.41 |  0.510466 |  0.425687 |  9.97E-03 |      8.09 | 
|         1 |       429 |  4.89E-01 |  0.937757 |  0.937757 |     21.58 |     20.94 |  0.910203 |  0.832175 |  9.93E-03 |     14.84 | 
|         1 |       572 |  4.59E-01 |  0.943789 |  0.943789 |     21.20 |     20.54 |  7.940528 |  0.893745 |  9.88E-03 |     21.15 | 
|         1 |       715 |  4.39E-01 |  0.933320 |  0.943789 |     20.98 |     20.35 |  1.706788 |  2.191092 |  9.82E-03 |     27.67 | 
|         1 |       858 |  4.31E-01 |  0.927933 |  0.943789 |     21.28 |     20.60 |  1.057310 |  0.773210 |  9.74E-03 |     34.49 | 
|         1 |      1001 |  4.22E-01 |  0.939345 |  0.943789 |     22.58 |     21.83 |  9.480690 |  1.178413 |  9.65E-03 |     43.25 | 
|         1 |      1144 |  4.13E-01 |  0.935779 |  0.943789 |     24.14 |     23.43 |  0.542519 |  0.342511 |  9.54E-03 |     55.95 | 
|         1 |      1287 |  4.04E-01 |  0.939465 |  0.943789 |     24.60 |     23.89 |  5.679749 |  2.130588 |  9.42E-03 |     66.49 | 
|         1 |      1430 |  3.04E+28 |  0.635826 |  0.943789 |     24.23 |     23.50 |3056342272892106440704.000000 |24019452131540992.000000 |  9.29E-03 |     75.71 | 
-------------------------------------------------------------------------------------------------------------------------------------
