*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Mar  8 17:44:14 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  6.19E-01 |  0.881073 |  0.881073 |     10.93 |     10.88 |  0.081183 |  0.244487 |  1.00E-02 |      0.17 | 
|         1 |       148 |  4.45E-01 |  0.893449 |  0.893449 |     11.46 |     11.12 |  0.109291 |  0.194327 |  1.00E-02 |      0.71 | 
|         1 |       222 |  3.57E-01 |  0.903407 |  0.903407 |     11.65 |     11.22 |  0.292400 |  0.385285 |  1.00E-02 |      1.24 | 
|         1 |       296 |  2.96E-01 |  0.892416 |  0.903407 |     11.81 |     11.29 |  0.127975 |  0.193303 |  9.99E-03 |      1.77 | 
|         1 |       370 |  2.55E-01 |  0.893225 |  0.903407 |     11.95 |     11.35 |  0.080449 |  0.160664 |  9.99E-03 |      2.27 | 
|         1 |       444 |  2.23E-01 |  0.900763 |  0.903407 |     12.07 |     11.41 |  0.211577 |  0.388802 |  9.98E-03 |      2.85 | 
|         1 |       518 |  1.99E-01 |  0.903413 |  0.903413 |     12.19 |     11.49 |  0.066254 |  0.126599 |  9.98E-03 |      3.36 | 
|         1 |       592 |  1.83E-01 |  0.891280 |  0.903413 |     12.32 |     11.59 |  0.395237 |  0.274707 |  9.97E-03 |      3.89 | 
|         1 |       666 |  1.75E-01 |  0.877815 |  0.903413 |     12.43 |     11.68 |  0.533118 |  0.787906 |  9.96E-03 |      4.42 | 
|         1 |       740 |  1.63E-01 |  0.904779 |  0.904779 |     12.56 |     11.78 |  0.179158 |  0.284962 |  9.96E-03 |      4.95 | 
|         1 |       814 |  1.58E-01 |  0.904954 |  0.904954 |     12.69 |     11.90 |  0.246713 |  0.328334 |  9.95E-03 |      5.48 | 
|         1 |       823 |  1.58E-01 |  0.907148 |  0.907148 |     12.71 |     11.91 |  0.670997 |  0.356604 |  9.94E-03 |      5.88 | 
|         2 |        74 |  7.27E-02 |  0.839955 |  0.907148 |     14.12 |     13.16 |  0.701406 |  0.930566 |  9.93E-03 |      6.07 | 
|         2 |       148 |  9.90E-02 |  0.879713 |  0.907148 |     14.24 |     13.30 |  0.095656 |  0.077382 |  9.92E-03 |      6.62 | 
|         2 |       222 |  7.70E-02 |  0.894262 |  0.907148 |     14.39 |     13.41 |  0.277773 |  0.322913 |  9.91E-03 |      7.20 | 
|         2 |       296 |  7.10E-02 |  0.878895 |  0.907148 |     14.52 |     13.50 |  0.640319 |  0.864873 |  9.90E-03 |      7.78 | 
|         2 |       370 |  6.97E-02 |  0.895795 |  0.907148 |     14.61 |     13.61 |  0.289825 |  0.373464 |  9.88E-03 |      8.34 | 
|         2 |       444 |  6.38E-02 |  0.888646 |  0.907148 |     14.72 |     13.67 |  0.161779 |  0.182733 |  9.87E-03 |      8.96 | 
|         2 |       518 |  5.74E-02 |  0.882051 |  0.907148 |     14.81 |     13.71 |  0.134959 |  0.157043 |  9.85E-03 |      9.61 | 
|         2 |       592 |  5.40E-02 |  0.905965 |  0.907148 |     14.92 |     13.79 |  0.384261 |  0.567811 |  9.84E-03 |     10.38 | 
|         2 |       666 |  5.00E-02 |  0.881720 |  0.907148 |     15.00 |     13.83 |  0.188398 |  0.241368 |  9.82E-03 |     11.20 | 
|         2 |       740 |  4.72E-02 |  0.872401 |  0.907148 |     15.09 |     13.90 |  0.128164 |  0.080095 |  9.80E-03 |     11.99 | 
|         2 |       814 |  4.43E-02 |  0.877424 |  0.907148 |     15.18 |     13.94 |  0.360030 |  0.381737 |  9.78E-03 |     12.67 | 
|         2 |       823 |  4.40E-02 |  0.880314 |  0.907148 |     15.19 |     13.94 |  0.069629 |  0.077030 |  9.78E-03 |     13.10 | 
|         3 |        74 |  1.35E-02 |  0.868976 |  0.907148 |     16.14 |     14.50 |  0.575448 |  0.671258 |  9.76E-03 |     13.30 | 
|         3 |       148 |  1.99E-02 |  0.875822 |  0.907148 |     16.18 |     14.70 |  0.088548 |  0.087427 |  9.74E-03 |     13.90 | 
|         3 |       222 |  1.93E-02 |  0.886280 |  0.907148 |     16.23 |     14.72 |  0.185145 |  0.207753 |  9.72E-03 |     14.49 | 
|         3 |       296 |  3.26E-02 |  0.898634 |  0.907148 |     16.24 |     14.85 |  0.142927 |  0.169178 |  9.69E-03 |     15.11 | 
|         3 |       370 |  2.98E-02 |  0.878277 |  0.907148 |     16.30 |     14.85 |  0.093395 |  0.138970 |  9.67E-03 |     15.70 | 
|         3 |       444 |  2.71E-02 |  0.900527 |  0.907148 |     16.31 |     14.82 |  0.203964 |  0.264172 |  9.65E-03 |     16.30 | 
|         3 |       518 |  2.52E-02 |  0.882438 |  0.907148 |     16.34 |     14.79 |  0.243475 |  0.254692 |  9.62E-03 |     16.89 | 
|         3 |       592 |  2.40E-02 |  0.862622 |  0.907148 |     16.39 |     14.82 |  0.136799 |  0.179556 |  9.60E-03 |     17.49 | 
|         3 |       666 |  4.91E-02 |  0.908181 |  0.908181 |     16.39 |     14.88 |  0.206355 |  0.165638 |  9.57E-03 |     18.10 | 
|         3 |       740 |  5.21E-02 |  0.896877 |  0.908181 |     16.44 |     15.00 |  0.670182 |  0.696721 |  9.54E-03 |     18.75 | 
|         3 |       814 |  5.13E-02 |  0.907401 |  0.908181 |     16.53 |     15.09 |  0.246303 |  0.303502 |  9.51E-03 |     19.39 | 
|         3 |       823 |  5.10E-02 |  0.909156 |  0.909156 |     16.53 |     15.10 |  0.212643 |  0.232154 |  9.51E-03 |     19.84 | 
|         4 |        74 |  4.86E-02 |  0.905908 |  0.909156 |     17.47 |     15.84 |  0.212119 |  0.222256 |  9.48E-03 |     20.04 | 
|         4 |       148 |  4.52E-02 |  0.912432 |  0.912432 |     17.47 |     15.95 |  0.196986 |  0.158208 |  9.45E-03 |     20.67 | 
|         4 |       222 |  4.07E-02 |  0.902586 |  0.912432 |     17.56 |     15.94 |  0.094919 |  0.090245 |  9.42E-03 |     21.30 | 
|         4 |       296 |  4.16E-02 |  0.899275 |  0.912432 |     17.65 |     15.98 |  0.140814 |  0.163907 |  9.39E-03 |     21.92 | 
|         4 |       370 |  4.62E-02 |  0.881574 |  0.912432 |     17.69 |     16.09 |  0.407691 |  0.458173 |  9.36E-03 |     22.56 | 
|         4 |       444 |  4.25E-02 |  0.911087 |  0.912432 |     17.73 |     16.09 |  0.117192 |  0.140952 |  9.32E-03 |     23.19 | 
|         4 |       518 |  3.92E-02 |  0.903730 |  0.912432 |     17.77 |     16.09 |  0.104849 |  0.096686 |  9.29E-03 |     23.82 | 
|         4 |       592 |  3.58E-02 |  0.884462 |  0.912432 |     17.83 |     16.08 |  0.197126 |  0.229694 |  9.25E-03 |     24.45 | 
