*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Mar  8 18:00:09 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  5.99E-01 |  0.879971 |  0.879971 |     11.24 |     11.27 |  0.276037 |  0.440918 |  1.00E-02 |      0.18 | 
|         1 |       148 |  4.11E-01 |  0.899301 |  0.899301 |     11.62 |     11.64 |  0.099695 |  0.140004 |  1.00E-02 |      0.72 | 
|         1 |       222 |  3.36E-01 |  0.902158 |  0.902158 |     11.76 |     11.73 |  0.358056 |  0.272035 |  1.00E-02 |      1.21 | 
|         1 |       296 |  2.76E-01 |  0.908578 |  0.908578 |     11.88 |     11.76 |  0.121363 |  0.262679 |  9.99E-03 |      1.69 | 
|         1 |       370 |  2.36E-01 |  0.904427 |  0.908578 |     11.95 |     11.74 |  0.294888 |  0.368545 |  9.99E-03 |      2.17 | 
|         1 |       444 |  2.11E-01 |  0.897336 |  0.908578 |     12.04 |     11.73 |  0.153549 |  0.273133 |  9.98E-03 |      2.66 | 
|         1 |       518 |  1.98E-01 |  0.889969 |  0.908578 |     12.13 |     11.72 |  0.648790 |  0.820248 |  9.98E-03 |      3.15 | 
|         1 |       592 |  1.80E-01 |  0.899585 |  0.908578 |     12.22 |     11.69 |  0.244323 |  0.404528 |  9.97E-03 |      3.65 | 
|         1 |       666 |  1.72E-01 |  0.888967 |  0.908578 |     12.32 |     11.70 |  0.170766 |  0.210195 |  9.96E-03 |      4.15 | 
|         1 |       740 |  1.60E-01 |  0.905556 |  0.908578 |     12.42 |     11.70 |  0.202989 |  0.234105 |  9.96E-03 |      4.67 | 
|         1 |       814 |  1.50E-01 |  0.903839 |  0.908578 |     12.50 |     11.72 |  0.191131 |  0.224625 |  9.95E-03 |      5.19 | 
|         1 |       823 |  1.49E-01 |  0.906425 |  0.908578 |     12.52 |     11.73 |  0.407676 |  0.530179 |  9.94E-03 |      5.55 | 
|         2 |        74 |  1.27E-01 |  0.886472 |  0.908578 |     13.77 |     12.36 |  0.221443 |  0.263332 |  9.93E-03 |      5.74 | 
|         2 |       148 |  8.01E-02 |  0.891432 |  0.908578 |     13.93 |     12.32 |  0.157252 |  0.188655 |  9.92E-03 |      6.27 | 
|         2 |       222 |  6.83E-02 |  0.891132 |  0.908578 |     14.03 |     12.42 |  0.077348 |  0.089829 |  9.91E-03 |      6.80 | 
|         2 |       296 |  5.96E-02 |  0.870991 |  0.908578 |     14.13 |     12.47 |  0.146029 |  0.172065 |  9.90E-03 |      7.35 | 
|         2 |       370 |  6.89E-02 |  0.884602 |  0.908578 |     14.20 |     12.58 |  0.199909 |  0.223557 |  9.88E-03 |      7.93 | 
|         2 |       444 |  6.38E-02 |  0.903571 |  0.908578 |     14.29 |     12.63 |  0.202305 |  0.195346 |  9.87E-03 |      8.49 | 
|         2 |       518 |  5.89E-02 |  0.878691 |  0.908578 |     14.41 |     12.74 |  0.185136 |  0.207419 |  9.85E-03 |      9.13 | 
|         2 |       592 |  5.50E-02 |  0.893376 |  0.908578 |     14.51 |     12.83 |  0.158000 |  0.201842 |  9.84E-03 |      9.75 | 
|         2 |       666 |  5.10E-02 |  0.880400 |  0.908578 |     14.60 |     12.90 |  0.099290 |  0.157058 |  9.82E-03 |     10.37 | 
|         2 |       740 |  4.84E-02 |  0.884482 |  0.908578 |     14.67 |     12.96 |  0.292900 |  0.343614 |  9.80E-03 |     10.94 | 
|         2 |       814 |  4.69E-02 |  0.896286 |  0.908578 |     14.77 |     13.05 |  0.226422 |  0.232663 |  9.78E-03 |     11.51 | 
|         2 |       823 |  4.66E-02 |  0.883482 |  0.908578 |     14.79 |     13.06 |  0.167997 |  0.159971 |  9.78E-03 |     11.92 | 
|         3 |        74 |  2.13E-02 |  0.911722 |  0.911722 |     15.88 |     13.84 |  0.309394 |  0.342889 |  9.76E-03 |     12.13 | 
|         3 |       148 |  2.16E-02 |  0.887671 |  0.911722 |     15.95 |     13.79 |  0.100977 |  0.082127 |  9.74E-03 |     12.75 | 
|         3 |       222 |  1.85E-02 |  0.872513 |  0.911722 |     16.00 |     13.75 |  0.113933 |  0.125399 |  9.72E-03 |     13.33 | 
|         3 |       296 |  1.75E-02 |  0.864489 |  0.911722 |     16.08 |     13.75 |  0.122467 |  0.133570 |  9.69E-03 |     13.92 | 
|         3 |       370 |  2.22E-02 |  0.898509 |  0.911722 |     16.12 |     13.82 |  1.644612 |  1.662530 |  9.67E-03 |     14.51 | 
|         3 |       444 |  3.23E-02 |  0.893818 |  0.911722 |     16.20 |     14.00 |  0.147958 |  0.167504 |  9.65E-03 |     15.11 | 
|         3 |       518 |  3.46E-02 |  0.893831 |  0.911722 |     16.35 |     14.15 |  0.215458 |  0.286032 |  9.62E-03 |     15.72 | 
|         3 |       592 |  3.33E-02 |  0.875549 |  0.911722 |     16.47 |     14.24 |  0.404155 |  0.465201 |  9.60E-03 |     16.34 | 
|         3 |       666 |  3.29E-02 |  0.912642 |  0.912642 |     16.59 |     14.36 |  0.689497 |  0.742638 |  9.57E-03 |     16.96 | 
|         3 |       740 |  3.41E-02 |  0.892947 |  0.912642 |     16.70 |     14.48 |  0.137512 |  0.133732 |  9.54E-03 |     17.58 | 
|         3 |       814 |  3.28E-02 |  0.898330 |  0.912642 |     16.77 |     14.55 |  0.126677 |  0.129051 |  9.51E-03 |     18.20 | 
|         3 |       823 |  3.26E-02 |  0.900979 |  0.912642 |     16.78 |     14.56 |  0.155819 |  0.175461 |  9.51E-03 |     18.63 | 
|         4 |        74 |  9.42E-03 |  0.901051 |  0.912642 |     17.61 |     14.96 |  0.098897 |  0.110041 |  9.48E-03 |     18.84 | 
|         4 |       148 |  3.19E-02 |  0.904449 |  0.912642 |     17.60 |     15.34 |  0.427141 |  0.465426 |  9.45E-03 |     19.46 | 
|         4 |       222 |  5.01E-02 |  0.893412 |  0.912642 |     17.80 |     15.70 |  3.018142 |  2.591833 |  9.42E-03 |     20.09 | 
|         4 |       296 |  6.61E-02 |  0.889693 |  0.912642 |     17.69 |     15.85 |  1.345326 |  1.259408 |  9.39E-03 |     20.73 | 
|         4 |       370 |  5.99E-02 |  0.894585 |  0.912642 |     17.82 |     16.00 |  0.073212 |  0.076729 |  9.36E-03 |     21.35 | 
|         4 |       444 |  5.30E-02 |  0.898415 |  0.912642 |     18.00 |     16.09 |  0.240658 |  0.236744 |  9.32E-03 |     22.06 | 
|         4 |       518 |  4.79E-02 |  0.899856 |  0.912642 |     18.07 |     16.14 |  0.143986 |  0.134861 |  9.29E-03 |     22.78 | 
|         4 |       592 |  4.53E-02 |  0.883154 |  0.912642 |     18.15 |     16.23 |  0.314080 |  0.308997 |  9.25E-03 |     23.53 | 
|         4 |       666 |  4.24E-02 |  0.903159 |  0.912642 |     18.27 |     16.30 |  0.427316 |  0.331712 |  9.22E-03 |     24.26 | 
|         4 |       740 |  3.91E-02 |  0.896034 |  0.912642 |     18.37 |     16.31 |  0.095309 |  0.090921 |  9.18E-03 |     24.95 | 
|         4 |       814 |  3.70E-02 |  0.888968 |  0.912642 |     18.43 |     16.35 |  0.076237 |  0.078330 |  9.15E-03 |     25.61 | 
|         4 |       823 |  3.66E-02 |  0.889447 |  0.912642 |     18.44 |     16.34 |  0.137102 |  0.135556 |  9.14E-03 |     26.08 | 
|         5 |        74 |  1.32E-02 |  0.887339 |  0.912642 |     19.15 |     16.57 |  0.257237 |  0.253868 |  9.10E-03 |     26.30 | 
|         5 |       148 |  1.17E-02 |  0.897297 |  0.912642 |     19.27 |     16.61 |  0.112724 |  0.125930 |  9.06E-03 |     26.96 | 
|         5 |       222 |  1.01E-02 |  0.899785 |  0.912642 |     19.32 |     16.56 |  0.180925 |  0.175224 |  9.03E-03 |     27.64 | 
|         5 |       296 |  1.10E-02 |  0.896057 |  0.912642 |     19.31 |     16.50 |  0.186031 |  0.185670 |  8.99E-03 |     28.40 | 
|         5 |       370 |  1.23E-02 |  0.899490 |  0.912642 |     19.36 |     16.57 |  0.142217 |  0.142399 |  8.94E-03 |     29.12 | 
|         5 |       444 |  1.33E-02 |  0.893556 |  0.912642 |     19.46 |     16.65 |  0.247556 |  0.229782 |  8.90E-03 |     29.80 | 
|         5 |       518 |  1.27E-02 |  0.889047 |  0.912642 |     19.54 |     16.69 |  0.176051 |  0.202913 |  8.86E-03 |     30.47 | 
|         5 |       592 |  2.74E-02 |  0.921429 |  0.921429 |     19.56 |     16.78 |  0.809736 |  0.719918 |  8.82E-03 |     31.19 | 
|         5 |       666 |  2.70E-02 |  0.897885 |  0.921429 |     19.63 |     16.91 |  0.238982 |  0.200214 |  8.78E-03 |     31.88 | 
|         5 |       740 |  2.55E-02 |  0.906422 |  0.921429 |     19.76 |     17.04 |  0.142911 |  0.098489 |  8.73E-03 |     32.58 | 
|         5 |       814 |  2.48E-02 |  0.898019 |  0.921429 |     19.87 |     17.15 |  0.346916 |  0.344583 |  8.69E-03 |     33.30 | 
|         5 |       823 |  2.48E-02 |  0.916249 |  0.921429 |     19.87 |     17.16 |  0.218642 |  0.207889 |  8.68E-03 |     33.81 | 
|         6 |        74 |  6.05E-02 |  0.887143 |  0.921429 |     21.03 |     19.16 |  0.244945 |  0.202826 |  8.64E-03 |     34.05 | 
|         6 |       148 |  3.58E-02 |  0.896674 |  0.921429 |     21.27 |     18.78 |  0.133378 |  0.126186 |  8.59E-03 |     34.77 | 
|         6 |       222 |  4.67E-02 |  0.902743 |  0.921429 |     21.28 |     18.94 |  0.274326 |  0.261376 |  8.54E-03 |     35.54 | 
|         6 |       296 |  3.83E-02 |  0.900387 |  0.921429 |     21.36 |     18.87 |  0.166258 |  0.139922 |  8.50E-03 |     36.27 | 
|         6 |       370 |  4.11E-02 |  0.912690 |  0.921429 |     21.53 |     19.03 |  0.254130 |  0.221571 |  8.45E-03 |     37.01 | 
|         6 |       444 |  4.01E-02 |  0.898199 |  0.921429 |     21.75 |     19.16 |  0.402405 |  0.372804 |  8.40E-03 |     37.77 | 
|         6 |       518 |  3.65E-02 |  0.893617 |  0.921429 |     21.97 |     19.32 |  0.233131 |  0.230714 |  8.35E-03 |     38.54 | 
|         6 |       592 |  3.38E-02 |  0.905225 |  0.921429 |     22.17 |     19.40 |  0.188198 |  0.081937 |  8.30E-03 |     39.31 | 
|         6 |       666 |  3.29E-02 |  0.869687 |  0.921429 |     22.33 |     19.51 |  0.123309 |  0.107772 |  8.25E-03 |     40.14 | 
|         6 |       740 |  3.04E-02 |  0.878173 |  0.921429 |     22.49 |     19.53 |  0.143800 |  0.139327 |  8.20E-03 |     40.96 | 
|         6 |       814 |  2.84E-02 |  0.891976 |  0.921429 |     22.60 |     19.57 |  0.139840 |  0.156719 |  8.15E-03 |     41.75 | 
|         6 |       823 |  2.82E-02 |  0.887148 |  0.921429 |     22.62 |     19.58 |  0.189010 |  0.169837 |  8.15E-03 |     42.32 | 
|         7 |        74 |  9.78E-03 |  0.892496 |  0.921429 |     23.92 |     20.22 |  0.164973 |  0.145932 |  8.09E-03 |     42.58 | 
|         7 |       148 |  2.08E-02 |  0.895960 |  0.921429 |     23.84 |     20.46 |  0.110729 |  0.088705 |  8.04E-03 |     43.39 | 
|         7 |       222 |  1.71E-02 |  0.886121 |  0.921429 |     23.96 |     20.31 |  0.105979 |  0.089330 |  7.99E-03 |     44.26 | 
|         7 |       296 |  1.42E-02 |  0.893725 |  0.921429 |     24.04 |     20.15 |  0.101245 |  0.097579 |  7.94E-03 |     45.04 | 
