*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Mar  8 17:49:29 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  6.77E-01 |  0.883855 |  0.883855 |     11.19 |     11.14 |  0.196088 |  0.331989 |  1.00E-02 |      0.17 | 
|         1 |       148 |  4.76E-01 |  0.875133 |  0.883855 |     11.45 |     11.09 |  0.158501 |  0.268665 |  1.00E-02 |      0.63 | 
|         1 |       222 |  3.58E-01 |  0.900107 |  0.900107 |     11.63 |     11.11 |  0.188384 |  0.324095 |  1.00E-02 |      1.10 | 
|         1 |       296 |  3.01E-01 |  0.895894 |  0.900107 |     11.74 |     11.15 |  0.267249 |  0.379921 |  9.99E-03 |      1.58 | 
|         1 |       370 |  2.56E-01 |  0.901961 |  0.901961 |     11.82 |     11.17 |  0.165015 |  0.212531 |  9.99E-03 |      2.06 | 
|         1 |       444 |  2.41E-01 |  0.862649 |  0.901961 |     11.86 |     11.24 |  0.730631 |  1.093411 |  9.98E-03 |      2.54 | 
|         1 |       518 |  2.18E-01 |  0.879778 |  0.901961 |     11.93 |     11.29 |  0.150808 |  0.153792 |  9.98E-03 |      3.03 | 
|         1 |       592 |  1.96E-01 |  0.874646 |  0.901961 |     12.01 |     11.34 |  0.104398 |  0.121490 |  9.97E-03 |      3.54 | 
|         1 |       666 |  1.86E-01 |  0.876833 |  0.901961 |     12.11 |     11.39 |  0.369420 |  0.442909 |  9.96E-03 |      4.04 | 
|         1 |       740 |  1.72E-01 |  0.840876 |  0.901961 |     12.21 |     11.46 |  0.309425 |  0.220295 |  9.96E-03 |      4.55 | 
|         1 |       814 |  1.60E-01 |  0.856012 |  0.901961 |     12.30 |     11.53 |  0.211133 |  0.233127 |  9.95E-03 |      5.07 | 
|         1 |       823 |  1.62E-01 |  0.893309 |  0.901961 |     12.32 |     11.54 |  0.287328 |  0.292466 |  9.94E-03 |      5.44 | 
|         2 |        74 |  4.67E-02 |  0.876356 |  0.901961 |     13.27 |     12.31 |  0.152667 |  0.195514 |  9.93E-03 |      5.62 | 
|         2 |       148 |  3.78E-02 |  0.855685 |  0.901961 |     13.35 |     12.21 |  0.061663 |  0.077813 |  9.92E-03 |      6.15 | 
|         2 |       222 |  3.55E-02 |  0.836059 |  0.901961 |     13.41 |     12.19 |  0.298231 |  0.345059 |  9.91E-03 |      6.67 | 
|         2 |       296 |  3.92E-02 |  0.857969 |  0.901961 |     13.47 |     12.27 |  0.133353 |  0.145625 |  9.90E-03 |      7.19 | 
|         2 |       370 |  3.80E-02 |  0.831652 |  0.901961 |     13.50 |     12.28 |  0.440420 |  0.618380 |  9.88E-03 |      7.72 | 
|         2 |       444 |  5.63E-02 |  0.907633 |  0.907633 |     13.55 |     12.35 |  0.223588 |  0.268747 |  9.87E-03 |      8.25 | 
|         2 |       518 |  5.47E-02 |  0.880517 |  0.907633 |     13.64 |     12.43 |  0.123521 |  0.168566 |  9.85E-03 |      8.80 | 
|         2 |       592 |  5.06E-02 |  0.871631 |  0.907633 |     13.72 |     12.50 |  0.163181 |  0.192648 |  9.84E-03 |      9.34 | 
|         2 |       666 |  4.92E-02 |  0.878083 |  0.907633 |     13.79 |     12.56 |  0.137005 |  0.170968 |  9.82E-03 |      9.88 | 
|         2 |       740 |  4.74E-02 |  0.873613 |  0.907633 |     13.85 |     12.63 |  0.344351 |  0.400932 |  9.80E-03 |     10.43 | 
|         2 |       814 |  4.46E-02 |  0.908769 |  0.908769 |     13.90 |     12.67 |  0.137303 |  0.152322 |  9.78E-03 |     10.98 | 
|         2 |       823 |  4.44E-02 |  0.871609 |  0.908769 |     13.90 |     12.67 |  0.162099 |  0.210688 |  9.78E-03 |     11.36 | 
|         3 |        74 |  1.99E-02 |  0.862731 |  0.908769 |     14.66 |     13.31 |  0.122714 |  0.135789 |  9.76E-03 |     11.55 | 
|         3 |       148 |  1.63E-02 |  0.886980 |  0.908769 |     14.61 |     13.15 |  0.249443 |  0.301945 |  9.74E-03 |     12.10 | 
|         3 |       222 |  1.54E-02 |  0.881923 |  0.908769 |     14.64 |     13.14 |  0.073491 |  0.078109 |  9.72E-03 |     12.65 | 
|         3 |       296 |  1.68E-02 |  0.873016 |  0.908769 |     14.66 |     13.17 |  0.173859 |  0.147303 |  9.69E-03 |     13.20 | 
|         3 |       370 |  1.64E-02 |  0.865726 |  0.908769 |     14.64 |     13.16 |  0.159671 |  0.173807 |  9.67E-03 |     13.75 | 
|         3 |       444 |  1.56E-02 |  0.893528 |  0.908769 |     14.65 |     13.17 |  0.095726 |  0.102088 |  9.65E-03 |     14.30 | 
|         3 |       518 |  1.57E-02 |  0.888092 |  0.908769 |     14.65 |     13.16 |  0.114333 |  0.135113 |  9.62E-03 |     14.85 | 
|         3 |       592 |  1.66E-02 |  0.862347 |  0.908769 |     14.66 |     13.18 |  0.153884 |  0.166111 |  9.60E-03 |     15.41 | 
|         3 |       666 |  1.62E-02 |  0.897499 |  0.908769 |     14.68 |     13.16 |  0.173183 |  0.189402 |  9.57E-03 |     15.97 | 
|         3 |       740 |  1.84E-02 |  0.881517 |  0.908769 |     14.68 |     13.17 |  0.323065 |  0.350056 |  9.54E-03 |     16.52 | 
|         3 |       814 |  2.89E-02 |  0.885694 |  0.908769 |     14.71 |     13.26 |  0.245415 |  0.262658 |  9.51E-03 |     17.08 | 
|         3 |       823 |  2.89E-02 |  0.875860 |  0.908769 |     14.71 |     13.26 |  0.180577 |  0.193451 |  9.51E-03 |     17.48 | 
|         4 |        74 |  3.80E-02 |  0.900000 |  0.908769 |     14.85 |     13.43 |  0.517179 |  0.483174 |  9.48E-03 |     17.67 | 
|         4 |       148 |  1.56E-01 |  0.908443 |  0.908769 |     15.40 |     14.43 |  0.849200 |  0.674328 |  9.45E-03 |     18.23 | 
|         4 |       222 |  1.24E-01 |  0.899515 |  0.908769 |     15.69 |     14.55 |  0.965875 |  0.520427 |  9.42E-03 |     18.83 | 
|         4 |       296 |  1.13E-01 |  0.895144 |  0.908769 |     15.85 |     14.67 |  0.264438 |  0.228496 |  9.39E-03 |     19.44 | 
|         4 |       370 |  9.66E-02 |  0.911631 |  0.911631 |     16.02 |     14.74 |  0.379038 |  0.324525 |  9.36E-03 |     20.05 | 
|         4 |       444 |  8.56E-02 |  0.907486 |  0.911631 |     16.20 |     14.83 |  0.232042 |  0.251364 |  9.32E-03 |     20.68 | 
|         4 |       518 |  7.96E-02 |  0.912621 |  0.912621 |     16.38 |     14.94 |  0.341770 |  0.304764 |  9.29E-03 |     21.31 | 
|         4 |       592 |  7.30E-02 |  0.907806 |  0.912621 |     16.54 |     15.04 |  0.322074 |  0.285972 |  9.25E-03 |     21.93 | 
|         4 |       666 |  6.75E-02 |  0.904222 |  0.912621 |     16.71 |     15.11 |  0.519276 |  0.236106 |  9.22E-03 |     22.56 | 
|         4 |       740 |  6.30E-02 |  0.905946 |  0.912621 |     16.85 |     15.17 |  0.226689 |  0.214422 |  9.18E-03 |     23.21 | 
|         4 |       814 |  6.73E-02 |  0.905163 |  0.912621 |     16.90 |     15.26 |  0.731435 |  0.618689 |  9.15E-03 |     23.85 | 
|         4 |       823 |  6.73E-02 |  0.904728 |  0.912621 |     16.91 |     15.26 |  0.675728 |  0.514203 |  9.14E-03 |     24.29 | 
|         5 |        74 |  5.30E-02 |  0.892947 |  0.912621 |     17.30 |     15.88 |  0.547733 |  0.338751 |  9.10E-03 |     24.51 | 
|         5 |       148 |  4.88E-02 |  0.884720 |  0.912621 |     17.42 |     15.65 |  0.272356 |  0.235466 |  9.06E-03 |     25.13 | 
|         5 |       222 |  1.08E-01 |  0.908178 |  0.912621 |     17.28 |     15.81 |  1.064141 |  0.640015 |  9.03E-03 |     25.76 | 
|         5 |       296 |  1.10E-01 |  0.924860 |  0.924860 |     17.05 |     15.66 |  0.350715 |  0.293240 |  8.99E-03 |     26.35 | 
|         5 |       370 |  9.67E-02 |  0.898459 |  0.924860 |     16.83 |     15.43 |  0.406668 |  0.253893 |  8.94E-03 |     26.93 | 
