*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Feb 17 10:51:04 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  1.02E+00 |  0.937474 |  0.937474 |     10.43 |     10.86 |  0.085039 |  0.324951 |  1.00E-02 |      0.12 | 
|         1 |        74 |  9.93E-01 |  0.935234 |  0.937474 |     10.39 |     10.82 |  0.062585 |  0.244398 |  1.00E-02 |      0.42 | 
|         1 |       111 |  9.80E-01 |  0.935990 |  0.937474 |     10.39 |     10.81 |  0.067684 |  0.308826 |  1.00E-02 |      0.73 | 
|         1 |       148 |  1.02E+00 |  0.940101 |  0.940101 |     10.44 |     10.86 |  0.060736 |  0.271927 |  9.99E-03 |      1.04 | 
|         1 |       185 |  1.02E+00 |  0.936098 |  0.940101 |     10.55 |     10.89 |  0.107839 |  0.555077 |  9.99E-03 |      1.34 | 
|         1 |       222 |  1.01E+00 |  0.936536 |  0.940101 |     10.63 |     10.91 |  0.031074 |  0.176999 |  9.98E-03 |      1.65 | 
|         1 |       259 |  1.01E+00 |  0.934195 |  0.940101 |     10.68 |     10.92 |  0.043796 |  0.215308 |  9.98E-03 |      1.96 | 
|         1 |       296 |  9.90E-01 |  0.944127 |  0.944127 |     10.88 |     11.04 |  0.218113 |  0.249729 |  9.97E-03 |      2.28 | 
|         1 |       333 |  9.45E-01 |  0.937050 |  0.944127 |     11.15 |     11.26 |  0.394630 |  0.186347 |  9.96E-03 |      2.61 | 
|         1 |       370 |  8.99E-01 |  0.944687 |  0.944687 |     11.43 |     11.45 |  0.583692 |  0.648144 |  9.95E-03 |      2.96 | 
|         1 |       407 |  8.56E-01 |  0.928275 |  0.944687 |     11.68 |     11.65 |  0.683908 |  0.831238 |  9.94E-03 |      3.31 | 
|         2 |        37 |  3.50E-01 |  0.906725 |  0.944687 |     14.05 |     13.30 |  0.236971 |  0.268033 |  9.93E-03 |      3.45 | 
|         2 |        74 |  3.49E-01 |  0.919251 |  0.944687 |     14.03 |     13.28 |  0.148725 |  0.291389 |  9.92E-03 |      3.79 | 
|         2 |       111 |  3.24E-01 |  0.927734 |  0.944687 |     14.03 |     13.29 |  1.800144 |  1.480218 |  9.91E-03 |      4.14 | 
