*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Mar  8 18:19:45 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  9.46E-01 |  0.894774 |  0.894774 |     12.51 |     12.58 |  0.140965 |  0.506352 |  1.00E-02 |      0.19 | 
|         1 |       148 |  7.09E-01 |  0.877345 |  0.894774 |     13.22 |     13.24 |  0.243314 |  0.336823 |  1.00E-02 |      0.72 | 
|         1 |       222 |  5.60E-01 |  0.880896 |  0.894774 |     13.48 |     13.50 |  0.136440 |  0.095929 |  1.00E-02 |      1.26 | 
|         1 |       296 |  4.82E-01 |  0.877437 |  0.894774 |     13.61 |     13.62 |  0.186295 |  0.549271 |  9.99E-03 |      1.80 | 
|         1 |       370 |  4.32E-01 |  0.903497 |  0.903497 |     13.69 |     13.70 |  0.326950 |  0.610350 |  9.99E-03 |      2.35 | 
|         1 |       444 |  3.85E-01 |  0.903156 |  0.903497 |     13.75 |     13.71 |  0.919860 |  1.179142 |  9.98E-03 |      2.90 | 
|         1 |       518 |  3.49E-01 |  0.905526 |  0.905526 |     13.81 |     13.72 |  0.516945 |  1.036971 |  9.98E-03 |      3.45 | 
|         1 |       592 |  3.30E-01 |  0.900505 |  0.905526 |     13.90 |     13.73 |  0.126848 |  0.239319 |  9.97E-03 |      4.01 | 
|         1 |       666 |  3.10E-01 |  0.903619 |  0.905526 |     14.00 |     13.76 |  0.195774 |  0.215940 |  9.96E-03 |      4.58 | 
|         1 |       740 |  2.87E-01 |  0.899175 |  0.905526 |     14.08 |     13.77 |  0.217339 |  0.356274 |  9.96E-03 |      5.15 | 
|         1 |       814 |  2.67E-01 |  0.905903 |  0.905903 |     14.13 |     13.76 |  0.143599 |  0.153052 |  9.95E-03 |      5.72 | 
|         1 |       823 |  2.65E-01 |  0.903757 |  0.905903 |     14.13 |     13.76 |  0.128217 |  0.129973 |  9.94E-03 |      6.12 | 
|         2 |        74 |  5.58E-02 |  0.903805 |  0.905903 |     14.35 |     13.47 |  0.425097 |  0.596266 |  9.93E-03 |      6.31 | 
|         2 |       148 |  6.52E-02 |  0.895024 |  0.905903 |     14.50 |     13.65 |  0.188544 |  0.246090 |  9.92E-03 |      6.87 | 
|         2 |       222 |  6.40E-02 |  0.893419 |  0.905903 |     14.56 |     13.65 |  0.264596 |  0.309581 |  9.91E-03 |      7.43 | 
|         2 |       296 |  6.22E-02 |  0.913527 |  0.913527 |     14.55 |     13.67 |  0.164480 |  0.142314 |  9.90E-03 |      8.00 | 
|         2 |       370 |  5.93E-02 |  0.902386 |  0.913527 |     14.54 |     13.63 |  0.178334 |  0.176970 |  9.88E-03 |      8.56 | 
|         2 |       444 |  5.79E-02 |  0.898688 |  0.913527 |     14.55 |     13.64 |  0.174370 |  0.250101 |  9.87E-03 |      9.11 | 
|         2 |       518 |  6.20E-02 |  0.889603 |  0.913527 |     14.56 |     13.67 |  0.208211 |  0.179992 |  9.85E-03 |      9.69 | 
|         2 |       592 |  7.96E-02 |  0.910256 |  0.913527 |     14.60 |     13.73 |  0.389964 |  0.428091 |  9.84E-03 |     10.25 | 
