*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Feb 17 10:48:11 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  9.33E-01 |  0.936729 |  0.936729 |     11.00 |     10.97 |  0.059402 |  0.215744 |  1.00E-02 |      0.12 | 
|         1 |        74 |  9.34E-01 |  0.937196 |  0.937196 |     11.00 |     10.99 |  0.061610 |  0.252870 |  1.00E-02 |      0.43 | 
|         1 |       111 |  9.66E-01 |  0.935819 |  0.937196 |     11.00 |     10.99 |  0.084179 |  0.336057 |  1.00E-02 |      0.76 | 
|         1 |       148 |  9.59E-01 |  0.938958 |  0.938958 |     11.00 |     10.99 |  0.027927 |  0.134128 |  9.99E-03 |      1.08 | 
|         1 |       185 |  9.92E-01 |  0.936351 |  0.938958 |     11.12 |     11.10 |  0.075333 |  0.370098 |  9.99E-03 |      1.40 | 
|         1 |       222 |  9.99E-01 |  0.938900 |  0.938958 |     11.31 |     11.29 |  0.252163 |  0.179047 |  9.98E-03 |      1.72 | 
|         1 |       259 |  9.40E-01 |  0.947651 |  0.947651 |     11.68 |     11.58 |  0.241202 |  0.246676 |  9.98E-03 |      2.09 | 
|         1 |       296 |  8.83E-01 |  0.949027 |  0.949027 |     11.97 |     11.82 |  0.076783 |  0.136158 |  9.97E-03 |      2.46 | 
|         1 |       333 |  8.32E-01 |  0.951378 |  0.951378 |     12.19 |     11.98 |  0.439336 |  0.389050 |  9.96E-03 |      2.82 | 
|         1 |       370 |  7.94E-01 |  0.952363 |  0.952363 |     12.37 |     12.11 |  0.232039 |  0.374081 |  9.95E-03 |      3.19 | 
|         1 |       407 |  7.58E-01 |  0.954372 |  0.954372 |     12.52 |     12.21 |  0.642326 |  0.396318 |  9.94E-03 |      3.53 | 
|         2 |        37 |  3.84E-01 |  0.952621 |  0.954372 |     13.97 |     13.38 |  0.243491 |  0.291254 |  9.93E-03 |      3.68 | 
|         2 |        74 |  4.24E-01 |  0.945999 |  0.954372 |     14.00 |     13.43 |  1.502242 |  1.118462 |  9.92E-03 |      4.04 | 
|         2 |       111 |  4.23E-01 |  0.942292 |  0.954372 |     14.00 |     13.65 |  1.723449 |  0.667383 |  9.91E-03 |      4.41 | 
|         2 |       148 |  3.90E-01 |  0.926062 |  0.954372 |     14.01 |     13.76 |  0.236104 |  0.136108 |  9.90E-03 |      4.80 | 
|         2 |       185 |  3.94E-01 |  0.931783 |  0.954372 |     14.14 |     13.87 |  0.265786 |  0.327629 |  9.88E-03 |      5.19 | 
|         2 |       222 |  3.60E-01 |  0.935906 |  0.954372 |     14.14 |     13.89 |  1.302366 |  0.760508 |  9.87E-03 |      5.57 | 
|         2 |       259 |  3.45E-01 |  0.923950 |  0.954372 |     14.20 |     13.91 |  2.394176 |  2.192467 |  9.85E-03 |      5.94 | 
|         2 |       296 |  3.24E-01 |  0.923310 |  0.954372 |     14.30 |     13.94 |  0.227752 |  0.148397 |  9.84E-03 |      6.32 | 
|         2 |       333 |  3.05E-01 |  0.924196 |  0.954372 |     14.42 |     13.95 |  0.085537 |  0.104055 |  9.82E-03 |      6.72 | 
|         2 |       370 |  2.90E-01 |  0.920366 |  0.954372 |     14.50 |     13.99 |  0.185478 |  0.150897 |  9.80E-03 |      7.12 | 
|         2 |       407 |  2.79E-01 |  0.910262 |  0.954372 |     14.58 |     14.03 |  0.204491 |  0.182322 |  9.78E-03 |      7.54 | 
|         3 |        37 |  1.49E-01 |  0.916146 |  0.954372 |     15.76 |     14.59 |  0.349336 |  0.260606 |  9.76E-03 |      7.70 | 
|         3 |        74 |  1.45E-01 |  0.900918 |  0.954372 |     15.72 |     14.66 |  0.299110 |  0.127004 |  9.74E-03 |      8.11 | 
|         3 |       111 |  1.41E-01 |  0.874460 |  0.954372 |     15.74 |     14.58 |  0.395257 |  0.095327 |  9.72E-03 |      8.51 | 
|         3 |       148 |  1.38E-01 |  0.903986 |  0.954372 |     15.72 |     14.51 |  0.565855 |  0.196702 |  9.69E-03 |      8.90 | 
|         3 |       185 |  1.38E-01 |  0.882151 |  0.954372 |     15.71 |     14.49 |  0.563260 |  0.198673 |  9.67E-03 |      9.29 | 
|         3 |       222 |  1.36E-01 |  0.895472 |  0.954372 |     15.73 |     14.45 |  0.287026 |  0.198102 |  9.65E-03 |      9.69 | 
|         3 |       259 |  1.43E-01 |  0.934289 |  0.954372 |     15.73 |     14.46 |  0.576056 |  0.601468 |  9.62E-03 |     10.08 | 
|         3 |       296 |  1.51E-01 |  0.895115 |  0.954372 |     15.72 |     14.48 |  0.570455 |  0.213276 |  9.59E-03 |     10.50 | 
|         3 |       333 |  1.48E-01 |  0.887320 |  0.954372 |     15.74 |     14.48 |  0.402697 |  0.244992 |  9.57E-03 |     10.91 | 
|         3 |       370 |  1.46E-01 |  0.886415 |  0.954372 |     15.74 |     14.47 |  0.330889 |  0.118620 |  9.54E-03 |     11.34 | 
|         3 |       407 |  1.45E-01 |  0.896669 |  0.954372 |     15.75 |     14.46 |  0.218159 |  0.083355 |  9.51E-03 |     11.76 | 
|         4 |        37 |  1.17E-01 |  0.913535 |  0.954372 |     15.81 |     14.46 |  0.295995 |  0.205054 |  9.48E-03 |     11.91 | 
|         4 |        74 |  1.32E-01 |  0.879687 |  0.954372 |     15.91 |     14.59 |  0.326821 |  0.224029 |  9.45E-03 |     12.29 | 
|         4 |       111 |  1.26E-01 |  0.892312 |  0.954372 |     15.95 |     14.59 |  0.137015 |  0.153902 |  9.42E-03 |     12.68 | 
|         4 |       148 |  1.24E-01 |  0.908038 |  0.954372 |     15.97 |     14.53 |  0.380034 |  0.364002 |  9.39E-03 |     13.07 | 
|         4 |       185 |  1.25E-01 |  0.834308 |  0.954372 |     15.98 |     14.58 |  0.328888 |  0.296519 |  9.35E-03 |     13.45 | 
|         4 |       222 |  1.24E-01 |  0.845777 |  0.954372 |     15.98 |     14.55 |  0.264574 |  0.062447 |  9.32E-03 |     13.83 | 
|         4 |       259 |  1.22E-01 |  0.865486 |  0.954372 |     15.99 |     14.54 |  0.115692 |  0.129948 |  9.29E-03 |     14.21 | 
|         4 |       296 |  1.22E-01 |  0.842592 |  0.954372 |     16.00 |     14.55 |  0.407919 |  0.343968 |  9.25E-03 |     14.59 | 
|         4 |       333 |  1.21E-01 |  0.906419 |  0.954372 |     16.01 |     14.57 |  0.219736 |  0.198141 |  9.21E-03 |     15.01 | 
|         4 |       370 |  1.20E-01 |  0.906470 |  0.954372 |     16.02 |     14.58 |  0.177041 |  0.117449 |  9.18E-03 |     15.41 | 
|         4 |       407 |  1.19E-01 |  0.898402 |  0.954372 |     16.02 |     14.59 |  0.287722 |  0.270082 |  9.14E-03 |     15.80 | 
|         5 |        37 |  1.26E-01 |  0.871781 |  0.954372 |     16.00 |     14.81 |  0.390460 |  0.232065 |  9.10E-03 |     15.96 | 
|         5 |        74 |  1.23E-01 |  0.899964 |  0.954372 |     16.05 |     14.73 |  0.273725 |  0.164898 |  9.06E-03 |     16.35 | 
|         5 |       111 |  1.18E-01 |  0.882199 |  0.954372 |     16.05 |     14.69 |  0.334749 |  0.320062 |  9.02E-03 |     16.74 | 
|         5 |       148 |  1.13E-01 |  0.895740 |  0.954372 |     16.04 |     14.68 |  0.165222 |  0.188633 |  8.98E-03 |     17.14 | 
|         5 |       185 |  1.16E-01 |  0.889771 |  0.954372 |     16.06 |     14.70 |  0.368925 |  0.314242 |  8.94E-03 |     17.55 | 
|         5 |       222 |  1.15E-01 |  0.866538 |  0.954372 |     16.05 |     14.69 |  0.211933 |  0.125855 |  8.90E-03 |     18.02 | 
|         5 |       259 |  1.15E-01 |  0.893750 |  0.954372 |     16.05 |     14.69 |  0.202078 |  0.218777 |  8.86E-03 |     18.43 | 
|         5 |       296 |  1.17E-01 |  0.920563 |  0.954372 |     16.04 |     14.71 |  0.633260 |  0.537267 |  8.82E-03 |     18.85 | 
|         5 |       333 |  1.17E-01 |  0.922024 |  0.954372 |     15.99 |     14.71 |  0.668000 |  0.219481 |  8.77E-03 |     19.26 | 
|         5 |       370 |  1.16E-01 |  0.880390 |  0.954372 |     15.98 |     14.71 |  0.222546 |  0.184875 |  8.73E-03 |     19.70 | 
|         5 |       407 |  1.16E-01 |  0.896303 |  0.954372 |     15.98 |     14.71 |  0.168356 |  0.217514 |  8.68E-03 |     20.14 | 
|         6 |        37 |  1.15E-01 |  0.869546 |  0.954372 |     15.81 |     14.54 |  0.187066 |  0.158804 |  8.64E-03 |     20.30 | 
|         6 |        74 |  1.11E-01 |  0.865405 |  0.954372 |     15.86 |     14.55 |  0.195234 |  0.112972 |  8.59E-03 |     20.78 | 
|         6 |       111 |  1.08E-01 |  0.867965 |  0.954372 |     15.84 |     14.60 |  0.116809 |  0.141626 |  8.54E-03 |     21.21 | 
|         6 |       148 |  1.09E-01 |  0.874520 |  0.954372 |     15.82 |     14.60 |  0.105352 |  0.088846 |  8.50E-03 |     21.64 | 
|         6 |       185 |  1.10E-01 |  0.876580 |  0.954372 |     15.84 |     14.64 |  0.203991 |  0.162199 |  8.45E-03 |     22.06 | 
|         6 |       222 |  1.10E-01 |  0.919228 |  0.954372 |     15.80 |     14.67 |  0.180005 |  0.214968 |  8.40E-03 |     22.51 | 
