*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Sat Feb 17 10:41:08 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  1.00E+00 |  0.936951 |  0.936951 |     10.00 |     10.11 |  0.036375 |  0.154678 |  1.00E-02 |      0.13 | 
|         1 |        74 |  1.02E+00 |  0.938452 |  0.938452 |     10.01 |     10.14 |  0.054800 |  0.253846 |  1.00E-02 |      0.44 | 
|         1 |       111 |  9.94E-01 |  0.934689 |  0.938452 |     10.02 |     10.17 |  0.052486 |  0.267169 |  1.00E-02 |      0.74 | 
|         1 |       148 |  9.83E-01 |  0.939124 |  0.939124 |     10.05 |     10.20 |  0.046717 |  0.229118 |  9.99E-03 |      1.04 | 
|         1 |       185 |  9.82E-01 |  0.936555 |  0.939124 |     10.06 |     10.20 |  0.033128 |  0.178944 |  9.99E-03 |      1.34 | 
|         1 |       222 |  9.74E-01 |  0.937308 |  0.939124 |     10.07 |     10.21 |  0.056583 |  0.333433 |  9.98E-03 |      1.63 | 
|         1 |       259 |  9.79E-01 |  0.937577 |  0.939124 |     10.07 |     10.24 |  0.045038 |  0.278862 |  9.98E-03 |      1.93 | 
|         1 |       296 |  9.92E-01 |  0.935496 |  0.939124 |     10.10 |     10.27 |  0.022368 |  0.160555 |  9.97E-03 |      2.23 | 
|         1 |       333 |  1.01E+00 |  0.935036 |  0.939124 |     10.15 |     10.34 |  0.016639 |  0.135641 |  9.96E-03 |      2.53 | 
|         1 |       370 |  9.97E-01 |  0.935886 |  0.939124 |     10.26 |     10.42 |  0.050034 |  0.339620 |  9.95E-03 |      2.84 | 
|         1 |       407 |  9.93E-01 |  0.939859 |  0.939859 |     10.46 |     10.59 |  0.365544 |  0.339016 |  9.94E-03 |      3.16 | 
|         2 |        37 |  7.08E-01 |  0.938085 |  0.939859 |     13.00 |     13.00 |  0.451620 |  0.241303 |  9.93E-03 |      3.29 | 
|         2 |        74 |  6.33E-01 |  0.940800 |  0.940800 |     13.09 |     13.00 |  0.164869 |  0.251443 |  9.92E-03 |      3.62 | 
|         2 |       111 |  5.71E-01 |  0.946200 |  0.946200 |     13.30 |     13.01 |  0.663217 |  0.352309 |  9.91E-03 |      3.96 | 
|         2 |       148 |  5.46E-01 |  0.950970 |  0.950970 |     13.39 |     13.02 |  1.253398 |  0.832677 |  9.90E-03 |      4.29 | 
|         2 |       185 |  5.37E-01 |  0.951965 |  0.951965 |     13.43 |     13.00 |  0.386853 |  0.469274 |  9.88E-03 |      4.63 | 
|         2 |       222 |  5.18E-01 |  0.942714 |  0.951965 |     13.36 |     12.89 |  0.186473 |  0.155661 |  9.87E-03 |      4.96 | 
|         2 |       259 |  5.07E-01 |  0.949316 |  0.951965 |     13.31 |     12.83 |  0.198371 |  0.192105 |  9.85E-03 |      5.30 | 
|         2 |       296 |  4.94E-01 |  0.952023 |  0.952023 |     13.27 |     12.78 |  0.121890 |  0.185954 |  9.84E-03 |      5.63 | 
|         2 |       333 |  4.82E-01 |  0.952464 |  0.952464 |     13.25 |     12.77 |  0.221350 |  0.163296 |  9.82E-03 |      5.97 | 
|         2 |       370 |  4.92E-01 |  0.951538 |  0.952464 |     13.24 |     12.79 |  2.084966 |  0.950261 |  9.80E-03 |      6.31 | 
|         2 |       407 |  4.87E-01 |  0.919946 |  0.952464 |     13.23 |     12.82 |  0.348211 |  0.288681 |  9.78E-03 |      6.64 | 
|         3 |        37 |  4.21E-01 |  0.947551 |  0.952464 |     13.08 |     13.08 |  0.183299 |  0.215409 |  9.76E-03 |      6.77 | 
|         3 |        74 |  4.11E-01 |  0.930109 |  0.952464 |     13.04 |     13.07 |  0.169045 |  0.260243 |  9.74E-03 |      7.11 | 
|         3 |       111 |  4.42E-01 |  0.949876 |  0.952464 |     13.11 |     13.09 |  0.333715 |  0.149653 |  9.72E-03 |      7.44 | 
|         3 |       148 |  4.36E-01 |  0.945653 |  0.952464 |     13.24 |     13.14 |  0.171485 |  0.223174 |  9.69E-03 |      7.78 | 
|         3 |       185 |  4.23E-01 |  0.944642 |  0.952464 |     13.39 |     13.16 |  0.239369 |  0.208859 |  9.67E-03 |      8.12 | 
|         3 |       222 |  4.17E-01 |  0.940309 |  0.952464 |     13.47 |     13.19 |  0.264612 |  0.307011 |  9.65E-03 |      8.46 | 
|         3 |       259 |  4.07E-01 |  0.938580 |  0.952464 |     13.49 |     13.21 |  0.419286 |  0.435312 |  9.62E-03 |      8.80 | 
