*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Mar  8 18:24:30 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        74 |  8.94E-01 |  0.890485 |  0.890485 |     12.28 |     12.22 |  0.095248 |  0.373434 |  1.00E-02 |      0.18 | 
|         1 |       148 |  6.42E-01 |  0.879392 |  0.890485 |     12.94 |     12.86 |  0.192254 |  0.584482 |  1.00E-02 |      0.71 | 
|         1 |       222 |  5.31E-01 |  0.884330 |  0.890485 |     13.29 |     13.16 |  0.802715 |  1.498515 |  1.00E-02 |      1.26 | 
|         1 |       296 |  4.67E-01 |  0.884166 |  0.890485 |     13.47 |     13.26 |  0.174457 |  0.419803 |  9.99E-03 |      1.81 | 
|         1 |       370 |  4.25E-01 |  0.897643 |  0.897643 |     13.62 |     13.30 |  0.535455 |  0.960371 |  9.99E-03 |      2.36 | 
|         1 |       444 |  4.08E-01 |  0.886202 |  0.897643 |     13.73 |     13.36 |  0.100028 |  0.095056 |  9.98E-03 |      2.91 | 
|         1 |       518 |  3.73E-01 |  0.882851 |  0.897643 |     13.83 |     13.41 |  0.133658 |  0.185667 |  9.98E-03 |      3.47 | 
|         1 |       592 |  3.52E-01 |  0.898457 |  0.898457 |     13.89 |     13.43 |  0.466690 |  0.732348 |  9.97E-03 |      4.04 | 
|         1 |       666 |  3.23E-01 |  0.906439 |  0.906439 |     13.97 |     13.47 |  0.427471 |  0.531298 |  9.96E-03 |      4.60 | 
|         1 |       740 |  2.99E-01 |  0.902948 |  0.906439 |     14.05 |     13.49 |  0.183796 |  0.242407 |  9.96E-03 |      5.16 | 
|         1 |       814 |  2.78E-01 |  0.907811 |  0.907811 |     14.11 |     13.51 |  0.449519 |  0.541321 |  9.95E-03 |      5.73 | 
|         1 |       823 |  2.76E-01 |  0.899892 |  0.907811 |     14.12 |     13.51 |  0.232197 |  0.218273 |  9.94E-03 |      6.13 | 
|         2 |        74 |  5.31E-02 |  0.896676 |  0.907811 |     14.77 |     13.78 |  0.291299 |  0.349972 |  9.93E-03 |      6.33 | 
|         2 |       148 |  7.53E-02 |  0.911375 |  0.911375 |     14.80 |     13.77 |  0.142100 |  0.152778 |  9.92E-03 |      6.90 | 
|         2 |       222 |  7.56E-02 |  0.874866 |  0.911375 |     14.84 |     13.80 |  0.309670 |  0.303088 |  9.91E-03 |      7.47 | 
|         2 |       296 |  6.87E-02 |  0.891169 |  0.911375 |     14.84 |     13.80 |  0.218184 |  0.285600 |  9.90E-03 |      8.04 | 
|         2 |       370 |  6.51E-02 |  0.903413 |  0.911375 |     14.86 |     13.78 |  0.473334 |  0.517791 |  9.88E-03 |      8.61 | 
|         2 |       444 |  6.81E-02 |  0.878403 |  0.911375 |     14.86 |     13.78 |  0.668600 |  0.715491 |  9.87E-03 |      9.17 | 
|         2 |       518 |  6.55E-02 |  0.910015 |  0.911375 |     14.86 |     13.77 |  0.155524 |  0.139710 |  9.85E-03 |      9.74 | 
|         2 |       592 |  7.00E-02 |  0.884853 |  0.911375 |     14.86 |     13.78 |  0.291602 |  0.242004 |  9.84E-03 |     10.31 | 
|         2 |       666 |  6.67E-02 |  0.888404 |  0.911375 |     14.87 |     13.75 |  0.192509 |  0.273653 |  9.82E-03 |     10.88 | 
|         2 |       740 |  6.38E-02 |  0.876232 |  0.911375 |     14.87 |     13.75 |  0.232855 |  0.217751 |  9.80E-03 |     11.46 | 
|         2 |       814 |  6.60E-02 |  0.881259 |  0.911375 |     14.88 |     13.76 |  0.462117 |  0.508988 |  9.78E-03 |     12.03 | 
|         2 |       823 |  6.58E-02 |  0.889700 |  0.911375 |     14.89 |     13.76 |  0.410107 |  0.390586 |  9.78E-03 |     12.44 | 
|         3 |        74 |  9.57E-02 |  0.900252 |  0.911375 |     15.04 |     14.16 |  0.218912 |  0.194377 |  9.76E-03 |     12.64 | 
|         3 |       148 |  6.82E-02 |  0.894679 |  0.911375 |     15.08 |     13.97 |  0.147630 |  0.120575 |  9.74E-03 |     13.20 | 
|         3 |       222 |  6.04E-02 |  0.890110 |  0.911375 |     15.08 |     13.91 |  0.105253 |  0.109072 |  9.72E-03 |     13.77 | 
|         3 |       296 |  5.34E-02 |  0.875882 |  0.911375 |     15.11 |     13.81 |  0.170002 |  0.168592 |  9.69E-03 |     14.33 | 
|         3 |       370 |  7.75E-02 |  0.889935 |  0.911375 |     15.03 |     13.83 |  0.229370 |  0.194447 |  9.67E-03 |     14.90 | 
|         3 |       444 |  7.33E-02 |  0.908451 |  0.911375 |     14.99 |     13.81 |  0.624608 |  0.527865 |  9.65E-03 |     15.47 | 
|         3 |       518 |  8.77E-02 |  0.885086 |  0.911375 |     15.01 |     13.84 |  0.348446 |  0.271227 |  9.62E-03 |     16.04 | 
|         3 |       592 |  8.32E-02 |  0.881551 |  0.911375 |     15.02 |     13.83 |  0.175583 |  0.144542 |  9.60E-03 |     16.61 | 
|         3 |       666 |  8.33E-02 |  0.859643 |  0.911375 |     15.03 |     13.82 |  1.360882 |  0.671358 |  9.57E-03 |     17.19 | 
|         3 |       740 |  8.37E-02 |  0.905179 |  0.911375 |     15.08 |     13.87 |  0.135119 |  0.110517 |  9.54E-03 |     17.77 | 
|         3 |       814 |  8.29E-02 |  0.894186 |  0.911375 |     15.09 |     13.88 |  1.217252 |  1.036388 |  9.51E-03 |     18.36 | 
|         3 |       823 |  8.32E-02 |  0.894033 |  0.911375 |     15.09 |     13.88 |  0.464193 |  0.407524 |  9.51E-03 |     18.77 | 
|         4 |        74 |  4.09E-02 |  0.893539 |  0.911375 |     15.39 |     13.88 |  0.326266 |  0.299915 |  9.48E-03 |     18.97 | 
|         4 |       148 |  4.26E-02 |  0.881100 |  0.911375 |     15.50 |     13.97 |  0.220739 |  0.107433 |  9.45E-03 |     19.55 | 
|         4 |       222 |  4.09E-02 |  0.877708 |  0.911375 |     15.59 |     13.96 |  0.138835 |  0.131823 |  9.42E-03 |     20.15 | 
|         4 |       296 |  4.29E-02 |  0.897122 |  0.911375 |     15.62 |     13.93 |  0.110329 |  0.086786 |  9.39E-03 |     20.73 | 
|         4 |       370 |  4.08E-02 |  0.904882 |  0.911375 |     15.62 |     13.90 |  0.153304 |  0.131485 |  9.36E-03 |     21.33 | 
|         4 |       444 |  4.32E-02 |  0.897128 |  0.911375 |     15.64 |     13.94 |  0.266543 |  0.243721 |  9.32E-03 |     21.92 | 
|         4 |       518 |  4.65E-02 |  0.884588 |  0.911375 |     15.65 |     14.02 |  0.145992 |  0.121713 |  9.29E-03 |     22.52 | 
|         4 |       592 |  4.56E-02 |  0.911775 |  0.911775 |     15.68 |     14.05 |  0.116584 |  0.083927 |  9.25E-03 |     23.13 | 
|         4 |       666 |  4.62E-02 |  0.892076 |  0.911775 |     15.71 |     14.12 |  0.213232 |  0.124641 |  9.22E-03 |     23.75 | 
|         4 |       740 |  4.85E-02 |  0.890787 |  0.911775 |     15.73 |     14.13 |  2.119149 |  2.186934 |  9.18E-03 |     24.36 | 
|         4 |       814 |  5.58E-02 |  0.809127 |  0.911775 |     15.77 |     14.19 |  1.728533 |  1.396759 |  9.15E-03 |     24.96 | 
|         4 |       823 |  5.88E-02 |  0.909475 |  0.911775 |     15.76 |     14.19 |  0.805670 |  0.668719 |  9.14E-03 |     25.38 | 
|         5 |        74 |  1.37E-01 |  0.889208 |  0.911775 |     14.64 |     14.34 |  0.811624 |  1.123941 |  9.10E-03 |     25.59 | 
|         5 |       148 |  9.84E-02 |  0.904454 |  0.911775 |     14.73 |     14.23 |  0.154962 |  0.126162 |  9.06E-03 |     26.18 | 
|         5 |       222 |  8.03E-02 |  0.893431 |  0.911775 |     14.83 |     14.23 |  0.105096 |  0.075510 |  9.03E-03 |     26.79 | 
|         5 |       296 |  7.60E-02 |  0.889051 |  0.911775 |     14.94 |     14.24 |  0.328416 |  0.248515 |  8.99E-03 |     27.39 | 
|         5 |       370 |  7.08E-02 |  0.879113 |  0.911775 |     15.01 |     14.27 |  0.366968 |  0.340497 |  8.94E-03 |     27.99 | 
|         5 |       444 |  6.57E-02 |  0.891351 |  0.911775 |     15.02 |     14.23 |  0.139387 |  0.108176 |  8.90E-03 |     28.59 | 
|         5 |       518 |  6.13E-02 |  0.894888 |  0.911775 |     15.08 |     14.23 |  0.133625 |  0.167325 |  8.86E-03 |     29.19 | 
|         5 |       592 |  6.09E-02 |  0.863485 |  0.911775 |     15.12 |     14.25 |  0.408683 |  0.497205 |  8.82E-03 |     29.79 | 
|         5 |       666 |  5.79E-02 |  0.868234 |  0.911775 |     15.13 |     14.24 |  0.084516 |  0.068262 |  8.78E-03 |     30.39 | 
|         5 |       740 |  5.76E-02 |  0.880342 |  0.911775 |     15.15 |     14.24 |  0.184383 |  0.149545 |  8.73E-03 |     30.99 | 
|         5 |       814 |  5.59E-02 |  0.882896 |  0.911775 |     15.18 |     14.24 |  0.180927 |  0.119846 |  8.69E-03 |     31.59 | 
|         5 |       823 |  5.68E-02 |  0.908181 |  0.911775 |     15.18 |     14.23 |  0.244051 |  0.231076 |  8.68E-03 |     32.03 | 
|         6 |        74 |  5.71E-02 |  0.869180 |  0.911775 |     15.38 |     14.39 |  0.352495 |  0.275086 |  8.64E-03 |     32.24 | 
|         6 |       148 |  4.89E-02 |  0.883903 |  0.911775 |     15.47 |     14.38 |  0.204160 |  0.185080 |  8.59E-03 |     32.85 | 
|         6 |       222 |  4.76E-02 |  0.873563 |  0.911775 |     15.48 |     14.39 |  0.247989 |  0.315743 |  8.54E-03 |     33.46 | 
|         6 |       296 |  1.00E-01 |  0.914162 |  0.914162 |     15.55 |     14.53 |  0.343178 |  0.344052 |  8.50E-03 |     34.08 | 
|         6 |       370 |  1.05E-01 |  0.899894 |  0.914162 |     15.60 |     14.62 |  0.164523 |  0.165580 |  8.45E-03 |     34.69 | 
|         6 |       444 |  9.72E-02 |  0.902768 |  0.914162 |     15.69 |     14.72 |  0.266069 |  0.203427 |  8.40E-03 |     35.30 | 
|         6 |       518 |  1.04E-01 |  0.868383 |  0.914162 |     15.70 |     14.76 |  0.360897 |  0.252056 |  8.35E-03 |     35.91 | 
|         6 |       592 |  9.79E-02 |  0.868643 |  0.914162 |     15.72 |     14.75 |  0.129720 |  0.099297 |  8.30E-03 |     36.51 | 
|         6 |       666 |  9.10E-02 |  0.881659 |  0.914162 |     15.74 |     14.76 |  0.165649 |  0.121582 |  8.25E-03 |     37.12 | 
|         6 |       740 |  8.61E-02 |  0.883135 |  0.914162 |     15.78 |     14.77 |  0.449066 |  0.377607 |  8.20E-03 |     37.74 | 
|         6 |       814 |  8.14E-02 |  0.888014 |  0.914162 |     15.79 |     14.75 |  0.263470 |  0.198389 |  8.15E-03 |     38.35 | 
|         6 |       823 |  8.09E-02 |  0.880859 |  0.914162 |     15.79 |     14.74 |  0.146594 |  0.110655 |  8.15E-03 |     38.79 | 
|         7 |        74 |  1.57E-01 |  0.910563 |  0.914162 |     16.07 |     15.05 |  0.614348 |  0.406644 |  8.09E-03 |     39.00 | 
|         7 |       148 |  1.45E-01 |  0.893983 |  0.914162 |     15.98 |     14.99 |  0.390015 |  0.299889 |  8.04E-03 |     39.58 | 
|         7 |       222 |  1.35E-01 |  0.913307 |  0.914162 |     15.78 |     14.82 |  0.858248 |  0.607674 |  7.99E-03 |     40.18 | 
|         7 |       296 |  1.16E-01 |  0.913492 |  0.914162 |     15.80 |     14.78 |  0.190227 |  0.141223 |  7.94E-03 |     40.78 | 
|         7 |       370 |  1.10E-01 |  0.909997 |  0.914162 |     15.81 |     14.75 |  0.232208 |  0.235130 |  7.88E-03 |     41.38 | 
|         7 |       444 |  9.81E-02 |  0.910592 |  0.914162 |     15.78 |     14.66 |  0.274362 |  0.201742 |  7.83E-03 |     41.98 | 
|         7 |       518 |  9.09E-02 |  0.890029 |  0.914162 |     15.82 |     14.66 |  0.287873 |  0.220388 |  7.77E-03 |     42.59 | 
|         7 |       592 |  8.44E-02 |  0.892533 |  0.914162 |     15.85 |     14.64 |  0.194326 |  0.138181 |  7.72E-03 |     43.19 | 
|         7 |       666 |  7.87E-02 |  0.892768 |  0.914162 |     15.87 |     14.61 |  0.230587 |  0.213193 |  7.66E-03 |     43.79 | 
|         7 |       740 |  7.39E-02 |  0.898251 |  0.914162 |     15.85 |     14.56 |  0.146221 |  0.106869 |  7.61E-03 |     44.39 | 
|         7 |       814 |  7.05E-02 |  0.892909 |  0.914162 |     15.87 |     14.56 |  0.276814 |  0.202744 |  7.55E-03 |     45.00 | 
|         7 |       823 |  7.01E-02 |  0.896703 |  0.914162 |     15.88 |     14.56 |  0.166586 |  0.123240 |  7.54E-03 |     45.43 | 
|         8 |        74 |  3.26E-02 |  0.883485 |  0.914162 |     16.08 |     14.51 |  0.192462 |  0.139655 |  7.49E-03 |     45.63 | 
|         8 |       148 |  4.08E-02 |  0.908697 |  0.914162 |     16.08 |     14.45 |  0.469223 |  0.362650 |  7.43E-03 |     46.24 | 
|         8 |       222 |  4.46E-02 |  0.894255 |  0.914162 |     16.00 |     14.43 |  0.154850 |  0.121399 |  7.37E-03 |     46.83 | 
|         8 |       296 |  4.65E-02 |  0.889376 |  0.914162 |     15.98 |     14.46 |  0.477396 |  0.439892 |  7.31E-03 |     47.42 | 
|         8 |       370 |  5.13E-02 |  0.905551 |  0.914162 |     16.03 |     14.53 |  0.287694 |  0.208493 |  7.26E-03 |     48.04 | 
|         8 |       444 |  4.95E-02 |  0.898243 |  0.914162 |     16.09 |     14.55 |  0.185841 |  0.188507 |  7.20E-03 |     48.64 | 
|         8 |       518 |  5.06E-02 |  0.905958 |  0.914162 |     16.15 |     14.60 |  0.346810 |  0.333013 |  7.14E-03 |     49.25 | 
