*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Feb 16 22:24:37 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  9.24E-01 |  0.932225 |  0.932225 |     20.78 |     20.92 |  0.112181 |  0.254848 |  1.00E-02 |      0.18 | 
|         1 |        74 |  6.75E-01 |  0.928456 |  0.932225 |     28.31 |     28.47 |  0.089522 |  0.157608 |  1.00E-02 |      0.79 | 
|         1 |       111 |  5.64E-01 |  0.937912 |  0.937912 |     26.15 |     25.94 |  0.085794 |  0.175974 |  1.00E-02 |      1.24 | 
|         1 |       148 |  4.91E-01 |  0.936381 |  0.937912 |     27.95 |     27.57 |  0.169873 |  0.261702 |  9.99E-03 |      1.76 | 
|         1 |       185 |  4.53E-01 |  0.935376 |  0.937912 |     27.91 |     27.35 |  0.224597 |  0.342130 |  9.99E-03 |      2.37 | 
|         1 |       222 |  4.16E-01 |  0.944092 |  0.944092 |     28.69 |     28.10 |  0.258767 |  0.325064 |  9.98E-03 |      2.94 | 
|         1 |       259 |  3.82E-01 |  0.935608 |  0.944092 |     28.41 |     27.75 |  0.106515 |  0.097851 |  9.98E-03 |      3.51 | 
|         1 |       296 |  3.49E-01 |  0.937040 |  0.944092 |     28.10 |     27.34 |  0.112374 |  0.142650 |  9.97E-03 |      4.01 | 
|         1 |       333 |  3.18E-01 |  0.938651 |  0.944092 |     27.98 |     26.98 |  0.087275 |  0.062700 |  9.96E-03 |      4.52 | 
|         1 |       370 |  2.96E-01 |  0.942667 |  0.944092 |     28.01 |     26.82 |  0.082108 |  0.082516 |  9.95E-03 |      5.05 | 
|         1 |       407 |  2.75E-01 |  0.937356 |  0.944092 |     27.98 |     26.60 |  0.136374 |  0.137150 |  9.94E-03 |      5.58 | 
|         2 |        37 |  7.42E-02 |  0.943644 |  0.944092 |     27.11 |     24.54 |  0.085305 |  0.073880 |  9.93E-03 |      5.79 | 
|         2 |        74 |  9.35E-02 |  0.940448 |  0.944092 |     27.65 |     25.00 |  0.257608 |  0.280480 |  9.92E-03 |      6.34 | 
|         2 |       111 |  8.87E-02 |  0.940407 |  0.944092 |     27.39 |     24.79 |  0.161049 |  0.175198 |  9.91E-03 |      6.88 | 
|         2 |       148 |  9.20E-02 |  0.933491 |  0.944092 |     27.26 |     24.72 |  0.270515 |  0.235585 |  9.90E-03 |      7.42 | 
|         2 |       185 |  9.21E-02 |  0.930503 |  0.944092 |     27.23 |     24.74 |  0.063715 |  0.043998 |  9.88E-03 |      7.98 | 
|         2 |       222 |  9.06E-02 |  0.932496 |  0.944092 |     27.02 |     24.58 |  0.068658 |  0.077946 |  9.87E-03 |      8.52 | 
|         2 |       259 |  8.42E-02 |  0.930085 |  0.944092 |     27.01 |     24.44 |  0.105553 |  0.107752 |  9.85E-03 |      9.08 | 
|         2 |       296 |  7.91E-02 |  0.929973 |  0.944092 |     27.06 |     24.46 |  0.149968 |  0.127187 |  9.84E-03 |      9.63 | 
|         2 |       333 |  7.63E-02 |  0.933987 |  0.944092 |     27.13 |     24.48 |  0.188048 |  0.152206 |  9.82E-03 |     10.19 | 
|         2 |       370 |  7.27E-02 |  0.928429 |  0.944092 |     27.14 |     24.47 |  0.177649 |  0.151517 |  9.80E-03 |     10.73 | 
|         2 |       407 |  7.49E-02 |  0.923444 |  0.944092 |     27.09 |     24.39 |  0.322956 |  0.320934 |  9.78E-03 |     11.26 | 
|         3 |        37 |  4.12E-02 |  0.930604 |  0.944092 |     26.84 |     23.70 |  0.157855 |  0.135885 |  9.76E-03 |     11.47 | 
|         3 |        74 |  4.16E-02 |  0.924095 |  0.944092 |     27.23 |     23.91 |  0.108110 |  0.103641 |  9.74E-03 |     12.02 | 
|         3 |       111 |  5.05E-02 |  0.941341 |  0.944092 |     26.92 |     24.00 |  0.501556 |  0.405895 |  9.72E-03 |     12.56 | 
|         3 |       148 |  4.70E-02 |  0.926866 |  0.944092 |     26.49 |     23.59 |  0.126639 |  0.092489 |  9.69E-03 |     13.10 | 
|         3 |       185 |  4.98E-02 |  0.924116 |  0.944092 |     26.39 |     23.61 |  0.115872 |  0.119534 |  9.67E-03 |     13.67 | 
|         3 |       222 |  4.81E-02 |  0.915112 |  0.944092 |     26.25 |     23.43 |  0.120930 |  0.100176 |  9.65E-03 |     14.24 | 
|         3 |       259 |  5.02E-02 |  0.918211 |  0.944092 |     26.17 |     23.29 |  0.319013 |  0.263178 |  9.62E-03 |     14.77 | 
|         3 |       296 |  5.31E-02 |  0.924828 |  0.944092 |     26.12 |     23.29 |  0.160114 |  0.150854 |  9.59E-03 |     15.31 | 
|         3 |       333 |  5.23E-02 |  0.927945 |  0.944092 |     26.05 |     23.28 |  0.224179 |  0.224182 |  9.57E-03 |     15.87 | 
|         3 |       370 |  5.22E-02 |  0.916685 |  0.944092 |     25.87 |     23.18 |  0.190530 |  0.149028 |  9.54E-03 |     16.42 | 
|         3 |       407 |  5.14E-02 |  0.922099 |  0.944092 |     25.71 |     23.06 |  0.228949 |  0.183796 |  9.51E-03 |     16.95 | 
|         4 |        37 |  1.35E-01 |  0.896628 |  0.944092 |     24.27 |     22.35 |  0.888468 |  0.695533 |  9.48E-03 |     17.14 | 
|         4 |        74 |  1.01E-01 |  0.931770 |  0.944092 |     24.14 |     22.24 |  0.204705 |  0.159271 |  9.45E-03 |     17.68 | 
|         4 |       111 |  7.99E-02 |  0.922397 |  0.944092 |     23.78 |     21.78 |  0.092363 |  0.047811 |  9.42E-03 |     18.17 | 
