*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Fri Feb 16 22:46:55 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |        37 |  9.08E-01 |  0.933269 |  0.933269 |     19.54 |     19.86 |  0.162986 |  0.301498 |  1.00E-02 |      0.24 | 
|         1 |        74 |  6.44E-01 |  0.932489 |  0.933269 |     19.86 |     20.01 |  0.868388 |  2.458906 |  1.00E-02 |      0.80 | 
|         1 |       111 |  5.33E-01 |  0.926486 |  0.933269 |     20.57 |     20.33 |  0.144931 |  0.257248 |  1.00E-02 |      1.38 | 
|         1 |       148 |  5.11E-01 |  0.930082 |  0.933269 |     21.03 |     20.72 |  0.323428 |  0.441444 |  9.99E-03 |      1.98 | 
|         1 |       185 |  4.49E-01 |  0.926271 |  0.933269 |     21.43 |     20.93 |  0.142121 |  0.174457 |  9.99E-03 |      2.58 | 
|         1 |       222 |  4.14E-01 |  0.938728 |  0.938728 |     21.72 |     21.12 |  0.242151 |  0.412338 |  9.98E-03 |      3.19 | 
|         1 |       259 |  3.73E-01 |  0.946701 |  0.946701 |     21.89 |     21.10 |  0.197648 |  0.262674 |  9.98E-03 |      3.80 | 
|         1 |       296 |  3.43E-01 |  0.942379 |  0.946701 |     22.03 |     21.08 |  0.250390 |  0.404257 |  9.97E-03 |      4.40 | 
|         1 |       333 |  3.21E-01 |  0.942525 |  0.946701 |     22.14 |     21.05 |  0.146066 |  0.214182 |  9.96E-03 |      5.00 | 
|         1 |       370 |  2.97E-01 |  0.944428 |  0.946701 |     22.23 |     20.96 |  0.230588 |  0.309936 |  9.95E-03 |      5.61 | 
|         1 |       407 |  2.77E-01 |  0.939880 |  0.946701 |     22.34 |     20.88 |  0.313607 |  0.401747 |  9.94E-03 |      6.21 | 
|         2 |        37 |  6.75E-02 |  0.937892 |  0.946701 |     23.43 |     19.95 |  0.153182 |  0.105518 |  9.93E-03 |      6.47 | 
|         2 |        74 |  8.90E-02 |  0.941695 |  0.946701 |     23.45 |     20.24 |  0.137332 |  0.189929 |  9.92E-03 |      7.08 | 
|         2 |       111 |  8.18E-02 |  0.938260 |  0.946701 |     23.50 |     20.19 |  0.135431 |  0.089617 |  9.91E-03 |      7.70 | 
|         2 |       148 |  8.25E-02 |  0.930328 |  0.946701 |     23.54 |     20.21 |  0.334108 |  0.415544 |  9.90E-03 |      8.31 | 
|         2 |       185 |  7.83E-02 |  0.938726 |  0.946701 |     23.58 |     20.18 |  0.120036 |  0.088028 |  9.88E-03 |      8.92 | 
|         2 |       222 |  7.37E-02 |  0.933352 |  0.946701 |     23.57 |     20.12 |  0.210450 |  0.223039 |  9.87E-03 |      9.53 | 
|         2 |       259 |  7.60E-02 |  0.927496 |  0.946701 |     23.53 |     20.16 |  0.261797 |  0.213104 |  9.85E-03 |     10.14 | 
|         2 |       296 |  7.78E-02 |  0.935537 |  0.946701 |     23.48 |     20.11 |  0.304034 |  0.244628 |  9.84E-03 |     10.75 | 
|         2 |       333 |  7.69E-02 |  0.927611 |  0.946701 |     23.43 |     20.13 |  0.153690 |  0.211211 |  9.82E-03 |     11.35 | 
|         2 |       370 |  7.60E-02 |  0.921470 |  0.946701 |     23.40 |     20.11 |  0.316705 |  0.291288 |  9.80E-03 |     11.96 | 
|         2 |       407 |  7.42E-02 |  0.922559 |  0.946701 |     23.36 |     20.08 |  0.103582 |  0.095102 |  9.78E-03 |     12.57 | 
|         3 |        37 |  8.85E-02 |  0.938864 |  0.946701 |     22.65 |     19.95 |  0.169987 |  0.138061 |  9.76E-03 |     12.83 | 
|         3 |        74 |  1.03E-01 |  0.941770 |  0.946701 |     22.55 |     20.35 |  0.360227 |  0.337632 |  9.74E-03 |     13.42 | 
|         3 |       111 |  9.12E-02 |  0.921285 |  0.946701 |     22.63 |     20.52 |  0.248410 |  0.157352 |  9.72E-03 |     14.02 | 
|         3 |       148 |  7.82E-02 |  0.926412 |  0.946701 |     22.69 |     20.45 |  0.099843 |  0.090333 |  9.69E-03 |     14.63 | 
|         3 |       185 |  7.21E-02 |  0.934527 |  0.946701 |     22.69 |     20.36 |  0.155951 |  0.165586 |  9.67E-03 |     15.24 | 
|         3 |       222 |  6.61E-02 |  0.924922 |  0.946701 |     22.68 |     20.32 |  0.101748 |  0.087922 |  9.65E-03 |     15.84 | 
|         3 |       259 |  6.18E-02 |  0.925302 |  0.946701 |     22.66 |     20.21 |  0.146120 |  0.090142 |  9.62E-03 |     16.44 | 
|         3 |       296 |  5.84E-02 |  0.929654 |  0.946701 |     22.66 |     20.17 |  0.124303 |  0.095180 |  9.59E-03 |     17.05 | 
|         3 |       333 |  6.16E-02 |  0.926582 |  0.946701 |     22.65 |     20.22 |  0.105992 |  0.085784 |  9.57E-03 |     17.65 | 
|         3 |       370 |  5.90E-02 |  0.922342 |  0.946701 |     22.64 |     20.16 |  0.140557 |  0.114186 |  9.54E-03 |     18.25 | 
|         3 |       407 |  5.66E-02 |  0.927965 |  0.946701 |     22.61 |     20.10 |  0.187857 |  0.189358 |  9.51E-03 |     18.85 | 
|         4 |        37 |  3.36E-02 |  0.924451 |  0.946701 |     22.68 |     19.86 |  0.138877 |  0.105459 |  9.48E-03 |     19.11 | 
